"Project","Provider","CLIN","Effort","Activity","Control Account","ECP/REA","Change Code","Swbs","Group","SOC","Owning Org","Resource","Planning Unit","Sequence","FM","Work Order","Item","Op","Scope","Task","Progress","BAC","Estimate","BCWP to BAC","BCWP to Est","ACWP","ETC","Target","Provider Target","Provider ACWP","EAC","CPI BAC","CPI Est","Baseline Start","Baseline Finish","Forecast Start","Forecast Finish"
"362","1","AWI-0065    ","C-022       ","888","                                        ","C-022     ","    ","262","2","98","623","623","900","900","46","285638","    L3900-262002","10","C-022 LUBE OIL SAMPLING CONN  ","53","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"","","","C-022        Total","","","","","","","","","","","","","","","","","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","",""
"362","1","AWI-0065    ","C-023       ","1","                                        ","C-023     ","    ","602","6","98","625","625","900","900","46","284852","    L5900-602004","10","C-023 INS SAMP CONECT LBL PLTS","55","100","15.00","15.00","15.00","15.00","15.00","0.00","0.00","0.00","0.00","15.00","1.00","1.00","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"362","1","AWI-0065    ","C-023       ","1","                                        ","C-023     ","    ","602","6","20","625","625","900","900","0","","    L6000-00C023","602","BUDGET AWI-0065 C-023         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"","","","C-023        Total","","","","","","","","","","","","","","","","","","","15.00","15.00","15.00","15.00","15.00","0.00","0.00","0.00","0.00","15.00","","","","","",""
"362","1","AWI-0065    ","C-024       ","1","                                        ","C-024     ","    ","651","6","98","625","625","900","900","46","285614","    L5900-651003","10","C-024 WARMER DOOR IN GALLEY   ","55","100","8.00","8.00","8.00","8.00","8.00","0.00","0.00","0.00","0.00","8.00","1.00","1.00","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"362","1","AWI-0065    ","C-024       ","1","                                        ","C-024     ","    ","651","6","20","625","625","900","900","0","","    L6000-00C024","651","BUDGET AWI-0065 C-024         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"","","","C-024        Total","","","","","","","","","","","","","","","","","","","8.00","8.00","8.00","8.00","8.00","0.00","0.00","0.00","0.00","8.00","","","","","",""
"362","1","AWI-0065    ","C-025       ","1","                                        ","C-025     ","    ","602","6","98","625","625","900","900","46","284833","    L5900-602001","10","C-025 R&R OILY WSTE SYS PLCRD ","55","100","15.00","15.00","15.00","15.00","15.52","0.00","0.00","0.00","0.00","15.52","0.97","0.97","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"362","1","AWI-0065    ","C-025       ","1","                                        ","C-025     ","    ","602","6","20","625","625","900","900","0","","    L6000-00C025","602","BUDGET AWI-0065 C-025         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"","","","C-025        Total","","","","","","","","","","","","","","","","","","","15.00","15.00","15.00","15.00","15.52","0.00","0.00","0.00","0.00","15.52","","","","","",""
"362","1","AWI-0065    ","C-026       ","1","                                        ","C-026     ","    ","640","6","20","625","625","900","900","0","","    L6000-00C026","640","BUDGET AWI-0065 C-026         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"362","1","AWI-0065    ","C-026       ","888","                                        ","C-026     ","    ","640","6","98","625","625","900","900","46","287281","    L5900-640002","10","C-026 INSTL SHELVING VIDMARS  ","55","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"","","","C-026        Total","","","","","","","","","","","","","","","","","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","",""
"362","1","AWI-0065    ","C-027       ","1","                                        ","C-027     ","    ","301","3","20","621","621","900","900","0","","    L6000-00C027","631","BUDGET AWI-0065 C-027         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"362","1","AWI-0065    ","C-027       ","888","                                        ","C-027     ","    ","631","6","98","625","625","900","900","46","288100","    L5900-631001","10","C-027 NON-SKID STRIPS         ","55","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"362","1","AWI-0065    ","C-027       ","888","                                        ","C-027     ","    ","301","3","98","621","621","900","900","46","","    L6900-301003","10","C-027 NON SKID STRIPS         ","54","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"","","","C-027        Total","","","","","","","","","","","","","","","","","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","",""
"362","1","AWI-0065    ","C-030       ","1","                                        ","C-030     ","    ","664","6","98","625","625","900","900","46","294376","    L5900-664001","10","C-030 INST 8 EYE WASH STATIONS","55","50","110.00","110.00","55.00","55.00","0.00","70.00","0.00","0.00","0.00","70.00","","","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"362","1","AWI-0065    ","C-030       ","1","                                        ","C-030     ","    ","664","6","20","625","625","900","900","0","","    L6000-00C030","664","BUDGET AWI-0065 C-030         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"","","","C-030        Total","","","","","","","","","","","","","","","","","","","110.00","110.00","55.00","55.00","0.00","70.00","0.00","0.00","0.00","70.00","","","","","",""
"362","1","AWI-0065    ","C-031       ","1","                                        ","C-031     ","    ","640","6","98","625","625","900","900","46","284873","    L5900-640001","10","C-031 BUY & INSTL 20 HAT HOOKS","55","100","5.00","5.00","5.00","5.00","5.00","0.00","0.00","0.00","0.00","5.00","1.00","1.00","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"362","1","AWI-0065    ","C-031       ","1","                                        ","C-031     ","    ","640","6","20","625","625","900","900","0","","    L6000-00C031","640","BUDGET AWI-0065 C-031         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"","","","C-031        Total","","","","","","","","","","","","","","","","","","","5.00","5.00","5.00","5.00","5.00","0.00","0.00","0.00","0.00","5.00","","","","","",""
"362","1","AWI-0065    ","C-032       ","1","                                        ","C-032     ","    ","251","2","98","625","625","900","900","46","285630","    L5900-251001","10","C-032 NYLON FOD SCREENS       ","55","100","40.00","40.00","40.00","40.00","40.00","0.00","0.00","0.00","0.00","40.00","1.00","1.00","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"362","1","AWI-0065    ","C-032       ","1","                                        ","C-032     ","    ","251","2","20","625","625","900","900","0","","    L6000-00C032","251","BUDGET AWI-0065 C-032         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"","","","C-032        Total","","","","","","","","","","","","","","","","","","","40.00","40.00","40.00","40.00","40.00","0.00","0.00","0.00","0.00","40.00","","","","","",""
"362","1","AWI-0065    ","C-034       ","1","                                        ","C-034     ","    ","671","6","20","625","625","900","900","0","","    L6000-00C034","671","BUDGET AWI-0065 C-034         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"362","1","AWI-0065    ","C-034       ","888","                                        ","C-034     ","    ","671","6","98","625","625","900","900","46","284876","    L5900-671001","10","C-034 INSTALL DISPLAY CASE    ","55","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"","","","C-034        Total","","","","","","","","","","","","","","","","","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","",""
"362","1","AWI-0065    ","C-035       ","1","                                        ","C-035     ","    ","421","4","98","625","625","900","900","46","285624","    L5900-421001","10","C-035 MOUNT SHIPS BELL        ","55","100","20.00","20.00","20.00","20.00","21.00","0.00","0.00","0.00","0.00","21.00","0.95","0.95","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"362","1","AWI-0065    ","C-035       ","1","                                        ","C-035     ","    ","421","4","20","625","625","900","900","0","","    L6000-00C035","421","BUDGET AWI-0065 C-035         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"","","","C-035        Total","","","","","","","","","","","","","","","","","","","20.00","20.00","20.00","20.00","21.00","0.00","0.00","0.00","0.00","21.00","","","","","",""
"362","1","AWI-0065    ","C-036       ","1","                                        ","C-036     ","    ","671","6","20","625","625","900","900","0","","    L6000-00C036","671","BUDGET AWI-0065 C-036         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"362","1","AWI-0065    ","C-036       ","888","                                        ","C-036     ","    ","671","6","98","625","625","S    ","S00   ","46","288083","    L5900-671002","10","C-036 FAB/INST NVD MOUNTS     ","55","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"","","","C-036        Total","","","","","","","","","","","","","","","","","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","",""
"362","1","AWI-0065    ","C-037       ","1","                                        ","C-037     ","    ","247","2","98","624","624","900","900","46","284329","    L4900-247001","10","C037 AID-BOOST WJ EXT INSTL   ","54","100","55.00","55.00","55.00","55.00","92.00","0.00","0.00","0.00","0.00","92.00","0.60","0.60","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"362","1","AWI-0065    ","C-037       ","1","                                        ","C-037     ","    ","247","2","20","624","624","900","900","0","","    L6000-00C037","247","BUDGET AWI-0065 C-037         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"","","","C-037        Total","","","","","","","","","","","","","","","","","","","55.00","55.00","55.00","55.00","92.00","0.00","0.00","0.00","0.00","92.00","","","","","",""
"362","1","AWI-0065    ","C-038       ","1","                                        ","C-038     ","    ","610","6","98","625","625","900","900","46","285475","    L5900-610001","10","C-038 INST CO2 & PKP FIRE EXT ","55","100","60.00","60.00","60.00","60.00","60.00","0.00","0.00","0.00","0.00","60.00","1.00","1.00","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"362","1","AWI-0065    ","C-038       ","1","                                        ","C-038     ","    ","610","6","20","625","625","900","900","0","","    L6000-00C038","610","BUDGET AWI-0065 C-038         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"","","","C-038        Total","","","","","","","","","","","","","","","","","","","60.00","60.00","60.00","60.00","60.00","0.00","0.00","0.00","0.00","60.00","","","","","",""
"362","1","AWI-0065    ","C-039       ","1","                                        ","C-039     ","    ","573","5","98","624","624","900","900","46","285368","    L4900-573001","10","C-039 INSTALL GFE OIL CONTENT ","54","100","15.00","15.00","15.00","15.00","10.00","0.00","0.00","0.00","0.00","10.00","1.50","1.50","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"362","1","AWI-0065    ","C-039       ","1","                                        ","C-039     ","    ","573","5","20","624","624","900","900","0","","    L6000-00C039","573","BUDGET AWI-0065 C-039         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"","","","C-039        Total","","","","","","","","","","","","","","","","","","","15.00","15.00","15.00","15.00","10.00","0.00","0.00","0.00","0.00","10.00","","","","","",""
"362","1","AWI-0065    ","C-040       ","1","                                        ","C-040     ","    ","651","6","98","625","625","900","900","46","286601","    L5900-651004","10","C-040 INSTL CAN RACKS DRY     ","55","100","10.00","10.00","10.00","10.00","28.00","0.00","0.00","0.00","0.00","28.00","0.36","0.36","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"362","1","AWI-0065    ","C-040       ","1","                                        ","C-040     ","    ","651","6","20","625","625","900","900","0","","    L6000-00C040","651","BUDGET AWI-0065 C-040         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"","","","C-040        Total","","","","","","","","","","","","","","","","","","","10.00","10.00","10.00","10.00","28.00","0.00","0.00","0.00","0.00","28.00","","","","","",""
"362","1","AWI-0065    ","C-043       ","1","                                        ","C-043     ","    ","992","9","20","621","621","900","900","0","","    L6000-00C043","992","BUDGET AWI-0065 C-043         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"362","1","AWI-0065    ","C-043       ","888","                                        ","C-043     ","    ","992","9","98","621","621","900","900","46","286892","    L1900-992001","10","C-043 MOVE SECURITY BARRIER   ","52","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"","","","C-043        Total","","","","","","","","","","","","","","","","","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","",""
"362","1","AWI-0065    ","C-044       ","1","                                        ","C-044     ","    ","505","5","98","623","623","900","900","46","296574","    L3900-505001","10","C-044 FAB/INST HANGERS/BELLOWS","53","100","40.00","40.00","40.00","40.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"362","1","AWI-0065    ","C-044       ","1","                                        ","C-044     ","    ","505","5","20","623","623","900","900","0","","    L6000-00C044","505","BUDGET AWI-0065 C-044         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"","","","C-044        Total","","","","","","","","","","","","","","","","","","","40.00","40.00","40.00","40.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","",""
"362","1","AWI-0065    ","C-045       ","1","                                        ","C-045     ","    ","514","5","20","623","623","900","900","0","","    L6000-00C045","514","BUDGET AWI-0065 C-045         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"362","1","AWI-0065    ","C-045       ","888","                                        ","C-045     ","    ","514","5","98","623","623","900","900","46","288282","    L3900-514001","10","C-045 CORROSION INHIBITOR TEST","53","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"","","","C-045        Total","","","","","","","","","","","","","","","","","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","",""
"362","1","AWI-0065    ","C-047       ","1","                                        ","C-047     ","    ","671","6","98","625","625","900","900","46","299617","    L5900-671006","10","C-047 GFE TOOL STOWAGE CHESTS ","55","0","10.00","10.00","0.00","0.00","8.00","10.00","0.00","0.00","0.00","18.00","0.00","0.00","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"362","1","AWI-0065    ","C-047       ","1","                                        ","C-047     ","    ","671","6","20","625","625","900","900","0","","    L6000-00C047","671","BUDGET AWI-0065 C-047         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"","","","C-047        Total","","","","","","","","","","","","","","","","","","","10.00","10.00","0.00","0.00","8.00","10.00","0.00","0.00","0.00","18.00","","","","","",""
"362","1","AWI-0065    ","C-048       ","1","                                        ","C-048     ","    ","671","6","98","625","625","900","900","46","289900","    L5900-671003","10","C-048 PILOT LADDER THIMBLES   ","55","100","60.00","60.00","60.00","60.00","12.00","0.00","0.00","0.00","0.00","12.00","5.00","5.00","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"362","1","AWI-0065    ","C-048       ","1","                                        ","C-048     ","    ","671","6","20","625","625","900","900","0","","    L6000-00C048","671","BUDGET AWI-0065 C-048         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"","","","C-048        Total","","","","","","","","","","","","","","","","","","","60.00","60.00","60.00","60.00","12.00","0.00","0.00","0.00","0.00","12.00","","","","","",""
"362","1","AWI-0065    ","C-049       ","1","                                        ","C-049     ","    ","992","9","98","621","621","900","900","46","290161","    L0900-992005","10","C-049 TALON SUPPORT           ","52","100","320.00","320.00","320.00","320.00","2060.21","0.00","0.00","0.00","0.00","2060.21","0.16","0.16","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"362","1","AWI-0065    ","C-049       ","1","                                        ","C-049     ","    ","992","9","20","621","621","900","900","0","","    L6000-00C049","992","BUDGET AWI-0065 C-049         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"","","","C-049        Total","","","","","","","","","","","","","","","","","","","320.00","320.00","320.00","320.00","2060.21","0.00","0.00","0.00","0.00","2060.21","","","","","",""
"362","1","AWI-0065    ","C-050       ","1","                                        ","C-050     ","    ","492","4","20","626","626","900","900","0","","    L6000-00C050","492","BUDGET AWI-0065 C-050         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"362","1","AWI-0065    ","C-050       ","1","                                        ","C-050     ","    ","492","4","98","626","626","900","900","46","290858","    L6900-492001","10","C-050 NAVAIR SUPP-UAV SYS TST ","56","100","12.00","12.00","12.00","12.00","6.00","0.00","0.00","0.00","0.00","6.00","2.00","2.00","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"","","","C-050        Total","","","","","","","","","","","","","","","","","","","12.00","12.00","12.00","12.00","6.00","0.00","0.00","0.00","0.00","6.00","","","","","",""
"362","1","AWI-0065    ","C-052       ","1","                                        ","C-052     ","    ","671","6","98","625","625","900","900","46","290880","    L5900-671004","10","C-052 TEST PILOT LADDERS (4)  ","55","100","20.00","20.00","20.00","20.00","12.00","0.00","0.00","0.00","0.00","12.00","1.67","1.67","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"362","1","AWI-0065    ","C-052       ","1","                                        ","C-052     ","    ","671","6","20","625","625","900","900","0","","    L6000-00C052","671","BUDGET AWI-0065 C-052         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"","","","C-052        Total","","","","","","","","","","","","","","","","","","","20.00","20.00","20.00","20.00","12.00","0.00","0.00","0.00","0.00","12.00","","","","","",""
"362","1","AWI-0065    ","C-054       ","1","                                        ","C-054     ","    ","441","4","20","626","626","900","900","0","","    L6000-00C054","441","BUDGET AWI-0065 C-054         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"362","1","AWI-0065    ","C-054       ","1","                                        ","C-054     ","    ","441","4","98","626","626","900","900","46","291859","    L6900-441001","10","C-054 TCDL ANTENNA SWITCH     ","56","100","15.00","15.00","15.00","15.00","8.00","0.00","0.00","0.00","0.00","8.00","1.88","1.88","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"","","","C-054        Total","","","","","","","","","","","","","","","","","","","15.00","15.00","15.00","15.00","8.00","0.00","0.00","0.00","0.00","8.00","","","","","",""
"362","1","AWI-0065    ","C-057       ","1","                                        ","C-057     ","    ","571","5","98","625","625","900","900","46","296594","    L5900-571001","10","C-057 EASE OUT STAPLE AND PAD ","55","100","32.00","32.00","32.00","32.00","16.00","0.00","0.00","0.00","0.00","16.00","2.00","2.00","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"362","1","AWI-0065    ","C-057       ","1","                                        ","C-057     ","    ","571","5","20","625","625","900","900","0","","    L6000-00C057","571","BUDGET AWI-0065 C-057         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"","","","C-057        Total","","","","","","","","","","","","","","","","","","","32.00","32.00","32.00","32.00","16.00","0.00","0.00","0.00","0.00","16.00","","","","","",""
"362","1","AWI-0065    ","C-059       ","1","                                        ","C-059     ","    ","631","6","98","625","625","900","900","46","294039","    L5900-631002","10","C-059 REPAIR POTABLE WATER TNK","55","100","74.00","74.00","74.00","74.00","40.00","0.00","0.00","0.00","0.00","40.00","1.85","1.85","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"362","1","AWI-0065    ","C-059       ","1","                                        ","C-059     ","    ","631","6","20","625","625","900","900","0","","    L6000-00C059","631","BUDGET AWI-0065 C-059         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"","","","C-059        Total","","","","","","","","","","","","","","","","","","","74.00","74.00","74.00","74.00","40.00","0.00","0.00","0.00","0.00","40.00","","","","","",""
"362","1","AWI-0065    ","C-060       ","1","                                        ","C-060     ","    ","604","6","20","625","625","900","900","0","","    L6000-00C060","604","BUDGET AWI-0065 C-060         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"362","1","AWI-0065    ","C-060       ","888","                                        ","C-060     ","    ","604","6","98","625","625","900","900","46","294431","    L5900-604001","10","C-060 POTABLE WATER HOSE LKR  ","55","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"","","","C-060        Total","","","","","","","","","","","","","","","","","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","",""
"362","1","AWI-0065    ","C-061       ","1","                                        ","C-061     ","    ","405","4","20","626","626","900","900","0","","    L6000-00C061","405","BUDGET AWI-0065 C-061         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"362","1","AWI-0065    ","C-061       ","1","                                        ","C-061     ","    ","405","4","98","626","626","900","900","46","294428","    L6900-405001","10","C-061 TCDL DIRECTIONAL ANTENNA","56","100","34.00","34.00","34.00","34.00","75.00","0.00","0.00","0.00","0.00","75.00","0.45","0.45","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"","","","C-061        Total","","","","","","","","","","","","","","","","","","","34.00","34.00","34.00","34.00","75.00","0.00","0.00","0.00","0.00","75.00","","","","","",""
"362","1","AWI-0065    ","C-062       ","1","                                        ","C-062     ","    ","261","2","98","623","623","900","900","46","295855","    L3900-261001","10","C-062 FUEL OIL SYS HANDLES    ","53","100","20.00","20.00","20.00","20.00","16.00","0.00","0.00","0.00","0.00","16.00","1.25","1.25","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"362","1","AWI-0065    ","C-062       ","1","                                        ","C-062     ","    ","261","2","20","623","623","900","900","0","","    L6000-00C062","261","BUDGET AWI-0065 C-062         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"","","","C-062        Total","","","","","","","","","","","","","","","","","","","20.00","20.00","20.00","20.00","16.00","0.00","0.00","0.00","0.00","16.00","","","","","",""
"362","1","AWI-0065    ","C-063       ","1","                                        ","C-063     ","    ","311","3","98","624","624","900","900","46","295463","    L4900-311001","10","C-063 SSDG COUPLING GUARDS    ","54","100","100.00","100.00","100.00","100.00","37.00","0.00","0.00","0.00","0.00","37.00","2.70","2.70","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"362","1","AWI-0065    ","C-063       ","1","                                        ","C-063     ","    ","311","3","20","624","624","900","900","0","","    L6000-00C063","311","BUDGET AWI-0065 C-063         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"","","","C-063        Total","","","","","","","","","","","","","","","","","","","100.00","100.00","100.00","100.00","37.00","0.00","0.00","0.00","0.00","37.00","","","","","",""
"362","1","AWI-0065    ","C-064       ","1","                                        ","C-064     ","    ","652","6","98","625","625","900","900","46","295491","    L5900-652002","10","C-064 GFE SUCTION PUMP MED RM ","55","100","25.00","25.00","25.00","25.00","25.50","0.00","0.00","0.00","0.00","25.50","0.98","0.98","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"362","1","AWI-0065    ","C-064       ","1","                                        ","C-064     ","    ","652","6","20","625","625","900","900","0","","    L6000-00C064","652","BUDGET AWI-0065 C-064         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"","","","C-064        Total","","","","","","","","","","","","","","","","","","","25.00","25.00","25.00","25.00","25.50","0.00","0.00","0.00","0.00","25.50","","","","","",""
"362","1","AWI-0065    ","C-066       ","1","                                        ","C-066     ","    ","233","2","20","624","624","900","900","0","","    L6000-00C066","233","BUDGET AWI-0065 C-066         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"362","1","AWI-0065    ","C-066       ","888","                                        ","C-066     ","    ","233","2","98","624","624","900","900","46","295856","    L4900-233001","10","C-066 SUPPORT GT BORSCOPE INSP","54","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"","","","C-066        Total","","","","","","","","","","","","","","","","","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","",""
"362","1","AWI-0065    ","C-067       ","1","                                        ","C-067     ","    ","505","5","98","623","623","900","900","46","298703","    L3900-505005","10","C-067 LO/LC DEVICES AND TAGS  ","53","100","10.00","10.00","10.00","10.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"362","1","AWI-0065    ","C-067       ","1","                                        ","C-067     ","    ","505","5","20","623","623","900","900","0","","    L6000-00C067","505","BUDGET AWI-0065 C-067         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
"","","","C-067        Total","","","","","","","","","","","","","","","","","","","10.00","10.00","10.00","10.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","",""
"362","1","AWI-0065    ","C-071       ","1","                                        ","C-071     ","    ","992","9","20","621","621","900","900","0","","    L6000-00C071","992","BUDGET AWI-0065 C-071         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/4/2016","4/8/2016","4/4/2016","4/8/2016"
