"Project","Provider","CLIN","Effort","Activity","Control Account","ECP/REA","Change Code","Swbs","Group","SOC","Owning Org","Resource","Planning Unit","Sequence","FM","Work Order","Item","Op","Scope","Task","Progress","BAC","Estimate","BCWP to BAC","BCWP to Est","ACWP","ETC","Target","Provider Target","Provider ACWP","EAC","CPI BAC","CPI Est","Baseline Start","Baseline Finish","Forecast Start","Forecast Finish"
"324","1","420","TI-3 1.2    ","   ","","TI-3 1.2  ","    ","830","8","14","520","520","900","TI-3  ","0","943208","    L5200-000003","10","TI-3 1.2 SCHEDULE SUPPORT     ","1500","100","28.00","135.00","28.00","135.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","",""
"324","1","420","TI-3 1.2    ","   ","","TI-3 1.2  ","    ","830","8","20","520","520","900","TI-3  ","0","943187","    L5200-990002","830","BUDGET FOR ENG TI-3 1.2       ","1599","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","",""
"","","","TI-3 1.2     Total","","","","","","","","","","","","","","","","","","","28.00","135.00","28.00","135.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","",""
"324","1","420","TI-3 1.3    ","   ","","TI-3 1.3  ","    ","830","8","14","520","520","900","TI-3  ","0","943209","    L5200-000004","10","TI-3 1.3 MEETING SUPPORT      ","1500","100","354.00","1632.00","354.00","1632.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","",""
"324","1","420","TI-3 1.3    ","   ","","TI-3 1.3  ","    ","830","8","20","520","520","900","TI-3  ","0","943210","    L5200-990003","830","BUDGET FOR ENG TI-3 1.3       ","1599","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","",""
"","","","TI-3 1.3     Total","","","","","","","","","","","","","","","","","","","354.00","1632.00","354.00","1632.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","",""
"324","1","420","TI-3 1.4    ","   ","","TI-3 1.4  ","    ","897","8","14","515","515","900","TI-3  ","0","943204","    L6110-000001","10","TI-3 1.4 FINANCE REPORTS      ","1563","100","18.00","95.00","18.00","95.00","8.83","0.00","0.00","0.00","0.00","8.83","2.04","10.76","","","",""
"324","1","420","TI-3 1.4    ","   ","","TI-3 1.4  ","    ","897","8","20","515","515","900","TI-3  ","0","943188","    L6110-990000","897","BUDGET PGM CLIN 0420 TI-3 1.4 ","1598","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","",""
"","","","TI-3 1.4     Total","","","","","","","","","","","","","","","","","","","18.00","95.00","18.00","95.00","8.83","0.00","0.00","0.00","0.00","8.83","","","","","",""
"324","1","420","TI-3 1.5    ","   ","","TI-3 1.5  ","    ","897","8","14","515","515","900","TI-3  ","0","943205","    L6110-000002","10","TI-3 1.5 CONTRACT SUPPORT     ","1563","100","16.00","16.00","16.00","16.00","3.15","0.00","0.00","0.00","0.00","3.15","5.08","5.08","","","",""
"324","1","420","TI-3 1.5    ","   ","","TI-3 1.5  ","    ","897","8","20","515","515","900","TI-3  ","0","943189","    L6110-990001","897","BUDGET PGM CLIN 0420 TI-3 1.5 ","1598","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","",""
"","","","TI-3 1.5     Total","","","","","","","","","","","","","","","","","","","16.00","16.00","16.00","16.00","3.15","0.00","0.00","0.00","0.00","3.15","","","","","",""
"324","1","420","TI-5 Task 1 ","   ","","TI-5 Task1","    ","830","8","14","520","520","900","TI-5  ","0","943838","    L5200-000019","10","TASK 1-INTERGRATED MASTER     ","1526","100","100.00","100.00","100.00","100.00","267.09","0.00","0.00","0.00","0.00","267.09","0.37","0.37","","","",""
"324","1","420","TI-5 Task 1 ","   ","","TI-5 Task1","    ","830","8","20","520","520","900","TI-5  ","0","943833","    L5200-990012","830","BUDGET FOR ENG TI-5 TASK 1    ","1599","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","",""
"","","","TI-5 Task 1  Total","","","","","","","","","","","","","","","","","","","100.00","100.00","100.00","100.00","267.09","0.00","0.00","0.00","0.00","267.09","","","","","",""
"324","1","420","TI-5 Task 2 ","   ","","TI-5 Task2","    ","830","8","14","520","520","900","TI-5  ","0","943839","    L5200-000020","10","TASK 2-REVIEW/COMMENT FUNCT   ","1526","100","829.00","829.00","829.00","829.00","805.16","0.00","0.00","0.00","0.00","805.16","1.03","1.03","","","",""
"324","1","420","TI-5 Task 2 ","   ","","TI-5 Task2","    ","830","8","20","520","520","900","TI-5  ","0","943834","    L5200-990013","830","BUDGET FOR ENG TI-5 TASK 2    ","1599","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","",""
"","","","TI-5 Task 2  Total","","","","","","","","","","","","","","","","","","","829.00","829.00","829.00","829.00","805.16","0.00","0.00","0.00","0.00","805.16","","","","","",""
"324","1","420","TI-5 Task 3 ","   ","","TI-5 Task3","    ","830","8","14","520","520","900","TI-5  ","0","943840","    L5200-000021","10","TASK 3-SSDG TRADE STUDY       ","1526","100","180.00","180.00","180.00","180.00","166.92","0.00","0.00","0.00","0.00","166.92","1.08","1.08","","","",""
"324","1","420","TI-5 Task 3 ","   ","","TI-5 Task3","    ","830","8","20","520","520","900","TI-5  ","0","943835","    L5200-990014","830","BUDGET FOR ENG TI-5 TASK 3    ","1599","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","",""
"","","","TI-5 Task 3  Total","","","","","","","","","","","","","","","","","","","180.00","180.00","180.00","180.00","166.92","0.00","0.00","0.00","0.00","166.92","","","","","",""
"324","1","420","TI-5 Task 4 ","   ","","TI-5 Task4","    ","830","8","14","520","520","900","TI-5  ","0","943841","    L5200-000022","10","TASK 4-DESIGN REVIEW SUPPORT  ","1526","100","400.00","400.00","400.00","400.00","718.33","0.00","0.00","0.00","0.00","718.33","0.56","0.56","","","",""
"324","1","420","TI-5 Task 4 ","   ","","TI-5 Task4","    ","830","8","20","520","520","900","TI-5  ","0","943836","    L5200-990015","830","BUDGET FOR ENG TI-5 TASK 4    ","1599","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","",""
"","","","TI-5 Task 4  Total","","","","","","","","","","","","","","","","","","","400.00","400.00","400.00","400.00","718.33","0.00","0.00","0.00","0.00","718.33","","","","","",""
"324","1","420","TI-5 Task 5 ","   ","","TI-5 Task5","    ","830","8","14","520","520","900","TI-5  ","0","943842","    L5200-000023","10","TASK 5-WEEKLY STATUS MEETING  ","1526","100","100.00","100.00","100.00","100.00","150.60","0.00","0.00","0.00","0.00","150.60","0.66","0.66","","","",""
"324","1","420","TI-5 Task 5 ","   ","","TI-5 Task5","    ","830","8","20","520","520","900","TI-5  ","0","943837","    L5200-990016","830","BUDGET FOR ENG TI-5 TASK 5    ","1599","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","",""
"","","","TI-5 Task 5  Total","","","","","","","","","","","","","","","","","","","100.00","100.00","100.00","100.00","150.60","0.00","0.00","0.00","0.00","150.60","","","","","",""
"324","1","420","TI-7        ","   ","","TI-7      ","    ","830","8","14","520","520","900","TI-7  ","0","943832","    L5200-000018","10","TI-7 SHOCK GRADE CW/PW        ","1526","100","377.00","377.00","377.00","377.00","136.43","0.00","0.00","0.00","0.00","136.43","2.76","2.76","","","",""
"324","1","420","TI-7        ","   ","","TI-7      ","    ","830","8","20","520","520","900","TI-7  ","0","943831","    L5200-990011","830","BUDGET FOR ENG TI-7           ","1599","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","",""
"","","","TI-7         Total","","","","","","","","","","","","","","","","","","","377.00","377.00","377.00","377.00","136.43","0.00","0.00","0.00","0.00","136.43","","","","","",""
"324","1","420","TI-8        ","   ","","TI-8      ","    ","830","8","14","520","520","900","TI-8  ","0","944027","    L5200-000024","10","TI-8 INCORP OF SHOCK GRADE RO ","1526","100","75.00","75.00","75.00","75.00","33.63","0.00","0.00","0.00","0.00","33.63","2.23","2.23","","","",""
"324","1","420","TI-8        ","   ","","TI-8      ","    ","830","8","20","520","520","900","TI-8  ","0","944026","    L5200-990017","830","BUDGET FOR ENG TI-8           ","1599","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","",""
"","","","TI-8         Total","","","","","","","","","","","","","","","","","","","75.00","75.00","75.00","75.00","33.63","0.00","0.00","0.00","0.00","33.63","","","","","",""
"324","1","420","TI-9        ","   ","","TI-9      ","    ","830","8","14","520","520","900","TI-9  ","0","944515","    L5200-000025","10","TI-9 ENG WORK FOR FF          ","1521","100","525.00","525.00","525.00","525.00","689.49","0.00","0.00","0.00","0.00","689.49","0.76","0.76","","","",""
"324","1","420","TI-9        ","   ","","TI-9      ","    ","830","8","20","520","520","900","TI-9  ","0","944514","    L5200-990018","830","BUDGET FOR ENG TI-9           ","1599","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","",""
"324","1","420","TI-9        ","   ","","TI-9      ","    ","897","8","14","515","515","900","TI-9  ","0","944034","    L6110-000005","10","TI-9 FLIGHT UPGRADE SAL SUP   ","1526","100","0.00","200.00","0.00","200.00","445.83","0.00","0.00","0.00","0.00","445.83","0.00","0.45","","","",""
"324","1","420","TI-9        ","   ","","TI-9      ","    ","897","8","14","515","515","900","TI-9  ","0","944079","    L6110-000006","10","TI-9 FLIGHT UPGRADE ROM PREP  ","1526","100","0.00","600.00","0.00","600.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","",""
"324","1","420","TI-9        ","   ","","TI-9      ","    ","897","8","14","515","515","900","TI-9  ","0","944080","    L6110-000007","10","TI-9 FLGT UPGRD HULL MTG SUPPT","1526","100","0.00","64.00","0.00","64.00","199.87","0.00","0.00","0.00","0.00","199.87","0.00","0.32","","","",""
"324","1","420","TI-9        ","   ","","TI-9      ","    ","897","8","14","515","515","900","TI-9  ","0","944081","    L6110-000008","10","TI-9 FLGT UPGRADE ROM PREP    ","1526","100","0.00","600.00","0.00","600.00","459.50","0.00","0.00","0.00","0.00","459.50","0.00","1.31","","","",""
"324","1","420","TI-9        ","   ","","          ","    ","897","8","20","515","515","900","TI-9  ","0","944078","    L6110-990004","897","BUDGET PGM CLIN 0420 TI-9     ","1598","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","",""
"","","","TI-9         Total","","","","","","","","","","","","","","","","","","","525.00","1989.00","525.00","1989.00","1794.69","0.00","0.00","0.00","0.00","1794.69","","","","","",""
"","","","Grand Total","","","","","","","","","","","","","","","","","","","12541.00","37135.00","10915.31","35308.82","48691.37","1730.00","0.00","0.00","0.00","50421.37","0.224","0.725","","","",""
