"Project","Provider","CLIN","Effort","Activity","Control Account","ECP/REA","Change Code","Swbs","Group","SOC","Owning Org","Resource","Planning Unit","Sequence","FM","Work Order","Item","Op","Scope","Task","Progress","BAC","Estimate","BCWP to BAC","BCWP to Est","ACWP","ETC","Target","Provider Target","Provider ACWP","EAC","CPI BAC","CPI Est","Baseline Start","Baseline Finish","Forecast Start","Forecast Finish","Parent - Operation","Previous ACWP","Previous Provider ACWP","Previous ETC","Previous EAC","EAC Growth"
"481","1","            ","            ","QGA","1.28.1.6.3.MFG-SR                       ","          ","    ","0","9","11","600","600","S    ","S00   ","0","","    L6000-000QGA","600","BUDGET FOR MFG                ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","10/2/2017","12/22/2017","10/2/2017","12/22/2017","    L6000-000QGA-600","0","0","0","0","0.00 "
"481","1","            ","            ","QGE","1.28.1.6.3.MFG-SR                       ","          ","    ","0","9","11","600","600","S    ","S00   ","0","","    L6000-000QGE","600","BUDGET FOR MFG                ","83","0","10700.00","10700.00","0.00","0.00","0.00","14400.00","0.00","0.00","0.00","14400.00","","","1/2/2018","12/21/2018","1/2/2018","12/21/2018","    L6000-000QGE-600","0","0","14400","14400","0.00 "
"481","1","            ","            ","QGI","1.28.1.6.3.MFG-SR                       ","          ","    ","0","9","11","600","600","S    ","S00   ","0","","    L6000-000QGI","600","BUDGET FOR MFG                ","83","0","6300.00","6300.00","0.00","0.00","0.00","9600.00","0.00","0.00","0.00","9600.00","","","1/2/2019","7/5/2019","1/2/2019","7/5/2019","    L6000-000QGI-600","0","0","9600","9600","0.00 "
"481","1","            ","            ","QFK","1.28.1.6.3.MFG-SR                       ","          ","    ","600","6","11","600","625","S    ","S00   ","27","287969","    S0000-600023","10","2017-LOE OUTFIT VNDR SUPPORT  ","35","25.7","1753.00","1753.00","450.52","450.52","0.00","1753.00","0.00","0.00","0.00","1753.00","","","1/3/2017","12/22/2017","1/3/2017","12/22/2017","    S0000-600023-10","0","0","1753","1753","0.00 "
"481","1","            ","            ","PCV","1.28.1.6.3.MFG-SR                       ","          ","    ","989","9","8","600","625","S    ","S00   ","107","","    S0000-989002","10","SW ILS LOADOUT SUPPORT (BDT)  ","55","0","180.00","180.00","0.00","0.00","0.00","180.00","0.00","0.00","0.00","180.00","","","5/17/2019","5/31/2019","5/17/2019","5/31/2019","    S0000-989002-10","0","0","180","180","0.00 "
"481","1","            ","            ","PCW","1.28.1.6.3.MFG-SR                       ","          ","    ","989","9","8","600","625","S    ","S00   ","33","","    S0000-989003","10","SW ILS LOADOUT SUPPORT (SRI)  ","55","0","100.00","100.00","0.00","0.00","0.00","100.00","0.00","0.00","0.00","100.00","","","6/21/2019","7/19/2019","7/8/2019","7/19/2019","    S0000-989003-10","0","0","100","100","0.00 "
"481","1","            ","            ","PCW","1.28.1.6.3.MFG-SR                       ","          ","    ","989","9","8","600","625","S    ","S00   ","33","","    S0000-989004","10","SW ILS LOADOUT SUPPORT (OSI)  ","55","0","260.00","260.00","0.00","0.00","0.00","260.00","0.00","0.00","0.00","260.00","","","6/21/2019","7/19/2019","7/8/2019","7/19/2019","    S0000-989004-10","0","0","260","260","0.00 "
"481","1","            ","            ","QEP","1.28.1.6.3.MFG-SR                       ","          ","    ","992","9","11","600","621","S    ","S00   ","111","284760","    S0000-992095","10","2016-LOE MODULE TRANSPORT     ","20","100","1362.00","1362.00","1362.00","1362.00","0.00","0.00","0.00","0.00","0.00","0.00","","","10/3/2016","12/23/2016","10/3/2016","12/23/2016","    S0000-992095-10","0","0","0","0","0.00 "
"481","1","            ","            ","QCH","1.28.1.6.3.MFG-SR                       ","          ","    ","992","9","11","600","647","S    ","S00   ","111","287198","    S0000-992096","10","2017-LOE FIREWATCH            ","20","0","1000.00","1000.00","0.00","0.00","0.00","800.00","0.00","0.00","0.00","800.00","","","10/2/2017","12/22/2017","10/2/2017","12/22/2017","    S0000-992096-10","0","0","820","820","(20.00)"
"481","1","            ","            ","QBD","1.28.1.6.3.MFG-SR                       ","          ","    ","992","9","11","600","621","S    ","S00   ","94","287207","    S0000-992098","10","2017-LOE MAINT TEMP SERVICE   ","20","24.75","6702.00","6702.00","1658.74","1658.74","0.00","5695.00","0.00","0.00","0.00","5695.00","","","1/3/2017","12/22/2017","1/3/2017","12/22/2017","    S0000-992098-10","0","0","5695","5695","0.00 "
"481","1","            ","            ","QES","1.28.1.6.3.MFG-SR                       ","          ","    ","992","9","11","600","621","S    ","S00   ","111","287208","    S0000-992099","10","2017-LOE MODULE TRANSPORT     ","20","0","2543.00","2543.00","0.00","0.00","0.00","2168.00","0.00","0.00","0.00","2168.00","","","4/3/2017","12/22/2017","4/3/2017","12/22/2017","    S0000-992099-10","0","0","2223","2223","(55.00)"
"481","1","            ","            ","QGA","1.28.1.6.3.MFG-SR                       ","          ","    ","994","9","11","600","647","S    ","S00   ","111","","    S0000-994001","10","2017-LOE SW CLEANING          ","20","0","1000.00","1000.00","0.00","0.00","0.00","1000.00","0.00","0.00","0.00","1000.00","","","10/2/2017","12/22/2017","10/2/2017","12/22/2017","    S0000-994001-10","0","0","1000","1000","0.00 "
"481","1","            ","            ","LSF","1.28.1.6.3.MFG-SR                       ","          ","    ","994","9","8","600","621","S    ","S00   ","111","","    S0000-994013","10","SW CLEANING FOR LAUNCH        ","52","0","2625.00","2900.00","0.00","0.00","0.00","2625.00","0.00","0.00","0.00","2625.00","","","8/23/2018","9/20/2018","8/24/2018","9/21/2018","    S0000-994013-10","0","0","0","0","2625.00 "
"481","1","            ","            ","DYC","1.28.1.1.1.4.A2L.MFG-AF                 ","          ","    ","110","1","1","621","641","A2L  ","A2L   ","1","289169","    A2L00-110002","10","A2L MODS FORM PARTS           ","3","0","118.00","216.00","0.00","0.00","4.00","210.00","0.00","0.00","0.00","214.00","0.000 ","0.000 ","3/10/2017","4/3/2017","2/22/2017","4/3/2017","    A2L00-110002-10","0","0","118","118","96.00 "
"481","1","            ","            ","DYD","1.28.1.1.1.1.B1L.MFG-AF                 ","          ","    ","110","1","1","621","641","B1L  ","B1L   ","1","288301","    B1L00-110002","10","B1L MODS FORM PARTS           ","3","0","62.00","60.00","0.00","0.00","48.50","16.00","0.00","0.00","0.00","64.50","0.000 ","0.000 ","2/27/2017","3/9/2017","2/8/2017","3/9/2017","    B1L00-110002-10","48.5","0","16","64.5","0.00 "
"481","1","            ","            ","DYM","1.28.1.1.2.2.F2U.MFG-AF                 ","          ","    ","110","1","1","621","641","F2U  ","F2U   ","1","288713","    F2U00-110002","10","F2U MODS FORM PARTS           ","3","0","44.00","43.00","0.00","0.00","29.00","10.00","0.00","0.00","0.00","39.00","0.000 ","0.000 ","3/2/2017","3/14/2017","2/15/2017","3/14/2017","    F2U00-110002-10","0","0","44","44","(5.00)"
"481","1","            ","            ","DHC","1.28.1.2.5.S.MFG-AF                     ","FCN-005819","11b ","180","1","1","621","621","S    ","D4SS2 ","53","283411","    L9900-X00007","10","FCN 005819 D4SS2 FAB D13      ","4","100","0.00","3.00","0.00","3.00","0.50","0.00","0.00","0.00","0.00","0.50","0.000 ","6.000 ","6/30/2016","12/20/2016","8/1/2016","3/3/2017","    L9900-X00007-10","0.5","0","0","0.5","0.00 "
"481","1","            ","            ","DYG","1.28.1.1.1.3.E2L.MFG-AF                 ","105972","20d ","110","1","1","621","641","E2L  ","E2L   ","1","283919","    L9900-X00008","10","105972 E2L FAB PARTS          ","3","100","0.00","2.00","0.00","2.00","2.00","0.00","0.00","0.00","0.00","2.00","0.000 ","1.000 ","6/30/2016","7/21/2016","10/4/2016","1/13/2017","    L9900-X00008-10","2","0","0","2","0.00 "
"481","1","            ","            ","DHC","1.28.1.2.5.S.MFG-AF                     ","106307","20c ","110","1","1","621","641","S    ","S00   ","1","286462","    L9900-X00010","10","106307 S1US1 D01 RE-DESIGN    ","2","100","0.00","2.00","0.00","2.00","2.00","0.00","0.00","0.00","0.00","2.00","0.000 ","1.000 ","6/30/2016","12/20/2016","8/1/2016","3/3/2017","    L9900-X00010-10","2","0","0","2","0.00 "
"481","1","            ","            ","DHC","1.28.1.2.5.S.MFG-AF                     ","CF 2210   ","07a ","110","1","1","621","641","S    ","S2LB1 ","1","288178","    L9900-X00011","10","CF 2210 S2LB1 D24 FDN 106265  ","2","100","0.00","20.00","0.00","20.00","10.00","0.00","0.00","0.00","0.00","10.00","0.000 ","2.000 ","6/30/2016","12/20/2016","8/1/2016","3/3/2017","    L9900-X00011-10","10","0","0","10","0.00 "
"481","1","            ","            ","DYO","1.28.1.1.2.2.F3U.MFG-AF                 ","106448","10a ","180","1","1","621","641","F3U  ","F3UD2 ","1","288873","    L9900-X00012","10","106448 F3UD2 FAB D42 PARTS    ","2","100","0.00","4.00","0.00","4.00","4.00","0.00","0.00","0.00","0.00","4.00","0.000 ","1.000 ","8/8/2016","8/22/2016","12/13/2016","3/17/2017","    L9900-X00012-10","4","0","0","4","0.00 "
"481","1","            ","            ","CRA","1.28.1.1.1.3.E2L.MFG-AF                 ","106671","10a ","110","1","1","621","621","E2L  ","E2LB1 ","1","289893","    L9900-X00013","10","106671 E2LB1 ADDED B04 PART   ","4","67","0.00","3.00","0.00","2.01","2.00","1.00","0.00","0.00","0.00","3.00","0.000 ","1.005 ","7/29/2016","8/29/2016","12/12/2016","3/15/2017","    L9900-X00013-10","2","0","1","3","0.00 "
"481","1","            ","            ","DYH","1.28.1.1.2.3.E2U.MFG-AF                 ","BT613701  ","20d ","110","1","1","621","641","E2U  ","E2U   ","1","290107","    L9900-X00014","10","106717 E2UD1 FAB FNDS PARTS   ","3","100","0.00","2.00","0.00","2.00","1.00","0.00","0.00","0.00","0.00","1.00","0.000 ","2.000 ","2/3/2017","2/24/2017","1/23/2017","3/3/2017","    L9900-X00014-10","1","0","0","1","0.00 "
"481","1","            ","            ","DYP","1.28.1.1.2.5.S1U.MFG-AF                 ","CF 2366   ","07a ","110","1","1","621","641","S1U  ","S1U   ","1","290134","    L9900-X00015","10","CF 2366 FAB D13 PARTS 106736  ","3","100","0.00","2.00","0.00","2.00","1.00","0.00","0.00","0.00","0.00","1.00","0.000 ","2.000 ","2/16/2017","3/2/2017","1/31/2017","3/13/2017","    L9900-X00015-10","0","0","2","2","(1.00)"
"481","1","            ","            ","DGZ","1.28.1.2.5.S.MFG-AF                     ","          ","    ","992","9","1","621","641","S    ","S00   ","1","285129","    S0000-992001","10","SW FAB ENGRAVING PLAQUES      ","3","0","28.00","28.00","0.00","0.00","15.00","12.00","0.00","0.00","0.00","27.00","0.000 ","0.000 ","1/5/2017","9/11/2017","12/19/2016","2/8/2018","    S0000-992001-10","15","0","12","27","0.00 "
"481","1","            ","            ","DYQ","1.28.1.1.1.5.S2L.MFG-AF                 ","          ","    ","110","1","1","621","641","S2L  ","S2L   ","1","289362","    S2L00-110001","10","S2L MODS FAB N/C              ","3","0","380.00","417.00","0.00","0.00","1.00","416.00","0.00","0.00","0.00","417.00","0.000 ","0.000 ","3/29/2017","5/2/2017","3/29/2017","5/2/2017","    S2L00-110001-10","1","0","416","417","0.00 "
"481","1","            ","            ","DAZ","1.28.1.1.2.2.F3U.MFG-AF                 ","          ","    ","110","1","2","621","621","F3U  ","F3UD1 ","116","289888","    F3U00-110007","10","F3UD1 MAJOR ASSEMBLY T1       ","8","76","6.00","11.00","4.56","8.36","27.50","9.00","0.00","0.00","0.00","36.50","0.166 ","0.304 ","3/28/2017","4/17/2017","3/28/2017","4/17/2017","    F3U00-110007-10","10.5","0","9","19.5","17.00 "
"481","1","            ","            ","CRA","1.28.1.1.1.3.E2L.MFG-AF                 ","          ","    ","110","1","1","621","621","E2L  ","E2LB1 ","2","286169","    E2L00-110014","10","E2LB1 MAJ ASSEMBLY F6         ","4","100","26.00","80.00","26.00","80.00","83.50","0.00","0.00","0.00","0.00","83.50","0.311 ","0.958 ","7/29/2016","8/29/2016","12/12/2016","3/15/2017","    E2L00-110014-10","83.5","0","0","83.5","0.00 "
"481","1","            ","            ","DAZ","1.28.1.1.2.2.F3U.MFG-AF                 ","          ","    ","110","1","2","621","621","F3U  ","F3UD1 ","116","289895","    F3U00-110009","10","F3UD1 MAJOR ASSEMBLY T3       ","8","72","23.00","30.00","16.56","21.60","51.10","20.00","0.00","0.00","0.00","71.10","0.324 ","0.423 ","3/28/2017","4/17/2017","3/28/2017","4/17/2017","    F3U00-110009-10","27.5","0","48","75.5","(4.40)"
"481","1","            ","            ","DAZ","1.28.1.1.2.2.F3U.MFG-AF                 ","          ","    ","110","1","2","621","621","F3U  ","F3UD1 ","116","289899","    F3U00-110011","10","F3UD1 MAJOR ASSEMBLY T5       ","8","100","13.00","12.00","13.00","12.00","39.00","0.00","0.00","0.00","0.00","39.00","0.333 ","0.308 ","3/28/2017","4/17/2017","3/28/2017","4/17/2017","    F3U00-110011-10","12","0","18","30","9.00 "
"481","1","            ","            ","DAE","1.28.1.1.2.2.F3U.MFG-AF                 ","          ","    ","110","1","2","621","621","F3U  ","F3UD1 ","116","289878","    F3U00-110012","10","F3UD1 CONSTRUCT FIT BS 1      ","8","100","25.00","40.00","25.00","40.00","68.50","0.00","0.00","0.00","0.00","68.50","0.365 ","0.584 ","4/18/2017","5/16/2017","4/18/2017","5/16/2017","    F3U00-110012-10","68.5","0","0","68.5","0.00 "
"481","1","            ","            ","DYL","1.28.1.1.1.2.F2L.MFG-AF                 ","          ","    ","110","1","1","621","641","F2L  ","F2L   ","1","284881","    F2L00-110002","10","F2L MODS FORM PARTS           ","3","100","16.00","51.00","16.00","51.00","42.00","0.00","0.00","0.00","0.00","42.00","0.381 ","1.214 ","8/15/2016","8/29/2016","12/15/2016","1/17/2017","    F2L00-110002-10","42","0","0","42","0.00 "
"481","1","            ","            ","CRA","1.28.1.1.1.3.E2L.MFG-AF                 ","          ","    ","110","1","1","621","621","E2L  ","E2LB1 ","2","286159","    E2L00-110004","10","E2LB1 SUB ASSEMBLIES A        ","4","100","66.00","136.00","66.00","136.00","171.00","0.00","0.00","0.00","0.00","171.00","0.386 ","0.795 ","7/29/2016","8/29/2016","12/12/2016","3/15/2017","    E2L00-110004-10","171","0","0","171","0.00 "
"481","1","            ","            ","BFV","1.28.1.1.2.2.F3U.MFG-AF                 ","          ","    ","110","1","1","621","621","F3U  ","F3U   ","2","286936","    F3U00-110055","10","F3U SUB ASSEMBLIES B          ","4","100","3.00","8.00","3.00","8.00","7.50","0.00","0.00","0.00","0.00","7.50","0.400 ","1.067 ","2/6/2017","2/10/2017","3/20/2017","3/24/2017","    F3U00-110055-10","7.5","0","0","7.5","0.00 "
"481","1","            ","            ","DAZ","1.28.1.1.2.2.F3U.MFG-AF                 ","          ","    ","110","1","2","621","621","F3U  ","F3UD1 ","116","289897","    F3U00-110010","10","F3UD1 MAJOR ASSEMBLY T4       ","8","90","42.00","61.00","37.80","54.90","88.00","9.00","0.00","0.00","0.00","97.00","0.430 ","0.624 ","3/28/2017","4/17/2017","3/28/2017","4/17/2017","    F3U00-110010-10","54","0","30","84","13.00 "
"481","1","            ","            ","DAE","1.28.1.1.2.2.F3U.MFG-AF                 ","          ","    ","110","1","2","621","621","F3U  ","F3UD1 ","116","289880","    F3U00-110014","10","F3UD1 CONSTRUCT FIT BS 2      ","8","92","76.00","83.00","69.92","76.36","159.00","13.00","0.00","0.00","0.00","172.00","0.440 ","0.480 ","4/18/2017","5/16/2017","4/18/2017","5/16/2017","    F3U00-110014-10","102.5","0","26","128.5","43.50 "
"481","1","            ","            ","DAZ","1.28.1.1.2.2.F3U.MFG-AF                 ","          ","    ","110","1","2","621","621","F3U  ","F3UD1 ","116","289894","    F3U00-110008","10","F3UD1 MAJOR ASSEMBLY T2       ","8","100","26.00","30.00","26.00","30.00","57.00","0.00","0.00","0.00","0.00","57.00","0.456 ","0.526 ","3/28/2017","4/17/2017","3/28/2017","4/17/2017","    F3U00-110008-10","16","0","24","40","17.00 "
"481","1","            ","            ","DAE","1.28.1.1.2.2.F3U.MFG-AF                 ","          ","    ","110","1","2","621","621","F3U  ","F3UD1 ","116","289884","    F3U00-110016","10","F3UD1 CONSTRUCT FIT BS 3      ","8","100","112.00","162.00","112.00","162.00","211.50","0.00","0.00","0.00","0.00","211.50","0.530 ","0.766 ","4/18/2017","5/16/2017","4/18/2017","5/16/2017","    F3U00-110016-10","177.5","0","24","201.5","10.00 "
"481","1","            ","            ","CRA","1.28.1.1.1.3.E2L.MFG-AF                 ","          ","    ","110","1","1","621","621","E2L  ","E2LB1 ","2","286168","    E2L00-110013","10","E2LB1 MAJ ASSEMBLY F5         ","4","100","38.00","67.00","38.00","67.00","70.92","0.00","0.00","0.00","0.00","70.92","0.536 ","0.945 ","7/29/2016","8/29/2016","12/12/2016","3/15/2017","    E2L00-110013-10","70.92","0","0","70.92","0.00 "
"481","1","            ","            ","DYL","1.28.1.1.1.2.F2L.MFG-AF                 ","          ","    ","110","1","1","621","641","F2L  ","F2L   ","1","284882","    F2L00-110003","10","F2L MODS FAB STRUCTURALS      ","2","100","116.00","136.00","116.00","136.00","216.00","0.00","0.00","0.00","0.00","216.00","0.537 ","0.630 ","8/15/2016","8/29/2016","12/15/2016","1/17/2017","    F2L00-110003-10","216","0","0","216","0.00 "
"481","1","            ","            ","DYE","1.28.1.1.1.3.E1L.MFG-AF                 ","          ","    ","110","1","1","621","641","E1L  ","E1L   ","1","287056","    E1L00-110003","10","E1L MODS FAB STRUCTURALS      ","2","100","64.00","95.00","64.00","95.00","106.00","0.00","0.00","0.00","0.00","106.00","0.604 ","0.896 ","1/24/2017","2/13/2017","1/16/2017","2/14/2017","    E1L00-110003-10","106","0","0","106","0.00 "
"481","1","            ","            ","AQP","1.28.1.1.1.3.E2L.MFG-AF                 ","          ","    ","110","1","1","621","621","E2L  ","E2LS2 ","2","286192","    E2L00-110037","10","E2LS2 SUB ASSEMBLIES M        ","4","66","73.00","128.00","48.18","84.48","79.05","41.00","0.00","0.00","0.00","120.05","0.609 ","1.069 ","2/24/2017","3/3/2017","3/15/2017","3/22/2017","    E2L00-110037-10","51.03","0","73","124.03","(3.98)"
