"Project","Provider","CLIN","Effort","Activity","Control Account","ECP/REA","Change Code","Swbs","Group","SOC","Owning Org","Resource","Planning Unit","Sequence","FM","Work Order","Item","Op","Scope","Task","Progress","BAC","Estimate","BCWP to BAC","BCWP to Est","ACWP","ETC","Target","Provider Target","Provider ACWP","EAC","CPI BAC","CPI Est","Baseline Start","Baseline Finish","Forecast Start","Forecast Finish","Parent - Operation","Previous ACWP","Previous Provider ACWP","Previous ETC","Previous EAC","EAC Growth"
"483","1","            ","            ","DBH","1.31.1.1.2.2.F3U.MFG-AF                 ","          ","    ","0","5","1","623","623","F3U  ","F3UD2 ","0","","    L6000-000DBH","623","BUDGET FOR MFG                ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","3/9/2017","4/3/2017","6/15/2017","7/21/2017","    L6000-000DBH-623","0","0","0","0","0.00 "
"483","1","            ","            ","DBN","1.31.1.1.2.2.F3U.MFG-OF                 ","          ","    ","0","2","2","623","623","F3U  ","F3UD2 ","0","","    L6000-000DBN","623","BUDGET FOR MFG                ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","5/15/2017","6/8/2017","7/21/2017","8/25/2017","    L6000-000DBN-623","0","0","0","0","0.00 "
"483","1","            ","            ","DBS","1.31.1.1.2.2.F3U.MFG-OF                 ","          ","    ","0","5","2","623","623","F3U  ","F3UD2 ","0","","    L6000-000DBS","623","BUDGET FOR MFG                ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","5/15/2017","6/8/2017","7/24/2017","8/28/2017","    L6000-000DBS-623","0","0","0","0","0.00 "
"483","1","            ","            ","DCE","1.31.1.1.2.5.S1U.MFG-AF                 ","          ","    ","0","5","1","623","623","S1U  ","S1UD1 ","0","","    L6000-000DCE","623","BUDGET FOR MFG                ","83","0","28.00","28.00","0.00","0.00","0.00","28.00","0.00","0.00","0.00","28.00","","","5/9/2017","6/1/2017","9/1/2017","10/6/2017","    L6000-000DCE-623","0","0","28","28","0.00 "
"483","1","            ","            ","DCW","1.31.1.1.2.5.S1U.MFG-AF                 ","          ","    ","0","5","1","623","623","S1U  ","S1US1 ","0","","    L6000-000DCW","623","BUDGET FOR MFG                ","83","0","7.00","7.00","0.00","0.00","0.00","7.00","0.00","0.00","0.00","7.00","","","5/9/2017","5/25/2017","9/1/2017","9/29/2017","    L6000-000DCW-623","0","0","7","7","0.00 "
"483","1","            ","            ","DDA","1.31.1.1.2.5.S1U.MFG-OF                 ","          ","    ","0","5","2","623","623","S1U  ","S1US1 ","0","","    L6000-000DDA","623","BUDGET FOR MFG                ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","7/27/2017","8/16/2017","11/3/2017","12/6/2017","    L6000-000DDA-623","0","0","534","534","(534.00)"
"483","1","            ","            ","DDF","1.31.1.1.2.5.S1U.MFG-AF                 ","          ","    ","0","5","1","623","623","S1U  ","S1US2 ","0","","    L6000-000DDF","623","BUDGET FOR MFG                ","83","0","13.00","13.00","0.00","0.00","0.00","13.00","0.00","0.00","0.00","13.00","","","5/9/2017","5/30/2017","9/1/2017","10/3/2017","    L6000-000DDF-623","0","0","13","13","0.00 "
"483","1","            ","            ","DFM","1.31.1.1.2.5.S2U.MFG-OF                 ","          ","    ","0","5","2","623","623","S2U  ","S2US2 ","0","","    L6000-000DFM","623","BUDGET FOR MFG                ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","9/8/2017","10/4/2017","1/31/2018","3/9/2018","    L6000-000DFM-623","0","0","26","26","(26.00)"
"483","1","            ","            ","DMH","1.31.1.1.1.4.A1L.MFG-AF                 ","          ","    ","0","5","1","623","623","A1L  ","A1LS2 ","0","","    L6000-000DMH","623","BUDGET FOR MFG                ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","3/30/2017","4/12/2017","7/24/2017","8/11/2017","    L6000-000DMH-623","0","0","0","0","0.00 "
"483","1","            ","            ","DMV","1.31.1.1.2.2.F3U.MFG-OF                 ","          ","    ","0","2","2","623","623","F3U  ","F3U   ","0","","    L6000-000DMV","623","BUDGET FOR MFG                ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","6/12/2017","7/14/2017","8/29/2017","10/18/2017","    L6000-000DMV-623","0","0","0","0","0.00 "
"483","1","            ","            ","DMW","1.31.1.1.2.2.F3U.MFG-OF                 ","          ","    ","0","5","2","623","621","F3U  ","F3U   ","0","","    L6000-000DMW","621","BUDGET FOR MFG                ","83","0","8.00","8.00","0.00","0.00","0.00","8.00","0.00","0.00","0.00","8.00","","","6/12/2017","7/14/2017","8/29/2017","10/18/2017","    L6000-000DMW-621","0","0","8","8","0.00 "
"483","1","            ","            ","DMW","1.31.1.1.2.2.F3U.MFG-OF                 ","          ","    ","0","5","2","623","623","F3U  ","F3U   ","0","","    L6000-000DMW","623","BUDGET FOR MFG                ","83","0","174.00","174.00","0.00","0.00","0.00","174.00","0.00","0.00","0.00","174.00","","","6/12/2017","7/14/2017","8/29/2017","10/18/2017","    L6000-000DMW-623","0","0","174","174","0.00 "
"483","1","            ","            ","DMX","1.31.1.1.2.3.E2U.MFG-AF                 ","          ","    ","0","2","1","623","623","E2U  ","E2U   ","0","","    L6000-000DMX","623","BUDGET FOR MFG                ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","6/30/2017","8/11/2017","9/25/2017","11/27/2017","    L6000-000DMX-623","0","0","46","46","(46.00)"
"483","1","            ","            ","DMY","1.31.1.1.2.3.E2U.MFG-AF                 ","          ","    ","0","5","1","623","623","E2U  ","E2U   ","0","","    L6000-000DMY","623","BUDGET FOR MFG                ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","6/30/2017","8/11/2017","9/25/2017","11/27/2017","    L6000-000DMY-623","0","0","109","109","(109.00)"
"483","1","            ","            ","DMZ","1.31.1.1.1.4.A2L.MFG-AF                 ","          ","    ","0","5","1","623","623","A2L  ","A2LS2 ","0","","    L6000-000DMZ","623","BUDGET FOR MFG                ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","5/31/2017","6/8/2017","10/2/2017","10/13/2017","    L6000-000DMZ-623","0","0","4","4","(4.00)"
"483","1","            ","            ","888","                                        ","          ","    ","0","2","1","623","623","A1L  ","A1L   ","0","","    L6000-000DND","623","BUDGET FOR MFG                ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753","    L6000-000DND-623","0","0","0","0","0.00 "
"483","1","            ","            ","DNG","1.31.1.1.2.2.F3U.MFG-AF                 ","          ","    ","0","5","1","623","623","F3U  ","F3U   ","0","","    L6000-000DNG","623","BUDGET FOR MFG                ","83","0","2.00","2.00","0.00","0.00","0.00","2.00","0.00","0.00","0.00","2.00","","","4/28/2017","6/9/2017","6/27/2017","8/28/2017","    L6000-000DNG-623","0","0","2","2","0.00 "
"483","1","            ","            ","DNG","1.31.1.1.2.2.F3U.MFG-AF                 ","          ","    ","0","5","1","623","625","F3U  ","F3U   ","0","","    L6000-000DNG","625","BUDGET FOR MFG                ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/28/2017","6/9/2017","6/27/2017","8/28/2017","    L6000-000DNG-625","0","0","0","0","0.00 "
"483","1","            ","            ","DNK","1.31.1.1.1.3.E2L.MFG-AF                 ","          ","    ","0","2","1","623","623","E2L  ","E2L   ","0","","    L6000-000DNK","623","BUDGET FOR MFG                ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","2/8/2017","3/21/2017","5/17/2017","7/19/2017","    L6000-000DNK-623","0","0","0","0","0.00 "
"483","1","            ","            ","DNL","1.31.1.1.1.3.E2L.MFG-AF                 ","          ","    ","0","5","1","623","623","E2L  ","E2L   ","0","","    L6000-000DNL","623","BUDGET FOR MFG                ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","2/8/2017","2/28/2017","5/17/2017","6/16/2017","    L6000-000DNL-623","0","0","0","0","0.00 "
"483","1","            ","            ","DNL","1.31.1.1.1.3.E2L.MFG-AF                 ","          ","    ","0","5","1","623","625","E2L  ","E2L   ","0","","    L6000-000DNL","625","BUDGET FOR MFG                ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","2/8/2017","2/28/2017","5/17/2017","6/16/2017","    L6000-000DNL-625","0","0","0","0","0.00 "
"483","1","            ","            ","DPR","1.31.1.1.2.4.A1U.MFG-OF                 ","          ","    ","0","2","2","623","623","A1U  ","A1U   ","0","","    L6000-000DPR","623","BUDGET FOR MFG                ","83","0","36.00","36.00","0.00","0.00","0.00","36.00","0.00","0.00","0.00","36.00","","","9/25/2017","10/27/2017","2/12/2018","4/3/2018","    L6000-000DPR-623","-","-","-","-","36.00 "
"483","1","            ","            ","DQD","1.31.1.1.3.1.D1S.MFG-AF                 ","          ","    ","0","5","1","623","623","D1S  ","D1S   ","0","","    L6000-000DQD","623","BUDGET FOR MFG                ","83","0","27.00","27.00","0.00","0.00","0.00","27.00","0.00","0.00","0.00","27.00","","","9/25/2017","11/3/2017","9/5/2017","10/16/2017","    L6000-000DQD-623","0","0","27","27","0.00 "
"483","1","            ","            ","DQG","1.31.1.1.3.1.D2S.MFG-AF                 ","          ","    ","0","5","1","623","623","D2S  ","D2S   ","0","","    L6000-000DQG","623","BUDGET FOR MFG                ","83","0","20.00","20.00","0.00","0.00","0.00","20.00","0.00","0.00","0.00","20.00","","","9/25/2017","11/3/2017","7/31/2017","9/29/2017","    L6000-000DQG-623","0","0","20","20","0.00 "
"483","1","            ","            ","DQH","1.31.1.1.2.4.A1U.MFG-AF                 ","          ","    ","0","5","1","623","623","A1U  ","A1U   ","0","","    L6000-000DQH","623","BUDGET FOR MFG                ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","8/11/2017","9/22/2017","12/4/2017","2/9/2018","    L6000-000DQH-623","0","0","52","52","(52.00)"
"483","1","            ","            ","DQJ","1.31.1.1.3.1.D4S.MFG-OF                 ","          ","    ","0","5","2","623","621","D4S  ","D4S   ","0","","    L6000-000DQJ","621","BUDGET FOR MFG                ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/22/2018","2/16/2018","2/21/2018","4/3/2018","    L6000-000DQJ-621","0","0","0","0","0.00 "
"483","1","            ","            ","DQJ","1.31.1.1.3.1.D4S.MFG-OF                 ","          ","    ","0","5","2","623","623","D4S  ","D4S   ","0","","    L6000-000DQJ","623","BUDGET FOR MFG                ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/22/2018","2/16/2018","2/21/2018","4/3/2018","    L6000-000DQJ-623","0","0","0","0","0.00 "
"483","1","            ","            ","DQL","1.31.1.1.3.1.D3SD1.MFG-OF               ","          ","    ","0","5","2","623","623","D3SD1","D3SD1 ","0","","    L6000-000DQL","623","BUDGET FOR MFG                ","83","0","1006.00","605.00","0.00","0.00","0.00","605.00","0.00","0.00","0.00","605.00","","","2/26/2018","3/16/2018","11/20/2017","5/1/2018","    L6000-000DQL-623","0","0","605","605","0.00 "
"483","1","            ","            ","888","                                        ","          ","    ","0","2","2","623","623","E1L  ","E1LS1 ","0","","    L6000-000DTR","623","BUDGET FOR MFG                ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753","    L6000-000DTR-623","0","0","0","0","0.00 "
"483","1","            ","            ","DTX","1.31.1.1.2.5.S3U.MFG-OF                 ","          ","    ","0","2","2","623","623","S3U  ","S3US2 ","0","","    L6000-000DTX","623","BUDGET FOR MFG                ","83","0","4.00","4.00","0.00","0.00","0.00","4.00","0.00","0.00","0.00","4.00","","","8/28/2017","9/18/2017","1/16/2018","2/14/2018","    L6000-000DTX-623","0","0","4","4","0.00 "
"483","1","            ","            ","DUF","1.31.1.1.3.2.D2T.MFG-AF                 ","          ","    ","0","5","1","623","623","D2T  ","D2TD2 ","0","","    L6000-000DUF","623","BUDGET FOR MFG                ","83","0","65.00","65.00","0.00","0.00","0.00","65.00","0.00","0.00","0.00","65.00","","","10/30/2017","11/10/2017","12/19/2017","1/16/2018","    L6000-000DUF-623","0","0","65","65","0.00 "
"483","1","            ","            ","DUG","1.31.1.1.3.1.D3SD1.MFG-AF               ","          ","    ","0","5","1","623","623","D3S  ","D3SD1 ","0","","    L6000-000DUG","623","BUDGET FOR MFG                ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","2/5/2018","2/23/2018","11/6/2017","11/28/2017","    L6000-000DUG-623","0","0","0","0","0.00 "
"483","1","            ","            ","DUH","1.31.1.1.3.1.D4S.MFG-AF                 ","          ","    ","0","5","1","623","623","D4S  ","D4SS2 ","0","","    L6000-000DUH","623","BUDGET FOR MFG                ","83","0","33.00","33.00","0.00","0.00","0.00","33.00","0.00","0.00","0.00","33.00","","","12/6/2017","12/19/2017","12/4/2017","12/15/2017","    L6000-000DUH-623","0","0","33","33","0.00 "
"483","1","            ","            ","888","                                        ","          ","    ","0","2","1","623","623","S3U  ","S3US2 ","0","","    L6000-000DUS","623","BUDGET FOR MFG                ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753","    L6000-000DUS-623","0","0","0","0","0.00 "
"483","1","            ","            ","DUX","1.31.1.1.2.5.S1U.MFG-AF                 ","          ","    ","0","5","1","623","623","S1U  ","S1U   ","0","","    L6000-000DUX","623","BUDGET FOR MFG                ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","8/24/2017","10/5/2017","11/30/2017","2/7/2018","    L6000-000DUX-623","0","0","104","104","(104.00)"
"483","1","            ","            ","DVB","1.31.1.1.2.5.S2U.MFG-AF                 ","          ","    ","0","5","1","623","623","S2U  ","S2U   ","0","","    L6000-000DVB","623","BUDGET FOR MFG                ","83","0","42.00","42.00","0.00","0.00","0.00","42.00","0.00","0.00","0.00","42.00","","","9/22/2017","11/2/2017","2/21/2018","4/23/2018","    L6000-000DVB-623","0","0","42","42","0.00 "
"483","1","            ","            ","FBA","1.31.1.1.2.3.E1U.MFG-AF                 ","          ","    ","0","5","1","623","625","E1U  ","E1US1 ","0","","    L6000-000FBA","625","BUDGET FOR MFG                ","83","0","90.00","192.00","0.00","0.00","0.00","192.00","0.00","0.00","0.00","192.00","","","6/7/2017","6/20/2017","10/2/2017","10/20/2017","    L6000-000FBA-625","0","0","192","192","0.00 "
"483","1","            ","            ","FBB","1.31.1.1.3.1.D1S.MFG-AF                 ","          ","    ","0","5","1","623","625","D1S  ","D1S   ","0","","    L6000-000FBB","625","BUDGET FOR MFG                ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","8/28/2017","10/9/2017","9/5/2017","10/2/2017","    L6000-000FBB-625","0","0","312","312","(312.00)"
"483","1","            ","            ","FBD","1.31.1.1.2.3.E1U.MFG-OF                 ","          ","    ","0","5","2","623","621","E1U  ","E1US1 ","0","","    L6000-000FBD","621","BUDGET FOR MFG                ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","9/5/2017","9/21/2017","12/4/2017","1/8/2018","    L6000-000FBD-621","0","0","44","44","(44.00)"
"483","1","            ","            ","FBE","1.31.1.1.2.3.E1U.MFG-OF                 ","          ","    ","0","5","2","623","621","E1U  ","E1US2 ","0","","    L6000-000FBE","621","BUDGET FOR MFG                ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","7/31/2017","8/17/2017","10/24/2017","11/21/2017","    L6000-000FBE-621","0","0","36","36","(36.00)"
"483","1","            ","            ","FBF","1.31.1.1.2.3.E1U.MFG-OF                 ","          ","    ","0","5","2","623","621","E1U  ","E1UD1 ","0","","    L6000-000FBF","621","BUDGET FOR MFG                ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","8/17/2017","9/26/2017","12/5/2017","2/8/2018","    L6000-000FBF-621","0","0","88","88","(88.00)"
"483","1","            ","            ","FBG","1.31.1.1.3.1.D1S.MFG-AF                 ","          ","    ","0","5","2","623","621","D1S  ","D1SD3 ","0","","    L6000-000FBG","621","BUDGET FOR MFG                ","83","0","68.00","144.00","0.00","0.00","0.00","144.00","0.00","0.00","0.00","144.00","","","11/13/2017","12/5/2017","10/23/2017","1/12/2018","    L6000-000FBG-621","0","0","144","144","0.00 "
"483","1","            ","            ","FBH","1.31.1.1.3.1.D1S.MFG-AF                 ","          ","    ","0","5","2","623","621","D1S  ","D1SD4 ","0","","    L6000-000FBH","621","BUDGET FOR MFG                ","83","0","49.00","104.00","0.00","0.00","0.00","104.00","0.00","0.00","0.00","104.00","","","11/13/2017","12/5/2017","10/16/2017","1/26/2018","    L6000-000FBH-621","0","0","104","104","0.00 "
"483","1","            ","            ","FBJ","1.31.1.1.3.2.D1TD1.MFG-AF               ","          ","    ","0","5","2","623","621","D1TD1","D1TD1 ","0","","    L6000-000FBJ","621","BUDGET FOR MFG                ","83","0","70.00","148.00","0.00","0.00","0.00","148.00","0.00","0.00","0.00","148.00","","","4/3/2018","5/7/2018","1/22/2018","6/6/2018","    L6000-000FBJ-621","0","0","148","148","0.00 "
"483","1","            ","            ","GAJ","1.31.1.1.3.1.D2S.MFG-AF                 ","          ","    ","0","1","1","623","621","D2S  ","D2S   ","0","","    L6000-000GAJ","621","BUDGET FOR MFG                ","83","0","104.00","104.00","0.00","0.00","0.00","104.00","0.00","0.00","0.00","104.00","","","6/21/2017","8/4/2017","1/8/2018","3/5/2018","    L6000-000GAJ-621","0","0","104","104","0.00 "
"483","1","            ","            ","HZC","1.31.1.2.1.A.MFG-OF                     ","          ","    ","0","5","6","623","623","F1   ","AF1   ","0","","    L6000-000HZC","623","BUDGET FOR MFG                ","83","0","8.00","8.00","0.00","0.00","0.00","8.00","0.00","0.00","0.00","8.00","","","5/29/2018","6/14/2018","11/2/2018","11/20/2018","    L6000-000HZC-623","0","0","8","8","0.00 "
"483","1","            ","            ","HZD","1.31.1.2.1.A.MFG-OF                     ","          ","    ","0","5","6","623","623","F2   ","AF2   ","0","","    L6000-000HZD","623","BUDGET FOR MFG                ","83","0","15.00","15.00","0.00","0.00","0.00","15.00","0.00","0.00","0.00","15.00","","","4/16/2018","5/2/2018","9/13/2018","10/1/2018","    L6000-000HZD-623","0","0","15","15","0.00 "
"483","1","            ","            ","HZE","1.31.1.2.1.A.MFG-OF                     ","          ","    ","0","5","6","623","623","F3   ","AF3   ","0","","    L6000-000HZE","623","BUDGET FOR MFG                ","83","0","19.00","19.00","0.00","0.00","0.00","19.00","0.00","0.00","0.00","19.00","","","3/19/2018","3/30/2018","8/1/2018","8/14/2018","    L6000-000HZE-623","0","0","19","19","0.00 "
"483","1","            ","            ","HZF","1.31.1.2.4.H.MFG-OF                     ","          ","    ","0","5","6","623","623","D3   ","HD3   ","0","","    L6000-000HZF","623","BUDGET FOR MFG                ","83","0","27.00","15.00","0.00","0.00","0.00","15.00","0.00","0.00","0.00","15.00","","","7/9/2018","7/25/2018","11/29/2018","12/17/2018","    L6000-000HZF-623","0","0","15","15","0.00 "
"483","1","            ","            ","HZG","1.31.1.2.2.L.MFG-OF                     ","          ","    ","0","5","6","623","623","D3   ","LD3   ","0","","    L6000-000HZG","623","BUDGET FOR MFG                ","83","0","15.00","8.00","0.00","0.00","0.00","8.00","0.00","0.00","0.00","8.00","","","8/20/2018","9/6/2018","1/21/2019","2/6/2019","    L6000-000HZG-623","0","0","8","8","0.00 "
"483","1","            ","            ","HZH","1.31.1.2.2.L.MFG-OF                     ","          ","    ","0","5","6","623","623","F3   ","LF3   ","0","","    L6000-000HZH","623","BUDGET FOR MFG                ","83","0","4.00","4.00","0.00","0.00","0.00","4.00","0.00","0.00","0.00","4.00","","","3/19/2018","4/4/2018","8/1/2018","8/17/2018","    L6000-000HZH-623","0","0","4","4","0.00 "
"483","1","            ","            ","HZK","1.31.1.2.4.O.MFG-OF                     ","          ","    ","0","5","6","623","623","F2   ","OF2   ","0","","    L6000-000HZK","623","BUDGET FOR MFG                ","83","0","11.00","11.00","0.00","0.00","0.00","11.00","0.00","0.00","0.00","11.00","","","6/11/2018","6/29/2018","10/31/2018","11/20/2018","    L6000-000HZK-623","0","0","11","11","0.00 "
"483","1","            ","            ","HZL","1.31.1.2.4.R.MFG-OF                     ","          ","    ","0","5","6","623","623","A1   ","RA1   ","0","","    L6000-000HZL","623","BUDGET FOR MFG                ","83","0","8.00","8.00","0.00","0.00","0.00","8.00","0.00","0.00","0.00","8.00","","","5/7/2018","5/25/2018","10/4/2018","10/24/2018","    L6000-000HZL-623","0","0","8","8","0.00 "
"483","1","            ","            ","JJW","1.31.1.1.3.1.D3SD1.MFG-OF               ","          ","    ","0","5","2","623","623","D3S  ","D3SD1 ","0","","    L6000-000JJW","623","BUDGET FOR MFG                ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","2/26/2018","3/16/2018","11/20/2017","5/1/2018","    L6000-000JJW-623","0","0","0","0","0.00 "
"483","1","            ","            ","JKA","1.31.1.1.2.5.S1U.MFG-OF                 ","          ","    ","0","5","2","623","621","S1U  ","S1U   ","0","","    L6000-000JKA","621","BUDGET FOR MFG                ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","10/6/2017","10/25/2017","2/8/2018","2/27/2018","    L6000-000JKA-621","0","0","0","0","0.00 "
"483","1","            ","            ","JKA","1.31.1.1.2.5.S1U.MFG-OF                 ","          ","    ","0","5","2","623","623","S1U  ","S1U   ","0","","    L6000-000JKA","623","BUDGET FOR MFG                ","83","0","70.00","70.00","0.00","0.00","0.00","70.00","0.00","0.00","0.00","70.00","","","10/6/2017","10/25/2017","2/8/2018","2/27/2018","    L6000-000JKA-623","0","0","70","70","0.00 "
"483","1","            ","            ","JKB","1.31.1.1.2.5.S2U.MFG-OF                 ","          ","    ","0","5","2","623","621","S2U  ","S2U   ","0","","    L6000-000JKB","621","BUDGET FOR MFG                ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","11/3/2017","11/22/2017","4/24/2018","5/11/2018","    L6000-000JKB-621","0","0","24","24","(24.00)"
"483","1","            ","            ","JKB","1.31.1.1.2.5.S2U.MFG-OF                 ","          ","    ","0","5","2","623","623","S2U  ","S2U   ","0","","    L6000-000JKB","623","BUDGET FOR MFG                ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","11/3/2017","11/22/2017","4/24/2018","5/11/2018","    L6000-000JKB-623","0","0","284","284","(284.00)"
"483","1","            ","            ","JKD","1.31.1.1.2.5.S3U.MFG-OF                 ","          ","    ","0","5","2","623","623","S3U  ","S3U   ","0","","    L6000-000JKD","623","BUDGET FOR MFG                ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","11/28/2017","12/14/2017","5/15/2018","6/1/2018","    L6000-000JKD-623","0","0","0","0","0.00 "
"483","1","            ","            ","JKE","1.31.1.1.3.2.D1TD1.MFG-AF               ","          ","    ","0","5","2","623","623","D1TD1","D1TD1 ","0","","    L6000-000JKE","623","BUDGET FOR MFG                ","83","0","98.00","98.00","0.00","0.00","0.00","98.00","0.00","0.00","0.00","98.00","","","5/15/2018","5/21/2018","1/22/2018","6/6/2018","    L6000-000JKE-623","0","0","98","98","0.00 "
"483","1","            ","            ","JKF","1.31.1.1.3.2.D3TD1.MFG-AF               ","          ","    ","0","5","2","623","623","D3TD1","D3TD1 ","0","","    L6000-000JKF","623","BUDGET FOR MFG                ","83","0","64.00","64.00","0.00","0.00","0.00","64.00","0.00","0.00","0.00","64.00","","","4/30/2018","5/4/2018","1/29/2018","5/31/2018","    L6000-000JKF-623","0","0","64","64","0.00 "
"483","1","            ","            ","JLN","1.31.1.1.1.4.A1L.MFG-OF                 ","          ","    ","0","1","4","623","623","A1L  ","A1L   ","0","","    L6000-000JLN","623","BUDGET FOR MFG                ","83","0","44.00","44.00","0.00","0.00","0.00","44.00","0.00","0.00","0.00","44.00","","","1/22/2018","3/16/2018","6/28/2018","8/23/2018","    L6000-000JLN-623","-","-","-","-","44.00 "
"483","1","            ","            ","JLP","1.31.1.1.1.3.E2L.MFG-OF                 ","          ","    ","0","1","4","623","623","E2L  ","E2L   ","0","","    L6000-000JLP","623","BUDGET FOR MFG                ","83","0","176.00","176.00","0.00","0.00","0.00","176.00","0.00","0.00","0.00","176.00","","","12/6/2017","2/6/2018","5/23/2018","7/18/2018","    L6000-000JLP-623","0","0","176","176","0.00 "
"483","1","            ","            ","JLQ","1.31.1.1.1.2.F3L.MFG-OF                 ","          ","    ","0","1","4","623","623","F3L  ","F3L   ","0","","    L6000-000JLQ","623","BUDGET FOR MFG                ","83","0","132.00","132.00","0.00","0.00","0.00","132.00","0.00","0.00","0.00","132.00","","","10/16/2017","11/28/2017","1/10/2018","3/12/2018","    L6000-000JLQ-623","-","-","-","-","132.00 "
"483","1","            ","            ","888","                                        ","          ","    ","0","1","4","623","623","S2L  ","S2L   ","0","","    L6000-000JLR","623","BUDGET FOR MFG                ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753","    L6000-000JLR-623","0","0","0","0","0.00 "
"483","1","            ","            ","JLZ","1.31.1.1.1.3.E2L.MFG-OF                 ","          ","    ","0","5","4","623","623","E2L  ","E2L   ","0","","    L6000-000JLZ","623","BUDGET FOR MFG                ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","12/6/2017","2/6/2018","5/23/2018","7/18/2018","    L6000-000JLZ-623","0","0","0","0","0.00 "
"483","1","            ","            ","JMU","1.31.1.1.2.3.E1U.MFG-OF                 ","          ","    ","0","2","4","623","623","E1U  ","E1U   ","0","","    L6000-000JMU","623","BUDGET FOR MFG                ","83","0","462.00","462.00","0.00","0.00","0.00","462.00","0.00","0.00","0.00","462.00","","","12/13/2017","2/2/2018","4/27/2018","6/6/2018","    L6000-000JMU-623","0","0","462","462","0.00 "
"483","1","            ","            ","JMW","1.31.1.1.2.3.E2U.MFG-OF                 ","          ","    ","0","2","4","623","623","E2U  ","E2U   ","0","","    L6000-000JMW","623","BUDGET FOR MFG                ","83","0","78.00","78.00","0.00","0.00","0.00","78.00","0.00","0.00","0.00","78.00","","","12/13/2017","2/6/2018","4/12/2018","5/30/2018","    L6000-000JMW-623","0","0","78","78","0.00 "
"483","1","            ","            ","JMY","1.31.1.1.1.4.A2L.MFG-OF                 ","          ","    ","0","2","4","623","623","A2L  ","A2L   ","0","","    L6000-000JMY","623","BUDGET FOR MFG                ","83","0","417.00","417.00","0.00","0.00","0.00","417.00","0.00","0.00","0.00","417.00","","","2/12/2018","4/6/2018","7/3/2018","8/28/2018","    L6000-000JMY-623","0","0","417","417","0.00 "
