"Proj.","FM","HB","Seq","SWBS","Prod. Order","Opr","Task","WS/T","ECP/REA","Item","Description","Earliest Start Dt","Earliest End Date","BUDGET","% PROG","EARNED HOURS","ACTUAL","EAC"
"481","3","D1T ","D1TD1 ","150","0","10","4","    ","218","    D1TD1-150014","LCS 21 D1TD1 SUB ASSY C       ","07/29/2015","        ","74","0","0","0","74"
"481","3","D1T ","D1TD1 ","167","0","10","4","    ","230","    D1TD1-167002","LCS 21 D1TD1 STAN SKTS & COMBS","07/29/2015","        ","37","0","0","0","37"
"481","3","D1T ","D1TD1 ","180","0","10","18","    ","219","    D1TD1-180001","LCS 21 D1TD1 SUB 180 D FNDS   ","07/29/2015","        ","60","0","0","0","55"
"481","4","D1T ","D1TD1 ","0","0","10","19","    ","240","    D1TD1-992001","LCS 21 D1TD1 UPRIGHT LIFTSTRCT","06/22/2015","        ","80","0","0","0","80"
"481","4","D1T ","D1TD1 ","150","0","10","8","    ","226","    D1TD1-150025","LCS 21 D1TD1 TOPSIDE POST ACE ","        ","        ","5","0","0","0","5"
"481","4","D1T ","D1TD1 ","150","0","10","8","    ","220","    D1TD1-150016","LCS 21 D1TD1 CONSTRCT FIT BS_1","08/12/2015","        ","20","0","0","0","20"
"481","4","D1T ","D1TD1 ","150","0","10","9","    ","221","    D1TD1-150017","LCS 21 D1TD1 CONSTRT WELD BS_1","08/12/2015","        ","19.5","0","0","0","1935"
"481","4","D1T ","D1TD1 ","150","0","10","8","    ","222","    D1TD1-150018","LCS 21 D1TD1 CONSTRCT FIT BS_2","08/12/2015","        ","200","0","0","0","200"
"481","4","D1T ","D1TD1 ","150","0","10","9","    ","223","    D1TD1-150019","LCS 21 D1TD1 CONSTRT WELD BS_2","08/12/2015","        ","265","0","0","0","265"
"481","4","D1T ","D1TD1 ","150","0","10","8","    ","224","    D1TD1-150020","LCS 21 D1TD1 CONSTRCT FIT BS_3","08/12/2015","        ","230","0","0","0","230"
"481","4","D1T ","D1TD1 ","150","0","10","9","    ","225","    D1TD1-150021","LCS 21 D1TD1 CONSTRT WELD BS_3","08/12/2015","        ","250","0","0","0","250"
"481","5","D1T ","900","74","0","10","20","    ","          ","      D1TD1-0920","LCS 21 D1TD1 R20 ACCURACY CNTL","        ","        ","0","0","0","0","0"
"481","5","D1T ","D1TD1 ","167","0","10","18","    ","229","    D1TD1-167001","LCS 21 D1TD1 INSTL167 CLOSURES","07/29/2015","        ","32","0","0","0","28"
"481","5","D1T ","D1TD1 ","259","0","10","4","    ","231","    D1TD1-259001","LCS 21 D1TD1 P INST259 LOUVERS","08/20/2015","        ","125","0","0","0","110"
"481","5","D1T ","D1TD1 ","259","0","10","4","    ","232","    D1TD1-259002","LCS 21 D1TD1 S INST259 LOUVERS","08/20/2015","        ","134","0","0","0","130"
"481","5","D1T ","900","992","0","10","20","    ","          ","      D1TD1-0901","LCS 21 D1TD1 BOAT TEMP SERV   ","        ","        ","0","0","0","0","0"
"481","6","D1T ","D1TD1 ","0","0","10","880","    ","          ","    D1TD1-R90390","LCS 21 D1TD1 FCN ELECT LABOR  ","        ","        ","0","0","0","0","0"
"481","6","D1T ","D1TD1 ","0","0","10","880","    ","212","    D1TD1-R90300","LCS 21 D1TD1 XCES DWG REVW    ","05/25/2015","        ","0","0","0","0","0"
"481","7","D1T ","D1TD1 ","192","0","10","8","    ","241","    D1TD1-192001","LCS 21 D1TD1 AIR WAND SEAMTEST","10/14/2015","        ","43","0","0","0","39"
"481","9","D1T ","D1TD1 ","0","0","10","18","    ","234","    D1TD1-512001","LCS 21 D1TD1 INSTL HVAC HOTWK ","08/20/2015","        ","15","0","0","0","12"
"481","9","D1T ","D1TD1 ","180","0","10","18","    ","228","    D1TD1-180002","LCS 21 D1TD1 INSTL 180 D FNDS ","07/29/2015","        ","77","0","0","0","73"
"481","9","D1T ","D1TD1 ","180","0","10","18","    ","227","    D1TD1-180003","LCS 21 D1TD1 INST 180 FNDS TOP","07/29/2015","        ","100","0","0","0","0"
"481","9","D1T ","D1TD1 ","321","0","10","18","    ","233","    D1TD1-321002","LCS 21 D1TD1 INSTL 321 HOTWORK","06/22/2015","        ","200","0","0","0","200"
"481","9","D1T ","D1TD1 ","612","0","10","18","    ","239","    D1TD1-612001","LCS 21 D1TD1 INSTL 612 HOTWORK","06/22/2015","        ","10","0","0","0","8"
"481","9","D1T ","D1TD1 ","623","0","10","18","    ","238","    D1TD1-623001","LCS 21 D1TD1 INSTL 623 LADDERS","06/22/2015","        ","15","0","0","0","12"
"481","10","D1T ","D1TD1 ","150","0","10","4","    ","212","    D1TD1-150008","LCS 21 D1TD1 MAJ ASSY P1      ","07/29/2015","        ","180","0","0","0","180"
"481","10","D1T ","D1TD1 ","150","0","10","4","    ","213","    D1TD1-150009","LCS 21 D1TD1 MAJ ASSY P2      ","07/29/2015","        ","111","0","0","0","111"
"481","1","D2S ","D2SD1 ","0","117542","10","16","    ","37","    D2S00-500001","LCS 21 D2SD1 INSTGRP500 SOC2.1","05/11/2015","        ","28","0","0","0","25"
"481","1","D2S ","D2SD1 ","0","117543","10","16","    ","38","    D2S00-500002","LCS 21 D2SD1 INSTGRP505 SOC2.2","05/11/2015","        ","970","6","58.2","151.28","933.28"
"481","1","D2S ","D2SD2 ","0","117553","10","16","    ","64","    D2S00-500003","LCS 21 D2SD2 INSTGRP500 SOC2.2","05/25/2015","        ","480","14","67.2","100.97","448.97"
"481","2","D2S ","D2SD1 ","0","117555","10","8","    ","2","    D2S00-150025","LCS 21 D2SD1 STACK FIT        ","        ","        ","136","0","0","0","135"
"481","2","D2S ","D2SD1 ","0","117556","10","9","    ","3","    D2S00-150026","LCS 21 D2SD1 STACK WELD       ","        ","        ","432","0","0","0","430"
"481","2","D2S ","D2SD2 ","0","117422","10","9","    ","55","    D2S00-150036","LCS 21 D2SD2 TOPSIDE WELD OUT ","08/20/2015","        ","0","0","0","0","183"
"481","2","D2S ","D2SD2 ","150","117411","10","4","    ","49","    D2S00-150019","LCS 21 D2SD2 CONSTRCT FIT BS_1","05/13/2015","        ","23.8","98","23.32","237.5","239.5"
"481","2","D2S ","D2SD2 ","150","117412","10","9","    ","50","    D2S00-150020","LCS 21 D2SD2 CONSTRT WELD BS_1","05/13/2015","        ","29.8","0","0","0","20"
"481","2","D2S ","D2SD2 ","150","117413","10","8","    ","51","    D2S00-150021","LCS 21 D2SD2 CONSTRCT FIT BS_2","05/13/2015","        ","150","99","148.5","198","200"
"481","2","D2S ","D2SD2 ","150","117414","10","9","    ","52","    D2S00-150022","LCS 21 D2SD2 CONSTRT WELD BS_2","05/13/2015","        ","394","25","98.5","69.5","369.5"
"481","2","D2S ","D2SD2 ","150","117415","10","8","    ","53","    D2S00-150023","LCS 21 D2SD2 CONSTRCT FIT BS_3","05/13/2015","        ","86","92","79.12","40","55"
"481","2","D2S ","D2SD2 ","150","117416","10","9","    ","54","    D2S00-150024","LCS 21 D2SD2 CONSTRT WELD BS_3","05/13/2015","        ","100","0","0","0","97"
"481","2","D2S ","D2SD2 ","992","117418","10","19","    ","60","    D2S00-992004","LCS 21 D2SD2 UPRIGHT LIFTSTRCT","05/25/2015","        ","125","5","6.25","30.53","150.53"
"481","3","D2S ","D2SD2 ","0","117469","10","890","    ","41","    D2SD2-R03100","LCS 21 D2SD2 N1-N2 CUT ERROR  ","        ","        ","0","100","0","17","17"
"481","3","D2S ","D2SD1 ","150","117557","10","4","    ","1","    D2S00-150039","LCS 21 D2STACK N SUBS         ","        ","        ","45","0","0","0","0"
"481","3","D2S ","D2SD1 ","150","117428","10","4","    ","9","    D2S00-150001","LCS 21 D2SD1 SUB ASSY A       ","03/30/2015","        ","14","100","14","13","13"
"481","3","D2S ","D2SD1 ","150","117429","10","4","    ","10","    D2S00-150002","LCS 21 D2SD1 SUB ASSY B       ","03/30/2015","        ","8.5","100","8.5","5","5"
"481","3","D2S ","D2SD1 ","150","117430","10","4","    ","11","    D2S00-150003","LCS 21 D2SD1 SUB ASSY M       ","03/30/2015","        ","175","99","173.25","191.33","192.33"
"481","3","D2S ","D2SD1 ","150","117431","10","4","    ","12","    D2S00-150004","LCS 21 D2SD1 SUB ASSY N       ","03/30/2015","        ","450","99","445.5","465.83","466.83"
"481","3","D2S ","D2SD1 ","150","117434","10","4","    ","15","    D2S00-150007","LCS 21 D2SD1 MAJ ASSY S1      ","03/30/2015","        ","74.5","100","74.5","119","119"
"481","3","D2S ","D2SD1 ","150","117435","10","4","    ","16","    D2S00-150008","LCS 21 D2SD1 MAJ ASSY S2      ","03/30/2015","        ","122.5","100","122.5","183.18","183.18"
"481","3","D2S ","D2SD2 ","150","117402","10","4","    ","39","    D2S00-150009","LCS 21 D2SD2 SUB ASSY A       ","04/13/2015","        ","90","99","89.1","53","54"
"481","3","D2S ","D2SD2 ","150","117403","10","4","    ","40","    D2S00-150010","LCS 21 D2SD2 SUB ASSY M       ","04/13/2015","        ","430","99","425.7","343.05","344.05"
"481","3","D2S ","D2SD2 ","150","117404","10","4","    ","41","    D2S00-150011","LCS 21 D2SD2 SUB ASSY N       ","04/13/2015","        ","150","99","148.5","153","154"
"481","3","D2S ","D2SD2 ","150","117407","10","4","    ","44","    D2S00-150014","LCS 21 D2SD2 MAJ ASSY S1      ","04/13/2015","        ","197","100","197","94.5","94.5"
"481","3","D2S ","D2SD2 ","150","117408","10","4","    ","45","    D2S00-150015","LCS 21 D2SD2 MAJ ASSY S2      ","04/13/2015","        ","197","100","197","92.75","92.75"
"481","3","D2S ","D2SD2 ","150","117409","10","4","    ","47","    D2S00-150017","LCS 21 D2SD2 MAJ ASSY T1      ","05/11/2015","        ","26","100","26","30.5","30.5"
"481","3","D2S ","D2SD2 ","150","117410","10","4","    ","48","    D2S00-150018","LCS 21 D2SD2 MAJ ASSY T2      ","05/11/2015","        ","13.4","100","13.4","25.5","25.5"
"481","3","D2S ","D2SD1 ","180","117451","10","2","    ","17","    D2S00-180001","LCS 21 D2SD1 FAB D FOUNDATIONS","03/30/2015","        ","421","95","399.95","335.63","340.63"
"481","3","D2S ","D2SD2 ","180","117395","10","2","    ","46","    D2S00-180002","LCS 21 D2SD2 SUB 180 D FNDS   ","04/13/2015","        ","500","99","495","564.05","565.05"
"481","4","D2S ","D2SD1 ","0","117442","10","9","    ","24","    D2S00-150037","LCS 21 D2SD1 TOPSIDE WELD     ","08/20/2015","        ","0","0","0","0","183"
"481","4","D2S ","D2SD1 ","150","117436","10","8","    ","18","    D2S00-150030","LCS 21 D2SD1 CONSTRCT FIT BS_1","04/29/2015","        ","82.5","1","0.83","4","82"
"481","4","D2S ","D2SD1 ","150","117437","10","9","    ","19","    D2S00-150031","LCS 21 D2SD1 CONSTRT WELD BS_1","04/29/2015","        ","20","1","0.2","7.5","27.5"
"481","4","D2S ","D2SD1 ","150","117438","10","8","    ","20","    D2S00-150032","LCS 21 D2SD1 CONSTRCT FIT BS_2","04/29/2015","        ","450.5","84","378.42","614.07","686.07"
"481","4","D2S ","D2SD1 ","150","117439","10","9","    ","21","    D2S00-150033","LCS 21 D2SD1 CONSTRT WELD BS_2","04/29/2015","        ","727.5","11","80.03","42","742"
"481","4","D2S ","D2SD1 ","150","117440","10","8","    ","22","    D2S00-150034","LCS 21 D2SD1 CONSTRCT FIT BS_3","04/29/2015","        ","71","0","0","0","71"
"481","4","D2S ","D2SD1 ","150","117441","10","9","    ","23","    D2S00-150035","LCS 21 D2SD1 CONSTRT WELD BS_3","04/29/2015","        ","48.5","0","0","0","48.5"
"481","4","D2S ","D2SD1 ","992","117446","10","19","    ","29","    D2S00-992001","LCS 21 D2SD1 UPRIGHT LIFTSTRCT","06/29/2015","        ","200","1","2","1.5","201.5"
"481","5","D2S ","D2SD1 ","0","117473","10","890","    ","11","    D2SD1-R03100","LCS 21 D2SD1 M06-233 VENCUT ER","        ","        ","0","100","0","0","0"
"481","5","D2S ","D2SD2 ","0","117420","10","19","    ","60","    D2SD2-MODXFR","LCS 21 D2SD2 MOD XFR TO BARGE ","        ","        ","0","0","0","0","0"
"481","5","D2S ","D2SD2 ","74","117419","10","20","    ","46","      D2SD2-0920","LCS 21 D2SD2 R20 ACCURACY CNTL","        ","        ","0","50","0","0","10"
"481","5","D2S ","D2SD1 ","150","117504","10","890","    ","43","    D2SD1-R02100","LCS 21 D2SD1 P2-201&208 CUTERR","        ","        ","0","100","0","30","30"
"481","5","D2S ","D2SD1 ","150","117550","10","880","    ","11","    D2SD1-R04300","LCS 21 D2SD1 02-M06-224 DETAIL","        ","        ","0","0","0","0","20"
"481","5","D2S ","D2SD1 ","150","117511","10","890","    ","9","LCS21-ALPNLISSUE","LCS 21 D2SD1 FSL AL PNL ISSUES","        ","        ","0","55","0","147.49","268.16"
"481","5","D2S ","D2SD2 ","150","117618","10","800","    ","41","    D2SD2-R05200","LCS 21 D2SD2 N16/17 LONGSINSTL","        ","        ","0","0","0","30","45"
"481","5","D2S ","D2SD2 ","150","117558","10","880","    ","41","    D2SD2-R05300","LCS 21 D2SD2 02-N03 DWGDIM ERR","        ","        ","0","100","0","20","20"
"481","5","D2S ","D2SD2 ","150","117512","10","890","    ","39","D2SD2-ALPNLISSUE","LCS 21 D2SD2 FSL AL PNL ISSUE ","        ","        ","0","60","0","27.05","45.08"
"481","5","D2S ","D2SD1 ","167","117562","10","18","    ","27","    D2S00-167001","LCS 21 D2SD1 INST 167 CLOSURES","05/11/2015","        ","340","0","0","0","330"
"481","5","D2S ","D2SD2 ","167","0","10","18","    ","58","    D2S00-167002","LCS 21 D2SD2 INST 167 CLOSURES","06/22/2015","        ","80","0","0","0","75"
"481","5","D2S ","D2SD1 ","512","117471","10","18","    ","35","    D2S00-512003","LCS 21 D2SD1 INSTL 512 LOUVERS","04/29/2015","        ","10","0","0","0","8"
"481","5","D2S ","900","992","117461","10","20","    ","          ","      D2SD1-0901","LCS 21 D2SD1 BOAT TEMP SERV   ","        ","        ","0","55","0","96","174.54"
"481","5","D2S ","900","992","117462","10","20","    ","          ","      D2SD2-0901","LCS 21 D2SD2 BOAT TEMP SERV   ","        ","        ","0","60","0","210","350"
"481","6","D2S ","D2SD1 ","0","0","10","880","    ","17","    D2SD1-R90300","LCS 21 D2SD1 XCES DWG REVW    ","05/25/2015","        ","0","0","0","0","0"
"481","6","D2S ","D2SD2 ","0","0","10","880","    ","46","    D2SD2-R90300","LCS 21 D2SD2 XCES DWG REVW    ","05/25/2015","        ","0","0","0","0","0"
"481","7","D2S ","D2S00 ","192","0","10","8","    ","4","    D2S00-192001","LCS 21 D2S STACK TEST         ","        ","        ","15","0","0","0","15"
"481","7","D2S ","D2SD2 ","192","117417","10","8","    ","59","    D2S00-192003","LCS 21 D2SD2 AIR WAND SEAMTEST","07/06/2015","        ","15","0","0","0","15"
"481","7","D2S ","D2SD1 ","192","117443","10","8","    ","28","    D2S00-192002","LCS 21 D2SD1 AIR WAND SEAMTEST","07/08/2015","        ","15","0","0","0","15"
"481","9","D2S ","D2SD1 ","180","117452","10","18","    ","25","    D2S00-180004","LCS 21 D2SD1 INSTL 180 D FNDS ","05/11/2015","        ","250","11","27.5","192.97","372.97"
"481","9","D2S ","D2SD1 ","180","117463","10","18","    ","87","    D2S00-180005","LCS 21 D2SD1 INSTL TOPSIDE FND","05/11/2015","        ","38.3","0","0","0","36"
"481","9","D2S ","D2SD2 ","180","117396","10","18","    ","56","    D2S00-180006","LCS 21 D2SD2 INSTL 180 D FNDS ","06/22/2015","        ","350","18","63","87.98","347.98"
"481","9","D2S ","D2SD2 ","180","117458","10","18","    ","57","    D2S00-180007","LCS 21 D2SD2 TOPSIDE FDN INSTL","06/22/2015","        ","186","10","18.6","24.5","181.5"
"481","9","D2S ","D2S00 ","192","0","10","18","    ","5","    D2S00-180003","LCS 21 D2S INST FND AFTER STAK","        ","        ","45","0","0","0","45"
"481","9","D2S ","D2SD1 ","321","117454","10","18","    ","33","    D2S00-321002","LCS 21 D2SD1 INSTL 321 HOTWORK","05/11/2015","        ","650","22","143","428.86","660.86"
"481","9","D2S ","D2SD2 ","321","117468","10","18","    ","62","    D2S00-321003","LCS 21 D2SD2 INSTL 321 HOTWORK","06/22/2015","        ","600","43","258","420.86","642.86"
"481","9","D2S ","D2SD1 ","512","117503","10","18","    ","34","    D2S00-512001","LCS 21 D2SD1 INSTL HVAC HOTWRK","04/29/2015","        ","50","71","35.5","9","58"
"481","9","D2S ","D2SD2 ","512","117515","10","18","    ","63","    D2S00-512002","LCS 21 D2SD2 INSTL HVAC HOTWRK","05/25/2015","        ","342","1","3.42","39.5","351.5"
"481","9","D2S ","D2SD1 ","583","117554","10","18","    ","36","    D2S00-583001","LCS 21 D2SD1 INSTALL 583 CLEAT","04/29/2015","        ","6","0","0","0","4"
"481","9","D2S ","D2SD1 ","612","0","10","18","    ","32","    D2S00-612001","LCS 21 D2SD1 INSTL 612 HOTWORK","05/11/2015","        ","4","0","0","0","3"
"481","9","D2S ","D2SD1 ","623","0","10","18","    ","31","    D2S00-623001","LCS 21 D2SD1 INSTL 623 LADDERS","05/11/2015","        ","8","0","0","0","2"
"481","10","D2S ","D2SD1 ","150","117432","10","4","    ","13","    D2S00-150005","LCS 21 D2SD1 MAJ ASSY P1      ","03/30/2015","        ","166.5","100","166.5","248.5","248.5"
"481","10","D2S ","D2SD1 ","150","117433","10","4","    ","14","    D2S00-150006","LCS 21 D2SD1 MAJ ASSY P2      ","03/30/2015","        ","350","100","350","293.63","293.63"
"481","10","D2S ","D2SD2 ","150","117405","10","4","    ","42","    D2S00-150012","LCS 21 D2SD2 MAJ ASSY P1      ","04/13/2015","        ","255","100","255","247.52","247.52"
"481","10","D2S ","D2SD2 ","150","117406","10","4","    ","43","    D2S00-150013","LCS 21 D2SD2 MAJ ASSY P2      ","04/13/2015","        ","322","100","322","392.7","392.7"
"481","1","D2T ","D2TD1 ","0","0","10","16","    ","0","    D2T00-500001","LCS 21 D2TD1 INSTGRP500 SOC2.2","07/07/2015","        ","300","0","0","0","280"
"481","1","D2T ","D2TD2 ","0","0","10","16","    ","372","    D2T00-500002","LCS 21 D2TD2 INSTGRP500 SOC2.2","09/07/2015","        ","107","0","0","0","105"
"481","2","D2T ","D2TD2 ","150","0","10","8","    ","366","    D2T00-150063","LCS 21 D2TD2 TOPSIDE WELD OUT ","05/07/2015","        ","20","0","0","0","20"
"481","2","D2T ","D2TD2 ","150","0","10","8","    ","360","    D2T00-150042","LCS 21 D2TD2 CONSTRCT FIT BS_1","08/26/2015","        ","25","0","0","0","25"
"481","2","D2T ","D2TD2 ","150","0","10","9","    ","361","    D2T00-150043","LCS 21 D2TD2 CONSTRT WELD BS_1","08/26/2015","        ","40","0","0","0","36"
"481","2","D2T ","D2TD2 ","150","0","10","8","    ","362","    D2T00-150044","LCS 21 D2TD2 CONSTRCT FIT BS_2","08/26/2015","        ","330","0","0","0","322"
"481","2","D2T ","D2TD2 ","150","0","10","9","    ","363","    D2T00-150045","LCS 21 D2TD2 CONSTRT WELD BS_2","08/26/2015","        ","450","0","0","0","445"
"481","2","D2T ","D2TD2 ","150","0","10","8","    ","364","    D2T00-150046","LCS 21 D2TD2 CONSTRCT FIT BS_3","08/26/2015","        ","102","0","0","0","100"
"481","2","D2T ","D2TD2 ","150","0","10","9","    ","365","    D2T00-150047","LCS 21 D2TD2 CONSTRT WELD BS_3","08/26/2015","        ","100","0","0","0","95"
"481","2","D2T ","D2TD2 ","992","0","10","19","    ","378","    D2T00-992012","LCS 21 D2TD2 UPRIGHT LIFTSTRCT","05/25/2015","        ","60","0","0","0","54"
"481","3","D2T ","D2TD1 ","150","0","10","4","    ","313","    D2T00-150001","LCS 21 D2TD1 SUB ASSY A       ","06/01/2015","        ","21","0","0","0","18"
"481","3","D2T ","D2TD1 ","150","0","10","4","    ","314","    D2T00-150002","LCS 21 D2TD1 SUB ASSY B       ","06/01/2015","        ","35","0","0","0","34"
"481","3","D2T ","D2TD1 ","150","0","10","4","    ","315","    D2T00-150003","LCS 21 D2TD1 SUB ASSY C       ","06/01/2015","        ","44","0","0","0","40"
"481","3","D2T ","D2TD1 ","150","0","10","4","    ","317","    D2T00-150005","LCS 21 D2TD1 MAJ ASSY P4      ","06/01/2015","        ","110","0","0","0","100"
"481","3","D2T ","D2TD1 ","150","0","10","4","    ","318","    D2T00-150006","LCS 21 D2TD1 MAJ ASSY P5      ","06/01/2015","        ","115","0","0","0","110"
"481","3","D2T ","D2TD1 ","150","0","10","4","    ","319","    D2T00-150007","LCS 21 D2TD1 MAJ ASSY P6      ","06/01/2015","        ","100","0","0","0","100"
"481","3","D2T ","D2TD1 ","150","0","10","4","    ","320","    D2T00-150009","LCS 21 D2TD1 SUB ASSY M       ","06/01/2015","        ","150","0","0","0","145"
"481","3","D2T ","D2TD1 ","150","0","10","4","    ","321","    D2T00-150010","LCS 21 D2TD1 SUB ASSY N       ","06/01/2015","        ","75","0","0","0","70"
"481","3","D2T ","D2TD1 ","150","0","10","4","    ","324","    D2T00-150014","LCS 21 D2TD1 MAJ ASSY S1      ","06/01/2015","        ","330","0","0","0","330"
"481","3","D2T ","D2TD1 ","150","0","10","4","    ","325","    D2T00-150015","LCS 21 D2TD1 MAJ ASSY S2      ","06/01/2015","        ","300","0","0","0","300"
"481","3","D2T ","D2TD1 ","150","0","10","4","    ","327","    D2T00-150055","LCS 21 D2TD1 MAJ ASSY T1      ","07/07/2015","        ","15","0","0","0","13"
"481","3","D2T ","D2TD1 ","150","0","10","4","    ","328","    D2T00-150056","LCS 21 D2TD1 MAJ ASSY T2      ","07/07/2015","        ","15","0","0","0","13"
"481","3","D2T ","D2TD2 ","150","0","10","4","    ","346","    D2T00-150016","LCS 21 D2TD2 SUB ASSY A       ","08/03/2015","        ","112","0","0","0","110"
"481","3","D2T ","D2TD2 ","150","0","10","4","    ","347","    D2T00-150017","LCS 21 D2TD2 MAJ ASSY S3      ","08/03/2015","        ","80","0","0","0","76"
"481","3","D2T ","D2TD2 ","150","0","10","4","    ","348","    D2T00-150018","LCS 21 D2TD2 MAJ ASSY S4      ","08/03/2015","        ","90","0","0","0","86"
"481","3","D2T ","D2TD2 ","150","0","10","4","    ","349","    D2T00-150029","LCS 21 D2TD2 SUB ASSY M       ","08/03/2015","        ","80","0","0","0","76"
"481","3","D2T ","D2TD2 ","150","0","10","4","    ","352","    D2T00-150034","LCS 21 D2TD2 MAJ ASSY S1      ","08/03/2015","        ","66","0","0","0","64"
"481","3","D2T ","D2TD2 ","150","0","10","4","    ","353","    D2T00-150035","LCS 21 D2TD2 MAJ ASSY S2      ","08/03/2015","        ","42","0","0","0","40"
"481","3","D2T ","D2TD2 ","150","0","10","4","    ","355","    D2T00-150037","LCS 21 D2TD2 MAJ ASSY T1      ","08/20/2015","        ","12","0","0","0","11"
"481","3","D2T ","D2TD2 ","150","0","10","4","    ","356","    D2T00-150038","LCS 21 D2TD2 MAJ ASSY T2      ","08/20/2015","        ","15","0","0","0","14"
"481","3","D2T ","D2TD2 ","150","0","10","4","    ","357","    D2T00-150039","LCS 21 D2TD2 MAJ ASSY T3      ","08/20/2015","        ","26","0","0","0","25"
"481","3","D2T ","D2TD2 ","150","0","10","4","    ","358","    D2T00-150040","LCS 21 D2TD2 MAJ ASSY T4      ","08/20/2015","        ","19","0","0","0","19"
"481","3","D2T ","D2TD2 ","150","0","10","4","    ","359","    D2T00-150041","LCS 21 D2TD2 MAJ ASSY T5      ","08/20/2015","        ","20","0","0","0","20"
"481","3","D2T ","D2TD1 ","180","0","10","2","    ","326","    D2T00-180001","LCS 21 D2TD1 SUB 180 D FNDS   ","06/01/2015","        ","345","0","0","0","330"
"481","3","D2T ","D2TD2 ","180","0","10","2","    ","354","    D2T00-180002","LCS 21 D2TD2 SUB 180 D FNDS   ","08/03/2015","        ","160","0","0","0","160"
"481","4","D2T ","D2TD1 ","150","0","10","8","    ","335","    D2T00-150062","LCS 21 D2TD1 TOPSIDE WELD OUT ","05/25/2015","        ","20","0","0","0","20"
"481","4","D2T ","D2TD1 ","150","0","10","9","    ","334","    D2T00-150036","LCS 21 D2TD1 CONSTRT WELD BS_3","07/07/2015","        ","120","0","0","0","110"
"481","4","D2T ","D2TD1 ","150","0","10","8","    ","329","    D2T00-150057","LCS 21 D2TD1 CONSTRCT FIT BS_1","07/07/2015","        ","90","0","0","0","85"
"481","4","D2T ","D2TD1 ","150","0","10","9","    ","330","    D2T00-150058","LCS 21 D2TD1 CONSTRT WELD BS_1","07/07/2015","        ","100","0","0","0","100"
"481","4","D2T ","D2TD1 ","150","0","10","8","    ","331","    D2T00-150059","LCS 21 D2TD1 CONSTRCT FIT BS_2","07/07/2015","        ","280","0","0","0","280"
"481","4","D2T ","D2TD1 ","150","0","10","9","    ","332","    D2T00-150060","LCS 21 D2TD1 CONSTRT WELD BS_2","07/07/2015","        ","400","0","0","0","400"
"481","4","D2T ","D2TD1 ","150","0","10","8","    ","333","    D2T00-150061","LCS 21 D2TD1 CONSTRCT FIT BS_3","07/07/2015","        ","175","0","0","0","175"
"481","4","D2T ","D2TD1 ","512","0","10","18","    ","344","    D2T00-512005","LCS 21 D2TD1 INSTL 512 LOUVERS","07/07/2015","        ","10","0","0","0","10"
"481","4","D2T ","D2TD1 ","992","0","10","19","    ","340","    D2T00-992011","LCS 21 D2TD1 UPRIGHT LIFTSTRCT","        ","        ","129","0","0","0","100"
"481","5","D2T ","D2TD1 ","0","0","10","19","    ","0","    D2TD1-MODXFR","LCS 21 D2TD1 MOD XFR TO BARGE ","        ","        ","0","0","0","0","0"
"481","5","D2T ","D2TD2 ","0","0","10","19","    ","          ","    D2TD2-MODXFR","LCS 21 D2TD2 MOD XFR TO BARGE ","        ","        ","40","0","0","0","40"
"481","5","D2T ","900","74","0","10","20","    ","0","      D2TD1-0920","LCS 21 D2TD1 R20 ACCURACY CNTL","        ","        ","0","0","0","0","0"
"481","5","D2T ","900","74","0","10","20","    ","          ","      D2TD2-0920","LCS 21 D2TD2 R20 ACCURACY CNTL","        ","        ","20","0","0","0","20"
"481","5","D2T ","D2TD2 ","167","0","10","18","    ","367","    D2T00-167002","LCS 21 D2TD2 INST CLOSRS TOPSD","05/07/2015","        ","48","0","0","0","42"
"481","5","D2T ","D2TD1 ","167","0","10","18","    ","338","    D2T00-167001","LCS 21 D2TD1 INST 167 CLOSURES","07/07/2015","        ","71","0","0","0","65"
"481","5","D2T ","D2TD2 ","512","0","10","18","    ","374","    D2T00-512006","LCS 21 D2TD2 INSTL 512 LOUVERS","09/07/2015","        ","29","0","0","0","26"
"481","5","D2T ","900","992","0","10","20","    ","0","      D2TD1-0901","LCS 21 D2TD1 BOAT TEMP SERV   ","        ","        ","0","0","0","0","0"
"481","5","D2T ","900","992","0","10","20","    ","          ","      D2TD2-0901","LCS 21 D2TD2 BOAT TEMP SERV   ","        ","        ","0","0","0","0","0"
"481","6","D2T ","D2TD1 ","0","0","10","880","    ","          ","    D2TD1-R90300","LCS 21 D2TD1 XCES DWG REVW    ","05/25/2015","        ","0","0","0","0","0"
"481","6","D2T ","D2TD2 ","0","0","10","880","    ","          ","    D2TD2-R90300","LCS 21 D2TD2 XCES DWG REVW    ","05/25/2015","        ","0","0","0","0","0"
"481","7","D2T ","D2TD1 ","192","0","10","8","    ","339","    D2T00-192004","LCS 21 D2TD1 AIR WAND SEAMTEST","09/08/2015","        ","35","0","0","0","32"
"481","7","D2T ","D2TD2 ","192","0","10","8","    ","          ","    D2T00-192002","LCS 21 D2TD2 AIR WAND SEAMTEST","11/25/2015","        ","35","0","0","0","32"
"481","9","D2T ","D2TD2 ","180","0","10","18","    ","368","    D2T00-180006","LCS 21 D2TD2 INST D FNDS TOPSD","05/07/2015","        ","200","0","0","0","190"
