"Proj","SWBS","Item","Description","NRE","Vendor","PO","Line","Unit Price","Order Qty","Delivered Qty","Pending Qty","Pending Amnt","Delv.date","Payment Terms","Ledger Account","CLIN","Effort","ECP/REA","","",""
"467","426","426-01-00002-867","ROUND CABLE CONNECTO ","   ","104945","620807","27","0","2","0","2","0","07/01/2013","8","         ","            ","             ","","","",""
"467","426","426-01-00002-868","FIBER OPTIC, CONNECT ","   ","104945","620807","28","0","1","0","1","0","07/01/2013","8","         ","            ","             ","","","",""
"467","426","426-01-00002-869","ROUND SHELL CONNECTO ","   ","104945","620807","29","0","1","0","1","0","07/01/2013","8","         ","            ","             ","","","",""
"467","426","426-01-00002-870","ROUND SHELL CONNECTO ","   ","104945","620807","30","0","1","0","1","0","07/01/2013","8","         ","            ","             ","","","",""
"467","426","426-01-00002-871","COAX CABLE CONNECTOR ","   ","104945","620807","31","0","6","0","6","0","07/01/2013","8","         ","            ","             ","","","",""
"467","426","426-01-00002-872","ROUND CABLE CONNECTO ","   ","104945","620807","32","0","2","0","2","0","07/01/2013","8","         ","            ","             ","","","",""
"467","426","426-01-00002-839","WASHER, FLAT, (DELET ","   ","104945","620807","41","0","20","0","20","0","06/01/2013","8","         ","            ","             ","","","",""
"467","426","426-01-00002-842","CONNECTOR, MS3456L22 ","   ","104945","620807","44","0","2","0","2","0","06/01/2013","8","         ","            ","             ","","","",""
"467","426","426-01-00002-842","CONNECTOR, MS3456L22 ","   ","104945","620807","45","0","2","0","2","0","06/01/2013","8","         ","            ","             ","","","",""
"467","426","426-01-00002-843","CONNECTOR, MS3456L22 ","   ","104945","620807","46","0","2","0","2","0","06/01/2013","8","         ","            ","             ","","","",""
"467","426","426-01-00002-843","CONNECTOR, MS3456L22 ","   ","104945","620807","47","0","2","0","2","0","06/01/2013","8","         ","            ","             ","","","",""
"467","426","426-01-00002-844","CONNECTOR, D38999/26 ","   ","104945","620807","48","0","2","0","2","0","06/01/2013","8","         ","            ","             ","","","",""
"467","426","426-01-00002-844","CONNECTOR, D38999/26 ","   ","104945","620807","49","0","2","0","2","0","06/01/2013","8","         ","            ","             ","","","",""
"467","426","426-01-00002-845","SHELL,CONNECTOR,M850 ","   ","104945","620807","50","0","2","0","2","0","06/01/2013","8","         ","            ","             ","","","",""
"467","426","426-01-00002-846","SHELL,CONNECTOR,M850 ","   ","104945","620807","51","0","2","0","2","0","06/01/2013","8","         ","            ","             ","","","",""
"467","426","426-01-00002-847","CONNECTOR, M85049/18 ","   ","104945","620807","52","0","2","0","2","0","06/01/2013","8","         ","            ","             ","","","",""
"467","426","426-01-00002-848","SLEEVE, 5165359-5    ","   ","104945","620807","53","0","10","0","10","0","06/01/2013","8","         ","            ","             ","","","",""
"467","426","426-01-00002-849","BUSHING, MS3420-6A   ","   ","104945","620807","54","0","2","0","2","0","06/01/2013","8","         ","            ","             ","","","",""
"467","426","426-01-00002-850","BUSHING, MS3420-8A   ","   ","104945","620807","55","0","2","0","2","0","06/01/2013","8","         ","            ","             ","","","",""
"467","426","426-01-00002-851","BUSHING, MS3420-10A  ","   ","104945","620807","56","0","2","0","2","0","06/01/2013","8","         ","            ","             ","","","",""
"467","426","426-01-00002-852","BUSHING, MS3420-12A  ","   ","104945","620807","57","0","2","0","2","0","06/01/2013","8","         ","            ","             ","","","",""
"467","426","426-01-00002-853","ADAPTER, MS3420-16A  ","   ","104945","620807","58","0","2","0","2","0","06/01/2013","8","         ","            ","             ","","","",""
"467","426","426-01-00002-854","NDS1 CONF ASSY, LM L ","   ","104945","620807","59","0","1","0","1","0","06/01/2013","8","         ","            ","             ","","","",""
"467","426","426-01-00002-858","ROUND SHELL CONNECTO ","   ","104945","620807","60","0","1","0","1","0","06/01/2013","8","         ","            ","             ","","","",""
"467","426","426-01-00002-818","ENCLOSURE, NDS1      ","   ","104945","620807","64","0","1","0","1","0","12/31/2014","8","         ","            ","             ","","","",""
"467","426","426-01-00002-855","WRENCH, SLIT 4301152 ","   ","104945","620807","65","0","1","0","1","0","12/31/2014","8","         ","            ","             ","","","",""
"467","426","426-01-00002-870","ROUND SHELL CONNECTO ","   ","104945","620807","66","0","12","0","12","0","12/31/2014","8","         ","            ","             ","","","",""
"467","426","426-01-00002-873","BACKSHELL            ","   ","104945","620807","67","0","4","0","4","0","12/31/2014","8","         ","            ","             ","","","",""
"467","426","426-01-00002-874","BACKSHELL            ","   ","104945","620807","68","0","13","0","13","0","12/31/2014","8","         ","            ","             ","","","",""
"467","426","426-01-00001","WSN-7B INERTIAL NAVI ","   ","104945","639352","1","0","1","0","1","0","05/01/2013","8","         ","            ","             ","","","",""
"467","426","426-01-00001-802","IMU, WSN-7B(V)       ","   ","104945","639352","4","0","1","0","1","0","05/01/2013","8","         ","            ","             ","","","",""
"467","426","426-01-00001-803","IMU, WSN-7B(V)       ","   ","104945","639352","5","0","1","0","1","0","05/01/2013","8","         ","            ","             ","","","",""
"467","426","426-01-00001-806","OPTICAL ALIGNMENT SH ","   ","104945","639352","8","0","1","0","1","0","05/01/2013","8","         ","            ","             ","","","",""
"467","426","426-01-00001-807","BOX, REPEATER, NETWO ","   ","104945","639352","9","0","1","0","1","0","05/01/2013","8","         ","            ","             ","","","",""
"467","426","426-01-00001-807","BOX, REPEATER, NETWO ","   ","104945","639352","30","0","5","0","5","0","05/01/2013","8","         ","            ","             ","","","",""
"467","426","426-01-00001-804","SHIPS MATING CONNECT ","   ","104945","639352","31","0","1","0","1","0","09/01/2013","8","         ","            ","             ","","","",""
"467","430","430-01-00001-837","55AH BATTERY         ","   ","101139","582313","16","0","2","0","2","0","06/01/2013","8","         ","            ","             ","","","",""
"467","430","430-01-00001-L68","CERTIFICATES, VENDOR ","   ","101139","582313","31","0","1","0","1","0","01/20/2012","8","         ","            ","             ","","","",""
"467","430","430-01-00001-L06","REPORT, IN-PLANT TES ","   ","101139","582313","40","0","1","0","1","0","01/17/2015","8","         ","            ","             ","","","",""
"467","430","439-01-00001-L68","CERTIFICATES, VENDOR ","   ","101139","582314","18","0","1","0","1","0","02/08/2012","8","         ","            ","             ","","","",""
"467","430","430-01-00001-803","DETECTOR BASE, AUDIB ","   ","101139","786540","1","0","1","0","1","0","11/14/2014","8","         ","            ","             ","","","",""
"467","430","430-01-00001-800","COMBINATION DETECTOR ","   ","101139","786559","1","0","1","0","1","0","11/03/2014","8","         ","            ","             ","","","",""
"467","430","430-01-00001-802","COMBINATION DETECTOR ","   ","101139","786559","2","0","1","0","1","0","11/03/2014","8","         ","            ","             ","","","",""
"467","432","432-05-00001","INTERIOR WIRELESS CO ","   ","104945","639029","1","0","1","0","1","0","08/29/2014","8","         ","            ","             ","","","",""
"467","432","432-05-00001-802","1/4 W ANTENNA, MODIF ","   ","104945","639029","3","0","7","0","7","0","08/29/2014","8","         ","            ","             ","","","",""
"467","432","432-05-00001-803","1/4 W ANTENNA        ","   ","104945","639029","4","0","1","0","1","0","08/29/2014","8","         ","            ","             ","","","",""
"467","432","432-05-00001-809","SCANNER SPEAKER      ","   ","104945","639029","10","0","2","0","2","0","08/29/2014","8","         ","            ","             ","","","",""
"467","432","432-05-00001-810","CONNECTOR, T, FEMALE ","   ","104945","639029","11","0","3","0","3","0","08/29/2014","8","         ","            ","             ","","","",""
"467","432","432-05-00001-813","SOFTWARE, RSS (RVN50 ","   ","104945","639029","14","0","1","0","1","0","08/29/2014","8","         ","            ","             ","","","",""
"467","432","432-05-00001-815","CHARGER, KEYLOADER ( ","   ","104945","639029","16","0","1","0","1","0","08/29/2014","8","         ","            ","             ","","","",""
"467","432","432-05-00001-816","LAPTOP COMPUTER, DEL ","   ","104945","639029","17","0","1","0","1","0","08/29/2014","8","         ","            ","             ","","","",""
"467","432","432-05-00001-817","ANTENNA MOUNT (TYPE  ","   ","104945","639029","18","0","3","0","3","0","08/29/2014","8","         ","            ","             ","","","",""
"467","432","432-05-00001-818","RADIO SERVICE LOCKER ","   ","104945","639029","19","0","2","0","2","0","08/29/2014","8","         ","            ","             ","","","",""
"467","432","432-05-00001-819","FUSE, 20 AMP, ATO    ","   ","104945","639029","20","0","10","0","10","0","08/29/2014","8","         ","            ","             ","","","",""
"467","432","432-05-00001-820","AC SWITCH BOX WITH P ","   ","104945","639029","21","0","12","0","12","0","08/29/2014","8","         ","            ","             ","","","",""
"467","432","432-05-00001-821","DUAL ISOLATOR, UHF ( ","   ","104945","639029","22","0","2","0","2","0","08/29/2014","8","         ","            ","             ","","","",""
"467","432","432-05-00001-822","SOFTWARE FOR ASTRO 2 ","   ","104945","639029","23","0","1","0","1","0","08/29/2014","8","         ","            ","             ","","","",""
"467","432","432-05-00001-830","RF CONNECTOR, N MALE ","   ","104945","639029","27","0","8","0","8","0","08/29/2014","8","         ","            ","             ","","","",""
"467","432","432-05-00001-831","RF CONNECTOR, N FEMA ","   ","104945","639029","28","0","8","0","8","0","08/29/2014","8","         ","            ","             ","","","",""
"467","432","432-05-00001-832","RF CONNECTOR, N MALE ","   ","104945","639029","29","0","2","1","1","0","08/29/2014","8","         ","            ","             ","","","",""
"467","432","432-05-00001-833","RF CONNECTOR, N FEMA ","   ","104945","639029","30","0","2","0","2","0","08/29/2014","8","         ","            ","             ","","","",""
"467","432","432-05-00001-834","CONNECTOR ADAPTER, N ","   ","104945","639029","31","0","3","0","3","0","08/29/2014","8","         ","            ","             ","","","",""
"467","432","432-05-00001-851","BATTER CHARGER       ","   ","104945","639029","33","0","4","0","4","0","08/29/2014","8","         ","            ","             ","","","",""
"467","432","432-05-00001-852","UHF (406-420 MHZ)    ","   ","104945","639029","34","0","4","0","4","0","08/29/2014","8","         ","            ","             ","","","",""
"467","432","432-05-00001-853","QUANTAR QUANTRO RECE ","   ","104945","639029","35","0","1","0","1","0","08/29/2014","8","         ","            ","             ","","","",""
"467","432","432-05-00001-854","PROGRAMMING ACCESS K ","   ","104945","639029","36","0","1","0","1","0","08/29/2014","8","         ","            ","             ","","","",""
"467","432","432-05-00001-856","ANTENNA (GOVERNMENT  ","   ","104945","639029","38","0","4","0","4","0","08/29/2014","8","         ","            ","             ","","","",""
"467","432","432-05-00001-857","SOFTWARE ASTRO DIGIT ","   ","104945","639029","39","0","4","0","4","0","08/29/2014","8","         ","            ","             ","","","",""
"467","432","432-05-00001-858","MOTORCYCLE PALM MICR ","   ","104945","639029","40","0","4","0","4","0","08/29/2014","8","         ","            ","             ","","","",""
"467","432","432-05-00001-859","DASH MOUNT           ","   ","104945","639029","41","0","4","0","4","0","08/29/2014","8","         ","            ","             ","","","",""
"467","432","432-05-00001-860","CONTROL HEAD         ","   ","104945","639029","42","0","4","0","4","0","08/29/2014","8","         ","            ","             ","","","",""
"467","432","432-05-00001-861","CONTROL HEAD SOFTWAR ","   ","104945","639029","43","0","4","0","4","0","08/29/2014","8","         ","            ","             ","","","",""
"467","432","432-05-00001-862","AUXILIARY SPEAKER SP ","   ","104945","639029","44","0","4","0","4","0","08/29/2014","8","         ","            ","             ","","","",""
"467","432","432-05-00001-863","ASTRO PROJECT 25 TRU ","   ","104945","639029","45","0","4","0","4","0","08/29/2014","8","         ","            ","             ","","","",""
"467","432","432-05-00001-865","SOFTWARE TRUNKING 96 ","   ","104945","639029","47","0","60","0","60","0","08/29/2014","8","         ","            ","             ","","","",""
"467","432","432-05-00001-874","INTERFACE MODULE PTT ","   ","104945","639029","56","0","10","0","10","0","08/29/2014","8","         ","            ","             ","","","",""
"467","432","432-05-00001-876","INSTALLATION HARDWAR ","   ","104945","639029","58","0","1","0","1","0","08/29/2014","8","         ","            ","             ","","","",""
"467","432","432-05-00001-877","ASSEMBLY, BAR, MOUNT ","   ","104945","639029","80","0","1","0","1","0","12/01/2014","8","         ","            ","             ","","","",""
"467","432","432-05-00001-878","ISOLATOR, BASE MOUNT ","   ","104945","639029","81","0","1","0","1","0","12/01/2014","8","         ","            ","             ","","","",""
"467","432","432-05-00001-879","RAILS, FRAME, MAIN E ","   ","104945","639029","82","0","1","0","1","0","12/01/2014","8","         ","            ","             ","","","",""
"467","433","433-01-00001-L11","CERTIFICATES, REGULA ","   ","2600","582409","17","0","1","0","1","0","06/29/2012","8","         ","            ","             ","","","",""
"467","433","433-01-00001-L23","RELEASE FOR MANUFACT ","   ","2600","582409","18","0","1","0","1","0","06/29/2012","8","         ","            ","             ","","","",""
"467","433","433-01-00001-L26","CERTIFICATE, IDENTIC ","   ","2600","582409","19","0","1","1","1","0","06/29/2012","8","         ","            ","             ","","","",""
"467","434","434-01-00105","SITE 300 TV          ","   ","104945","639442","27","0","1","0","1","0","11/01/2013","8","         ","            ","             ","","","",""
"467","434","434-01-00106","SITE 300 SYSTEM RACK ","   ","104945","639442","28","0","1","0","1","0","11/01/2013","8","         ","            ","             ","","","",""
"467","434","434-88-001TC","VOCOM DYNALEC INTEGR ","   ","107925","799552","6","6832","1","0.2","0.8","5465.6","08/08/2017","1","         ","            ","             ","","","",""
"467","436","436-03-00009-803","BATTERY, SEALED RECH ","   ","104974","565298","1","0","48","0","48","0","07/17/2015","8","         ","            ","             ","","","",""
"467","436","436-10-00004-S00","PUSHBUTTON CONTROL S ","   ","100627","653051","1","500","5","0","5","2500","07/17/2017","8","         ","            ","             ","CF 2376-S1","","",""
"467","436","436-10-00005-S00","PUSHBUTTON CONTROL S ","   ","100627","653051","2","645","4","0","4","2580","07/17/2017","8","         ","            ","             ","CF 2376-S1","","",""
"467","436","436-10-00004-S00","PUSHBUTTON CONTROL S ","   ","100627","653051","3","0","-5","0","-5","0","07/17/2017","8","         ","            ","             ","CF 2376-S1","","",""
"467","436","436-10-00004","PUSHBUTTON CONTROL S ","   ","100627","653051","4","0","5","0","5","0","07/17/2017","8","         ","            ","             ","CF 2376-S1","","",""
"467","436","436-10-00005-S00","PUSHBUTTON CONTROL S ","   ","100627","653051","5","0","-4","0","-4","0","07/17/2017","8","         ","            ","             ","CF 2376-S1","","",""
"467","436","436-10-00005","PUSHBUTTON CONTROL S ","   ","100627","653051","6","0","4","0","4","0","07/17/2017","8","         ","            ","             ","CF 2376-S1","","",""
"467","437","437-11-00001-L26","CERTIFICATE, IDENTIC ","   ","106818","620992","11","0","1","0","1","0","08/17/2012","8","         ","            ","             ","","","",""
"467","437","437-11-00001-L11","CERTIFICATES, REGULA ","   ","106818","620992","15","0","1","0","1","0","08/17/2012","8","         ","            ","             ","","","",""
"467","437","437-11-00001-L23","RELEASE FOR MANUFACT ","   ","106818","620992","16","0","1","0","1","0","08/17/2012","8","         ","            ","             ","","","",""
"467","437","437-11-00001-L50","CERTIFICATES, CONSTR ","   ","106818","620992","17","0","1","0","1","0","08/17/2012","8","         ","            ","             ","","","",""
"467","437","437-11-00001-L63","COMPUTER SOFTWARE/PR ","   ","106818","620992","18","0","1","0","1","0","08/17/2012","8","         ","            ","             ","","","",""
"467","437","437-11-00001-L64","COMPUTER SOFTWARE/PR ","   ","106818","620992","19","0","1","0","1","0","08/17/2012","8","         ","            ","             ","","","",""
"467","437","437-11-00001-L68","CERTIFICATES, VENDOR ","   ","106818","620992","20","0","1","0","1","0","08/17/2012","8","         ","            ","             ","","","",""
"467","437","437-11-00001-L20","SUPPORT, VENDOR      ","   ","106818","620992","21","5000","1","0","1","5000","04/29/2016","8","         ","            ","             ","","","",""
"467","437","437-05-00200","AFFF CONTROL & RELAY ","   ","100627","639147","1","0","1","0","1","0","10/26/2012","8","         ","            ","             ","","","",""
"467","437","437-05-00200-L26","CERTIFICATE, IDENTIC ","   ","100627","639147","7","0","1","0","1","0","10/26/2012","8","         ","            ","             ","","","",""
"467","437","437-05-00200-L11","CERTIFICATES, REGULA ","   ","100627","639147","10","0","1","0","1","0","10/26/2012","8","         ","            ","             ","","","",""
"467","437","437-05-00200-L23","RELEASE FOR MANUFACT ","   ","100627","639147","11","0","1","0","1","0","10/26/2012","8","         ","            ","             ","","","",""
"467","437","437-05-00200-L63","COMPUTER SOFTWARE/PR ","   ","100627","639147","12","0","1","0","1","0","10/26/2012","8","         ","            ","             ","","","",""
"467","437","437-05-00200-L64","COMPUTER SOFTWARE/PR ","   ","100627","639147","13","0","1","0","1","0","10/26/2012","8","         ","            ","             ","","","",""
"467","437","437-05-00200-S03","MODIFY CONTROL STATI ","   ","100627","950619","1","8212.5","1","0","1","8212.5","08/22/2017","8","         ","            ","             ","CF 2306-S1","","",""
"467","437","437-05-00200-S04","MODIFY MPCMS RELAY P ","   ","100627","950619","2","8212.5","1","0","1","8212.5","08/22/2017","8","         ","            ","             ","CF 2306-S1","","",""
"467","437","437-11-00001-L09","DRAWINGS, FINAL, CER ","NRE","106818","620992","14","0","1","0","1","0","08/17/2012","8","         ","            ","             ","","","",""
"467","437","437-05-00200-L09","DRAWINGS, FINAL, CER ","NRE","100627","639147","8","0","1","0","1","0","10/26/2012","8","         ","            ","             ","","","",""
"467","437","437-05-00200-L10","LIST, SHIP LOOSE PAR ","NRE","100627","639147","9","0","1","0","1","0","10/26/2012","8","         ","            ","             ","","","",""
"467","438","438-01-00001","NAV/INTEGRATED BRIDG ","   ","104945","639049","1","0","1","0","1","0","06/30/2014","8","         ","            ","             ","","","",""
"467","438","438-01-00001-882","WATCH, ALARM SPARES  ","   ","104945","639049","56","0","1","0","1","0","03/30/2013","8","         ","            ","             ","","","",""
"467","438","438-01-00001-856","6 FT NAV RADAR ANTEN ","   ","104945","639049","66","0","1","0","1","0","03/30/2013","8","         ","            ","             ","","","",""
"467","438","438-01-00001-8L4","CONNECTOR, M85049/78 ","   ","104945","639049","102","0","1","0","1","0","06/09/2014","8","         ","            ","             ","","","",""
"467","438","438-01-00001-817","BEARING REPEATER BRA ","   ","104945","639049","103","0","2","0","2","0","06/15/2015","8","         ","            ","             ","","","",""
"467","438","438-01-00001-S15","BEARING REPEATER, SP ","   ","104945","970388","1","0","4","0","4","0","06/23/2017","8","         ","            ","             ","CF 2356-S1","","",""
"467","438","438-01-00001-S15","BEARING REPEATER, SP ","   ","104945","970388","2","0","-4","0","-4","0","06/23/2017","8","         ","            ","             ","CF 2356-S1","","",""
"467","438","438-01-00001-815","BEARING REPEATER, SP ","   ","104945","970388","3","0","4","0","4","0","06/23/2017","8","         ","            ","             ","CF 2356-S1","","",""
"467","438","438-01-00001-S69","ANTENNA, GPS, TRIMBL ","   ","104945","970412","1","0","2","0","2","0","07/02/2017","8","         ","            ","             ","CF 2175-S1","","",""
"467","438","438-01-00001-S69","ANTENNA, GPS, TRIMBL ","   ","104945","970412","2","0","-2","0","-2","0","07/02/2017","8","         ","            ","             ","CF 2175-S1","","",""
"467","438","438-01-00001-869","ANTENNA, GPS, TRIMBL ","   ","104945","970412","3","0","2","0","2","0","07/02/2017","8","         ","            ","             ","CF 2175-S1","","",""
"467","439","439-01-00001-L23","RELEASE FOR MANUFACT ","   ","101139","582314","2","0","1","0","1","0","03/15/2012","8","         ","            ","             ","","","",""
"467","439","439-01-00001-L68","CERTIFICATES, VENDOR ","   ","101139","639163","19","0","1","0","1","0","09/30/2013","8","         ","            ","             ","","","",""
"467","441","441-01-00030","COMMUNICATION TERMIN ","   ","104945","564906","2","0","1","0","1","0","12/12/2014","8","         ","            ","             ","","","",""
"467","441","441-06-00001","WAVEGUIDE, ELIPTICAL ","   ","104945","564906","8","0","75","0","75","0","12/12/2014","8","         ","            ","             ","","","",""
"467","441","441-06-00001","WAVEGUIDE, ELIPTICAL ","   ","104945","565891","2","0","60","0","60","0","07/20/2015","8","         ","            ","             ","","","",""
"467","441","441-06-00001","WAVEGUIDE, ELIPTICAL ","   ","104945","566123","1","0","127","0","127","0","10/05/2015","8","         ","            ","             ","","","",""
"467","441","441-01-00001","SYSTEM,RADIO(EXCOM)L ","   ","104945","620805","1","0","1","0","1","0","06/17/2014","8","         ","            ","             ","","","",""
"467","441","441-01-00001-8G2","TERMINI, FO, MM, CER ","   ","104945","620805","4","0","8","0","8","0","03/01/2013","8","         ","            ","             ","","","",""
"467","441","441-01-00001-8N3","CONNECTOR, ELEC, CIR ","   ","104945","620805","5","0","1","0","1","0","03/01/2013","8","         ","            ","             ","","","",""
"467","441","441-01-00001-8N6","CONNECTOR, N(M),FOR  ","   ","104945","620805","6","0","2","1","1","0","03/01/2013","8","         ","            ","             ","","","",""
"467","441","441-01-00001-8P0","CONNECTOR, N(F), FOR ","   ","104945","620805","7","0","22","0","22","0","03/01/2013","8","         ","            ","             ","","","",""
"467","441","441-01-00001-804","ANTENNA, LOS, UHF, A ","   ","104945","620805","11","0","4","0","4","0","03/01/2013","8","         ","            ","             ","","","",""
"467","441","441-01-00001-819","ANTENNA, HF, WEFAX,G ","   ","104945","620805","19","0","1","0","1","0","03/01/2013","8","         ","            ","             ","","","",""
"467","441","441-01-00001-821","ANTENNA, NAVTEX, GAL ","   ","104945","620805","21","0","1","0","1","0","03/01/2013","8","         ","            ","             ","","","",""
"467","441","441-01-00001-822","COUPLER, NX-5        ","   ","104945","620805","22","0","1","0","1","0","03/01/2013","8","         ","            ","             ","","","",""
"467","441","441-01-00001-872","CONNECTOR, MS3406D20 ","   ","104945","620805","23","0","1","0","1","0","03/01/2013","8","         ","            ","             ","","","",""
"467","441","441-01-00001-8B0","ANTENNA, COMMS, NLOS ","   ","104945","620805","27","0","1","0","1","0","03/01/2013","8","         ","            ","             ","","","",""
"467","441","441-01-00001-8B1","ANTENNA, COMMS, NLOS ","   ","104945","620805","28","0","1","0","1","0","03/01/2013","8","         ","            ","             ","","","",""
"467","441","441-01-00001-8B2","ANTENNA, GPS, WEAPON ","   ","104945","620805","29","0","1","0","1","0","03/01/2013","8","         ","            ","             ","","","",""
"467","441","441-01-00001-8B4","UNIT, CONTROL, ANTEN ","   ","104945","620805","31","0","1","0","1","0","03/01/2013","8","         ","            ","             ","","","",""
"467","441","441-01-00001-8D0","BACKSHELL, RJF6MG    ","   ","104945","620805","34","0","1","0","1","0","03/01/2013","8","         ","            ","             ","","","",""
"467","441","441-01-00001-8F0","GCS VOICE EQUIPMENT  ","   ","104945","620805","35","0","1","0","1","0","03/01/2013","8","         ","            ","             ","","","",""
"467","441","441-01-00001-8F3","BOX, TERMINAL, SYM 4 ","   ","104945","620805","36","0","1","0","1","0","03/01/2013","8","         ","            ","             ","","","",""
"467","441","441-01-00001-8J4","ADS RACK 1, LMCO ID  ","   ","104945","620805","37","0","1","0","1","0","03/01/2013","8","         ","            ","             ","","","",""
"467","441","441-01-00001-8J5","ADS RACK 2,  LMCO ID ","   ","104945","620805","38","0","1","0","1","0","03/01/2013","8","         ","            ","             ","","","",""
"467","441","441-01-00001-8J6","ASSY, TRANSFORMER, I ","   ","104945","620805","39","0","1","0","1","0","03/01/2013","8","         ","            ","             ","","","",""
"467","441","441-01-00001-8U0","BACKSHELL, 380AB001B ","   ","104945","620805","51","0","1","0","1","0","03/01/2013","8","         ","            ","             ","","","",""
"467","441","441-01-00001-8U1","BACKSHELL, 380AB001B ","   ","104945","620805","52","0","1","0","1","0","03/01/2013","8","         ","            ","             ","","","",""
"467","441","441-01-00001-8U2","BACKSHELL, 440GS031N ","   ","104945","620805","53","0","9","0","9","0","03/01/2013","8","         ","            ","             ","","","",""
"467","441","441-01-00001-8U3","BACKSHELL, 712S852ZN ","   ","104945","620805","54","0","3","0","3","0","03/01/2013","8","         ","            ","             ","","","",""
"467","441","441-01-00001-8U4","BACKSHELL, M85049/19 ","   ","104945","620805","55","0","2","0","2","0","03/01/2013","8","         ","            ","             ","","","",""
"467","441","441-01-00001-8U5","BACKSHELL, 440HS031N ","   ","104945","620805","56","0","1","0","1","0","03/01/2013","8","         ","            ","             ","","","",""
"467","441","441-01-00001-8U6","BACKSHELL, 440HS031N ","   ","104945","620805","57","0","1","0","1","0","03/01/2013","8","         ","            ","             ","","","",""
"467","441","441-01-00001-8U7","BACKSHELL, 440HS069N ","   ","104945","620805","58","0","1","0","1","0","03/01/2013","8","         ","            ","             ","","","",""
"467","441","441-01-00001-8U8","CONNECTOR, 4782.0000 ","   ","104945","620805","59","0","1","0","1","0","03/01/2013","8","         ","            ","             ","","","",""
"467","441","441-01-00001-8U9","CONNECTOR, D38999/26 ","   ","104945","620805","60","0","3","0","3","0","03/01/2013","8","         ","            ","             ","","","",""
"467","441","441-01-00001-8V0","CONNECTOR, FHG.1K.30 ","   ","104945","620805","61","0","2","0","2","0","03/01/2013","8","         ","            ","             ","","","",""
"467","441","441-01-00001-8V1","CONNECTOR, M28840/16 ","   ","104945","620805","62","0","1","0","1","0","03/01/2013","8","         ","            ","             ","","","",""
"467","441","441-01-00001-8V2","CONNECTOR, PHG.1K.30 ","   ","104945","620805","63","0","2","0","2","0","03/01/2013","8","         ","            ","             ","","","",""
"467","441","441-01-00001-8V3","CONNECTOR, PL20-1    ","   ","104945","620805","64","0","2","0","2","0","03/01/2013","8","         ","            ","             ","","","",""
"467","441","441-01-00001-8V4","CONNECTOR, 082-4427- ","   ","104945","620805","65","0","2","0","2","0","03/01/2013","8","         ","            ","             ","","","",""
"467","441","441-01-00001-8V5","CONNECTOR, FM-MP-7   ","   ","104945","620805","66","0","1","0","1","0","03/01/2013","8","         ","            ","             ","","","",""
"467","441","441-01-00001-8V6","CONNECTOR, M28876/7C ","   ","104945","620805","67","0","1","0","1","0","03/01/2013","8","         ","            ","             ","","","",""
"467","441","441-01-00001-8V7","CONNECTOR, M39012/01 ","   ","104945","620805","68","0","100","0","100","0","03/01/2013","8","         ","            ","             ","","","",""
"467","441","441-01-00001-8V8","CONNECTOR, D38999/26 ","   ","104945","620805","69","0","2","0","2","0","03/01/2013","8","         ","            ","             ","","","",""
"467","441","441-01-00001-8V9","BACKSHELL, 5745172-3 ","   ","104945","620805","70","0","1","0","1","0","03/01/2013","8","         ","            ","             ","","","",""
"467","441","441-01-00001-8W0","CONNECTOR, TPS-2803- ","   ","104945","620805","71","0","1","0","1","0","03/01/2013","8","         ","            ","             ","","","",""
"467","441","441-01-00001-8W0","CONNECTOR, TPS-2803- ","   ","104945","620805","72","0","3","0","3","0","03/01/2013","8","         ","            ","             ","","","",""
"467","441","441-01-00001-8W1","EXCOMM FIBER TERM EN ","   ","104945","620805","73","0","2","0","2","0","03/01/2013","8","         ","            ","             ","","","",""
"467","441","441-01-00001-813","ANTENNA, DIRECTIONAL ","   ","104945","620805","134","0","1","0","1","0","12/01/2013","8","         ","            ","             ","","","",""
"467","441","441-01-00001-8W2","TERMINAL CABLE, AN/U ","   ","104945","620805","135","0","1","0","1","0","12/01/2013","8","         ","            ","             ","","","",""
"467","441","441-01-00001-8WA","IFF MOUNT            ","   ","104945","620805","141","0","1","0","1","0","12/01/2013","8","         ","            ","             ","","","",""
"467","441","441-01-00001-8WC","SHF SATCOM SYSTEM    ","   ","104945","620805","143","0","1","0","1","0","12/01/2013","8","         ","            ","             ","","","",""
"467","441","441-01-00001-8JA","SHF CONNECTORIZATION ","   ","104945","620805","154","0","1","0","1","0","08/01/2013","8","         ","            ","             ","","","",""
"467","441","441-01-00001-823","HARDWARE, MOUNTING,  ","   ","104945","620805","160","0","4","0","4","0","12/31/2014","8","         ","            ","             ","","","",""
"467","441","441-01-00001-824","HARDWARE, MOUNTING,  ","   ","104945","620805","161","0","4","0","4","0","12/31/2014","8","         ","            ","             ","","","",""
"467","441","441-01-00001-825","PADS, MOUNTING, AS-2 ","   ","104945","620805","162","0","4","0","4","0","12/31/2014","8","         ","            ","             ","","","",""
"467","441","441-01-00001-826","CONNECTOR, RF        ","   ","104945","620805","163","0","8","0","8","0","12/31/2014","8","         ","            ","             ","","","",""
"467","441","441-01-00001-826","CONNECTOR, RF        ","   ","104945","620805","164","0","123","0","123","0","12/31/2014","8","         ","            ","             ","","","",""
"467","441","441-01-00001-828","CD, MANUAL, TECHNICA ","   ","104945","620805","165","0","1","0","1","0","12/31/2014","8","         ","            ","             ","","","",""
