"Proj","SWBS","Item","Description","Noun 1","Noun 2","NRE","Vendor","PO","Line","Unit Price","Order Qty","Delivered Qty","Pending Qty","Pending Amnt","Delv.date","Payment Terms","Ledger Account","CLIN","Effort"
"473","167","167-01-00106-P05","PROGRESS PAYMENT     ","PROGRESS P","                  ","   ","100443","652410","16","4457.3","1","0","1","4457.3","07/28/2017","8","         ","            ",""
"473","167","167-01-00003-P05","PROGRESS PAYMENT     ","PROGRESS P","                  ","   ","100443","652411","9","18965","1","0","1","18965","06/12/2016","8","         ","            ",""
"473","167","167-01-00005-P05","PROGRESS PAYMENT     ","PROGRESS P","                  ","   ","100443","652412","7","2618.6","1","0","1","2618.6","06/12/2016","8","         ","            ",""
"473","167","167-03-00062-S00","WIRE ROPE, 1/8"" DIA, ","SHOCK     ","                  ","   ","100443","691795","7","6","4","0","4","24","06/16/2017","8","         ","            ",""
"473","167","167-03-00063-S00","CONNECTOR, COMPRESSI ","SHOCK     ","                  ","   ","100443","691795","8","0.6","8","0","8","4.8","06/16/2017","8","         ","            ",""
"473","167","167-03-00062-S00","WIRE ROPE, 1/8"" DIA, ","SHOCK     ","                  ","   ","100443","691795","23","0","-4","0","-4","0","06/16/2017","8","         ","            ",""
"473","167","167-03-00063-S00","CONNECTOR, COMPRESSI ","SHOCK     ","                  ","   ","100443","691795","25","0","-8","0","-8","0","06/16/2017","8","         ","            ",""
"473","167","167-03-00061-S00","PIN, QUICK RELEASE,  ","SHOCK     ","PIN               ","   ","4952","691796","3","4.22","4","0","4","16.88","06/12/2017","8","         ","            ",""
"473","167","167-03-00061-S00","PIN, QUICK RELEASE,  ","SHOCK     ","PIN               ","   ","4952","691796","14","0","-4","0","-4","0","06/12/2017","8","         ","            ",""
"473","167","167-01-00101-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","6908","764423","84","0","1","0","1","0","01/16/2015","5","         ","            ",""
"473","167","167-01-00104-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","6908","764423","85","0","1","0","1","0","01/16/2015","5","         ","            ",""
"473","167","167-01-00107-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","6908","764423","86","0","1","0","1","0","01/16/2015","5","         ","            ",""
"473","167","167-01-00108-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","6908","764423","87","0","1","0","1","0","01/16/2015","5","         ","            ",""
"473","167","167-01-00112-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","6908","764423","88","0","1","0","1","0","01/16/2015","5","         ","            ",""
"473","167","167-01-00113-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","6908","764423","89","0","1","0","1","0","01/16/2015","5","         ","            ",""
"473","167","167-01-00124-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","6908","764423","90","0","1","0","1","0","01/16/2015","5","         ","            ",""
"473","167","167-01-00125-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","6908","764423","91","0","1","0","1","0","01/16/2015","5","         ","            ",""
"473","167","167-01-00126-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","6908","764423","92","0","1","0","1","0","01/16/2015","5","         ","            ",""
"473","167","167-01-00127-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","6908","764423","93","0","1","0","1","0","01/16/2015","5","         ","            ",""
"473","167","167-01-00128-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","6908","764423","94","0","1","0","1","0","01/16/2015","5","         ","            ",""
"473","167","167-01-00133-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","6908","764423","95","0","1","0","1","0","01/16/2015","5","         ","            ",""
"473","167","167-01-00134-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","6908","764423","96","0","1","0","1","0","01/16/2015","5","         ","            ",""
"473","167","167-01-00141-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","6908","764423","97","0","1","0","1","0","01/16/2015","5","         ","            ",""
"473","167","167-01-00143-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","6908","764423","98","0","1","0","1","0","01/16/2015","5","         ","            ",""
"473","167","167-01-00153-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","6908","764423","99","0","1","0","1","0","01/16/2015","5","         ","            ",""
"473","167","167-01-00154-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","6908","764423","100","0","1","0","1","0","01/16/2015","5","         ","            ",""
"473","167","167-01-00156-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","6908","764423","101","0","1","0","1","0","01/16/2015","5","         ","            ",""
"473","167","167-01-00161-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","6908","764423","102","0","1","0","1","0","01/16/2015","5","         ","            ",""
"473","167","167-01-00162-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","6908","764423","103","0","1","0","1","0","01/16/2015","5","         ","            ",""
"473","167","167-01-00163-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","6908","764423","104","0","1","0","1","0","01/16/2015","5","         ","            ",""
"473","167","167-01-00170-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","6908","764423","105","0","1","0","1","0","01/16/2015","5","         ","            ",""
"473","167","167-01-00180-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","6908","764423","106","0","1","0","1","0","01/16/2015","5","         ","            ",""
"473","167","167-01-00183-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","6908","764423","107","0","1","0","1","0","01/16/2015","5","         ","            ",""
"473","167","167-01-00191-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","6908","764423","108","0","1","0","1","0","01/16/2015","5","         ","            ",""
"473","167","167-01-00450-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","100612","798011","2","0","1","0","1","0","12/15/2014","18","         ","            ",""
"473","167","167-01-00451-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","100612","798011","4","0","1","0","1","0","12/15/2014","18","         ","            ",""
"473","167","167-01-00401-S01","HASP AND PIN KIT     ","SHOCK     ","PIN               ","   ","45005","799541","1","190.75","15","0","15","2861.25","06/16/2017","1","         ","            ",""
"473","167","167-01-00104-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","6908","940137","2","0","1","0","1","0","01/25/2016","5","         ","            ",""
"473","167","    167-01-00439","COVER MH, FLUSH, 15  ","COVER     ","MANHOLE           ","   ","105206","941027","2","102.89","4","0","4","411.56","07/10/2017","8","         ","            ",""
"SWBS: ","167","167M - STRUCTURAL","CLOSURES            ","          ","                  ","   ","      ","      ","    ","     Total","for SWBS      "," 167 :      104380.39","","","","","","",""
"473","169","    169-01-00007","AVIATION MISSION ZON ","HANGER    ","AVIATION          ","   ","100446","531050","1","0","1","0","1","0","12/30/2016","8","         ","            ",""
"473","169","169-01-00007-L20","SUPPORT, VENDOR      ","VENDOR    ","SUPPORT           ","   ","100446","531050","87","0","1","0","1","0","01/09/2015","8","         ","            ",""
"473","169","169-01-00007-L32","FACTORY TRAINING     ","TRAINING  ","                  ","   ","100446","531050","89","0","1","0","1","0","01/09/2015","8","         ","            ",""
"473","169","169-01-00007-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100446","531050","91","0","1","0","1","0","01/09/2015","8","         ","            ",""
"473","169","169-01-00007-L68","CERTIFICATES, VENDOR ","CERTIFICAT","VENDOR            ","   ","100446","531050","92","0","1","0","1","0","01/09/2015","8","         ","            ",""
"473","169","169-01-00007-836","HANGAR DOOR, SHORT H ","DOOR      ","HANGER            ","   ","100446","531050","143","0","34","0","34","0","12/15/2015","8","         ","            ",""
"473","169","169-01-00007-837","HANGAR DOOR, LONG HI ","DOOR      ","HANGER            ","   ","100446","531050","144","0","68","0","68","0","12/15/2015","8","         ","            ",""
"473","169","169-01-00007-838","HANGAR DOOR, RETAINI ","DOOR      ","HANGER            ","   ","100446","531050","145","0","216","0","216","0","12/15/2015","8","         ","            ",""
"473","169","169-01-00007-855","HANGAR DOOR, L.H. RO ","DOOR      ","HANGER            ","   ","100446","531050","146","0","1","0","1","0","12/15/2015","8","         ","            ",""
"473","169","169-01-00007-856","HANGAR DOOR, R.H. RO ","DOOR      ","HANGER            ","   ","100446","531050","147","0","1","0","1","0","12/15/2015","8","         ","            ",""
"473","169","169-01-00007-857","HANGAR DOOR,ROPE BRA ","DOOR      ","HANGER            ","   ","100446","531050","148","0","1","0","1","0","12/15/2015","8","         ","            ",""
"473","169","169-01-00007-915","HANDLING TOOL, FO700 ","TOOL      ","HANDLING          ","   ","100446","531050","149","0","2","0","2","0","12/15/2015","8","         ","            ",""
"473","169","169-01-00001-841","CAPSCREW, HEX HD, 1. ","CAPSCREW  ","HEXAGON HEAD      ","   ","104945","540189","17","0","16","0","16","0","12/01/2015","8","         ","            ",""
"473","169","169-01-00001-842","NUT, SLFLKG, 1.00-8  ","NUT       ","SELF-LOCKING      ","   ","104945","540189","18","0","16","0","16","0","12/01/2015","8","         ","            ",""
"473","169","169-01-00001-846","HPU CONTROLLER, HPU  ","CONTROLLER","HPU               ","   ","104945","540189","21","0","1","0","1","0","12/01/2015","8","         ","            ",""
"473","169","169-01-00001-847","CONTROL STATION, HPU ","STATION   ","CONTROL           ","   ","104945","540189","22","0","1","0","1","0","12/01/2015","8","         ","            ",""
"473","169","169-01-00001-853","FLOW DIVIDER OGI PAR ","FLOW DIVID","                  ","   ","104945","540189","23","0","1","0","1","0","12/01/2015","8","         ","            ",""
"473","169","    169-01-00001","DOORS, STERN         ","DOOR      ","STERN             ","   ","104945","540189","85","0","1","0","1","0","12/01/2015","8","         ","            ",""
"473","169","169-01-00001-849","DOOR OPENING MECHANI ","MECHANISM ","DOOR              ","   ","104945","540189","87","0","1","0","1","0","12/01/2015","8","         ","            ",""
"473","169","    169-05-00003","BUNK, RAMP, TRACKING ","BUNK      ","RAMP              ","   ","104945","540189","169","0","4","0","4","0","12/01/2015","8","         ","            ",""
"473","169","    169-05-00005","SYSTEM, RAMP BUNK, I ","SYSTEM    ","RAMP BUNK         ","   ","104945","540189","170","0","1","0","1","0","12/01/2015","8","         ","            ",""
"473","169","    169-05-00004","BUNK, RAMP, TRACKING ","BUNK      ","RAMP              ","   ","104945","540189","217","0","12","0","12","0","12/01/2015","8","         ","            ",""
"473","169","169-01-00001-806","ACTUATOR             ","ACTUATOR  ","                  ","   ","104945","540189","222","0","1","0","1","0","12/01/2015","8","         ","            ",""
"473","169","169-01-00001-818","ROUND BAR            ","BAR       ","ROUND             ","   ","104945","540189","234","0","4","0","4","0","12/01/2015","8","         ","            ",""
"473","169","169-01-00001-819","ROUND BAR            ","BAR       ","ROUND             ","   ","104945","540189","235","0","4","0","4","0","12/01/2015","8","         ","            ",""
"473","169","169-01-00001-820","LIMIT SWITCH         ","SWITCH    ","LIMIT             ","   ","104945","540189","236","0","1","0","1","0","12/01/2015","8","         ","            ",""
"473","169","169-01-00001-824","CORD GRIP, NPT, RFI/ ","CORD      ","GRIP              ","   ","104945","540189","238","0","1","0","1","0","12/01/2015","8","         ","            ",""
"473","169","169-01-00001-827","CAPSCREW, HEXHD,.500 ","CAP SCREW ","HEXAGON HEAD      ","   ","104945","540189","241","0","2","0","2","0","12/01/2015","8","         ","            ",""
"473","169","169-01-00001-836","PIN, MAIN DOOR ASSEM ","PIN       ","                  ","   ","104945","540189","249","0","8","0","8","0","12/01/2015","8","         ","            ",""
"473","169","169-01-00001-837","BEARING, THRUST, MAI ","BEARING   ","THRUST            ","   ","104945","540189","250","0","16","0","16","0","12/01/2015","8","         ","            ",""
"473","169","169-01-00001-838","WASHER, CAP TRUNION  ","WASHER    ","                  ","   ","104945","540189","251","0","8","0","8","0","12/01/2015","8","         ","            ",""
"473","169","169-01-00001-839","SEAL CLAMP, STERN DO ","CLAMP     ","SEAL              ","   ","104945","540189","252","0","2","0","2","0","12/01/2015","8","         ","            ",""
"473","169","169-01-00001-844","CAPSCREW, HEXAGON HE ","CAPSCREW  ","HEXAGON HEAD      ","   ","104945","540189","253","0","12","0","12","0","12/01/2015","8","         ","            ",""
"473","169","169-01-00001-847","CONTROL STATION, HPU ","STATION   ","CONTROL           ","   ","104945","540189","254","0","2","1","1","0","12/01/2015","8","         ","            ",""
"473","169","169-01-00001-202","COUNTERBALANCE VALVE ","VALVE     ","COUNTERBALANCE    ","   ","104945","540189","269","0","1","0","1","0","06/11/2016","8","         ","            ",""
"473","169","169-01-00006-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","100443","652413","11","0","1","0","1","0","07/01/2014","8","         ","            ",""
"473","169","169-01-00006-P05","PROGRESS PAYMENT     ","PROGRESS P","                  ","   ","100443","652413","16","1897.6","1","0","1","1897.6","06/12/2016","8","         ","            ",""
"473","169","169-01-00010-P05","PROGRESS PAYMENT     ","PROGRESS P","                  ","   ","100443","652414","12","16203.6","1","0","1","16203.6","06/12/2016","8","         ","            ",""
"473","169","169-01-00007-876","HANGAR DOOR, EMC CAB ","DOOR      ","HANGER            ","   ","1","890528","44","0","1","0","1","0","01/23/2016","100","         ","            ",""
"473","169","169-01-00010-807","PLACARD, EMERGENCY O ","PLACARD   ","EMERGENCY         ","   ","100443","941040","6","0","1","0","1","0","07/07/2017","8","         ","            ",""
"473","169","169-01-00007-L15","DATA, WEIGHT         ","DATA      ","WEIGHT            ","NRE","100446","531050","123","0","1","0","1","0","03/13/2015","8","         ","            ",""
"      ","    ","                ","                     ","          ","                  ","   ","      ","      ","    ","       NRE","Total :-      ","              ","0","","","","","",""
"SWBS: ","169","SPECIAL PURPOSE CLOSURES","& STR        ","          ","                  ","   ","      ","      ","    ","     Total","for SWBS      "," 169 :       18101.20","","","","","","",""
"473","180","180-92-00117-801","ASSIST TOOL FOR FAIR ","FAIRING   ","SOUNDER           ","   ","104945","606254","6","0","1","0","1","0","05/01/2014","8","         ","            ",""
"473","180","    180-24-MTM48","NUT, MULTI-JACKBOLT  ","NUT       ","TENSIONER         ","   ","108195","691829","1","172","1","0","1","172","07/24/2017","8","         ","            ",""
"473","180","180-93-00056-S00","BOLT, HEX-HD, 3/8-16 ","SHOCK     ","BOLT              ","   ","100355","691830","7","6.27","24","0","24","150.48","06/28/2017","8","         ","            ",""
"473","180","180-93-00057-S00","NUT, SLFLKG, 3/8-16U ","SHOCK     ","NUT               ","   ","100355","691830","8","0.76","24","0","24","18.24","06/28/2017","8","         ","            ",""
"473","180","180-93-00058-S00","WASHER, 3/8"", FLAT,  ","SHOCK     ","WASHER            ","   ","100355","691830","9","0.47","24","0","24","11.28","06/28/2017","8","         ","            ",""
"473","180","180-93-00056-S00","BOLT, HEX-HD, 3/8-16 ","SHOCK     ","BOLT              ","   ","100355","691830","28","0","-24","0","-24","0","06/28/2017","8","         ","            ",""
"473","180","    180-93-00056","BOLT, HEX-HD, 3/8-16 ","BOLT      ","HEXAGON HEAD      ","   ","100355","691830","29","0","24","0","24","0","06/28/2017","8","         ","            ",""
"473","180","180-93-00057-S00","NUT, SLFLKG, 3/8-16U ","SHOCK     ","NUT               ","   ","100355","691830","30","0","-24","0","-24","0","06/28/2017","8","         ","            ",""
"473","180","    180-93-00057","NUT, SLFLKG, 3/8-16U ","NUT       ","SELF-LOCKING      ","   ","100355","691830","31","0","24","0","24","0","06/28/2017","8","         ","            ",""
"473","180","180-93-00058-S00","WASHER, 3/8"", FLAT,  ","SHOCK     ","WASHER            ","   ","100355","691830","32","0","-24","0","-24","0","06/28/2017","8","         ","            ",""
"473","180","    180-93-00058","WASHER, 3/8"", FLAT,  ","WASHER    ","FLAT              ","   ","100355","691830","33","0","24","0","24","0","06/28/2017","8","         ","            ",""
"473","180","180-97-00100-S00","LOCTITE BLUE 242, 0. ","SHOCK     ","LOCTITE           ","   ","4952","691833","3","15.18","1","0","1","15.18","06/21/2017","8","         ","            ",""
"473","180","180-97-00100-S00","LOCTITE BLUE 242, 0. ","SHOCK     ","LOCTITE           ","   ","4952","691833","14","0","-1","0","-1","0","06/21/2017","8","         ","            ",""
"473","180","180-97-00101-S00","WASHER, FLAT, M6, CR ","SHOCK     ","WASHER            ","   ","78154","691834","7","0.01","16","0","16","0.16","06/21/2017","8","         ","            ",""
"473","180","180-97-00104-S00","BOLT, HEX HD, M6 X 1 ","SHOCK     ","BOLT              ","   ","78154","691834","8","0.06","16","0","16","0.96","06/21/2017","8","         ","            ",""
"473","180","180-97-00101-S00","WASHER, FLAT, M6, CR ","SHOCK     ","WASHER            ","   ","78154","691834","33","0","-16","0","-16","0","06/21/2017","8","         ","            ",""
"473","180","    180-97-00101","WASHER, FLAT, M6, CR ","WASHER    ","FLAT              ","   ","78154","691834","34","0","16","0","16","0","06/21/2017","8","         ","            ",""
"473","180","180-97-00104-S00","BOLT, HEX HD, M6 X 1 ","SHOCK     ","BOLT              ","   ","78154","691834","35","0","-16","0","-16","0","06/21/2017","8","         ","            ",""
"473","180","    180-97-00104","BOLT, HEX HD, M6 X 1 ","BOLT      ","HEXAGON HEAD      ","   ","78154","691834","36","0","16","0","16","0","06/21/2017","8","         ","            ",""
"SWBS: ","180","180M - FOUNDATIONS","                   ","          ","                  ","   ","      ","      ","    ","     Total","for SWBS      "," 180 :        ","368.3","","","","","",""
"473","184","184-99-00006-R01","REWORK, VENDOR, AFT  ","SERVICE   ","VENDOR            ","   ","100522","583566","1","1","9000","0","9000","9000","06/04/2017","8","         ","            ",""
"473","184","184-99-00005-R01","REWORK, VENDOR, FWD  ","SERVICE   ","VENDOR            ","   ","100522","583566","2","1","9000","0","9000","9000","06/04/2017","8","         ","            ",""
"473","184","184-99-00006-R01","REWORK, VENDOR, AFT  ","SERVICE   ","VENDOR            ","   ","105094","583570","1","1","6213","0","6213","6213","06/12/2017","8","         ","            ",""
"473","184","184-99-00005-R01","REWORK, VENDOR, FWD  ","SERVICE   ","VENDOR            ","   ","105094","583570","2","1","6213","0","6213","6213","06/12/2017","8","         ","            ",""
"473","184","    184-01-00001","COMBAT SYSTEM ALIGNM ","ALIGNMENT ","SUBCONTRACTOR     ","   ","105094","860387","1","0","1","0","1","0","12/31/2015","8","         ","            ",""
"473","184","184-01-00001-803","ESTABLISH & INSTALL  ","BENCHMARK ","                  ","   ","105094","860387","3","1","196000","195165.81","834.19","834.19","12/31/2015","8","         ","            ",""
"473","184","184-01-00001-804","PERFORM BATTERY ALIG ","ALIGNMENT ","BATTERY           ","   ","105094","860387","4","14528","1","0","1","14528","12/31/2015","8","         ","            ",""
"473","184","184-01-00001-805","REPORT, BATTERY ALIG ","REPORT    ","ALIGNMENT         ","   ","105094","860387","5","7500","1","0","1","7500","12/31/2015","8","         ","            ",""
"473","184","184-01-00001-811","3"" X 3"" ALIGNMENT BE ","BENCHMARK ","ALIGNMENT         ","   ","105094","860387","15","600","2","1","1","600","12/31/2015","8","         ","            ",""
"473","184","184-01-00001-800","SCHEDULE, PRELIMINAR ","SCHEDULE  ","SERVICE           ","NRE","105094","860387","2","0","1","0","1","0","12/31/2015","8","         ","            ",""
"      ","    ","                ","                     ","          ","                  ","   ","      ","      ","    ","       NRE","Total :-      ","              ","0","","","","","",""
"SWBS: ","184","COMM & SERV FDN COMBAT","SYS ALG        ","          ","                  ","   ","      ","      ","    ","     Total","for SWBS      "," 184 :       53888.19","","","","","","",""
"SWBS: ","192","192M - COMPARTMENT","TIGHTNESS          ","          ","                  ","   ","      ","      ","    ","     Total","for SWBS      "," 192 :        ","0","","","","","",""
"SWBS: ","201","201M - MISC MACHINERY","GUARDS          ","          ","                  ","   ","      ","      ","    ","     Total","for SWBS      "," 201 :        ","0","","","","","",""
"473","202","    202-01-00435","BIMETAL DIAL THERMOM ","THERMOMETE","                  ","   ","51474","563877","3","286.55","2","0","2","573.1","04/08/2014","8","         ","            ",""
"473","202","    202-01-00230","BOX, OUTLET, STK NO. ","BOX       ","OUTLET            ","   ","101628","565885","5","0","-5","0","-5","0","01/27/2016","8","         ","            ",""
"473","202","202-01-00007-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","104967","639619","2","0","1","0","1","0","12/31/2013","8","         ","            ",""
"473","202","202-01-00008-L20","SUPPORT, VENDOR      ","SUPPORT   ","VENDOR            ","   ","104967","639619","11","0","1","0","1","0","12/31/2013","8","         ","            ",""
"473","202","202-01-00005-L20","SUPPORT, VENDOR      ","SUPPORT   ","VENDOR            ","   ","104967","639621","2","0","1","0","1","0","12/30/2016","8","         ","            ",""
"473","202","202-01-00005-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","104967","639621","3","0","1","0","1","0","12/31/2013","8","         ","            ",""
"473","202","202-01-00005-L11","CERTIFICATES, REGULA ","CERTIFICAT","REGULATORY        ","   ","104967","639621","4","0","1","0","1","0","12/31/2013","8","         ","            ",""
"473","202","202-01-00006-L20","SUPPORT, VENDOR      ","SUPPORT   ","VENDOR            ","   ","104967","639623","11","0","1","0","1","0","12/31/2013","8","         ","            ",""
"473","202","202-01-00006-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","104967","639623","12","0","1","0","1","0","12/31/2013","8","         ","            ",""
"473","202","    202-01-00001","MPCMS FOR, IN ACCORD ","MPCMS     ","                  ","   ","104945","639978","1","0","1","0","1","0","12/01/2014","8","         ","            ",""
"473","202","202-01-00001-825","FIBER OPTIC CONNECTO ","CONNECTOR ","CIRCULAR          ","   ","104945","639978","25","0","45","0","45","0","12/01/2014","8","         ","            ",""
"473","202","202-01-00001-826","FIBER OPTIC DUST COV ","CONNECTOR ","DUST              ","   ","104945","639978","26","0","45","0","45","0","12/01/2014","8","         ","            ",""
"473","202","202-01-00001-827","FIBER OPTIC TERMINI  ","TERMINI   ","FIBER OPTIC       ","   ","104945","639978","27","0","100","0","100","0","12/01/2014","8","         ","            ",""
"473","202","202-01-00001-828","FIBER OPTIC DUMMY TE ","DUMMY     ","TERMINI           ","   ","104945","639978","28","0","100","0","100","0","12/01/2014","8","         ","            ",""
"473","202","202-01-00001-831","CABLE ASSY, EXT POWE ","CABLE     ","ASSEMBLY          ","   ","104945","639978","31","0","2","1","1","0","12/01/2014","8","         ","            ",""
"473","202","202-01-00001-832","GASKET, EMI/ENVIORNM ","GASKET    ","EMI               ","   ","104945","639978","32","0","3","0","3","0","12/01/2014","8","         ","            ",""
"473","202","202-01-00001-833","SOCKET HEAD CAP SCRE ","SCREW     ","SOCKET HEAD       ","   ","104945","639978","33","0","48","0","48","0","12/01/2014","8","         ","            ",""
"473","202","202-01-00001-834","CONNECTOR, CIRCULAR, ","CONNECTOR ","CIRCULAR          ","   ","104945","639978","37","0","2","0","2","0","12/01/2014","8","         ","            ",""
"473","202","    202-01-00004","INDICATOR, TANK LEVE ","TANK      ","LEVEL             ","   ","100303","860072","1","0","1","0","1","0","12/30/2016","1","         ","            ",""
"473","202","    202-00-00002","VENDOR SERVICE, MPCM ","SERVICE   ","VENDOR            ","   ","104086","860486","80","0","1","0","1","0","07/01/2016","1","         ","            ",""
"SWBS: ","202","202M - MACH PLNT","CTRL&MON SYST        ","          ","                  ","   ","      ","      ","    ","     Total","for SWBS      "," 202 :        ","573.1","","","","","",""
"473","233","    233-01-00001","ENGINE, PROPULSION D ","ENGINE    ","DIESEL            ","   ","104945","621357","1","0","1","0","1","0","11/18/2014","8","         ","            ",""
"473","233","233-01-00001-827","WASHER, METRIC HARD  ","WASHER    ","METRIC            ","   ","104945","621357","27","0","384","192","192","0","11/18/2014","8","         ","            ",""
"473","233","233-01-00001-831","LOCTITE 243, 50 ML B ","LOCTITE   ","BOTTLE            ","   ","104945","621357","31","0","2","0","2","0","11/18/2014","8","         ","            ",""
"473","233","233-01-00001-835","LOCTITE 243, 50ML BO ","LOCTITE   ","BOTTLE            ","   ","104945","621357","35","0","2","0","2","0","11/18/2014","8","         ","            ",""
"473","233","233-01-00001-841","COVER, T.G.S. LINE A ","COVER     ","                  ","   ","104945","621357","41","0","2","0","2","0","11/18/2014","8","         ","            ",""
"473","233","233-01-00001-842","COVER, T.G.O.S. LINE ","COVER     ","                  ","   ","104945","621357","42","0","2","0","2","0","11/18/2014","8","         ","            ",""
"473","233","233-01-00001-843","COVER, T.G.S. LINE B ","COVER     ","                  ","   ","104945","621357","43","0","2","0","2","0","11/18/2014","8","         ","            ",""
"473","233","233-01-00001-844","COVER, T.G.O.S. LINE ","COVER     ","                  ","   ","104945","621357","44","0","2","0","2","0","11/18/2014","8","         ","            ",""
"473","233","233-01-00001-845","COVER, INTERMEDIATE  ","COVER     ","                  ","   ","104945","621357","45","0","8","0","8","0","11/18/2014","8","         ","            ",""
"473","233","233-01-00001-846","CONTROLLER, PRELUBE  ","CONTROLLER","                  ","   ","104945","621357","46","0","2","0","2","0","11/18/2014","8","         ","            ",""
"473","233","233-01-00001-852","MOTOR, AC INDUCTION  ","MOTOR     ","                  ","   ","104945","621357","53","0","2","0","2","0","11/18/2014","8","         ","            ",""
"473","233","233-01-00001-854","BLANKET, INSULATION, ","BLANKET   ","INSULATION        ","   ","104945","621357","55","0","2","0","2","0","11/18/2014","8","         ","            ",""
"473","233","233-01-00001-855","FITTING, FEMALE CONN ","FITTING   ","                  ","   ","104945","621357","56","0","1","0","1","0","11/18/2014","8","         ","            ",""
"473","233","233-01-00001-856","FILTER, TURBOCHARGER ","FILTER    ","AIR INLET         ","   ","104945","621357","57","0","2","0","2","0","11/18/2014","8","         ","            ",""
"473","233","233-01-00001-857","CAP, CYLINDER HEAD S ","CAP       ","STUD              ","   ","104945","621357","58","0","8","0","8","0","11/18/2014","8","         ","            ",""
"473","233","233-01-00001-858","HEATER, 40KW KEEP WA ","HEATER    ","                  ","   ","104945","621357","59","0","1","0","1","0","11/18/2014","8","         ","            ",""
"473","233","233-01-00001-859","TRANSMITTER, OIL LEV ","TRANSMITTE","                  ","   ","104945","621357","60","0","1","0","1","0","11/18/2014","8","         ","            ",""
"473","233","233-01-00001-861","GAGE, THERMOMETER, 4 ","GAUGE     ","                  ","   ","104945","621357","61","0","3","0","3","0","11/18/2014","8","         ","            ",""
"473","233","233-01-00001-889","KIT, ENGINE DETACHED ","KIT       ","ENGINE            ","   ","104945","621357","72","0","2","0","2","0","11/18/2014","8","         ","            ",""
"473","233","233-01-00001-891","FLANGE, FME #PA12652 ","FLANGE    ","                  ","   ","104945","621357","74","0","1","0","1","0","11/18/2014","8","         ","            ",""
"473","233","233-01-00001-892","GASKET, FME #0067103 ","GASKET    ","                  ","   ","104945","621357","75","0","1","0","1","0","11/18/2014","8","         ","            ",""
"473","233","233-01-00001-893","BOLT, FME #K06-01383 ","BOLT      ","                  ","   ","104945","621357","76","0","20","0","20","0","11/18/2014","8","         ","            ",""
"473","233","233-01-00001-894","WASHER, FME #0016121 ","WASHER    ","                  ","   ","104945","621357","77","0","20","0","20","0","11/18/2014","8","         ","            ",""
"473","233","233-01-00001-899","SPOOL, COUPLING, PAR ","SPOOL     ","COUPLING          ","   ","104945","621357","82","0","2","0","2","0","11/18/2014","8","         ","            ",""
