"Proj","SWBS","Item","Description","Noun 1","Noun 2","NRE","Vendor","PO","Line","Unit Price","Order Qty","Delivered Qty","Pending Qty","Pending Amnt","Delv.date","Payment Terms","Ledger Account","CLIN","Effort","ECP/REA"
"475","492","492-01-00001-831","CABLE ASSEMBLY TERMI ","KIT       ","TERMINATION       ","   ","104945","860115","27","0","1","0","1","0","12/19/2016","8","         ","            ","             ",""
"475","492","492-01-00001-832","CABLE ASSEMBLY TERMI ","KIT       ","TERMINATION       ","   ","104945","860115","28","0","1","0","1","0","12/19/2016","8","         ","            ","             ",""
"475","492","492-01-00001-833","CABLE ASSEMBLY TERMI ","KIT       ","TERMINATION       ","   ","104945","860115","29","0","2","0","2","0","12/19/2016","8","         ","            ","             ",""
"475","492","492-01-00001-834","CABLE ASSEMBLY TERMI ","KIT       ","TERMINATION       ","   ","104945","860115","30","0","1","0","1","0","12/19/2016","8","         ","            ","             ",""
"475","492","492-01-00001-836","CONNECTOR, PLUG, STR ","CONNECTOR ","PLUG              ","   ","104945","860115","31","0","1","0","1","0","12/19/2016","8","         ","            ","             ",""
"475","492","492-01-00001-837","CONNECTOR, PLUG, STR ","CONNECTOR ","PLUG              ","   ","104945","860115","32","0","1","0","1","0","12/19/2016","8","         ","            ","             ",""
"475","492","492-01-00001-838","CONNECTOR, PLUG, STR ","CONNECTOR ","PLUG              ","   ","104945","860115","33","0","1","0","1","0","12/19/2016","8","         ","            ","             ",""
"475","492","492-01-00001-839","CONNECTOR, PLUG, STR ","CONNECTOR ","PLUG              ","   ","104945","860115","34","0","2","0","2","0","12/19/2016","8","         ","            ","             ",""
"475","492","492-01-00001-840","CONNECTOR, N-PLUG (M ","CONNECTOR ","N-PLUG            ","   ","104945","860115","35","0","2","0","2","0","12/19/2016","8","         ","            ","             ",""
"475","492","492-01-00001-841","CONNECTOR, COAXIAL,  ","CONNECTOR ","COAXIAL           ","   ","104945","860115","36","0","3","0","3","0","12/19/2016","8","         ","            ","             ",""
"475","492","492-01-00001-842","CONNECTOR, COAXIAL,  ","CONNECTOR ","COAXIAL           ","   ","104945","860115","37","0","1","0","1","0","12/19/2016","8","         ","            ","             ",""
"475","492","492-01-00001-843","BACKSHELL, GLENAIR,  ","BACKSHELL ","                  ","   ","104945","860115","38","0","2","0","2","0","12/19/2016","8","         ","            ","             ",""
"475","492","492-01-00001-844","BACKSHELL, GLENAIR,  ","BACKSHELL ","                  ","   ","104945","860115","39","0","2","0","2","0","12/19/2016","8","         ","            ","             ",""
"475","492","492-01-00001-812","SWITCH, ROTARY, CUT- ","SWITCH    ","ROTARY            ","   ","104945","860115","63","0","1","0","1","0","12/19/2016","8","         ","            ","             ",""
"475","492","492-01-00001-845","INSTALLATION AID FIX ","FIXTURE   ","INSTALLATION      ","   ","104945","860115","64","0","2","0","2","0","12/19/2016","8","         ","            ","             ",""
"475","492","492-05-00130","TERMINAL BLOCK, 2 PH ","TERMINAL  ","BLOCK             ","   ","101628","930947","1","18.1","3","0","3","54.3","08/19/2017","8","         ","            ","             ",""
"475","492","492-05-00132","TERMINAL BOX, BACK P ","TERMINAL  ","BOX               ","   ","101628","930947","3","4.25","4","0","4","17","08/19/2017","8","         ","            ","             ",""
"475","492","492-05-00133","TERMINAL BLOCK, 2 PH ","TERMINAL  ","BLOCK             ","   ","101628","930947","4","23","2","0","2","46","08/19/2017","8","         ","            ","             ",""
"475","492","492-05-00134","TERMINAL BLOCK, 2 PH ","TERMINAL  ","BLOCK             ","   ","101628","930947","5","99.2","1","0","1","99.2","08/19/2017","8","         ","            ","             ",""
"475","492","492-05-00135","TERMINAL BLOCK, 2 PH ","TERMINAL  ","BLOCK             ","   ","101628","930947","6","23","1","0","1","23","08/19/2017","8","         ","            ","             ",""
"475","492","492-05-00136","TERMINAL BLOCK, 3 PH ","TERMINAL  ","BLOCK             ","   ","101628","930947","7","33.4","1","0","1","33.4","08/19/2017","8","         ","            ","             ",""
"475","492","492-05-00139","TERMINAL BLOCK, CRES ","TERMINAL  ","BLOCK             ","   ","101628","930947","10","42.7","1","0","1","42.7","08/19/2017","8","         ","            ","             ",""
"475","492","492-05-00140","TERMINAL BLOCK, CRES ","TERMINAL  ","BLOCK             ","   ","101628","930947","11","61.9","1","0","1","61.9","08/19/2017","8","         ","            ","             ",""
"475","492","492-05-00141","TERMINAL BLOCK, CRES ","TERMINAL  ","BLOCK             ","   ","101628","930947","12","71.3","1","0","1","71.3","08/19/2017","8","         ","            ","             ",""
"475","492","492-05-00142","RING TERMINAL, #10 B ","TERMINAL  ","RING              ","   ","101628","930947","13","0.76","20","0","20","15.2","08/19/2017","8","         ","            ","             ",""
"475","492","492-05-00143","RING TERMINAL #10, # ","TERMINAL  ","RING              ","   ","101628","930947","14","0.58","22","0","22","12.76","08/19/2017","8","         ","            ","             ",""
"475","492","492-05-00144","RING TERMINAL #10, # ","TERMINAL  ","RING              ","   ","101628","930947","15","0.45","22","0","22","9.9","08/19/2017","8","         ","            ","             ",""
"475","493","593-08-HA016-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521786","355","0","1","0","1","0","07/05/2015","8","         ","            ","             ",""
"475","493","493-01-00001-806","DAT 24 TAPE, Q1999A  ","TAPE      ","24 DAT TAPE       ","   ","104945","860163","8","0","5","1","4","0","07/28/2017","8","         ","            ","             ",""
"475","494","494-01-00001","WIND SENSOR SYSTEM I ","SYSTEM    ","SENSOR            ","   ","104764","639724","1","0","1","0","1","0","09/01/2014","8","         ","            ","             ",""
"475","494","494-01-00001-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","104764","639724","2","0","1","0","1","0","09/01/2014","8","         ","            ","             ",""
"475","494","494-01-00001-L63","COMPUTER SOFTWARE/PR ","COMPUTER  ","SOFTWARE/PROGRAM  ","   ","104764","639724","3","0","1","0","1","0","09/01/2014","8","         ","            ","             ",""
"475","494","494-01-00001-L64","COMPUTER SOFTWARE/PR ","COMPUTER  ","SOFTWARE/PROGRAM  ","   ","104764","639724","4","0","1","0","1","0","09/01/2014","8","         ","            ","             ",""
"475","494","494-01-00001-L20","SUPPORT, VENDOR      ","SUPPORT   ","VENDOR            ","   ","104764","639724","5","20000","1","0","1","20000","09/01/2014","8","         ","            ","             ",""
"475","494","494-01-00001-L06","REPORT, IN-PLANT TES ","REPORT    ","IN PLANT TEST     ","   ","104764","639724","6","0","1","0","1","0","09/01/2014","8","         ","            ","             ",""
"475","494","494-01-00001-801","CONNECTOR, ELEC, CIR ","CONNECTOR ","ELECTRICAL        ","   ","104764","639724","7","0","6","0","6","0","09/01/2014","8","         ","            ","             ",""
"475","494","494-01-00001-805","CONNECTOR, JVS16A232 ","CONNECTOR ","                  ","   ","104764","639724","9","0","1","0","1","0","09/01/2014","8","         ","            ","             ",""
"475","494","494-01-00001-807","BACKSHELL, KTKK2617  ","BACKSHELL ","                  ","   ","104764","639724","10","0","1","0","1","0","09/01/2014","8","         ","            ","             ",""
"475","494","494-01-00001-811","CONNECTOR, JVS16A113 ","CONNECTOR ","                  ","   ","104764","639724","14","0","1","0","1","0","09/01/2014","8","         ","            ","             ",""
"475","494","494-01-00001-812","BACKSHELL, KTKK2611A ","BACKSHELL ","                  ","   ","104764","639724","15","0","1","0","1","0","09/01/2014","8","         ","            ","             ",""
"475","494","494-01-00001-846","CONNECTOR, ELEC, CIR ","CONNECTOR ","ELECTRICAL        ","   ","104764","639724","19","0","1","0","1","0","09/01/2014","8","         ","            ","             ",""
"475","494","494-01-00001-849","CONNECTOR, ELEC, CIR ","CONNECTOR ","ELECTRICAL        ","   ","104764","639724","20","0","1","0","1","0","09/01/2014","8","         ","            ","             ",""
"475","494","494-01-00001-807","BACKSHELL, KTKK2617  ","BACKSHELL ","                  ","   ","104764","639724","42","0","2","0","2","0","09/01/2014","8","         ","            ","             ",""
"475","494","494-01-00001-827","CONNECTOR, ELEC, CIR ","CONNECTOR ","ELECTRICAL        ","   ","104764","639724","43","0","1","0","1","0","09/01/2014","8","         ","            ","             ",""
"475","494","494-01-00001-836","CONNECTOR, ELEC, CIR ","CONNECTOR ","ELECTRICAL        ","   ","104764","639724","44","0","2","0","2","0","09/01/2014","8","         ","            ","             ",""
"475","505","505-99-25PFW","SRVC:25 CERTIFIED PI ","SERVICE   ","                  ","   ","101878","522391","1","0","1","0","1","0","07/27/2015","8","         ","            ","             ",""
"475","505","505-03-A9701","ADAPTER, SWVL, 5/8"", ","ADAPTER   ","FEMALE SWIVEL ORFS","   ","102857","522408","4","82.83","4","0","4","331.32","06/11/2015","8","         ","            ","             ",""
"475","505","505-99-HMIPF","SUB CONTRACTED PIPE  ","SUPPORT   ","PIPE              ","   ","102548","522442","1","0","1","0","1","0","08/10/2015","1","         ","            ","             ",""
"475","505","505-99-HMIPF","SUB CONTRACTED PIPE  ","SUPPORT   ","PIPE              ","   ","102548","522529","1","0","1","0","1","0","04/06/2016","1","         ","            ","             ",""
"475","505","505-01-00012","SQUARE TUBING, 2-1/2 ","TUBE      ","SQUARE            ","   ","107196","606693","2","74.36","100","77","23","1710.4","04/21/2014","8","         ","            ","             ",""
"475","505","505-01-0058A","CHOCK, 65MM X 65MM X ","CHOCK     ","                  ","   ","100876","606812","13","10","6","0","6","60","07/30/2014","8","         ","            ","             ",""
"475","505","505-03-00250","FIBERGLAS TAPE CABLE ","TAPE      ","CABLE             ","   ","3400","645345","1","18.4","4","0","4","73.6","10/01/2015","8","         ","            ","             ",""
"475","505","505-03-00252","SPLICE TEE KIT FOR S ","KIT       ","TEE               ","   ","3400","645345","2","43.26","3","0","3","129.78","10/01/2015","8","         ","            ","             ",""
"475","505","505-03-F9325","FLANGE, 1/2"" IPS, SS ","          ","                  ","   ","106891","687348","1","274.21","2","0","2","548.42","10/10/2016","8","         ","            ","             ",""
"475","505","505-03-F9387","FLANGE, SOCKET WELD, ","FLANGE    ","SOCKET WELD X FLAT","   ","104261","687710","1","205.89","4","0","4","823.56","08/07/2017","8","         ","            ","             ",""
"475","505","505-01-N9082","LOCKNUT,1/4-20,HEAVY ","LOCKNUT   ","                  ","   ","104124","765111","14","3.79","12","8","4","15.16","09/23/2014","1","         ","            ","             ",""
"475","505","505-01-P0993","PIPE,1"" DIA,SCH40 GA ","PIPE      ","PLAIN END         ","   ","104261","786641","4","1.72","420","0","420","722.4","11/04/2016","8","         ","            ","             ",""
"475","505","505-01-P9176","PIPE, 3/8"" IPS, SSTL ","PIPE      ","PLAIN FINISH      ","   ","104261","786949","1","2.58","200","183","17","43.86","03/30/2017","8","         ","            ","             ",""
"475","505","505-01-P9176","PIPE, 3/8"" IPS, SSTL ","PIPE      ","PLAIN FINISH      ","   ","104261","786949","2","2.58","-17","0","-17","-43.86","05/30/2017","8","         ","            ","             ",""
"475","505","505-03-L9320","ELBOW, 90 DEG, 1/2""  ","ELBOW     ","90 DEGREE         ","   ","104261","786976","2","4.21","13","0","13","54.73","03/28/2017","8","         ","            ","             ",""
"475","505","505-01-FN011","FUNNEL, 1"" IPS OUTLE ","FUNNEL    ","FLAT              ","   ","107825","787001","4","297.2","1","0","1","297.2","06/14/2017","8","         ","            ","             ",""
"475","505","505-01-00011-S00","SQUARE TUBING,2x 2x  ","SHOCK     ","TUBE              ","   ","107033","787101","10","65.1","1","0","1","65.1","05/19/2017","8","         ","            ","             ","CF 2277-S1"
"475","505","505-01-00011-S00","SQUARE TUBING,2x 2x  ","SHOCK     ","TUBE              ","   ","107033","787101","11","0","-1","0","-1","0","05/19/2017","8","         ","            ","             ",""
"475","505","505-01-00011","SQUARE TUBING,2x 2x  ","TUBE      ","SQUARE            ","   ","107033","787101","32","65.1","1","0","1","65.1","07/05/2017","8","         ","            ","             ",""
"475","505","505-03-A9755","ADAPTER, 3/4"" X 3/4"" ","ADAPTER   ","FEMALE SWIVEL     ","   ","104261","787111","14","43.16","2","0","2","86.32","05/22/2017","8","         ","            ","             ",""
"475","505","505-03-U9087","UNION, 1-1/4"", SW, S ","UNION     ","SOCKET WELD       ","   ","100479","787208","11","447.6","1","0","1","447.6","07/17/2017","8","         ","            ","             ",""
"475","505","505-03-B0104","SOCKOLET, 6"" IPS RUN ","SOCKOLET, ","RUN X OUTLET      ","   ","107825","787246","19","5.6","1","0","1","5.6","07/28/2017","8","         ","            ","             ",""
"475","505","505-01-FN019","FUNNEL, RND TOP, 1""  ","          ","                  ","   ","107825","787247","1","280","4","0","4","1120","08/18/2017","8","         ","            ","             ",""
"475","505","505-03-M9218-S00","NIPPLE, 1-1/2"" IPS,  ","SHOCK     ","                  ","   ","104261","787282","10","129.05","5","0","5","645.25","08/24/2017","8","         ","            ","             ","CF 2382-S1"
"475","505","505-03-M9218-S00","NIPPLE, 1-1/2"" IPS,  ","SHOCK     ","                  ","   ","104261","787282","11","0","-5","0","-5","0","08/24/2017","8","         ","            ","             ",""
"475","505","505-03-M9218","NIPPLE, 1-1/2"" IPS,  ","NIPPLE    ","PLAIN FINISH      ","   ","104261","787282","12","0","5","0","5","0","08/24/2017","8","         ","            ","             ",""
"475","505","505-03-D9135","HOSE FITTING, 1-1/2"" ","FITTING   ","HOSE              ","   ","100904","787284","1","291.63","2","0","2","583.26","08/17/2017","8","         ","            ","             ",""
"475","505","505-03-B0078","SOCKOLET, 3"" - 36"" I ","SOCKOLET, ","RUN X OUTLET      ","   ","104261","798513","2","3.76","5","0","5","18.8","06/29/2015","8","         ","            ","             ",""
"475","505","505-03-B9111","SOCKOLET, SW, 3/4"",  ","          ","                  ","   ","104261","798513","3","19.29","4","0","4","77.16","06/29/2015","8","         ","            ","             ",""
"475","505","505-03-F9272","NFE 29203 SQUARE FLA ","FLANGE    ","SQUARE            ","   ","104261","798936","2","556.76","5","0","5","2783.8","11/30/2015","8","         ","            ","             ",""
"475","505","505-03-B9109","WELDOLET, 2-1/2"" X 3 ","WELDOLET  ","                  ","   ","104261","798948","5","10.17","1","0","1","10.17","12/11/2015","8","         ","            ","             ",""
"475","505","505-03-A9053","ADAPTER, 1/2 SW X 1/ ","ADAPTER   ","SW X MPT          ","   ","104261","900548","6","56","-16","0","-16","-896","08/03/2016","8","         ","            ","             ",""
"475","505","505-03-SP003","SPACER PLATE, FAB, S ","PLATE     ","SPACER            ","   ","105206","941077","4","60.62","1","0","1","60.62","07/31/2017","8","         ","            ","             ",""
"475","505","505-01-VF002-S00","VALVE FND, MFG IAW,  ","SHOCK     ","VALVE             ","   ","105057","941104","4","68.52","1","0","1","68.52","08/18/2017","8","         ","            ","             ","CF 2277-S1"
"475","505","505-01-VF002-S00","VALVE FND, MFG IAW,  ","SHOCK     ","VALVE             ","   ","105057","941104","11","0","-1","0","-1","0","08/18/2017","8","         ","            ","             ",""
"475","505","505-01-VF002","VALVE FND, MFG IAW,  ","VALVE     ","FOUNDATION        ","   ","105057","941104","12","0","1","0","1","0","08/18/2017","8","         ","            ","             ",""
"475","506","506-01-V0666-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","591179","10","0","1","0","1","0","08/15/2014","8","         ","            ","             ",""
"475","506","506-01-V0159-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","591203","2","0","1","0","1","0","11/01/2014","8","         ","            ","             ",""
"475","506","506-01-V0072-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","105241","591261","10","0","1","0","1","0","11/01/2014","8","         ","            ","             ",""
"475","506","506-01-V0073-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","105241","591261","12","0","1","0","1","0","11/01/2014","8","         ","            ","             ",""
"475","506","506-01-V0012-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","591294","17","0","1","0","1","0","11/15/2014","8","         ","            ","             ",""
"475","506","506-01-V0913-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","591294","19","0","1","0","1","0","11/15/2014","8","         ","            ","             ",""
"475","506","506-01-V0005-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","100727","591416","2","0","1","0","1","0","04/01/2015","8","         ","            ","             ",""
"475","506","506-01-V0007-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","100727","591416","4","0","1","0","1","0","04/01/2015","8","         ","            ","             ",""
"475","506","506-01-V0014-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","100727","591416","7","0","1","0","1","0","04/01/2015","8","         ","            ","             ",""
"475","506","506-01-V0016-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","100727","591416","9","0","1","0","1","0","04/01/2015","8","         ","            ","             ",""
"475","506","506-01-V0017-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","100727","591416","11","0","1","0","1","0","04/01/2015","8","         ","            ","             ",""
"475","506","506-01-V0018-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","100727","591416","13","0","1","0","1","0","04/01/2015","8","         ","            ","             ",""
"475","506","506-01-V0019-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","100727","591416","15","0","1","0","1","0","04/01/2015","8","         ","            ","             ",""
"475","506","506-01-V0603-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","100727","591416","17","0","1","0","1","0","04/01/2015","8","         ","            ","             ",""
"475","506","506-01-V0604-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","100727","591416","19","0","1","0","1","0","04/01/2015","8","         ","            ","             ",""
"475","506","506-01-V0605-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","100727","591416","21","0","1","0","1","0","04/01/2015","8","         ","            ","             ",""
"475","506","506-01-V0624-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","100727","591416","24","0","1","0","1","0","04/01/2015","8","         ","            ","             ",""
"475","506","506-01-V0609-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","100727","591416","28","0","1","0","1","0","04/01/2015","8","         ","            ","             ",""
"475","506","506-01-V0013-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","100727","591416","29","0","1","0","1","0","04/01/2015","8","         ","            ","             ",""
"475","506","506-01-V0738-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","105241","591450","19","0","1","0","1","0","07/14/2014","8","         ","            ","             ",""
"475","506","506-01-V0765-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","100479","591493","8","0","1","0","1","0","08/01/2014","8","         ","            ","             ",""
"475","506","506-01-V0004-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","100752","591574","2","0","1","0","1","0","03/01/2015","8","         ","            ","             ",""
"475","506","506-01-V0006-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","100752","591574","4","0","1","0","1","0","03/01/2015","8","         ","            ","             ",""
"475","506","506-01-V0913-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101307","592417","2","0","1","0","1","0","06/29/2015","8","         ","            ","             ",""
"475","506","506-01-V0001-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","105715","592423","2","0","1","0","1","0","09/16/2015","8","         ","            ","             ",""
"475","506","506-01-V0913-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101307","592430","10","0","1","0","1","0","07/03/2015","8","         ","            ","             ",""
"475","506","506-01-V0913-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101307","592431","2","0","1","0","1","0","07/03/2015","8","         ","            ","             ",""
"475","506","506-01-V0604-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","100727","921133","4","0","1","0","1","0","06/25/2015","8","         ","            ","             ",""
"475","506","506-01-V0001-L34","PROVISIONING TECH DO ","PROVISIONI","TECH DOC          ","NRE","105715","591200","6","0","1","0","1","0","04/01/2015","8","         ","            ","             ",""
"475","507","507-01-62017","PIPE LABEL ORDERS, J ","          ","                  ","   ","101007","691759","2","1","1","0","1","1","06/30/2017","8","         ","            ","             ",""
"475","507","507-02-62017","MACH LABEL ORDERS, J ","          ","                  ","   ","101007","691759","3","1","1","0","1","1","06/30/2017","8","         ","            ","             ",""
"475","507","507-03-62017","HVAC LABEL ORDERS, J ","          ","                  ","   ","101007","691759","4","1","1","0","1","1","06/30/2017","8","         ","            ","             ",""
"475","507","507-01-72017","PIPE LABEL ORDERS, J ","          ","                  ","   ","101007","691763","2","1","1","0","1","1","07/31/2017","8","         ","            ","             ",""
"475","507","507-02-72017","MACH LABEL ORDERS, J ","          ","                  ","   ","101007","691763","3","1","1","0","1","1","07/31/2017","8","         ","            ","             ",""
"475","507","507-03-72017","HVAC LABEL ORDERS, J ","          ","                  ","   ","101007","691763","4","1","1","0","1","1","07/31/2017","8","         ","            ","             ",""
"475","507","507-01-82017","PIPE LABEL ORDERS, A ","          ","                  ","   ","101007","691767","2","1","1","0","1","1","08/31/2017","8","         ","            ","             ",""
"475","507","507-02-82017","MACH LABEL ORDERS, A ","          ","                  ","   ","101007","691767","3","1","1","0","1","1","08/31/2017","8","         ","            ","             ",""
"475","507","507-03-82017","HVAC LABEL ORDERS, A ","          ","                  ","   ","101007","691767","4","1","1","0","1","1","08/31/2017","8","         ","            ","             ",""
"475","508","508-02-00170","INSULATION BLANKET K ","KIT       ","BLANKET           ","   ","104734","510008","1","1","2405","0","2405","2405","03/07/2016","8","         ","            ","             ",""
"475","508","508-02-00171","INSTALL INSULATION B ","INSTALL   ","BLANKET           ","   ","104734","510008","2","1","1800","0","1800","1800","03/07/2016","8","         ","            ","             ",""
"475","508","508-02-00100","INSULATION BLANKET K ","KIT       ","BLANKET           ","   ","104734","797886","1","22060","1","0","1","22060","12/10/2015","8","         ","            ","             ",""
"475","508","508-02-00160","INSTALLATION OF INSU ","INSTALLATI","BLANKET           ","   ","104734","797886","2","5136","1","0","1","5136","07/10/2015","8","         ","            ","             ",""
"475","508","508-02-00110","INSULATION BLANKET K ","KIT       ","BLANKET           ","   ","104734","797886","3","6398","1","0","1","6398","05/10/2016","8","         ","            ","             ",""
"475","508","508-02-00160","INSTALLATION OF INSU ","INSTALLATI","BLANKET           ","   ","104734","797886","4","2075","1","0","1","2075","05/10/2016","8","         ","            ","             ",""
"475","508","508-02-00120","INSULATION BLANKET K ","KIT       ","BLANKET           ","   ","104734","797886","5","19018","1","0","1","19018","05/10/2016","8","         ","            ","             ",""
"475","508","508-02-00160","INSTALLATION OF INSU ","INSTALLATI","BLANKET           ","   ","104734","797886","6","5136","1","0","1","5136","05/10/2016","8","         ","            ","             ",""
"475","508","508-02-00130","INSULATION BLANKET K ","KIT       ","BLANKET           ","   ","104734","797886","7","2588","1","0","1","2588","07/10/2015","8","         ","            ","             ",""
"475","508","508-02-00160","INSTALLATION OF INSU ","INSTALLATI","BLANKET           ","   ","104734","797886","8","403","1","0","1","403","07/10/2016","8","         ","            ","             ",""
"475","508","508-02-00140","INSULATION BLANKET K ","KIT       ","BLANKET           ","   ","104734","797886","9","31050","1","0","1","31050","05/10/2016","8","         ","            ","             ",""
"475","508","508-02-00160","INSTALLATION OF INSU ","INSTALLATI","BLANKET           ","   ","104734","797886","10","13443","1","0","1","13443","05/10/2016","8","         ","            ","             ",""
"475","508","508-02-00150","INSULATION BLANKET K ","KIT       ","BLANKET           ","   ","104734","797886","11","35025","1","0","1","35025","05/10/2016","8","         ","            ","             ",""
"475","508","508-02-00160","INSTALLATION OF INSU ","INSTALLATI","BLANKET           ","   ","104734","797886","12","12386","1","0","1","12386","05/10/2016","8","         ","            ","             ",""
"475","512","512-01-AWR01","HVAC AUTHORIZED WORK ","SERVICE   ","HVAC              ","   ","103406","510115","1","4600","1","0","1","4600","10/24/2016","8","         ","            ","             ",""
"475","512","512-01-00074","SRVC, IMECO COST INC ","SERVICE   ","COST              ","   ","103406","510168","2","3035","1","0","1","3035","03/09/2017","8","         ","            ","             ",""
"475","512","512-01-00071","IMECO COST INCREASE  ","SERVICE   ","INCREASE          ","   ","103406","510168","3","20410","1","0","1","20410","02/07/2017","8","         ","            ","             ",""
"475","512","512-01-00070","IMECO COST INCREASE  ","COST      ","INCREASE          ","   ","103406","510168","4","12130","1","0","1","12130","04/16/2017","8","         ","            ","             ",""
"475","512","512-01-00075-S00","SRVC, INCORPORATE CF ","SHOCK     ","VENDOR            ","   ","103406","510219","1","5950","1","0","1","5950","07/22/2017","8","         ","            ","             ","CF 2381-S1"
"475","512","512-01-00074","SRVC, IMECO COST INC ","SERVICE   ","COST              ","   ","102548","510259","4","6000","1","0","1","6000","09/02/2017","1","         ","            ","             ",""
"475","512","512-01-V0150-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","103406","531080","162","0","1","0","1","0","04/04/2015","8","         ","            ","             ",""
"475","512","512-01-00007","HVAC TURNKEY SYSTEM  ","SYSTEM    ","HVAC              ","   ","103406","583097","7","0","1","0","1","0","03/01/2017","8","         ","            ","             ",""
"475","512","512-01-00007-P06","PROGRESS PAYMENT     ","PROGRESS P","                  ","   ","103406","583097","10","164302","1","0.93","0.07","11501.14","05/19/2015","8","         ","            ","             ",""
"475","512","512-01-00007-P08","PROGRESS PAYMENT     ","PROGRESS P","                  ","   ","103406","583097","12","164302","1","0.95","0.05","8215.1","06/02/2015","8","         ","            ","             ",""
"475","512","512-01-00007-P10","PROGRESS PAYMENT     ","PROGRESS P","                  ","   ","103406","583097","14","164302","1","0.85","0.15","24645.3","03/01/2017","8","         ","            ","             ",""
"475","512","512-01-00007-P12","PROGRESS PAYMENT     ","PROGRESS P","                  ","   ","103406","583097","16","164302","1","0.4","0.6","98581.2","08/18/2015","8","         ","            ","             ",""
"475","512","512-01-00007-P14","PROGRESS PAYMENT     ","PROGRESS P","                  ","   ","103406","583097","18","141990","1","0.86","0.14","19878.6","03/01/2017","8","         ","            ","             ",""
"475","512","512-01-00007-P16","PROGRESS PAYMENT     ","PROGRESS P","                  ","   ","103406","583097","20","96350","1","0.63","0.36","35167.75","03/01/2017","8","         ","            ","             ",""
"475","512","512-01-00007-P18","PROGRESS PAYMENT     ","PROGRESS P","                  ","   ","103406","583097","22","96350","1","0.81","0.19","18306.5","03/01/2017","8","         ","            ","             ",""
"475","512","512-01-00007-P20","PROGRESS PAYMENT     ","PROGRESS P","                  ","   ","103406","583097","24","60853","1","0.87","0.13","7910.89","03/01/2017","8","         ","            ","             ",""
"475","512","512-01-00007-P38","PROGRESS PAYMENT     ","PROGRESS P","                  ","   ","103406","583097","42","23327","1","0.4","0.6","13996.2","06/22/2016","8","         ","            ","             ",""
"475","512","512-01-00007-P42","PROGRESS PAYMENT     ","PROGRESS P","                  ","   ","103406","583097","46","11156","1","0.98","0.02","223.12","07/17/2016","8","         ","            ","             ",""
"475","512","512-01-00007-P43","PROGRESS PAYMENT     ","PROGRESS P","                  ","   ","103406","583097","47","9483","1","0.94","0.06","568.98","07/31/2016","8","         ","            ","             ",""
"475","512","512-01-00007-P44","PROGRESS PAYMENT     ","PROGRESS P","                  ","   ","103406","583097","48","39047","1","0","1","39047","02/13/2017","8","         ","            ","             ",""
"475","512","512-01-00007-P45","PROGRESS PAYMENT     ","PROGRESS P","                  ","   ","103406","583097","49","39047","1","0","1","39047","05/12/2017","8","         ","            ","             ",""
