"Proj","SWBS","Item","Description","Noun 1","Noun 2","NRE","Vendor","PO","Line","Unit Price","Order Qty","Delivered Qty","Pending Qty","Pending Amnt","Delv.date","Payment Terms","Ledger Account","CLIN","Effort","ECP/REA"
"485","453","453-01-01000-889","CABLE ASSEMBLY       ","ASSEMBLY  ","CABLE             ","   ","104945","970458","86","0","1","0","1","0","08/03/2017","8","         ","            ","             ",""
"485","453","453-01-01000-890","CABLE ASSEMBLY       ","ASSEMBLY  ","CABLE             ","   ","104945","970458","87","0","1","0","1","0","08/03/2017","8","         ","            ","             ",""
"485","453","453-01-01000-891","CABLE ASSEMBLY       ","ASSEMBLY  ","CABLE             ","   ","104945","970458","88","0","1","0","1","0","08/03/2017","8","         ","            ","             ",""
"485","453","453-01-01000-892","CABLE ASSEMBLY       ","ASSEMBLY  ","CABLE             ","   ","104945","970458","89","0","1","0","1","0","08/03/2017","8","         ","            ","             ",""
"485","453","453-01-01000-893","CABLE ASSEMBLY       ","ASSEMBLY  ","CABLE             ","   ","104945","970458","90","0","1","0","1","0","08/03/2017","8","         ","            ","             ",""
"485","453","453-01-01000-894","CABLE ASSEMBLY       ","ASSEMBLY  ","CABLE             ","   ","104945","970458","91","0","1","0","1","0","08/03/2017","8","         ","            ","             ",""
"485","453","453-01-01000-895","CABLE ASSEMBLY       ","ASSEMBLY  ","CABLE             ","   ","104945","970458","92","0","1","0","1","0","08/03/2017","8","         ","            ","             ",""
"485","453","453-01-01000-896","CABLE ASSEMBLY       ","ASSEMBLY  ","CABLE             ","   ","104945","970458","93","0","1","0","1","0","08/03/2017","8","         ","            ","             ",""
"485","453","453-01-01000-897","CABLE ASSEMBLY       ","ASSEMBLY  ","CABLE             ","   ","104945","970458","94","0","1","0","1","0","08/03/2017","8","         ","            ","             ",""
"485","453","453-01-01000-898","CABLE ASSEMBLY       ","ASSEMBLY  ","CABLE             ","   ","104945","970458","95","0","1","0","1","0","08/03/2017","8","         ","            ","             ",""
"485","453","453-01-01000-899","CABLE ASSEMBLY       ","ASSEMBLY  ","CABLE             ","   ","104945","970458","96","0","1","0","1","0","08/03/2017","8","         ","            ","             ",""
"485","453","453-01-01000-900","CABLE ASSEMBLY       ","ASSEMBLY  ","CABLE             ","   ","104945","970458","97","0","1","0","1","0","08/03/2017","8","         ","            ","             ",""
"485","453","453-01-01000-901","CABLE ASSEMBLY       ","ASSEMBLY  ","CABLE             ","   ","104945","970458","98","0","1","0","1","0","08/03/2017","8","         ","            ","             ",""
"485","453","453-01-01000-902","CABLE ASSEMBLY       ","ASSEMBLY  ","CABLE             ","   ","104945","970458","99","0","1","0","1","0","08/03/2017","8","         ","            ","             ",""
"485","453","453-01-01000-903","CABLE ASSEMBLY       ","ASSEMBLY  ","CABLE             ","   ","104945","970458","100","0","1","0","1","0","08/03/2017","8","         ","            ","             ",""
"485","453","453-01-01000-904","CABLE ASSEMBLY       ","ASSEMBLY  ","CABLE             ","   ","104945","970458","101","0","1","0","1","0","08/03/2017","8","         ","            ","             ",""
"485","453","453-01-01000-905","CABLE ASSEMBLY       ","ASSEMBLY  ","CABLE             ","   ","104945","970458","102","0","1","0","1","0","08/03/2017","8","         ","            ","             ",""
"485","453","453-01-01000-906","CABLE ASSEMBLY       ","ASSEMBLY  ","CABLE             ","   ","104945","970458","103","0","1","0","1","0","08/03/2017","8","         ","            ","             ",""
"485","453","453-01-01000-907","CONNECTOR            ","          ","                  ","   ","104945","970458","104","0","2","0","2","0","08/03/2017","8","         ","            ","             ",""
"485","453","453-01-01000-908","CONNECTOR            ","          ","                  ","   ","104945","970458","105","0","2","0","2","0","08/03/2017","8","         ","            ","             ",""
"485","453","453-01-01000-8A0","SOCKET COUPLER       ","COUPLER   ","SOCKET            ","   ","104945","970458","106","0","2","0","2","0","08/03/2017","8","         ","            ","             ",""
"485","453","453-01-01000-8A1","MAINTENANCE KIT FES  ","KIT       ","MAINTENANCE       ","   ","104945","970458","107","0","1","0","1","0","08/03/2017","8","         ","            ","             ",""
"485","455","455-01-00001","IDENTIFY FRIEND OR F ","SYSTEM    ","IDENTIFY          ","   ","104945","970433","1","0","1","0","1","0","07/15/2017","8","         ","            ","             ",""
"485","455","455-01-00001-800","IFF EQUIPMENT RACK   ","RACK      ","EQUIPMENT         ","   ","104945","970433","2","0","1","0","1","0","07/15/2017","8","         ","            ","             ",""
"485","455","455-01-00001-801","ELECTRONIC COMMUNICA ","CASE      ","EQUIPMENT         ","   ","104945","970433","3","0","1","0","1","0","07/15/2017","8","         ","            ","             ",""
"485","455","455-01-00001-802","CONTROL MONITOR      ","MONITOR   ","CONTROL           ","   ","104945","970433","4","0","1","0","1","0","07/15/2017","8","         ","            ","             ",""
"485","455","455-01-00001-803","IFF OMNI DIRECTIONAL ","ANTENNA   ","OMNI DIRECTIONAL  ","   ","104945","970433","5","0","2","0","2","0","07/15/2017","8","         ","            ","             ",""
"485","455","455-01-00001-811","CONNECTOR, MS3476L8- ","CONNECTOR ","                  ","   ","104945","970433","6","0","1","0","1","0","07/15/2017","8","         ","            ","             ",""
"485","455","455-01-00001-812","CONNECTOR, MS27467T2 ","CONNECTOR ","                  ","   ","104945","970433","7","0","2","0","2","0","07/15/2017","8","         ","            ","             ",""
"485","455","455-01-00001-813","CONNECTOR, M83723/86 ","CONNECTOR ","                  ","   ","104945","970433","8","0","1","0","1","0","07/15/2017","8","         ","            ","             ",""
"485","455","455-01-00001-814","CONNECTOR, M83723/87 ","CONNECTOR ","                  ","   ","104945","970433","9","0","1","0","1","0","07/15/2017","8","         ","            ","             ",""
"485","455","455-01-00001-816","CONNECTOR, UG-959A/U ","CONNECTOR ","                  ","   ","104945","970433","10","0","7","0","7","0","07/15/2017","8","         ","            ","             ",""
"485","455","455-01-00001-817","CONNECTOR, MS3476L14 ","CONNECTOR ","                  ","   ","104945","970433","11","0","1","0","1","0","07/15/2017","8","         ","            ","             ",""
"485","455","455-01-00001-818","CONNECTOR, MS3476L12 ","CONNECTOR ","                  ","   ","104945","970433","12","0","1","0","1","0","07/15/2017","8","         ","            ","             ",""
"485","455","455-01-00001-820","CONNECTOR, M39012/26 ","CONNECTOR ","                  ","   ","104945","970433","13","0","2","0","2","0","07/15/2017","8","         ","            ","             ",""
"485","455","455-01-00001-822","CONNECTOR, MS3476L12 ","CONNECTOR ","                  ","   ","104945","970433","14","0","1","0","1","0","07/15/2017","8","         ","            ","             ",""
"485","455","455-01-00001-823","CONNECTOR, MS3476L12 ","CONNECTOR ","                  ","   ","104945","970433","15","0","2","0","2","0","07/15/2017","8","         ","            ","             ",""
"485","455","455-01-00001-825","CONNECTOR, MS3456W22 ","CONNECTOR ","                  ","   ","104945","970433","16","0","1","0","1","0","07/15/2017","8","         ","            ","             ",""
"485","455","455-01-00001-826","CONNECTOR, UG-999A/U ","CONNECTOR ","                  ","   ","104945","970433","17","0","2","0","2","0","07/15/2017","8","         ","            ","             ",""
"485","455","455-01-00001-829","CONNECTOR, PE4047    ","CONNECTOR ","                  ","   ","104945","970433","18","0","2","0","2","0","07/15/2017","8","         ","            ","             ",""
"485","455","455-01-00001-830","CONNECTOR, COAXIAL,  ","CONNECTOR ","COAXIAL           ","   ","104945","970433","19","0","6","0","6","0","07/15/2017","8","         ","            ","             ",""
"485","455","455-01-00001-831","CONNECTOR, COAXIAL,  ","CONNECTOR ","COAXIAL           ","   ","104945","970433","20","0","4","0","4","0","07/15/2017","8","         ","            ","             ",""
"485","455","455-01-00001-832","BACKSHELL, STRAIGHT, ","BACKSHELL ","STRAIGHT          ","   ","104945","970433","21","0","1","0","1","0","07/15/2017","8","         ","            ","             ",""
"485","455","455-01-00001-833","CONTACT BUSHING, ELE ","BUSHING   ","CONTACT           ","   ","104945","970433","22","0","1","0","1","0","07/15/2017","8","         ","            ","             ",""
"485","455","455-01-00001-834","CABLE ASSEMBLY TERMI ","KIT       ","TERMINATION       ","   ","104945","970433","23","0","1","0","1","0","07/15/2017","8","         ","            ","             ",""
"485","455","455-01-00001-835","CABLE ASSEMBLY TERMI ","KIT       ","TERMINATION       ","   ","104945","970433","24","0","2","0","2","0","07/15/2017","8","         ","            ","             ",""
"485","455","455-01-00001-836","CABLE ASSEMBLY TERMI ","KIT       ","TERMINATION       ","   ","104945","970433","25","0","2","0","2","0","07/15/2017","8","         ","            ","             ",""
"485","455","455-01-00001-837","CONNECTOR, MS3456L10 ","CONNECTOR ","                  ","   ","104945","970433","26","0","1","0","1","0","07/15/2017","8","         ","            ","             ",""
"485","455","455-01-00001-838","CONTROL, TRANSMITTER ","CONTROL   ","TRANSMITTER       ","   ","104945","970433","27","0","1","0","1","0","07/15/2017","8","         ","            ","             ",""
"485","455","455-01-00001-839","DUMMY LOAD, ELECTRIC ","LOAD      ","DUMMY             ","   ","104945","970433","28","0","2","0","2","0","07/15/2017","8","         ","            ","             ",""
"485","455","455-01-00001-840","CABLE, SPECIAL PURPO ","CABLE     ","ELECTRICAL        ","   ","104945","970433","29","0","1","0","1","0","07/15/2017","8","         ","            ","             ",""
"485","455","455-01-00001-841","CONNECTOR, PLUG, ELE ","CONNECTOR ","PLUG              ","   ","104945","970433","30","0","2","0","2","0","07/15/2017","8","         ","            ","             ",""
"485","455","455-01-00001-842","BACKSHELL, CONNECTOR ","BACKSHELL ","CONNECTOR         ","   ","104945","970433","31","0","2","0","2","0","07/15/2017","8","         ","            ","             ",""
"485","455","455-01-00001-850","CONNECTOR, AL5NM-PS  ","CONNECTOR ","                  ","   ","104945","970433","32","0","4","0","4","0","07/15/2017","8","         ","            ","             ",""
"485","472","472-01-00001","ESM SYSTEM WBR-2000  ","SYSTEM    ","ESM               ","   ","104945","970432","1","0","1","0","1","0","07/15/2017","8","         ","            ","             ",""
