"Proj","SWBS","Item","Description","Noun 1","Noun 2","NRE","Vendor","PO","Line","Unit Price","Order Qty","Delivered Qty","Pending Qty","Pending Amnt","Delv.date","Payment Terms","Ledger Account","CLIN","Effort","","","","","","","","",""
"471","256","256-01-V0032-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","102519","521049","4","0","1","0","1","0","07/01/2013","1","         ","            ","","","","","","","","","",""
"471","256","256-01-V031A-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","102519","521049","6","0","1","0","1","0","07/01/2013","1","         ","            ","","","","","","","","","",""
"471","256","256-01-02S13-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","51474","521064","2","0","1","0","1","0","04/15/2013","8","         ","            ","","","","","","","","","",""
"471","256","256-01-07S03-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","51474","521064","5","0","1","0","1","0","04/15/2013","8","         ","            ","","","","","","","","","",""
"471","256","256-01-07S04-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","51474","521064","8","0","1","0","1","0","04/15/2013","8","         ","            ","","","","","","","","","",""
"471","256","256-01-07S07-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","51474","521064","11","0","1","0","1","0","04/15/2013","8","         ","            ","","","","","","","","","",""
"471","256","256-01-07S13-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","51474","521064","14","0","1","0","1","0","04/15/2013","8","         ","            ","","","","","","","","","",""
"471","256","256-01-07SV5-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","51474","521064","17","0","1","0","1","0","04/15/2013","8","         ","            ","","","","","","","","","",""
"471","256","256-01-08S04-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","51474","521064","20","0","1","0","1","0","04/15/2013","8","         ","            ","","","","","","","","","",""
"471","256","256-01-16001-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","51474","521064","23","0","1","0","1","0","04/15/2013","8","         ","            ","","","","","","","","","",""
"471","256","256-01-18D48-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","51474","521064","26","0","1","0","1","0","04/15/2013","8","         ","            ","","","","","","","","","",""
"471","256","256-01-18D54-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","51474","521064","29","0","1","0","1","0","04/15/2013","8","         ","            ","","","","","","","","","",""
"471","256","256-03-HA001-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521083","155","0","1","0","1","0","02/10/2014","8","         ","            ","","","","","","","","","",""
"471","256","256-03-HA002-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521083","157","0","1","0","1","0","02/10/2014","8","         ","            ","","","","","","","","","",""
"471","256","256-03-HA003-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521083","159","0","1","0","1","0","02/10/2014","8","         ","            ","","","","","","","","","",""
"471","256","256-03-HA004-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521083","161","0","1","0","1","0","02/10/2014","8","         ","            ","","","","","","","","","",""
"471","256","256-03-HA005-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521083","163","0","1","0","1","0","02/10/2014","8","         ","            ","","","","","","","","","",""
"471","256","256-03-HA006-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521083","165","0","1","0","1","0","02/10/2014","8","         ","            ","","","","","","","","","",""
"471","256","256-03-HA007-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521083","167","0","1","0","1","0","02/10/2014","8","         ","            ","","","","","","","","","",""
"471","256","256-03-HA008-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521083","169","0","1","0","1","0","02/10/2014","8","         ","            ","","","","","","","","","",""
"471","256","256-03-HA009-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521083","171","0","1","0","1","0","02/10/2014","8","         ","            ","","","","","","","","","",""
"471","256","256-03-HA010-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521083","173","0","1","0","1","0","02/10/2014","8","         ","            ","","","","","","","","","",""
"471","256","256-03-HA011-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521083","175","0","1","0","1","0","02/10/2014","8","         ","            ","","","","","","","","","",""
"471","256","256-03-HA012-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521083","177","0","1","0","1","0","02/10/2014","8","         ","            ","","","","","","","","","",""
"471","256","256-03-HA024-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521083","179","0","1","0","1","0","02/10/2014","8","         ","            ","","","","","","","","","",""
"471","256","256-03-HA025-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521083","181","0","1","0","1","0","02/10/2014","8","         ","            ","","","","","","","","","",""
"471","256","256-03-HA026-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521083","183","0","1","0","1","0","02/10/2014","8","         ","            ","","","","","","","","","",""
"471","256","256-03-HA027-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521083","185","0","1","0","1","0","02/10/2014","8","         ","            ","","","","","","","","","",""
"471","256","256-03-HA028-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521083","187","0","1","0","1","0","02/10/2014","8","         ","            ","","","","","","","","","",""
"471","256","256-03-HA029-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521083","189","0","1","0","1","0","02/10/2014","8","         ","            ","","","","","","","","","",""
"471","256","256-03-HA030-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521083","191","0","1","0","1","0","02/10/2014","8","         ","            ","","","","","","","","","",""
"471","256","256-03-HA041-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521083","193","0","1","0","1","0","02/10/2014","8","         ","            ","","","","","","","","","",""
"471","256","256-03-HA042-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521083","195","0","1","0","1","0","02/10/2014","8","         ","            ","","","","","","","","","",""
"471","256","256-03-HA043-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521083","197","0","1","0","1","0","02/10/2014","8","         ","            ","","","","","","","","","",""
"471","256","256-03-HA044-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521083","199","0","1","0","1","0","02/10/2014","8","         ","            ","","","","","","","","","",""
"471","256","256-03-HA051-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521083","201","0","1","0","1","0","02/10/2014","8","         ","            ","","","","","","","","","",""
"471","256","256-03-HA052-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521083","203","0","1","0","1","0","02/10/2014","8","         ","            ","","","","","","","","","",""
"471","256","256-03-HA055-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521083","205","0","1","0","1","0","02/10/2014","8","         ","            ","","","","","","","","","",""
"471","256","256-03-HA056-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521083","207","0","1","0","1","0","02/10/2014","8","         ","            ","","","","","","","","","",""
"471","256","256-03-HA057-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521083","209","0","1","0","1","0","02/10/2014","8","         ","            ","","","","","","","","","",""
"471","256","256-03-HA058-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521083","211","0","1","0","1","0","02/10/2014","8","         ","            ","","","","","","","","","",""
"471","256","256-03-HA059-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521083","213","0","1","0","1","0","02/10/2014","8","         ","            ","","","","","","","","","",""
"471","256","256-03-HA060-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521083","215","0","1","0","1","0","02/10/2014","8","         ","            ","","","","","","","","","",""
"471","256","256-01-HA062-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521083","374","0","1","0","1","0","07/22/2016","8","         ","            ","","","","","","","","","",""
"471","256","256-01-HA063-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521083","375","0","1","0","1","0","07/22/2016","8","         ","            ","","","","","","","","","",""
"471","256","256-01-HA064-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521083","376","0","1","0","1","0","07/22/2016","8","         ","            ","","","","","","","","","",""
"471","256","256-01-HA065-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521083","377","0","1","0","1","0","07/22/2016","8","         ","            ","","","","","","","","","",""
"471","256","256-01-HA066-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521083","378","0","1","0","1","0","07/22/2016","8","         ","            ","","","","","","","","","",""
"471","256","256-01-HA067-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521083","379","0","1","0","1","0","07/22/2016","8","         ","            ","","","","","","","","","",""
"471","256","256-01-HA068-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521083","380","0","1","0","1","0","07/22/2016","8","         ","            ","","","","","","","","","",""
"471","256","256-01-HA069-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521083","381","0","1","0","1","0","07/22/2016","8","         ","            ","","","","","","","","","",""
"471","256","256-01-S0002-L06","REPORT, IN-PLANT TES ","REPORT    ","IN PLANT TEST     ","   ","104396","521133","3","0","1","0","1","0","06/13/2013","8","         ","            ","","","","","","","","","",""
"471","256","256-01-S0002-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","104396","521133","4","0","1","0","1","0","06/13/2013","8","         ","            ","","","","","","","","","",""
"471","256","256-01-S0002-L68","CERTIFICATES, VENDOR ","CERTIFICAT","VENDOR            ","   ","104396","521133","5","0","1","0","1","0","06/13/2013","8","         ","            ","","","","","","","","","",""
"471","256","256-01-S0004-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","104396","521133","7","0","1","0","1","0","06/13/2013","8","         ","            ","","","","","","","","","",""
"471","256","256-01-S0005-L06","REPORT, IN-PLANT TES ","REPORT    ","IN PLANT TEST     ","   ","104396","521133","10","0","1","0","1","0","06/13/2013","8","         ","            ","","","","","","","","","",""
"471","256","256-01-S0005-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","104396","521133","11","0","1","0","1","0","06/13/2013","8","         ","            ","","","","","","","","","",""
"471","256","256-01-S0005-L68","CERTIFICATES, VENDOR ","CERTIFICAT","VENDOR            ","   ","104396","521133","12","0","1","0","1","0","06/13/2013","8","         ","            ","","","","","","","","","",""
"471","256","256-01-S0006-L06","REPORT, IN-PLANT TES ","REPORT    ","IN PLANT TEST     ","   ","104396","521133","16","0","1","0","1","0","06/13/2013","8","         ","            ","","","","","","","","","",""
"471","256","256-01-S0006-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","104396","521133","17","0","1","0","1","0","06/13/2013","8","         ","            ","","","","","","","","","",""
"471","256","256-01-S0006-L68","CERTIFICATES, VENDOR ","CERTIFICAT","VENDOR            ","   ","104396","521133","18","0","1","0","1","0","06/13/2013","8","         ","            ","","","","","","","","","",""
"471","256","256-01-S0007-L06","REPORT, IN-PLANT TES ","REPORT    ","IN PLANT TEST     ","   ","104396","521133","21","0","1","0","1","0","06/13/2013","8","         ","            ","","","","","","","","","",""
"471","256","256-01-S0007-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","104396","521133","22","0","1","0","1","0","06/13/2013","8","         ","            ","","","","","","","","","",""
"471","256","256-01-S0007-L68","CERTIFICATES, VENDOR ","CERTIFICAT","VENDOR            ","   ","104396","521133","23","0","1","0","1","0","06/13/2013","8","         ","            ","","","","","","","","","",""
"471","256","256-01-S0008-L06","REPORT, IN-PLANT TES ","REPORT    ","IN PLANT TEST     ","   ","104396","521133","26","0","1","0","1","0","06/13/2013","8","         ","            ","","","","","","","","","",""
"471","256","256-01-S0008-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","104396","521133","27","0","1","0","1","0","06/13/2013","8","         ","            ","","","","","","","","","",""
"471","256","256-01-S0008-L68","CERTIFICATES, VENDOR ","CERTIFICAT","VENDOR            ","   ","104396","521133","28","0","1","0","1","0","06/13/2013","8","         ","            ","","","","","","","","","",""
"471","256","256-01-S0009-L06","REPORT, IN-PLANT TES ","REPORT    ","IN PLANT TEST     ","   ","104396","521133","31","0","1","0","1","0","06/13/2013","8","         ","            ","","","","","","","","","",""
"471","256","256-01-S0009-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","104396","521133","32","0","1","0","1","0","06/13/2013","8","         ","            ","","","","","","","","","",""
"471","256","256-01-S0009-L68","CERTIFICATES, VENDOR ","CERTIFICAT","VENDOR            ","   ","104396","521133","33","0","1","0","1","0","06/13/2013","8","         ","            ","","","","","","","","","",""
"471","256","256-01-S0010-L06","REPORT, IN-PLANT TES ","REPORT    ","IN PLANT TEST     ","   ","104396","521133","37","0","1","0","1","0","06/13/2013","8","         ","            ","","","","","","","","","",""
"471","256","256-01-S0010-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","104396","521133","38","0","1","0","1","0","06/13/2013","8","         ","            ","","","","","","","","","",""
"471","256","256-01-S0010-L68","CERTIFICATES, VENDOR ","CERTIFICAT","VENDOR            ","   ","104396","521133","39","0","1","0","1","0","06/13/2013","8","         ","            ","","","","","","","","","",""
"471","256","256-01-S0012-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","104396","521133","41","0","1","0","1","0","06/13/2013","8","         ","            ","","","","","","","","","",""
"471","256","256-01-S0013-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","104396","521133","43","0","1","0","1","0","06/13/2013","8","         ","            ","","","","","","","","","",""
"471","256","256-01-S0014-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","104396","521133","45","0","1","0","1","0","06/13/2013","8","         ","            ","","","","","","","","","",""
"471","256","256-01-S0017-800","SHIPPED LOOSE BAIL V ","VALVE     ","BALL              ","   ","104396","521133","47","0","2","1","1","0","06/13/2013","8","         ","            ","","","","","","","","","",""
"471","256","256-01-S0017-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","104396","521133","48","0","1","0","1","0","06/13/2013","8","         ","            ","","","","","","","","","",""
"471","256","256-01-V0039-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","521476","62","0","1","0","1","0","12/18/2013","8","         ","            ","","","","","","","","","",""
"471","256","256-01-V0041-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","521476","63","0","1","0","1","0","12/18/2013","8","         ","            ","","","","","","","","","",""
"471","256","256-01-V0042-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","521476","64","0","1","0","1","0","12/18/2013","8","         ","            ","","","","","","","","","",""
"471","256","256-01-V0043-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","521476","65","0","1","0","1","0","12/18/2013","8","         ","            ","","","","","","","","","",""
"471","256","256-01-V668A-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","521476","66","0","1","0","1","0","12/18/2013","8","         ","            ","","","","","","","","","",""
"471","256","256-01-V669A-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","521476","67","0","1","0","1","0","12/18/2013","8","         ","            ","","","","","","","","","",""
"471","256","256-01-V670A-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","521476","68","0","1","0","1","0","12/18/2013","8","         ","            ","","","","","","","","","",""
"471","256","256-01-V673A-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","521476","69","0","1","0","1","0","12/18/2013","8","         ","            ","","","","","","","","","",""
"471","256","256-01-V696A-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","521476","70","0","1","0","1","0","12/18/2013","8","         ","            ","","","","","","","","","",""
"471","256","256-03-HA023-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","522123","2","0","1","0","1","0","11/07/2014","8","         ","            ","","","","","","","","","",""
"471","256","256-01-V0039-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","591074","4","0","1","0","1","0","04/25/2014","8","         ","            ","","","","","","","","","",""
"471","256","256-01-V0044-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","591074","6","0","1","0","1","0","04/25/2014","8","         ","            ","","","","","","","","","",""
"471","256","256-01-V673A-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","591074","8","0","1","0","1","0","04/25/2014","8","         ","            ","","","","","","","","","",""
"471","256","256-01-V666A-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","591157","2","0","1","0","1","0","09/01/2014","8","         ","            ","","","","","","","","","",""
"471","256","256-01-VPR01-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","102514","591162","2","0","1","0","1","0","09/04/2014","8","         ","            ","","","","","","","","","",""
"471","256","256-01-VPR02-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","102514","591162","4","0","1","0","1","0","09/04/2014","8","         ","            ","","","","","","","","","",""
"471","256","256-01-V0040-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","103936","591231","2","0","1","0","1","0","08/08/2014","1","         ","            ","","","","","","","","","",""
"471","256","256-01-V668A-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","591295","10","0","1","0","1","0","07/30/2014","8","         ","            ","","","","","","","","","",""
"471","256","256-01-V0039-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","591317","2","0","1","0","1","0","08/06/2014","8","         ","            ","","","","","","","","","",""
"471","256","256-01-V0042-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","591317","4","0","1","0","1","0","08/06/2014","8","         ","            ","","","","","","","","","",""
"471","256","256-01-V668A-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","591317","6","0","1","0","1","0","08/06/2014","8","         ","            ","","","","","","","","","",""
"471","256","256-01-V669A-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","591317","8","0","1","0","1","0","08/06/2014","8","         ","            ","","","","","","","","","",""
"471","256","256-01-V670A-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","591317","10","0","1","0","1","0","08/06/2014","8","         ","            ","","","","","","","","","",""
"471","256","256-01-V673A-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","591317","12","0","1","0","1","0","08/06/2014","8","         ","            ","","","","","","","","","",""
"471","256","256-01-V696A-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","591317","14","0","1","0","1","0","08/06/2014","8","         ","            ","","","","","","","","","",""
"471","256","256-01-V666A-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","591326","2","0","1","0","1","0","08/09/2014","8","         ","            ","","","","","","","","","",""
"471","256","256-01-V669A-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","100479","591602","4","0","1","0","1","0","08/01/2014","8","         ","            ","","","","","","","","","",""
"471","256","256-01-V668A-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","100479","591609","2","0","1","0","1","0","08/01/2014","8","         ","            ","","","","","","","","","",""
"471","256","256-01-V666A-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","591692","2","0","1","0","1","0","09/26/2014","8","         ","            ","","","","","","","","","",""
"471","256","256-01-V666A-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","591693","2","0","1","0","1","0","10/01/2014","8","         ","            ","","","","","","","","","",""
"471","256","256-01-V666A-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","591717","4","0","1","0","1","0","10/24/2014","8","         ","            ","","","","","","","","","",""
"471","256","256-01-V0036-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","102519","591858","2","0","1","0","1","0","12/16/2014","1","         ","            ","","","","","","","","","",""
"471","256","256-01-V668A-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","591887","17","0","1","0","1","0","12/01/2014","8","         ","            ","","","","","","","","","",""
"471","256","256-01-V668A-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","591945","3","0","1","0","1","0","12/09/2014","8","         ","            ","","","","","","","","","",""
"471","256","256-01-V669A-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","592466","4","0","1","0","1","0","08/08/2015","8","         ","            ","","","","","","","","","",""
"471","256","256-01-V0041-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","592651","2","0","1","0","1","0","12/23/2015","8","         ","            ","","","","","","","","","",""
"471","256","    256-01-F0001","FLOW METER, 1"" NPT E ","METER     ","FLOW              ","   ","1","797794","1","526","4","0","4","2104","09/04/2014","1","         ","            ","","","","","","","","","",""
"471","256","256-01-V0046-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","105715","799045","4","0","1","0","1","0","09/06/2016","8","         ","            ","","","","","","","","","",""
"471","256","256-01-HA061-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","841565","14","0","1","0","1","0","07/22/2016","8","         ","            ","","","","","","","","","",""
"471","256","256-01-V0006-S01","VALVE ACTUATOR       ","SHOCK     ","VALVE             ","   ","102519","930666","1","8694","2","0","2","17388","08/12/2017","1","         ","            ","","","","","","","","","",""
"471","256","256-01-V0006-S01","VALVE ACTUATOR       ","SHOCK     ","VALVE             ","   ","102519","930666","2","0","-2","0","-2","0","08/12/2017","1","         ","            ","","","","","","","","","",""
"471","256","256-01-V0006-801","VALVE ACTUATOR       ","VALVE     ","ACTUATOR          ","   ","102519","930666","3","0","2","0","2","0","08/12/2017","1","         ","            ","","","","","","","","","",""
"471","256","256-03-H0001-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","950222","14","0","4","0","4","0","06/17/2016","8","         ","            ","","","","","","","","","",""
"471","256","256-03-H0002-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","950222","16","0","4","0","4","0","06/17/2016","8","         ","            ","","","","","","","","","",""
"471","256","256-03-H0003-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","950222","18","0","4","0","4","0","06/17/2016","8","         ","            ","","","","","","","","","",""
"471","256","256-03-HA012-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","950298","6","0","1","0","1","0","07/29/2016","8","         ","            ","","","","","","","","","",""
"471","256","256-01-V0006-L08","DRAWINGS, PRELIMINAR ","DRAWINGS  ","PRELIMINARY       ","NRE","102519","930666","4","0","1","0","1","0","08/12/2017","1","         ","            ","","","","","","","","","",""
"471","256","256-01-V0006-L09","DRAWINGS, FINAL, CER ","DRAWINGS  ","FINAL             ","NRE","102519","930666","5","2500","1","0","1","2500","08/12/2017","1","         ","            ","","","","","","","","","",""
"471","256","256-01-V0006-L13","LIST, PREVENTATIVE M ","LIST      ","PREVENTATIVE      ","NRE","102519","930666","6","0","1","0","1","0","08/12/2017","1","         ","            ","","","","","","","","","",""
"471","256","256-01-V0006-L15","DATA, WEIGHT         ","DATA      ","WEIGHT            ","NRE","102519","930666","7","0","1","0","1","0","08/12/2017","1","         ","            ","","","","","","","","","",""
"471","256","256-01-V0006-L34","PROVISIONING TECH DO ","PROVISIONI","TECH DOC          ","NRE","102519","930666","8","0","1","0","1","0","08/12/2017","1","         ","            ","","","","","","","","","",""
"471","256","256-01-V0006-L36","DATA, RELIABILITY RE ","DATA      ","RELIABILITY       ","NRE","102519","930666","9","0","1","0","1","0","08/12/2017","1","         ","            ","","","","","","","","","",""
"471","256","256-01-V0006-L37","DATA, LIFE CYCLE COS ","DATA      ","LIFE CYCLE        ","NRE","102519","930666","10","0","1","0","1","0","08/12/2017","1","         ","            ","","","","","","","","","",""
"471","256","256-01-V0006-L48","TESTING, SHOCK, IAW  ","TESTING   ","SHOCK             ","NRE","102519","930666","11","9000","1","0","1","9000","08/12/2017","1","         ","            ","","","","","","","","","",""
"471","256","256-01-V0006-L52","TESTING, NOISE AND V ","TESTING   ","NOISE AND VIBRATIO","NRE","102519","930666","12","9500","1","0","1","9500","08/12/2017","1","         ","            ","","","","","","","","","",""
"471","256","256-01-V0006-L44","SHOCK TEST PROCEDURE ","TESTING   ","SHOCK             ","NRE","102519","930666","13","0","1","0","1","0","08/12/2017","1","         ","            ","","","","","","","","","",""
"471","256","256-01-V0006-L45","SHOCK TEST REPORT    ","TESTING   ","SHOCK             ","NRE","102519","930666","14","0","1","0","1","0","08/12/2017","1","         ","            ","","","","","","","","","",""
"      ","    ","                ","                     ","          ","                  ","   ","      ","      ","    ","       NRE","Total :-      ","21000","","","","","","","","","","","","","","","",""
"SWBS: ","256","256M - MACH SEA WATER","COOL SYS        ","          ","                  ","   ","      ","      ","    ","     Total","for SWBS      "," 256 :       40492.00","","","","","","","","","","","","","","","",""
"471","259","259-01-17D21-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","51474","521064","32","0","1","0","1","0","04/15/2013","8","         ","            ","","","","","","","","","",""
"471","259","259-05-00030-L26","CERTIFICATE, IDENTIC ","          ","                  ","   ","101611","590580","2","0","1","0","1","0","04/23/2013","8","         ","            ","","","","","","","","","",""
"471","259","259-07-00077-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","104261","591071","7","0","1","0","1","0","12/05/2013","8","         ","            ","","","","","","","","","",""
