"Buyer","Project","SWBS","Cont Supp","Item","Linked SPN","Description","Original SMOS  Qty","Remaining SMOS  Qty","In Yard Due Date","Lead time","Planned Order Date","UOM","Cust Item On Hand","Cust Item On Order","Cust Item Shortage","On Hold","Entered On Date","Last Mod Date","Last Price","Expected Amount",""
"8044","465","625","      ","625-01-00013-L26","            -L26","CERTIFICATE, IDENTICALITY   ","1","1","10/04/2012","60","08/05/2012"," EA   ","0","0","1"," No     ","03/01/2011","09/27/2012","0","0",""
"8044","465","625","      ","625-01-00014-L26","            -L26","CERTIFICATE, IDENTICALITY   ","1","1","10/04/2012","60","08/05/2012"," EA   ","0","0","1"," No     ","09/27/2012","09/27/2012","0","0",""
"8044","465","625","      ","625-01-00015-L26","            -L26","CERTIFICATE, IDENTICALITY   ","1","1","10/04/2011","60","08/05/2011"," EA   ","0","0","1"," No     ","03/01/2011","12/06/2011","0","0",""
"8044","465","625","      ","625-01-00030-804","611401-000000035","2301 RS CHECK VALVES        ","2","2","10/04/2011","150","05/07/2011"," EA   ","0","0","2"," No     ","11/14/2011","04/06/2012","0","0",""
"8044","465","625","      ","625-01-00031-L26","            -L26","CERTIFICATE, IDENTICALITY   ","1","1","10/04/2011","60","08/05/2011"," EA   ","0","0","1"," No     ","03/01/2011","12/06/2011","0","0",""
"8044","465","664","      ","664-02-00025-L12","            -L12","LIST, CALIBRATABLE COMPONENT","1","1","11/04/2014","60","09/05/2014"," EA   ","0","0","1"," No     ","11/04/2014","11/04/2014","0","0",""
"8045","465","110","      ","    11-12E060G08","    11-12E060G08","PLATE, 3/8"" X 48"" X 96"", STE","3","3","06/24/2011","180","12/26/2010"," EA   ","0","0","3"," No     ","06/16/2011","06/16/2011","256.05","768.15",""
"8045","465","110","      ","    11-13E120T20","    11-13E120T20","PLATE, 3/4"" X 96"" X 20', STE","4","4","05/30/2013","180","12/01/2012"," EA   ","3","0","1"," No     ","04/02/2013","04/02/2013","4699.77","4699.77",""
"8045","465","110","      ","    11-16M060T40","    11-16M060T40","PLATE 6MM X 96"" X 40', ABS  ","4","2","09/30/2011","123","05/30/2011"," EA   ","0","0","2"," No     ","09/30/2011","09/30/2011","750","1500",""
"8045","465","110","      ","    11-16M100T40","    11-16M100T40","PLATE 10MM X 96"" X 40', ABS ","3","2","09/30/2011","123","05/30/2011"," EA   ","0","0","2"," No     ","09/30/2011","12/06/2011","1250","2500",""
"8045","465","150","      ","    11-33E040N12","    11-33E040N12","PLATE, 1/4"" X 6' X 12', AL  ","6","3","03/06/2013","180","09/07/2012"," EA   ","0","0","3"," No     ","03/06/2013","03/06/2013","567","1701",""
"8045","465","110","      ","    11-42E030N12","    11-42E030N12","PLATE, 3/16"" X 6' X 12', CRE","1","1","03/06/2013","240","07/09/2012"," EA   ","0","0","1"," No     ","03/06/2013","03/06/2013","1080.96","1080.96",""
"8045","465","110","      ","    11-42E040T20","    11-42E040T20","PLATE, 1/4"" X 96"" X 20', STA","6","4","03/01/2011","90","12/01/2010"," EA   ","1","0","3"," No     ","01/05/2011","01/11/2011","4286.1","12858.3",""
"8045","465","150","      ","    150-00-00024","   13-3520200525","ANGLE, ALUM, GR 5086-H111,  ","3","1","01/31/2013","180","08/04/2012"," EA   ","0","0","1"," No     ","08/29/2012","01/10/2013","230.5","230.5",""
"8045","465","150","      ","    150-00-0045B","101703-000000007","PANEL, EXTRUDED, 2825MM WIDE","24","1","01/30/2012","168","08/15/2011"," EA   ","0","0","1"," No     ","01/21/2011","03/05/2013","0","0",""
"8045","465","167","      ","    167-05-00019","702000-000000001","HOOK, PECK&HALE H168-1-1 OR ","3","3","05/09/2012","60","03/10/2012"," EA   ","0","0","3"," No     ","03/14/2011","06/24/2011","30","90",""
"8045","465","167","      ","    167-05-00020","701900-000000001","LINK, 3/8"", PECK&HALE       ","1","1","05/09/2012","60","03/10/2012"," EA   ","0","0","1"," No     ","03/14/2011","06/24/2011","40","40",""
"8045","465","201","      ","    201-96-00001","100303-000000004","EXPANDED METAL, FLTND       ","26","4","12/03/2012","30","11/03/2012"," EA   ","0","0","4"," No     ","03/02/2012","04/07/2015","158.156","632.624",""
"8045","465","259","      ","    259-05-00469","501309-000000002","TUBE, SQUARE, WELDED, 4"" X 4","55","55","04/05/2012","56","02/09/2012"," LF   ","0","0","55"," No     ","03/03/2011","06/24/2011","0","0",""
"8045","465","259","      ","    259-06-00085","714830020000-001","CAPSCREW, 3/8-16UNC-2A 1-1/2","85","85","06/01/2012","10","05/22/2012"," EA   ","0","0","85"," No     ","03/04/2011","10/11/2011","0.2495","21.2075",""
"8045","465","259","      ","    259-06-00086","715430690000-001","NUT, HEX, JAM, 3/8-16 316   ","64","64","06/01/2012","10","05/22/2012"," EA   ","0","0","64"," No     ","03/04/2011","06/07/2012","0.1195","7.648",""
"8045","465","259","      ","    259-06-00112","714830020035-007","CAPSCREW, 3/8-16 UNC-2A x 2-","32","32","06/01/2012","42","04/20/2012"," EA   ","0","0","32"," No     ","03/04/2011","10/11/2011","1.37","43.84",""
"8045","465","259","      ","    259-06-00112","714830020035-007","CAPSCREW, 3/8-16 UNC-2A x 2-","32","32","06/01/2012","42","04/20/2012"," EA   ","0","0","32"," No     ","03/04/2011","10/11/2011","1.37","43.84",""
"8045","465","259","      ","    259-06-00115","714830020035-030","CAPSCREW, 3/8-16UNC-2A 1-1/2","452","452","06/01/2012","123","01/30/2012"," EA   ","52","0","400"," No     ","05/31/2012","05/31/2012","0.77","308",""
"8045","465","259","      ","    259-06-0101A","712014023800-016","HEX HD CAPSCREW, 5/8-11 UNC ","845","306","06/01/2012","21","05/11/2012"," EA   ","0","0","306"," No     ","03/04/2011","10/11/2011","5.08","1554.48",""
"8045","465","321","      ","    321-02-00202","320617000916-001","CONDUIT BODY, T, 1 1/2""     ","6","6","07/11/2011","30","06/11/2011"," EA   ","0","0","6"," No     ","07/14/2011","07/14/2011","28.92","173.52",""
"8045","465","321","      ","    321-02-00208","320617000919-001","CONDUIT BODY, T, 3"" CROUSE  ","6","4","07/11/2011","30","06/11/2011"," EA   ","0","0","4"," No     ","07/14/2011","07/14/2011","117.96","471.84",""
"8045","465","321","      ","    321-99-00145","    10-35GA10G08","PLATE, ALUM, 10 GA, 4' X 8' ","5","3","10/24/2014","180","04/27/2014"," EA   ","0","1","3"," No     ","10/21/2014","10/21/2014","116.08","348.24",""
"8045","465","505","      ","    505-01-00002","670706080000-Z03","SHIELD SPRAY, SILICONE COATE","40","2","12/21/2011","35","11/16/2011"," EA   ","0","0","2"," No     ","03/11/2011","03/25/2011","0.0001","0.0002",""
"8045","465","571","      ","    571-01-0087A","710130020000-009","BOLT, 1-3/4""-5UNC-2A, SS 316","4","4","05/11/2015","14","04/27/2015"," EA   ","0","0","4"," No     ","04/24/2015","04/24/2015","63.74","254.96",""
"8045","465","573","      ","    573-10-00011","232800-000000029","BOLT, 1/2-13 UNC-2A x 2-1/2""","48","48","08/28/2012","14","08/14/2012"," EA   ","0","0","48"," No     ","08/01/2011","08/01/2011","9.29","445.92",""
"8045","465","602","      ","    602-01-00003","       82004-004","TAPE, 1/16""x1/2"" STK 82004-0","11","11","06/08/2013","42","04/27/2013"," RO   ","0","0","11"," No     ","06/17/2013","06/17/2013","74.2","816.2",""
"8045","465","604","      ","    604-01-006EP","         ARCHIVE","PADLOCK, LOW SECURITY, BRASS","50","1","07/12/2013","123","03/11/2013"," LO   ","0","0","1"," No     ","03/19/2013","03/19/2013","29.49","29.49",""
"8045","465","612","      ","    612-01-00073","110103-000000003","BAR, SQUARE, 35 X 35, ALUMIN","12","12","01/09/2013","240","05/14/2012"," LF   ","0","0","12"," No     ","12/10/2012","03/11/2013","47.85","574.2",""
"8045","465","625","      ","    625-01-00005","611400-000000001","COVERING, WINDOW, PILOT HOUS","1","1","06/15/2014","112","02/23/2014"," LO   ","0","0","1"," No     ","06/05/2014","06/05/2014","0","0",""
"8045","465","625","      ","    625-01-00006","611400-000000002","COVERING, WINDOW, HELO STATI","1","1","06/15/2014","112","02/23/2014"," LO   ","0","0","1"," No     ","06/05/2014","06/05/2014","0","0",""
"8045","465","631","      ","    631-01-T0001","         ARCHIVE","TAPE, TESTEX, ELCOMETER 122,","10","10","08/01/2011","10","07/22/2011"," LO   ","0","0","10"," Yes    ","03/03/2011","12/01/2011","0","0",""
"8045","465","637","      ","    637-03-00017","    10-43GA16K12","SHEET, 16 GA., 5 X 12, SSTL ","13","12","06/01/2012","180","12/04/2011"," EA   ","0","0","12"," No     ","04/27/2012","07/01/2014","281.67","3380.04",""
"8045","465","644","      ","    644-01-0035A","         ARCHIVE","DRAIN FITTING, FOR 3-1/2"" OP","1","1","06/30/2014","123","02/27/2014"," LO   ","0","0","1"," No     ","06/26/2014","06/26/2014","37.13","37.13",""
"8045","465","664","      ","    664-05-00021","100103-000000009","SHEET, ALUMINUM, 5052-H32,  ","19","19","06/18/2012","110","02/29/2012"," EA   ","0","0","19"," Yes    ","02/29/2012","03/02/2012","0","0",""
"8045","465","671","      ","    671-97-00069","110103-000000026","BAR, FLAT, 2"" X 1/8""        ","3","3","04/16/2012","123","12/15/2011"," EA   ","1","0","2"," No     ","03/07/2012","05/27/2015","44","88",""
"8045","465","995","      ","    995-01-00063","    11-33E160T20","PLATE, ALUM, 1"" THK, 8' X 20","6","3","05/11/2012","180","11/13/2011"," EA   ","0","0","3"," No     ","04/17/2012","04/18/2012","6368","19104",""
"8045","465","995","      ","    995-01-00064","    11-33E200T20","PLATE, ALUM, 1-1/4"" THICK   ","6","6","05/11/2012","180","11/13/2011"," EA   ","0","0","6"," No     ","04/17/2012","04/18/2012","7960","47760",""
"8045","465","995","      ","    995-01-00065","    11-33E240T20","PLATE, ALUM, 1-1/2"" THICK   ","6","6","05/11/2012","180","11/13/2011"," EA   ","0","0","6"," No     ","04/17/2012","04/18/2012","9712","58272",""
"8045","465","110","      ","   12-12E0804020","   12-12E0804020","BAR, FLAT, 4"" X 1/2""X 20', S","4","1","06/24/2011","240","10/27/2010"," EA   ","0","0","1"," No     ","06/17/2011","06/17/2011","74.8","74.8",""
"8045","465","110","      ","   12-16E0401520","   12-16E0401520","BAR, FLAT, 1/4"" X 1-1/2"" X 2","5","5","02/14/2015","240","06/19/2014"," EA   ","0","0","5"," No     ","01/30/2015","01/30/2015","0","0",""
"8045","465","110","      ","   12-16E0402520","   12-16E0402520","BAR, FLAT, 2-1/2"" X 1/4"" X 2","250","24","03/01/2011","21","02/08/2011"," EA   ","0","0","24"," No     ","01/19/2011","03/22/2011","23.275","558.6",""
"8045","465","110","      ","   12-16E0403020","   12-16E0403020","BAR, FLAT, 3""X 1/4""X 20', ST","109","6","06/24/2011","145","01/30/2011"," EA   ","0","8","6"," No     ","01/19/2011","06/17/2011","65.76","394.56",""
"8045","465","110","      ","   12-16E0405020","   12-16E0405020","FLATBAR, 5"" x 1/4"" x 20', AB","2","2","08/14/2012","123","04/13/2012"," EA   ","0","0","2"," Yes    ","06/28/2012","06/28/2012","0","0",""
"8045","465","110","      ","   12-16E0601520","   12-16E0601520","BAR, FLAT, 3/8"" X 1-1/2"" X 2","5","5","02/14/2015","240","06/19/2014"," EA   ","0","0","5"," No     ","01/30/2015","01/30/2015","0","0",""
"8045","465","110","      ","   12-16E0803020","   12-16E0803020","BAR, FLAT, 3"" X 1/2"" X 20', ","35","0","06/24/2011","240","10/27/2010"," EA   ","0","1","1"," No     ","06/17/2011","06/17/2011","74.41","74.41",""
"8045","465","150","      ","   12-33E0401325","   12-33E0401325","BAR, FLAT, 1-1/4"" X 1/4"" X 2","32","2","06/24/2011","240","10/27/2010"," EA   ","1","0","1"," No     ","06/17/2011","06/17/2011","32.5","32.5",""
"8045","465","150","      ","   12-33E0401825","   12-33E0401825","BAR, FLAT, 1-3/4"" X 1/4"" X 2","80","30","06/24/2011","240","10/27/2010"," EA   ","0","0","30"," No     ","06/17/2011","06/17/2011","47.5","1425",""
"8045","465","110","      ","   12-33E0403020","   12-33E0403020","FLAT BAR 3"" WIDE, 1/4"" THK A","13","5","08/01/2012","123","03/31/2012"," EA   ","0","0","5"," No     ","07/23/2012","04/25/2013","95","475",""
"8045","465","150","      ","   12-33E0403225","   12-33E0403225","BAR, FLAT, 1/4"" X 3-3/16"" X ","32","15.5","03/04/2013","240","07/07/2012"," EA   ","0","0","15.5"," No     ","03/04/2013","03/04/2013","94","1457",""
"8045","465","150","      ","   12-33E0406025","   12-33E0406025","FLATBAR, 6"" x 1/4"" ALUM     ","1","1","08/14/2012","123","04/13/2012"," EA   ","0","0","1"," Yes    ","06/28/2012","03/05/2013","0","0",""
"8045","465","110","      ","   13-1210100320","   13-1210100320","ANGLE, 1"" X 1"" X 3/16"" X 20'","5","1","06/24/2011","180","12/26/2010"," EA   ","0","0","1"," No     ","06/17/2011","06/17/2011","13.99","13.99",""
"8045","465","110","      ","   13-1230200420","   13-1230200420","ANGLE, 3"" X 2"" X 1/4"" X 20',","7","3","06/24/2011","240","10/27/2010"," EA   ","0","0","3"," No     ","06/16/2011","06/17/2011","45.1","135.3",""
"8045","465","110","      ","   13-1620200320","   13-1620200320","ANGLE, 2"" X 2"" X 3/16"" X 20'","170","7.6","04/25/2014","123","12/23/2013"," EA   ","0","0","7.6"," No     ","01/19/2011","08/21/2014","33","250.8",""
"8045","465","110","      ","   13-1625200420","   13-1625200420","ANGLE, 2 1/2"" X 2"" X 1/4"" X ","10","5","03/01/2011","123","10/29/2010"," EA   ","0","0","5"," No     ","01/19/2011","07/07/2011","52.25","261.25",""
"8045","465","110","      ","   13-1630300320","   13-1630300320","ANGLE, 3"" X 3"" X 3/16"" X 20'","22","1","03/01/2011","123","10/29/2010"," EA   ","0","0","1"," No     ","01/19/2011","06/25/2012","37.2875","37.2875",""
"8045","465","110","      ","   13-1640300420","   13-1640300420","ANGLE, 4"" X 3"" X 1/4"" X  20'","44","12","03/01/2011","123","10/29/2010"," EA   ","0","0","12"," No     ","01/19/2011","06/25/2012","110","1320",""
"8045","465","110","      ","   13-1640300620","   13-1640300620","ANGLE, 4"" X 3"" X 3/8"" X 20',","9","4","03/01/2011","123","10/29/2010"," EA   ","0","0","4"," No     ","01/19/2011","04/18/2013","150","600",""
"8045","465","110","      ","   13-1640400620","   13-1640400620","ANGLE, 4"" X 4"" X 3/8"" X 20',","4","1","03/01/2011","123","10/29/2010"," EA   ","0","0","1"," No     ","01/19/2011","03/22/2011","128.25","128.25",""
"8045","465","110","      ","   13-1640400820","   13-1640400820","ANGLE, 4"" X 4"" X 1/2"" X 20',","10","2","03/01/2011","123","10/29/2010"," EA   ","0","0","2"," No     ","01/19/2011","03/22/2011","172","344",""
"8045","465","150","      ","   13-3312120625","   13-3312120625","ANGLE, ALUM, GR 5086-H111,  ","1","1","02/12/2014","180","08/16/2013"," EA   ","0","0","1"," No     ","02/11/2014","02/11/2014","125","125",""
"8045","465","150","      ","   13-3330200325","   13-3330200325","ANGLE, 3"" X 2"" X 3/16"" X 25'","4","2","01/30/2012","90","11/01/2011"," EA   ","0","0","2"," No     ","01/24/2011","06/24/2011","100","200",""
"8045","465","150","      ","   13-3340300625","   13-3340300625","ANGLE, 4"" X 3"" X 3/8"" X 25',","4","-3","01/30/2012","90","11/01/2011"," EA   ","0","4","1"," No     ","01/24/2011","06/24/2011","272.5","272.5",""
"8045","465","150","      ","   13-3515150425","   13-3515150425","ANGLE, 1.5"" X 1.5"" X 0.25"" X","32","7","01/30/2012","180","08/03/2011"," EA   ","0","0","7"," No     ","04/13/2011","07/02/2012","76.25","533.75",""
"8045","465","150","      ","   13-3550300425","   13-3550300425","ANGLE,5"" X 3"" X 1/4"" X 25',A","6","6","01/30/2012","180","08/03/2011"," EA   ","0","0","6"," No     ","04/13/2011","06/24/2011","301.45","1808.7",""
"8045","465","110","      ","   15-16W1202240","   15-16W1202240","BEAM, 12"" X 22# X 40', W SHA","40","6","04/01/2011","123","11/29/2010"," EA   ","0","0","6"," No     ","01/24/2011","11/20/2012","610","3660",""
"8045","465","110","      ","   15-16W1402640","   15-16W1402640","BEAM, 14 x 26# x 40', W SHAP","3","2","03/01/2011","123","10/29/2010"," EA   ","0","0","2"," No     ","01/05/2011","01/11/2011","874.12","1748.24",""
"8045","465","150","      ","   17-3302020220","   17-3302020220","TUBE, SQ, 2"" X 2"" X 1/8"", AL","5","0","04/05/2012","240","08/09/2011"," EA   ","0","1","1"," No     ","04/05/2012","08/05/2014","346.16","346.16",""
"8045","465","110","      ","   17-4225250320","   17-4225250320","TUBE, SQUARE, 2-1/2"" X 2-1/2","6","1","06/24/2011","240","10/27/2010"," EA   ","0","0","1"," No     ","06/17/2011","06/17/2011","541","541",""
"8045","465","110","      ","   17-6202020420","   17-6202020420","TUBE, SQUARE, 2"" X 2"" X 1/4""","1","1","02/21/2013","240","06/26/2012"," EA   ","0","0","1"," No     ","02/21/2013","10/30/2014","83.71","83.71",""
"8045","465","110","      ","   18-160108CR20","   18-160108CR20","BAR, ROUND, 1-1/2"" DIA X  20","4","1","03/01/2011","21","02/08/2011"," EA   ","0","0","1"," No     ","08/06/2012","10/02/2014","105","105",""
"8045","465","110","      ","   18-160108CR20","   18-160108CR20","BAR, ROUND, 1-1/2"" DIA X  20","4","1","03/01/2011","21","02/08/2011"," EA   ","0","0","1"," No     ","08/06/2012","10/02/2014","105","105",""
"8045","465","150","      ","   18-320800CR03","   18-320800CR03","ROUND BAR, ALUM GR.5454, 1/2","0","0","04/01/2013","123","11/29/2012"," EA   ","0","2","2"," No     ","07/11/2012","03/05/2013","100","200",""
"8045","465","320","      ","320-01-5IPDA-807","         ARCHIVE","NUT, STAINLESS STEEL 316, 3/","20","20","03/08/2016","42","01/26/2016"," LO   ","0","0","20"," No     ","03/09/2016","03/09/2016","0","0",""
"8045","465","581","      ","581-01-00004-801","705106-000000002","1-1/2"" x 5 LINK STUDS       ","6","5","02/17/2017","30","01/18/2017"," EA   ","0","0","5"," No     ","02/17/2017","02/17/2017","1408","7040",""
"8045","465","593","      ","593-01-E0001-L02","            -L02","MANUALS, TECHNICAL, PRELIMIN","1","1","12/14/2013","60","10/15/2013"," LO   ","0","0","1"," No     ","10/15/2013","10/15/2013","0","0",""
"8046","465","259","      ","    259-03-L0109","       54077-006","ELL 90 S.R.,B.W.,3 IPS,STL,P","1","1","05/13/2014","20","04/23/2014"," EA   ","0","0","1"," No     ","05/12/2014","05/12/2014","29.79","29.79",""
"8046","465","565","      ","    565-01-HA030","230900-000000085","FLEXIBLE HOSE ASSEMBLY, NAVY","1","1","02/19/2014","49","01/01/2014"," EA   ","0","0","1"," No     ","03/31/2014","03/31/2014","0","0",""
"8046","465","565","      ","    565-01-HA031","230900-000000086","FLEXIBLE HOSE ASSEMBLY, NAVY","1","1","02/19/2014","49","01/01/2014"," EA   ","0","0","1"," No     ","03/31/2014","03/31/2014","0","0",""
"8046","465","565","      ","    565-01-HA032","230900-000000087","FLEXIBLE HOSE ASSEMBLY, NAVY","1","1","02/19/2014","49","01/01/2014"," EA   ","0","0","1"," No     ","03/31/2014","03/31/2014","0","0",""
"8046","465","565","      ","    565-01-HA033","230900-000000088","FLEXIBLE HOSE ASSEMBLY, NAVY","1","1","02/19/2014","49","01/01/2014"," EA   ","0","0","1"," No     ","03/31/2014","03/31/2014","0","0",""
"8046","465","986","      ","    986-01-00100","TEST00-000000416","TEE, 2"" JIC, SSTL, FEM X FEM","6","6","05/06/2014","35","04/01/2014"," EA   ","0","0","6"," No     ","05/06/2014","05/06/2014","475.42","2852.52",""
"8046","465","986","      ","    986-01-00212","TEST00-000000610","VALVE, BALL, 1"", BRASS, THRD","8","8","06/18/2014","77","04/02/2014"," EA   ","3","0","5"," No     ","06/18/2014","06/18/2014","8.82","44.1",""
"8046","465","986","      ","    986-01-00299","TEST00-000000723","ADAPTER, 2"" M JIC X 1"" M JIC","25","5","09/16/2014","123","05/16/2014"," EA   ","0","0","5"," No     ","09/16/2014","09/16/2014","194.95","974.75",""
"8046","465","986","      ","    986-01-00322","TEST00-000000750","V CLAMP-ON BREAKER LOCKOUT  ","100","100","10/17/2014","123","06/16/2014"," EA   ","0","0","100"," No     ","10/17/2014","10/17/2014","0","0",""
"8046","465","986","      ","    986-01-00330","TEST00-000000765","BOX, LOCKOUT/TAGOUT, LOCKBOX","10","10","11/06/2014","21","10/16/2014"," EA   ","0","0","10","        ","11/06/2014","11/06/2014","0","0",""
"8046","465","986","      ","    986-01-00371","TEST00-000000806","BH 1.25 IGO IMPACTING VIBRAT","1","1","01/05/2015","123","09/04/2014"," EA   ","0","0","1"," No     ","01/05/2015","01/05/2015","0","0",""
"8046","465","986","      ","    986-01-00372","TEST00-000000807","BH 1.25 SGO SILENT VIBRATOR ","1","1","01/05/2015","123","09/04/2014"," EA   ","0","0","1"," No     ","01/05/2015","01/05/2015","0","0",""
"8046","465","986","      ","    986-01-00373","TEST00-000000808","BH 1.25 MPT MOUNTING PLATE  ","2","2","01/05/2015","123","09/04/2014"," EA   ","0","0","2"," No     ","01/05/2015","01/05/2015","0","0",""
"8046","465","986","      ","    986-01-00374","TEST00-000000809","HAND VALVE, MV-0.25-000, 1/4","1","1","01/05/2015","123","09/04/2014"," EA   ","0","0","1"," No     ","01/05/2015","01/05/2015","0","0",""
"8046","465","986","      ","    986-01-00375","TEST00-000000810","HOSE ASSY, 1/4"" X 66"" LONG  ","1","1","01/05/2015","123","09/04/2014"," EA   ","0","0","1"," No     ","01/05/2015","01/05/2015","0","0",""
"8046","465","986","      ","    986-01-00651","         ARCHIVE","LCS TESTING UHF RADIO/ANTENN","1","1","12/23/2015","123","08/22/2015"," LO   ","0","0","1"," No     ","12/21/2015","12/21/2015","0","0",""
"8048","465","75","      ","    075-01-00001","705505630000-001","CABLE TIE, 7.9"" X .18"" SS 31","2000","2000","04/29/2015","30","03/30/2015"," EA   ","0","0","2000"," No     ","04/29/2015","04/29/2015","0","0",""
"8048","465","75","      ","    075-01-00002","705505630000-002","CABLE TIE, 20.5"" X .18"" SS 3","8000","8000","04/29/2015","30","03/30/2015"," EA   ","0","0","8000"," No     ","04/29/2015","04/29/2015","0","0",""
"8048","465","243","      ","    243-05-0006B","202000-000000050","GASKET, NON-ASBESTOS, 1/4""  ","8","4","12/31/2012","45","11/16/2012"," EA   ","0","0","4"," No     ","11/01/2011","11/01/2011","206.25","825",""
"8048","465","247","      ","    247-01-GSKT2","230800-000000149","GASKET MATERIAL, GARLOCK 300","1","1","12/01/2011","35","10/27/2011"," EA   ","0","0","1"," No     ","03/11/2011","03/25/2011","142.62","142.62",""
"8048","465","256","      ","    256-01-V0006","521014291712-00E","VALVE, BUTTERFLY, 10"", LUGGE","1","0","12/01/2011","90","09/02/2011"," EA   ","0","1","1"," No     ","05/11/2011","05/11/2011","15405","15405",""
"8048","465","256","      ","    256-01-V0036","520914282612-00D","VALVE, BUTTERFLY, 8"" IPS    ","5","1","05/02/2011","90","02/01/2011"," EA   ","0","0","1"," No     ","05/11/2011","05/11/2011","1819","1819",""
"8048","465","256","      ","    256-01-V0037","521713100011-008","VALVE, GATE, 2-1/2"" IPS     ","2","1","07/31/2012","90","05/02/2012"," EA   ","0","0","1"," No     ","04/28/2011","10/15/2013","1390.37","1390.37",""
"8048","465","256","      ","    256-01-V0040","521713130011-006","VALVE, GATE, 1-1/2 IPS, BRON","10","2","12/01/2011","180","06/04/2011"," EA   ","0","0","2"," No     ","08/29/2011","11/05/2012","924","1848",""
"8048","465","256","      ","    256-01-V0045","520123150033-002","VALVE, BALL 1/2"" IPS, BRZ BO","4","4","08/29/2013","77","06/13/2013"," EA   ","0","0","4"," No     ","08/16/2013","08/16/2013","625","2500",""
"8048","465","256","      ","    256-01-V031A","520913292512-00C","VALVE, BUTTERFLY 6"", BRONZE,","2","1","06/01/2012","180","12/04/2011"," EA   ","0","0","1"," No     ","10/24/2011","10/24/2011","0","0",""
"8048","465","256","      ","    256-01-V671A","521713130131-005","VALVE, GATE, 1-1/4""         ","12","3","12/21/2011","90","09/22/2011"," EA   ","0","0","3"," No     ","04/28/2011","10/15/2013","436.66","1309.98",""
"8048","465","256","      ","    256-01-V672A","521713130131-006","VALVE, GATE, 1-1/2"" IPS     ","12","3","05/30/2011","90","03/01/2011"," EA   ","0","0","3"," No     ","04/28/2011","10/15/2013","615.18","1845.54",""
"8048","465","259","      ","    259-05-0049A","810144-000000003","GASKET, FLEXPRO STYLE ZA    ","8","3","04/05/2012","45","02/20/2012"," EA   ","0","0","3"," No     ","03/03/2011","06/24/2011","187.67","563.01",""
"8048","465","259","      ","    259-06-00036","715837-000000005","INSULATING WASHER, 0.81"" OD ","1300","161","06/01/2012","56","04/06/2012"," EA   ","0","0","161"," No     ","03/03/2011","06/24/2011","1.41","227.01",""
"8048","465","259","      ","    259-06-00037","715837-000000003","INSULATING WASHER, 2""OD X 0.","740","26","06/01/2012","56","04/06/2012"," EA   ","0","0","26"," No     ","03/03/2011","06/24/2011","2.49","64.74",""
"8048","465","261","      ","    261-01-V0019","522232320733-007","VALVE, GLOBE STOP CHECK 2""  ","4","1","04/18/2011","90","01/18/2011"," EA   ","0","0","1"," No     ","02/04/2011","07/05/2011","4419","4419",""
"8048","465","262","      ","    262-01-V0002","521730291833-002","VALVE, GATE, 1/2"", CARBON ST","2","1","06/28/2012","21","06/07/2012"," EA   ","0","0","1"," No     ","02/28/2011","09/04/2012","81.61","81.61",""
"8048","465","262","      ","    262-01-V0003","521730291833-003","VALVE, GATE, 3/4"", CARBON ST","2","2","01/30/2012","90","11/01/2011"," EA   ","0","0","2"," No     ","05/06/2011","10/15/2013","120","240",""
"8048","465","304","      ","    304-00-00013","309804001400-001","CABLE, FIBER OPTIC, M85045/1","40010","4048","05/01/2011","120","01/01/2011"," LF   ","0","0","4048"," No     ","03/28/2011","12/17/2012","0","0",""
"8048","465","304","      ","    304-00-00016","300102020102-023","CABLE, ELECTRIC, DX-3,      ","387","169","05/01/2011","120","01/01/2011"," FT   ","0","0","169"," No     ","03/28/2011","12/17/2012","0","0",""
"8048","465","304","      ","    304-00-00017","302702010101-002","CABLE, ELECTRIC, DX-4       ","36","36","01/03/2013","160","07/27/2012"," FT   ","0","0","36"," No     ","12/13/2012","12/13/2012","0","0",""
"8048","465","304","      ","    304-00-00111","308103080102-003","CABLE, ELECTRIC, LSTNW-9    ","70","70","01/03/2013","160","07/27/2012"," FT   ","0","0","70"," No     ","12/13/2012","12/13/2012","0","0",""
"8048","465","304","      ","    304-00-00136","301M03020101-002","CABLE, ELECTRIC, TXW-4      ","75","75","08/07/2015","40","06/28/2015"," FT   ","0","0","75"," No     ","07/30/2015","07/30/2015","0","0",""
"8048","465","304","      ","    304-00-00338","302409140500-001","CABLE, ELECTRIC, CSLSZH09   ","32","32","01/03/2013","160","07/27/2012"," FT   ","0","0","32"," No     ","12/13/2012","12/13/2012","0","0",""
"8048","465","304","      ","    304-00-00368","308401041006-228","CABLE, ELECTRIC, M17/229-000","262","262","02/29/2012","123","10/29/2011"," LF   ","0","0","262"," No     ","03/20/2015","03/20/2015","0","0",""
"8048","465","304","      ","    304-01-00009","302207020101-001","CABLE, ELECTRIC, 7XW-3      ","2342","207","09/13/2013","40","08/04/2013"," LF   ","0","0","207"," No     ","03/28/2011","04/17/2014","2.85","589.95",""
"8048","465","304","      ","    304-01-00015","306208040100-001","CABLE, CAT 5E, DRAKA PART NO","1893","93","05/01/2012","120","01/02/2012"," LF   ","0","0","93"," No     ","03/28/2011","12/17/2012","0.87","80.91",""
"8048","465","304","      ","    304-01-00015","306208040100-001","CABLE, CAT 5E, DRAKA PART NO","1893","93","05/01/2012","120","01/02/2012"," LF   ","0","0","93"," No     ","03/28/2011","12/17/2012","0.87","80.91",""
