"Proj","SWBS","Item","Description","Noun 1","Noun 2","NRE","Vendor","PO","Line","Unit Price","Order Qty","Delivered Qty","Pending Qty","Pending Amnt","Delv.date","Payment Terms","Ledger Account","CLIN","Effort","","","","","","","","",""
"      ","110","   04-85-700-116","ANGLE                ","SERVICE   ","CUTTING           ","   ","100876","606513","3","0","1","0","1","0","11/18/2013","8","         ","            ","","","","","","","","","",""
"      ","110","   04-85-703-104","ANGLE                ","SERVICE   ","CUTTING           ","   ","100876","606513","4","0","1","0","1","0","11/18/2013","8","         ","            ","","","","","","","","","",""
"      ","110","   04-85-703-105","ANGLE                ","SERVICE   ","CUTTING           ","   ","100876","606513","5","0","1","0","1","0","11/18/2013","8","         ","            ","","","","","","","","","",""
"      ","110","   04-85-705-103","ANGLE                ","SERVICE   ","CUTTING           ","   ","100876","606513","6","0","1","0","1","0","11/18/2013","8","         ","            ","","","","","","","","","",""
"      ","110","   04-85-705-107","ANGLE                ","SERVICE   ","CUTTING           ","   ","100876","606513","7","0","1","0","1","0","11/18/2013","8","         ","            ","","","","","","","","","",""
"      ","110","   04-85-705-108","ANGLE                ","SERVICE   ","CUTTING           ","   ","100876","606513","8","0","1","0","1","0","11/18/2013","8","         ","            ","","","","","","","","","",""
"      ","110","   04-85-705-109","ANGLE                ","SERVICE   ","CUTTING           ","   ","100876","606513","9","0","1","0","1","0","11/18/2013","8","         ","            ","","","","","","","","","",""
"      ","110","   04-83-701-111","ANGLE                ","SERVICE   ","CUTTING           ","   ","100876","606513","10","0","1","0","1","0","11/18/2013","8","         ","            ","","","","","","","","","",""
"      ","110","   04-83-705-114","ANGLE                ","SERVICE   ","CUTTING           ","   ","100876","606513","11","0","1","0","1","0","11/18/2013","8","         ","            ","","","","","","","","","",""
"      ","110","   04-81-705-106","ANGLE                ","SERVICE   ","CUTTING           ","   ","100876","606513","12","0","2","0","2","0","11/18/2013","8","         ","            ","","","","","","","","","",""
"      ","110","   04-81-700-108","ANGLE                ","SERVICE   ","CUTTING           ","   ","100876","606513","13","0","1","0","1","0","11/18/2013","8","         ","            ","","","","","","","","","",""
"      ","110","   04-81-700-110","ANGLE                ","SERVICE   ","CUTTING           ","   ","100876","606513","14","0","1","0","1","0","11/18/2013","8","         ","            ","","","","","","","","","",""
"      ","110","   04-81-701-102","ANGLE                ","SERVICE   ","CUTTING           ","   ","100876","606513","15","0","1","0","1","0","11/18/2013","8","         ","            ","","","","","","","","","",""
"      ","110","   04-7D-705-114","ANGLE                ","SERVICE   ","CUTTING           ","   ","100876","606513","16","0","1","0","1","0","11/18/2013","8","         ","            ","","","","","","","","","",""
"      ","110","   04-7A-717-102","ANGLE                ","SERVICE   ","CUTTING           ","   ","100876","606513","17","0","1","0","1","0","11/18/2013","8","         ","            ","","","","","","","","","",""
