"Proj","SWBS","Item","Description","Noun 1","Noun 2","NRE","Vendor","PO","Line","Unit Price","Order Qty","Delivered Qty","Pending Qty","Pending Amnt","Delv.date","Payment Terms","Ledger Account","CLIN","Effort","","","","","","","","","","",""
"SWBS: ","588","AIRCRAFT HANDLING/SERVICE","            ","          ","                  ","   ","      ","      ","    ","     Total","for SWBS      "," 588 :        ","0","","","","","","","","","","","","","","","","",""
"469","593","593-01-V0002-L26","CERTIFICATE, IDENTIC ","          ","                  ","   ","101589","520967","136","0","1","0","1","0","12/21/2012","8","         ","            ","","","","","","","","","","","",""
"469","593","593-01-V0003-L26","CERTIFICATE, IDENTIC ","          ","                  ","   ","101589","520967","138","0","1","0","1","0","01/04/2013","8","         ","            ","","","","","","","","","","","",""
"469","593","593-01-V0666-L26","CERTIFICATE, IDENTIC ","          ","                  ","   ","101589","520967","140","0","1","0","1","0","12/21/2012","8","         ","            ","","","","","","","","","","","",""
"469","593","593-01-V0686-L26","CERTIFICATE, IDENTIC ","          ","                  ","   ","101589","520967","142","0","1","0","1","0","12/21/2012","8","         ","            ","","","","","","","","","","","",""
"469","593","593-02-V0001-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","520967","144","0","1","0","1","0","12/21/2012","8","         ","            ","","","","","","","","","","","",""
"469","593","593-02-V0126-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","520967","146","0","1","0","1","0","12/21/2012","8","         ","            ","","","","","","","","","","","",""
"469","593","593-02-V0156-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","520967","148","0","1","0","1","0","12/21/2012","8","         ","            ","","","","","","","","","","","",""
"469","593","593-02-V0666-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","520967","150","0","1","0","1","0","12/21/2012","8","         ","            ","","","","","","","","","","","",""
"469","593","593-02-V0668-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","520967","152","0","1","0","1","0","12/21/2012","8","         ","            ","","","","","","","","","","","",""
"469","593","593-02-V0669-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","520967","154","0","1","0","1","0","12/21/2012","8","         ","            ","","","","","","","","","","","",""
"469","593","593-02-V0670-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","520967","156","0","1","0","1","0","12/21/2012","8","         ","            ","","","","","","","","","","","",""
"469","593","593-02-V0672-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","520967","158","0","1","0","1","0","12/21/2012","8","         ","            ","","","","","","","","","","","",""
"469","593","593-02-V0673-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","520967","160","0","1","0","1","0","12/21/2012","8","         ","            ","","","","","","","","","","","",""
"469","593","593-02-V0674-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","520967","162","0","1","0","1","0","12/21/2012","8","         ","            ","","","","","","","","","","","",""
"469","593","593-02-V0694-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","520967","165","0","1","0","1","0","12/21/2012","8","         ","            ","","","","","","","","","","","",""
"469","593","593-02-V0695-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","520967","167","0","1","0","1","0","12/21/2012","8","         ","            ","","","","","","","","","","","",""
"469","593","593-02-V0696-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","520967","169","0","1","0","1","0","12/21/2012","8","         ","            ","","","","","","","","","","","",""
"469","593","593-02-V0698-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","520967","171","0","1","0","1","0","12/21/2012","8","         ","            ","","","","","","","","","","","",""
"469","593","593-02-V0699-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","520967","173","0","1","0","1","0","12/21/2012","8","         ","            ","","","","","","","","","","","",""
"469","593","593-02-V0700-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","520967","175","0","1","0","1","0","12/21/2012","8","         ","            ","","","","","","","","","","","",""
"469","593","593-02-V0725-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","520967","177","0","1","0","1","0","12/21/2012","8","         ","            ","","","","","","","","","","","",""
"469","593","593-02-V703A-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","520991","41","0","1","0","1","0","11/26/2012","8","         ","            ","","","","","","","","","","","",""
"469","593","593-08-HA001-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521043","345","0","1","0","1","0","12/15/2013","8","         ","            ","","","","","","","","","","","",""
"469","593","593-08-HA002-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521043","347","0","1","0","1","0","12/15/2013","8","         ","            ","","","","","","","","","","","",""
"469","593","593-08-HA004-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521043","349","0","1","0","1","0","12/15/2013","8","         ","            ","","","","","","","","","","","",""
"469","593","593-08-HA006-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521043","351","0","1","0","1","0","12/15/2013","8","         ","            ","","","","","","","","","","","",""
"469","593","593-08-HA007-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521043","353","0","1","0","1","0","12/15/2013","8","         ","            ","","","","","","","","","","","",""
"469","593","593-08-HA016-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521043","355","0","1","0","1","0","12/15/2013","8","         ","            ","","","","","","","","","","","",""
"469","593","593-08-HA017-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521043","357","0","1","0","1","0","12/15/2013","8","         ","            ","","","","","","","","","","","",""
"469","593","593-08-HA020-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521043","359","0","1","0","1","0","12/15/2013","8","         ","            ","","","","","","","","","","","",""
"469","593","593-08-HA021-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521043","361","0","1","0","1","0","12/15/2013","8","         ","            ","","","","","","","","","","","",""
"469","593","593-08-HA022-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521043","363","0","1","0","1","0","12/15/2013","8","         ","            ","","","","","","","","","","","",""
"469","593","593-08-HA023-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521043","365","0","1","0","1","0","12/15/2013","8","         ","            ","","","","","","","","","","","",""
"469","593","593-08-HA026-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521043","367","0","1","0","1","0","12/15/2013","8","         ","            ","","","","","","","","","","","",""
"469","593","593-08-HA027-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521043","369","0","1","0","1","0","12/15/2013","8","         ","            ","","","","","","","","","","","",""
"469","593","593-08-HA028-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521043","371","0","1","0","1","0","12/15/2013","8","         ","            ","","","","","","","","","","","",""
"469","593","  A1L00-5932-016","A1L OUTSOURCED SPOOL ","          ","                  ","   ","106531","521164","246","385","1","0","1","385","07/22/2013","8","         ","            ","","","","","","","","","","","",""
"469","593","  A2L00-5932-022","OUTSOURCED0469SPOOLS ","          ","                  ","   ","106531","521172","180","385","1","0","1","385","08/21/2013","8","         ","            ","","","","","","","","","","","",""
"469","593","  A2L00-5932-026","OUTSOURCED0469SPOOLS ","          ","                  ","   ","106531","521172","183","385","1","0","1","385","08/21/2013","8","         ","            ","","","","","","","","","","","",""
"469","593","  A2L00-5932-027","OUTSOURCED0469SPOOLS ","          ","                  ","   ","106531","521172","184","385","1","0","1","385","08/21/2013","8","         ","            ","","","","","","","","","","","",""
"469","593","  D2SD2-5931-003","OUTSOURCED0469SPOOLS ","          ","                  ","   ","106531","521305","383","385","1","0","1","385","09/28/2013","8","         ","            ","","","","","","","","","","","",""
"469","593","593-02-V0156-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","521350","25","0","1","0","1","0","11/16/2013","8","         ","            ","","","","","","","","","","","",""
"469","593","593-02-V0666-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","521350","26","0","1","0","1","0","11/16/2013","8","         ","            ","","","","","","","","","","","",""
"469","593","593-02-V0668-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","521350","27","0","1","0","1","0","11/16/2013","8","         ","            ","","","","","","","","","","","",""
"469","593","593-02-V0695-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","521350","28","0","1","0","1","0","11/16/2013","8","         ","            ","","","","","","","","","","","",""
"469","593","593-02-V0696-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","521350","29","0","1","0","1","0","11/16/2013","8","         ","            ","","","","","","","","","","","",""
"469","593","593-01-V0004-L26","CERTIFICATE, IDENTIC ","          ","                  ","   ","100900","521394","12","0","1","0","1","0","09/23/2013","8","         ","            ","","","","","","","","","","","",""
"469","593","593-01-V0019-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","100900","521394","13","0","1","0","1","0","09/23/2013","8","         ","            ","","","","","","","","","","","",""
"469","593","593-01-V0728-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","100900","521394","14","0","1","0","1","0","09/23/2013","8","         ","            ","","","","","","","","","","","",""
"469","593","593-01-V0733-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","100900","521394","15","0","1","0","1","0","09/23/2013","8","         ","            ","","","","","","","","","","","",""
"469","593","593-01-V0737-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","100900","521394","16","0","1","0","1","0","09/23/2013","8","         ","            ","","","","","","","","","","","",""
"469","593","593-02-V0728-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","100900","521394","17","0","1","0","1","0","09/23/2013","8","         ","            ","","","","","","","","","","","",""
"469","593","593-02-V0736-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","100900","521394","18","0","1","0","1","0","09/23/2013","8","         ","            ","","","","","","","","","","","",""
"469","593","593-02-V0737-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","100900","521394","19","0","1","0","1","0","09/23/2013","8","         ","            ","","","","","","","","","","","",""
"469","593","593-01-V0737-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","100900","591139","2","0","1","0","1","0","04/21/2014","8","         ","            ","","","","","","","","","","","",""
"469","593","593-02-V0736-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","100900","591139","4","0","1","0","1","0","04/21/2014","8","         ","            ","","","","","","","","","","","",""
"469","593","593-02-S0001-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","100479","591322","4","0","1","0","1","0","06/06/2014","8","         ","            ","","","","","","","","","","","",""
"469","593","593-02-V0698-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","592020","2","0","1","0","1","0","02/16/2015","8","         ","            ","","","","","","","","","","","",""
"469","593","593-02-V0733-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","100900","592584","2","0","1","0","1","0","09/22/2015","8","         ","            ","","","","","","","","","","","",""
"469","593","593-01-V0736-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","100900","592584","4","0","1","0","1","0","09/22/2015","8","         ","            ","","","","","","","","","","","",""
"469","593","593-02-V0695-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","592710","4","0","1","0","1","0","01/27/2016","8","         ","            ","","","","","","","","","","","",""
"469","593","593-02-V0666-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","100479","921192","2","0","1","0","1","0","07/08/2015","8","         ","            ","","","","","","","","","","","",""
"SWBS: ","593","593M - POLLUTION","CONTROL SYS          ","          ","                  ","   ","      ","      ","    ","     Total","for SWBS      "," 593 :        1925.00","","","","","","","","","","","","","","","","","",""
"469","602","    602-01-OCT16","OUTFITTING LHPRS, OC ","          ","                  ","   ","101007","691517","5","1","1","0","1","1","10/31/2016","8","         ","            ","","","","","","","","","","","",""
"469","602","    602-01-NOV16","OUTFIT LHPR ORDERS,  ","          ","                  ","   ","101007","691548","5","1","1","0","1","1","11/30/2016","8","         ","            ","","","","","","","","","","","",""
"469","602","    602-01-DEC16","HULL LABEL ORDERS, D ","          ","                  ","   ","101007","691581","5","1","1","0","1","1","12/31/2016","8","         ","            ","","","","","","","","","","","",""
"469","602","    602-01-JAN17","HULL LHPR ORDERS, 1/ ","          ","                  ","   ","101007","691613","5","1","1","0","1","1","01/31/2017","8","         ","            ","","","","","","","","","","","",""
"469","602","    602-01-FEB17","HULL LHPRs 2/2017    ","          ","                  ","   ","101007","691646","5","1","1","0","1","1","02/28/2017","8","         ","            ","","","","","","","","","","","",""
"469","602","    602-01-FEB17","HULL LHPRs 2/2017    ","          ","                  ","   ","104071","691649","5","1","1","0","1","1","02/28/2017","8","         ","            ","","","","","","","","","","","",""
"469","602","    602-01-32017","HULL LHPRS, MARCH 20 ","          ","                  ","   ","101007","691678","5","1","1","0","1","1","03/31/2017","8","         ","            ","","","","","","","","","","","",""
"469","602","    602-01-42017","HULL LHPRS, APRIL 20 ","          ","                  ","   ","101007","691681","5","1","1","0","1","1","04/28/2017","8","         ","            ","","","","","","","","","","","",""
"SWBS: ","602","602M - HULL DESIGNATING","& MARK        ","          ","                  ","   ","      ","      ","    ","     Total","for SWBS      "," 602 :        ","8","","","","","","","","","","","","","","","","",""
"SWBS: ","603","603M - DRAFT MARKS","                   ","          ","                  ","   ","      ","      ","    ","     Total","for SWBS      "," 603 :        ","0","","","","","","","","","","","","","","","","",""
"469","604","    604-00-00003","SERVICES, LOCKSMITH, ","SERVICE   ","LOCKSMITH         ","   ","12930","510124","1","0","2000","0","2000","0","01/31/2017","1","         ","            ","","","","","","","","","","","",""
"SWBS: ","604","604M - LOCKS, KEYS","& TAGS             ","          ","                  ","   ","      ","      ","    ","     Total","for SWBS      "," 604 :        ","0","","","","","","","","","","","","","","","","",""
"SWBS: ","605","605M - RODENT PROOFING","               ","          ","                  ","   ","      ","      ","    ","     Total","for SWBS      "," 605 :        ","0","","","","","","","","","","","","","","","","",""
"SWBS: ","610","LIFE SAVING     ","                     ","          ","                  ","   ","      ","      ","    ","     Total","for SWBS      "," 610 :        ","0","","","","","","","","","","","","","","","","",""
"SWBS: ","611","611M - HULL FITTINGS","                 ","          ","                  ","   ","      ","      ","    ","     Total","for SWBS      "," 611 :        ","0","","","","","","","","","","","","","","","","",""
"469","612","    612-02-0D55B","DETAIL 55-B SNAP HOO ","ASSEMBLY  ","SNAP              ","   ","105661","606001","6","0","2","0","2","0","08/30/2013","8","         ","            ","","","","","","","","","","","",""
"469","612","    612-02-0SP02","QUICK RELEASE PENDAN ","ASSEMBLY  ","PENDANT           ","   ","105661","606001","42","0","2","0","2","0","03/07/2014","8","         ","            ","","","","","","","","","","","",""
"SWBS: ","612","612M - GEN REQ-LIFELNES","RAIL &        ","          ","                  ","   ","      ","      ","    ","     Total","for SWBS      "," 612 :        ","0","","","","","","","","","","","","","","","","",""
"SWBS: ","613","613M - GEN REQ-RIGGING&COVER","         ","          ","                  ","   ","      ","      ","    ","     Total","for SWBS      "," 613 :        ","0","","","","","","","","","","","","","","","","",""
"469","622","    622-99-COGRT","OUTSOURCED DECK GRAT ","          ","                  ","   ","101878","522423","1","0","1","0","1","0","07/01/2015","8","         ","            ","","","","","","","","","","","",""
"469","622","    622-01-S0000","VENDOR SRVC, INSTALL ","SERVICE   ","VENDOR            ","   ","105146","582974","1","0","1","0","1","0","07/25/2014","8","         ","            ","","","","","","","","","","","",""
"469","622","    622-01-00036","FITTING, STANCHION,  ","FITTING   ","STANCHION         ","   ","9647","765776","1","8.36","3","0","3","25.08","06/24/2016","1","         ","            ","","","","","","","","","","","",""
"469","622","    622-01-00037","FITTING, STANCHION,  ","FITTING   ","STANCHION         ","   ","9647","765776","2","10.45","5","0","5","52.25","06/24/2016","1","         ","            ","","","","","","","","","","","",""
"469","622","    622-01-00038","FITTING, STANCHION,  ","FITTING   ","STANCHION         ","   ","9647","765776","3","10.45","2","0","2","20.9","06/24/2016","1","         ","            ","","","","","","","","","","","",""
"SWBS: ","622","622M - GEN REQ HNDRAILS,GRAT","         ","          ","                  ","   ","      ","      ","    ","     Total","for SWBS      "," 622 :        ","98.23","","","","","","","","","","","","","","","","",""
"SWBS: ","623","623M - GEN REQ FOR","LADDERS            ","          ","                  ","   ","      ","      ","    ","     Total","for SWBS      "," 623 :        ","0","","","","","","","","","","","","","","","","",""
"469","625","    625-01-00031","3000 SERIES CONTROL  ","SYSTEM    ","CONTROL           ","   ","103746","763900","30","0","1","0","1","0","10/20/2013","8","         ","            ","","","","","","","","","","","",""
"469","625","625-01-00013-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","103746","763900","39","0","1","0","1","0","10/20/2013","8","         ","            ","","","","","","","","","","","",""
"469","625","625-01-00014-899","REPLACEMENT MOUNTING ","BRACKET   ","MOUNTING          ","   ","103746","763900","41","0","1","0","1","0","01/22/2016","8","         ","            ","","","","","","","","","","","",""
"469","625","625-01-00003-L26","CERTIFICATE, IDENTIC ","          ","                  ","   ","1974","764028","37","0","1","0","1","0","11/02/2013","8","         ","            ","","","","","","","","","","","",""
"469","625","625-01-00004-L26","CERTIFICATE, IDENTIC ","          ","                  ","   ","1974","764028","38","0","1","0","1","0","11/02/2013","8","         ","            ","","","","","","","","","","","",""
"SWBS: ","625","625M - GEN REQ PRTLIGHT&WINDOW","       ","          ","                  ","   ","      ","      ","    ","     Total","for SWBS      "," 625 :        ","0","","","","","","","","","","","","","","","","",""
"SWBS: ","630","630M - CORROSION","CONTROL              ","          ","                  ","   ","      ","      ","    ","     Total","for SWBS      "," 630 :        ","0","","","","","","","","","","","","","","","","",""
"469","631","    631-01-00L78","DECK COATING, MIL-PR ","PAINT     ","DECK              ","   ","103061","690944","2","350","18","12","6","2100","01/25/2016","8","         ","            ","","","","","","","","","","","",""
"469","631","    631-01-00L78","DECK COATING, MIL-PR ","PAINT     ","DECK              ","   ","103061","690944","3","350","-6","0","-6","-2100","10/20/2016","8","         ","            ","","","","","","","","","","","",""
"469","631","    631-01-00L17","PAINT,MIL-PRF-24635  ","PAINT     ","ANTI-STAIN        ","   ","7476","690996","7","37.92","50","35","15","568.8","06/01/2017","8","         ","            ","","","","","","","","","","","",""
"469","631","    631-01-00L20","PAINT,SHERWIN-WILLIA ","PAINT     ","BASE ACCELORATOR  ","   ","7476","690996","8","139.71","10","6","4","558.84","06/01/2017","8","         ","            ","","","","","","","","","","","",""
"469","631","    631-01-00L24","PAINT, DOD-E-24607 C ","PAINT     ","ENAMEL            ","   ","7476","690996","12","45.49","40","35","5","227.45","06/01/2017","8","         ","            ","","","","","","","","","","","",""
"469","631","    631-01-00L26","ANTI CONDENSATION TE ","PAINT     ","ANTI SWEAT        ","   ","7476","690996","17","52.99","40","16","24","1271.76","06/01/2017","8","         ","            ","","","","","","","","","","","",""
"469","631","    631-01-00L40","PAINT, TT-P-28H ALUM ","PAINT     ","MODIFIED SILICONE ","   ","7476","690996","23","102.82","5","4","1","102.82","06/01/2017","8","         ","            ","","","","","","","","","","","",""
"469","631","    631-01-00L41","PAINT, MIL-PRF-24635 ","PAINT     ","ENAMEL            ","   ","7476","690996","24","64.59","5","1","4","258.36","06/01/2017","8","         ","            ","","","","","","","","","","","",""
"469","631","    631-01-00L42","PAINT, MIL-PRF-24635 ","PAINT     ","ENAMEL            ","   ","7476","690996","25","64.59","5","1","4","258.36","06/01/2017","8","         ","            ","","","","","","","","","","","",""
"469","631","    631-01-00L43","PC WELD PRECONSTRUCT ","          ","                  ","   ","7476","690996","26","28.75","5","0","5","143.75","06/01/2017","8","         ","            ","","","","","","","","","","","",""
"469","631","    631-01-00L44","PC WELD PRECONSTRUCT ","          ","                  ","   ","7476","690996","27","28.75","5","0","5","143.75","06/01/2017","8","         ","            ","","","","","","","","","","","",""
"469","631","    631-01-00L47","PAINT, MIL-PRF-24635 ","PAINT     ","ENAMEL            ","   ","7476","690996","28","57.95","5","1","4","231.8","06/01/2017","8","         ","            ","","","","","","","","","","","",""
"469","631","    631-01-00L48","PAINT, MIL-PRF-24635 ","PAINT     ","ENAMEL            ","   ","7476","690996","29","72.52","5","4","1","72.52","06/01/2017","8","         ","            ","","","","","","","","","","","",""
"469","631","    631-01-00L50","PAINT, MIL-PRF-24635 ","PAINT     ","ENAMEL            ","   ","7476","690996","31","50.2","5","4","1","50.2","06/01/2017","8","         ","            ","","","","","","","","","","","",""
"469","631","    631-01-00L51","PAINT, MIL-PRF-24635 ","PAINT     ","ENAMEL            ","   ","7476","690996","32","50.2","5","1","4","200.8","06/01/2017","8","         ","            ","","","","","","","","","","","",""
"469","631","    631-01-00L52","PAINT, MIL-PRF-24635 ","PAINT     ","ENAMEL            ","   ","7476","690996","33","64.59","5","0","5","322.95","06/01/2017","8","         ","            ","","","","","","","","","","","",""
"469","631","    631-01-00L53","PAINT, MIL-PRF-24635 ","PAINT     ","ENAMEL            ","   ","7476","690996","34","64.59","5","1","4","258.36","06/01/2017","8","         ","            ","","","","","","","","","","","",""
"469","631","    631-01-00L54","PAINT, PRF-24635 TYP ","PAINT     ","ENAMEL            ","   ","7476","690996","35","64.59","5","0","5","322.95","06/01/2017","8","         ","            ","","","","","","","","","","","",""
"469","631","    631-01-00L55","PAINT, MIL-PRF-24635 ","PAINT     ","ENAMEL            ","   ","7476","690996","36","60.3","5","0","5","301.5","06/01/2017","8","         ","            ","","","","","","","","","","","",""
"469","631","    631-01-00L56","PAINT, MIL-PRF-24635 ","PAINT     ","ENAMEL            ","   ","7476","690996","37","64.59","5","0","5","322.95","06/01/2017","8","         ","            ","","","","","","","","","","","",""
"469","631","    631-01-00L57","PAINT, MIL-PRF-24635 ","PAINT     ","ENAMEL            ","   ","7476","690996","38","118.11","5","1","4","472.44","06/01/2017","8","         ","            ","","","","","","","","","","","",""
"469","631","    631-01-00L58","PAINT, MIL-PRF-24635 ","PAINT     ","ENAMEL            ","   ","7476","690996","39","50.2","5","0","5","251","06/01/2017","8","         ","            ","","","","","","","","","","","",""
"469","631","    631-01-00L59","PAINT, MIL-PRF-24635 ","PAINT     ","ENAMEL            ","   ","7476","690996","40","50.2","5","2","3","150.6","06/01/2017","8","         ","            ","","","","","","","","","","","",""
"469","631","    631-01-00L60","PAINT, MIL-PRF-24635 ","PAINT     ","ENAMEL            ","   ","7476","690996","41","48.97","5","0","5","244.85","06/01/2017","8","         ","            ","","","","","","","","","","","",""
"469","631","    631-01-00L61","PAINT, MIL-PRF-24635 ","PAINT     ","ENAMEL            ","   ","7476","690996","42","61.47","5","0","5","307.35","06/01/2017","8","         ","            ","","","","","","","","","","","",""
"469","631","    631-01-00L62","PAINT, MIL-PRF-24635 ","PAINT     ","ENAMEL            ","   ","7476","690996","43","61.47","5","0","5","307.35","06/01/2017","8","         ","            ","","","","","","","","","","","",""
"469","631","    631-01-00L63","PAINT, MIL-PRF-24635 ","PAINT     ","ENAMEL            ","   ","7476","690996","44","61.47","5","1","4","245.88","06/01/2017","8","         ","            ","","","","","","","","","","","",""
"469","631","    631-01-00L67","PAINT, HIGH SOLID ED ","PAINT     ","EPOXY             ","   ","7476","690996","45","57.58","45","14","31","1784.98","06/01/2017","8","         ","            ","","","","","","","","","","","",""
"469","631","    631-01-00L91","PAINT, MIL-PRF-24635 ","PAINT     ","ENAMEL            ","   ","7476","690996","46","50.2","5","0","5","251","06/01/2017","8","         ","            ","","","","","","","","","","","",""
"469","631","    631-01-0L111","PAINT, TOUCH-UP, ENA ","PAINT     ","TOUCH-UP          ","   ","7476","690996","47","40","20","7","13","520","06/01/2017","8","         ","            ","","","","","","","","","","","",""
"469","631","    631-01-0L112","PAINT, LATEX, MIL-PR ","PAINT     ","LATEX ENAMEL      ","   ","7476","690996","48","52.99","10","5","5","264.95","06/01/2017","8","         ","            ","","","","","","","","","","","",""
"469","631","    631-01-0L113","PAINT, LATEX, MIL-PR ","PAINT     ","LATEX ENAMEL      ","   ","7476","690996","49","52.99","10","0","10","529.9","06/01/2017","8","         ","            ","","","","","","","","","","","",""
"469","631","    631-01-0L114","PAINT, LATEX, MIL-PR ","PAINT     ","LATEX ENAMEL      ","   ","7476","690996","50","52.99","10","0","10","529.9","06/01/2017","8","         ","            ","","","","","","","","","","","",""
"469","631","    631-01-0L118","DURAPLATE UHS TOPCOA ","TOPCOAT   ","WHITE             ","   ","7476","690996","51","28.46","300","270","30","853.8","06/01/2017","8","         ","            ","","","","","","","","","","","",""
"469","631","    631-01-0L119","STATIC MIXER, 3/8 X  ","MIXER     ","STATIC            ","   ","7476","690996","52","2.75","600","488","112","308","06/01/2017","8","         ","            ","","","","","","","","","","","",""
"469","631","    631-01-0L120","DURAPLATE 235 GREEN  ","PRIMER    ","EPOXY             ","   ","7476","690996","53","26.74","300","120","180","4813.2","06/01/2017","8","         ","            ","","","","","","","","","","","",""
"469","631","    631-01-0L121","POLYSILOXANE XLE, RE ","POLYSILOXA","PAINT             ","   ","7476","690996","54","139.72","15","6","9","1257.48","06/01/2017","8","         ","            ","","","","","","","","","","","",""
"469","631","    631-01-0L122","POLYSILOXANE XLE, WH ","POLYSILOXA","PAINT             ","   ","7476","690996","55","139.71","15","0","15","2095.65","06/01/2017","8","         ","            ","","","","","","","","","","","",""
"469","631","    631-01-0L123","POLYSILOXANE XLE, BL ","POLYSILOXA","PAINT             ","   ","7476","690996","56","139.71","5","0","5","698.55","06/01/2017","8","         ","            ","","","","","","","","","","","",""
"469","631","    631-01-0L124","POLYSILOXANE XLE,YEL ","POLYSILOXA","PAINT             ","   ","7476","690996","57","139.71","15","0","15","2095.65","06/01/2017","8","         ","            ","","","","","","","","","","","",""
"469","631","    631-01-000L1","PAINT, ANTI- CORROSI ","PAINT     ","ANTI-CORROSION    ","   ","7476","690996","69","34.92","150","115","35","1222.2","06/01/2017","8","         ","            ","","","","","","","","","","","",""
"469","631","    631-01-00L23","PAINT, DOD-E-24607 C ","PAINT     ","ENAMEL            ","   ","7476","690996","76","45.49","50","0","50","2274.5","06/01/2017","8","         ","            ","","","","","","","","","","","",""
"469","631","    631-01-00L24","PAINT, DOD-E-24607 C ","PAINT     ","ENAMEL            ","   ","7476","690996","77","45.49","20","10","10","454.9","06/01/2017","8","         ","            ","","","","","","","","","","","",""
"469","631","    631-01-0L26B","ANTI-CONDENSATION CO ","PAINT     ","ANTI SWEAT        ","   ","7476","690996","80","54.15","5","0","5","270.75","06/01/2017","8","         ","            ","","","","","","","","","","","",""
