"SWBS","Item#","Desc.","UOM","Qty","Unit Cost","Ext. Cost","","","","","","",""
"110","110-01-86605","SERVICES, FOX VALLEY METAL    ","EA ","1","$0.00","$0.00","","","","","","",""
"110","110-01-86606","SERVICES                      ","LO ","1","$228.73","$228.73","","","","","","",""
"110","110-01-86607","SERVICES, PLUTCHAK FAB TO BURN","LO ","1","$0.01","$0.01","","","","","","",""
"110","110-01-86608","SERVICES FOX VALLEY METAL     ","LO ","1","$0.01","$0.01","","","","","","",""
"110","110-01-86609","SERVICES FOX VALLEY METAL     ","LO ","1","$0.01","$0.01","","","","","","",""
"110","110-01-86610","SERVICES, FOX VALLEY METAL    ","EA ","1","$589.78","$589.78","","","","","","",""
"110","110-01-86611","SERVICES, PLUTCHAK FAB TO BURN","EA ","1","$6,579.85","$6,579.85","","","","","","",""
"110","110-01-88101","SUBCONTRACT SRVS SUB MOD 881  ","LO ","1","$91,811.62","$91,811.62","","","","","","",""
"110","110-01-88201","SUBCONTRACT FOR SERVICES      ","EA ","1","$108,780.91","$108,780.91","","","","","","",""
"110","110-01-88301","SUBCONTRACT FOR SERVICES      ","LO ","1","$56,812.39","$56,812.39","","","","","","",""
"110","110-01-90101","SUBCONTRACT SERVICES FOR SUBS ","LO ","1","$6,226.97","$6,226.97","","","","","","",""
"110","110-01-IC517","PLATE, INCONEL 625, ASTM B443,","EA ","0","$17,232.93","$0.00","","","","","","",""
"110","110-01-IC518","FB INCONEL 625, ASTM B443,    ","EA ","0","$2,120.17","$0.00","","","","","","",""
"110","110-01-PCW400","CHANGES FOR PCW-411 & 413","LO ","1","$253.50","$253.50","","","","","","",""
"110","110-99-00002","VENDOR SERVICES, SPLITTING BEAMS             ","EA ","1","$49,796.53","$49,796.53","","","","","","",""
"110","110-99-00999","VENDOR SERVICES               ","EA ","1","$0.00","$0.00","","","","","","",""
"110","110-99-99999","FOUNDATION PLATES             ","EA ","1","$0.00","$0.00","","","","","","",""
"110","110-99-GR801","GRATING, 316L SS, 19W4, PLAIN ","EA ","7","$2,737.78","$19,164.46","","","","","","",""
"110","110-99-GR802","WELD STUD, 1/4"" X 20 UNC-2A   ","EA ","60","$2.27","$135.98","","","","","","",""
"110","110-99-GR803","HEX NUTS, SELF LOCKING, 1/4""  ","EA ","100","$0.05","$5.22","","","","","","",""
"110","110-99-GR804","GRATING CLIPS, CRES           ","EA ","100","$0.65","$64.75","","","","","","",""
"110","11-10M560T40","PLATE 56MM X 96"" X 40', ABS HY","EA ","1","$66,885.65","$66,885.65","","","","","","",""
"110","11125-052","ANGLE, EQUAL LEGS, STEEL, ASTM","LF ","100","$1.63","$163.25","","","","","","",""
"110","11-12E020G10","PLATE, 1/8"" X 48"" X 10', ASTM ","EA ","0","$0.00","$0.00","","","","","","",""
"110","11-12E040T20","PLATE, 1/4"" X 96"" X 20', ASTM ","EA ","1","$1,115.40","$1,115.40","","","","","","",""
"110","11-13E030T20","PLATE, 3/16"" X 96"" X 20', ABS ","EA ","0","$0.00","$0.00","","","","","","",""
"110","11-13E220K10","PLATE, 1-3/8"" X 5' X 10', ABS ","EA ","1","$948.82","$948.82","","","","","","",""
"110","11-13E240K10","PLATE, 1.5"" X 5' X 10', ABS GR","EA ","0","$0.00","$0.00","","","","","","",""
"110","11-13M040T40","PLATE 4MM X 96"" X 40', ABS    ","EA ","152","$1,625.61","$247,093.39","","","","","","",""
"110","11-13M050T40","PLATE, 5MM X 96"" X 40'        ","EA ","49","$1,940.51","$95,085.09","","","","","","",""
"110","11-13M055T40","PLATE 5.5MM X 96"" X 40', ABS G","EA ","15","$2,134.21","$32,013.10","","","","","","",""
"110","11-13M060T40","PLATE, 6MM X 96"" X 40'        ","EA ","14","$2,327.82","$32,589.47","","","","","","",""
"110","11-13M065T40","PLATE, 6.5MM X 96"" X 40'      ","EA ","26","$2,415.15","$62,793.78","","","","","","",""
"110","11-13M070T40","PLATE, 7MM X 96"" X 40'        ","EA ","10","$2,784.17","$27,841.70","","","","","","",""
"110","11-13M075T40","PLATE, 7.5MM X 96"" X 40'      ","EA ","3","$2,784.17","$8,352.51","","","","","","",""
"110","11-13M080T40","PLATE, 8MM X 96"" X 40'        ","EA ","10","$2,944.44","$29,444.43","","","","","","",""
"110","11-13M085T40","PLATE, 8.5MM X 96"" X 40'      ","EA ","2","$3,155.59","$6,311.18","","","","","","",""
"110","11-13M095T40","PLATE, 9.5MM X 96"" X 40'      ","EA ","0","$0.01","$0.00","","","","","","",""
"110","11-13M100T40","PLATE, 10MM X 96"" X 40'       ","EA ","21","$3,203.50","$67,273.50","","","","","","",""
"110","11-13M110T40","PLATE, 11MM X 96"" X 40'       ","EA ","12","$3,524.11","$42,289.28","","","","","","",""
"110","11-13M120T40","PLATE, 12MM X 96"" X 40'       ","EA ","3","$3,843.91","$11,531.74","","","","","","",""
"110","11-13M125T40","PLATE, 12.5MM X 96"" X 40'     ","EA ","2","$4,003.37","$8,006.75","","","","","","",""
"110","11-13M130T40","PLATE, 13MM X 8FT X 40FT      ","EA ","1","$4,456.44","$4,456.44","","","","","","",""
"110","11-13M140T40","PLATE 14MM X 96"" X 40', ABS GR","EA ","1","$4,799.52","$4,799.52","","","","","","",""
"110","11-13M145T40","PLATE, 14.5MM X 96 X 40       ","EA ","2","$4,923.40","$9,846.79","","","","","","",""
"110","11-13M150T40","PLATE, 15MM X 96"" X 40'0""     ","EA ","0","$0.01","$0.00","","","","","","",""
"110","11-13M155T40","PLATE, 15.5MM X 96"" X 40'     ","EA ","3","$5,871.58","$17,614.73","","","","","","",""
"110","11-13M160T40","PLATE, 16MM X 96"" X 40'       ","EA ","3","$5,432.20","$16,296.60","","","","","","",""
"110","11-13M170T40","PLATE, STL, 17MM X 96"" X 40'  ","EA ","1","$5,827.86","$5,827.86","","","","","","",""
"110","11-13M200T40","PLATE, 20MM X 96"" X 20'       ","EA ","4","$6,790.46","$27,161.86","","","","","","",""
"110","11-13M220T40","PLATE 22MM X 96"" X 40', ABS GR","EA ","0","$0.00","$0.00","","","","","","",""
"110","11-13M230T40","PLATE, 23MM X 96"" X 40', ABS G","EA ","2","$7,808.95","$15,617.89","","","","","","",""
"110","11-13M250T40","PLATE 25MM X 96"" X 40', ABS GR","EA ","6","$8,488.52","$50,931.11","","","","","","",""
"110","11-13M300T40","PLATE 30MM X 96"" X 40', ABS GR","EA ","0","$0.00","$0.00","","","","","","",""
"110","11-13M320T40","PLATE, 32MM X 8' X 40'        ","EA ","5","$10,690.78","$53,453.92","","","","","","",""
"110","11-13M360T40","PLATE 36MM X 96"" X 40', ABS GR","EA ","1","$12,022.92","$12,022.92","","","","","","",""
"110","11-13M410T40","PLATE 41MM X 96"" X 40', ABS GR","EA ","1","$11,931.56","$11,931.56","","","","","","",""
"110","11-13M500T40","PLATE, 50MM X 96"" X 40', ABS G","EA ","1","$14,555.91","$14,555.91","","","","","","",""
"110","11-13M570T40","PLATE, 57MM X 96"" X 40', ABS G","EA ","0","$0.00","$0.00","","","","","","",""
"110","11-14M050T40","PLATE 5MM (8.04#) X 96"" X 40',","EA ","14","$7,367.35","$103,142.88","","","","","","",""
"110","11-14M055T40","PLATE 5.5MM(8.84#) X 96"" X 40'","EA ","7","$12,806.30","$89,644.12","","","","","","",""
"110","11-14M060T40","PLATE 6MM(9.65#) X 96"" X 40', ","EA ","15","$6,024.41","$90,366.11","","","","","","",""
"110","11-14M065T40","PLATE 6.5MM(10.45#) X 96"" X 40","EA ","10","$6,318.24","$63,182.44","","","","","","",""
"110","11-14M070T40","PLATE 7MM(11.26#) X 96"" X 40',","EA ","15","$7,500.66","$112,509.89","","","","","","",""
"110","11-14M075T40","PLATE 7.5MM(12.06#) X 96"" X 40","EA ","20","$7,284.03","$145,680.57","","","","","","",""
"110","11-14M080T40","PLATE 8MM(12.86#) X 96"" X 40',","EA ","34","$8,329.99","$283,219.65","","","","","","",""
"110","11-14M085T40","PLATE, 8.5MM(13.67#) X 96"" X 4","EA ","7","$11,877.91","$83,145.40","","","","","","",""
"110","11-14M090T40","PLATE 9MM(14.47#) X 96"" X 40',","EA ","11","$9,769.74","$107,467.12","","","","","","",""
"110","11-14M095T40","PLATE, 9.5MM(15.2#) X 96"" X 40","EA ","6","$9,047.31","$54,283.88","","","","","","",""
"110","11-14M100T40","PLATE 10MM(16.08#) X 96"" X 40'","EA ","13","$8,875.81","$115,385.47","","","","","","",""
"110","11-14M110T40","PLATE 11MM(17.69#) X 96"" X 40'","EA ","35","$9,764.49","$341,756.99","","","","","","",""
"110","11-14M120T40","PLATE 12MM(19.3#) X 96"" X 40',","EA ","9","$10,648.85","$95,839.61","","","","","","",""
"110","11-14M125T40","PLATE 12.5MM(20.1#) X 96"" X 40","EA ","8","$11,090.61","$88,724.92","","","","","","",""
"110","11-14M130T40","PLATE 13MM(20.9#) X 96"" X 40',","EA ","1","$11,938.65","$11,938.65","","","","","","",""
"110","11-14M135T40","PLATE 13.5MM(21.71#) X 96"" X 4","EA ","1","$12,398.85","$12,398.85","","","","","","",""
"110","11-14M140T40","PLATE, 14MM(22.51#) X 96"" X 40","EA ","2","$12,781.64","$25,563.28","","","","","","",""
"110","11-14M145T40","PLATE 14.5MM(23.31#) X 96"" X 4","EA ","2","$13,235.89","$26,471.79","","","","","","",""
"110","11-14M150T40","PLATE 15MM(24.12#) X 96"" X 40'","EA ","7","$13,695.83","$95,870.84","","","","","","",""
"110","11-14M160T40","PLATE 16MM(25.73#) X 96"" X 40'","EA ","2","$14,610.03","$29,220.05","","","","","","",""
"110","11-14M165T40","PLATE 16.5MM(26.53#) X 96"" X 4","EA ","1","$14,234.76","$14,234.76","","","","","","",""
"110","11-14M170T40","PLATE, 17MM(27.34#) X 96"" X 40","EA ","1","$15,617.36","$15,617.36","","","","","","",""
"110","11-14M200T40","PLATE 20MM(32.16#) X 96"" X 40'","EA ","1","$18,261.11","$18,261.11","","","","","","",""
"110","11-14M210T40","PLATE, 21MM(33.77#) X 96"" X 40","EA ","1","$19,175.30","$19,175.30","","","","","","",""
"110","11-14M250T40","PLATE, 25MM(40.2#) X 96"" X 40'","EA ","1","$22,824.83","$22,824.83","","","","","","",""
"110","11-14M317T40","PLATE, 31.7MM(51.45#) X 96"" X ","EA ","0","$14,956.09","$0.00","","","","","","",""
"110","11-14M320T40","PLATE 32MM X 8"" X 40', HSLA-80","EA ","3","$29,323.11","$87,969.32","","","","","","",""
"110","11-14M560T40","PLATE 56MM X 96"" X 40', ABS GR","EA ","0","$0.00","$0.00","","","","","","",""
"110","11-15M048T40","PLATE, 4.77MM X 96"" X 40', ABS","EA ","18","$2,033.51","$36,603.11","","","","","","",""
"110","11-15M050T40","PLATE, 5MM X 8' X 40', ABS GRA","EA ","0","$0.01","$0.00","","","","","","",""
"110","11-15M055T40","PLATE, 5.5MM X 96"" X 40', EH  ","EA ","33","$2,130.91","$70,320.06","","","","","","",""
"110","11-15M060T40","PLATE, 6MM X 96"" X 40', EH    ","EA ","21","$2,556.22","$53,680.68","","","","","","",""
"110","11-15M065T40","PLATE, 6.5MM X 96"" X 40', EH  ","EA ","25","$2,682.18","$67,054.55","","","","","","",""
"110","11-15M070T40","PLATE, 7MM X 96"" X 40', EH    ","EA ","21","$2,888.67","$60,662.13","","","","","","",""
"110","11-15M075T40","PLATE, 7.5MM X 96"" X 40', EH  ","EA ","15","$3,092.01","$46,380.16","","","","","","",""
"110","11-15M080T40","PLATE, 8MM X 96"" X 40', EH    ","EA ","14","$3,249.05","$45,486.68","","","","","","",""
"110","11-15M085T40","PLATE, 8.5MM X 96"" X 40', ABS ","EA ","15","$3,451.21","$51,768.15","","","","","","",""
"110","11-15M090T40","PLATE, 9MM X 96"" X 40', EH    ","EA ","16","$3,654.41","$58,470.48","","","","","","",""
"110","11-15M095T40","PLATE, 9.5MM X 96"" X 40', EH  ","EA ","4","$3,857.60","$15,430.40","","","","","","",""
"110","11-15M100T40","PLATE, 10MM X 8' X 40'        ","EA ","0","$0.01","$0.00","","","","","","",""
"110","11-15M120T40","PLATE, 12MM X 8' X 40'        ","EA ","17","$4,300.72","$73,112.22","","","","","","",""
"110","11-15M145T40","PLATE, 14.5MM X 96"" X 40', EH ","EA ","1","$5,523.12","$5,523.12","","","","","","",""
"110","11-15M150T40","PLATE, 15MM X 96"" X 40', EH   ","EA ","1","$5,713.70","$5,713.70","","","","","","",""
"110","11-15M200T40","PLATE, 20MM X 96"" X 40', EH   ","EA ","8","$7,551.89","$60,415.09","","","","","","",""
"110","11-15M300T40","PLATE 30MM X 96"" X 40', ABS GR","EA ","0","$0.00","$0.00","","","","","","",""
"110","11-15M500T40","PLATE, 50MM X 96"" X 20', EH   ","EA ","1","$18,254.40","$18,254.40","","","","","","",""
"110","11-15M700T40","PLATE, 70MM X 96"" X 40', ABS G","EA ","1","$25,550.60","$25,550.60","","","","","","",""
"110","11-16M060T40","PLATE 6MM X 96"" X 40', ABS GRA","EA ","0","$0.00","$0.00","","","","","","",""
"110","11-16M100T40","PLATE 10MM X 96"" X 40', ABS GR","EA ","0","$0.00","$0.00","","","","","","",""
"110","11-16M155T40","PLATE 15.5MM X 96"" X 40', ABS ","EA ","0","$0.00","$0.00","","","","","","",""
"110","11-22E020K20","PLATE 11 GAGE X 60"" X 20', AST","EA ","27","$323.47","$8,733.58","","","","","","",""
"110","11-22E020N20","PLATE 1/8"" X 60"" X 20', ASTM A","EA ","0","$0.00","$0.00","","","","","","",""
"110","11-22E021K20","PLATE, 10 GAGE X 60"" X 20', AS","EA ","0","$0.00","$0.00","","","","","","",""
"110","11-42E030T10","PLATE, 3/16"" X 96"" X 120"", CRE","EA ","0","$0.00","$0.00","","","","","","",""
"110","11-42E040T20","PLATE, 1/4""X96""X240"", SST 316L","EA ","1","$6,075.64","$6,075.64","","","","","","",""
"110","11-90E050G10","PLATE, 48"" X 120"" X 5/16"" THK,","EA ","1","$8,614.80","$8,614.80","","","","","","",""
"110","11-90E060C04","PLATE, 24"" X 49.1"" X 3/8"" THK,","EA ","1","$2,066.23","$2,066.23","","","","","","",""
"110","11-90E080G10","PLATE, 48"" X 120"" X 1/2"" THK, ","EA ","0","$0.00","$0.00","","","","","","",""
"110","11-90E120C04","PLATE, 29"" X 51"" X 3/4"" THK, M","EA ","1","$5,062.62","$5,062.62","","","","","","",""
"110","11-90M010G10","PLATE, 48"" X 120"" X 10MM THK, ","EA ","0","$0.00","$0.00","","","","","","",""
"110","11-95M070D07","PLATE, INCONEL 625, ASTM B443,","EA ","1","$7,166.95","$7,166.95","","","","","","",""
"110","11-95M125K05","PLATE, INCONEL 625, ASTM B443,","EA ","1","$13,546.03","$13,546.03","","","","","","",""
"127","127-01-00001","CHANGES PER PCW-395 AXIAL FLOW","LO ","1","$20,280.00","$20,280.00","","","","","","",""
"127","127-01-00002","PIPE, 1-1/2"" STL SCH 40 GR.C  ","LF ","0","$4.50","$0.00","","","","","","",""
"127","127-01-00004","PIPE,STN STL,3/4""IPS,SCH 40S,.","LF ","0","$3.79","$0.00","","","","","","",""
"127","127-01-00005","PIPE,STN STL,1/2""IPS,SCH 40S,.","LF ","0","$2.98","$0.00","","","","","","",""
"127","127-01-00006","FLANGE,1-1/2""IPS,CLASS 150,SOC","EA ","0","$17.03","$0.00","","","","","","",""
"127","127-01-00007","FLANGE,3/4""IPS,CLASS 150,SOC  ","EA ","0","$10.25","$0.00","","","","","","",""
"127","127-01-00008","FLANGE,1""IPS,CLASS 150,SOC WLD","EA ","0","$11.89","$0.00","","","","","","",""
"127","127-01-00009","DK/BHD SLV,1 1/2 IPS,STL,PLAIN","EA ","0","$7.55","$0.00","","","","","","",""
"127","127-01-00010","DK/BHD SLV,1 IPS,STL,PLAIN,X 1","EA ","0","$5.32","$0.00","","","","","","",""
"127","127-01-00011","DK/BHD SLV, 3/4 IPS, STL, PLAI","EA ","0","$8.06","$0.00","","","","","","",""
"127","127-01-00018","GASKET, 1/8"" NEOPRENE, X 9""DIA","EA ","0","$2.09","$0.00","","","","","","",""
"127","127-01-25601","TANK, MPDE, JACKET WATER EXPAN","EA ","2","$5,389.41","$10,778.82","","","","","","",""
"127","127-01-25601-L08","DRAWINGS, PRELIMINARY         ","LO ","1","$0.01","$0.01","","","","","","",""
"127","127-01-25601-L09","DRAWINGS, FINAL, CERTIFIED    ","LO ","1","$0.01","$0.01","","","","","","",""
"127","127-01-25601-L15","DATA, WEIGHT                  ","LO ","1","$0.01","$0.01","","","","","","",""
"127","127-01-25601-L23","RELEASE FOR MANUFACTURE       ","LO ","1","$0.01","$0.01","","","","","","",""
"127","127-01-25601-L34","PROVISIONING TECH DOC.        ","LO ","1","$0.01","$0.01","","","","","","",""
"127","127-01-25601-L41","LIST OF RECOMMENDED SPARE PART","LO ","0","$0.01","$0.00","","","","","","",""
"127","127-01-25601-L50","CERTIFICATES, CONSTRUCTION    ","LO ","1","$0.01","$0.01","","","","","","",""
"127","127-01-26101","TANK, SSDG, FUEL SERVICE, PORT","EA ","1","$11,103.30","$11,103.30","","","","","","",""
"127","127-01-26101-L08","DRAWINGS, PRELIMINARY         ","LO ","1","$0.01","$0.01","","","","","","",""
"127","127-01-26101-L09","DRAWINGS, FINAL, CERTIFIED    ","LO ","1","$0.01","$0.01","","","","","","",""
"127","127-01-26101-L15","DATA, WEIGHT                  ","LO ","1","$0.01","$0.01","","","","","","",""
"127","127-01-26101-L23","RELEASE FOR MANUFACTURE       ","LO ","1","$0.01","$0.01","","","","","","",""
"127","127-01-26101-L34","PROVISIONING TECH DOC.        ","LO ","1","$0.01","$0.01","","","","","","",""
"127","127-01-26101-L41","LIST OF RECOMMENDED SPARE PART","LO ","0","$0.01","$0.00","","","","","","",""
"127","127-01-26101-L50","CERTIFICATES, CONSTRUCTION    ","LO ","1","$0.01","$0.01","","","","","","",""
"127","127-01-26102","TANK, SSDG, FUEL SERVICE, STBD","EA ","1","$11,103.30","$11,103.30","","","","","","",""
"127","127-01-26102-L08","DRAWINGS, PRELIMINARY         ","LO ","1","$0.01","$0.01","","","","","","",""
"127","127-01-26102-L09","DRAWINGS, FINAL, CERTIFIED    ","LO ","1","$0.01","$0.01","","","","","","",""
"127","127-01-26102-L15","DATA, WEIGHT                  ","LO ","1","$0.01","$0.01","","","","","","",""
"127","127-01-26102-L23","RELEASE FOR MANUFACTURE       ","LO ","1","$0.01","$0.01","","","","","","",""
"127","127-01-26102-L34","PROVISIONING TECH DOC.        ","LO ","1","$0.01","$0.01","","","","","","",""
"127","127-01-26102-L41","LIST OF RECOMMENDED SPARE PART","LO ","0","$0.01","$0.00","","","","","","",""
"127","127-01-26102-L50","CERTIFICATES, CONSTRUCTION    ","LO ","1","$0.01","$0.01","","","","","","",""
"127","127-01-26103","TANK MAIN PROPULSION DIESEL   ","EA ","2","$9,414.99","$18,829.98","","","","","","",""
"127","127-01-26103-L08","DRAWINGS, PRELIMINARY         ","LO ","1","$0.01","$0.01","","","","","","",""
"127","127-01-26103-L09","DRAWINGS, FINAL, CERTIFIED    ","LO ","1","$0.01","$0.01","","","","","","",""
"127","127-01-26103-L15","DATA, WEIGHT                  ","LO ","1","$0.01","$0.01","","","","","","",""
"127","127-01-26103-L23","RELEASE FOR MANUFACTURE       ","LO ","1","$0.01","$0.01","","","","","","",""
"127","127-01-26103-L34","PROVISIONING TECH DOC.        ","LO ","1","$0.01","$0.01","","","","","","",""
"127","127-01-26103-L41","LIST OF RECOMMENDED SPARE PART","LO ","0","$0.01","$0.00","","","","","","",""
"127","127-01-26103-L50","CERTIFICATES, CONSTRUCTION    ","LO ","1","$0.01","$0.01","","","","","","",""
"127","127-01-26201","TANK, SSDG, LUBE OIL STORAGE  ","EA ","1","$5,115.63","$5,115.63","","","","","","",""
"127","127-01-26201-L08","DRAWINGS, PRELIMINARY         ","LO ","1","$0.01","$0.01","","","","","","",""
"127","127-01-26201-L09","DRAWINGS, FINAL, CERTIFIED    ","LO ","1","$0.01","$0.01","","","","","","",""
"127","127-01-26201-L15","DATA, WEIGHT                  ","LO ","1","$0.01","$0.01","","","","","","",""
"127","127-01-26201-L23","RELEASE FOR MANUFACTURE       ","LO ","1","$0.01","$0.01","","","","","","",""
"127","127-01-26201-L34","PROVISIONING TECH DOC.        ","LO ","1","$0.01","$0.01","","","","","","",""
"127","127-01-26201-L41","LIST OF RECOMMENDED SPARE PART","LO ","0","$0.01","$0.00","","","","","","",""
"127","127-01-26201-L50","CERTIFICATES, CONSTRUCTION    ","LO ","1","$0.01","$0.01","","","","","","",""
"127","127-01-26202","TANK, WATERJET LUBE OIL       ","EA ","4","$3,954.60","$15,818.40","","","","","","",""
"127","127-01-26202-999","MISC COST                     ","LO ","1","$4,177.68","$4,177.68","","","","","","",""
"127","127-01-26202-L08","DRAWINGS, PRELIMINARY         ","LO ","1","$0.01","$0.01","","","","","","",""
"127","127-01-26202-L09","DRAWINGS, FINAL, CERTIFIED    ","LO ","1","$0.01","$0.01","","","","","","",""
"127","127-01-26202-L15","DATA, WEIGHT                  ","LO ","1","$0.01","$0.01","","","","","","",""
"127","127-01-26202-L23","RELEASE FOR MANUFACTURE       ","LO ","1","$0.01","$0.01","","","","","","",""
"127","127-01-26202-L34","PROVISIONING TECH DOC.        ","LO ","1","$0.01","$0.01","","","","","","",""
