"Project","Provider","CLIN","Effort","Activity","ECP/REA","Swbs","Group","SOC","Owning Org","Resource","Planning Unit","Sequence","FM","Work Order","Item","Op","Scope","Task","Progress","BAC","Estimate","BCWP to BAC","BCWP to Est","ACWP","ETC","Target","Provider Target","Provider ACWP","EAC","CPI BAC","CPI Est","Baseline Start","Baseline Finish","Forecast Start","Forecast Finish","1st Actual Charged Date","Completion Date"
"477","1","            ","            ","AHK","          ","301","3","4","626","626","D1S  ","D1S   ","68","286435","    D1S00-301005","10","D1S PREP ELECT EQUIP GM LIFT  ","34","100","78","115.00 ","78.00 ","115.00 ","122.00 ","0.00 ","0.00 ","0.00 ","0.00 ","122.00 ","0.639 ","0.943 ","12/21/16","02/07/17","12/14/16","02/17/17","02/07/17","02/20/17"
"477","1","            ","            ","AHQ","          ","631","6","4","648","648","D1S  ","D1S   ","56","284390","    D1S00-631004","10","D1S PNT IWO EQPT&IN-PROC SUPPT","23","100","210","210.00 ","210.00 ","210.00 ","286.88 ","0.00 ","0.00 ","0.00 ","0.00 ","286.88 ","0.732 ","0.732 ","12/21/16","02/07/17","01/23/17","02/24/17","01/24/17","02/20/17"
"477","1","            ","            ","AZR","106122","167","1","2","62W","621","D3T  ","D3TD1 ","21","287524","    L9900-X00234","10","106122 D3TD1 INST 167 BERPS   ","18","100","0","30.00 ","0.00 ","30.00 ","35.00 ","0.00 ","0.00 ","0.00 ","0.00 ","35.00 ","0.000 ","0.857 ","12/06/16","12/19/16","02/13/17","03/16/17","02/08/17","02/20/17"
"477","1","            ","            ","BJZ","          ","110","1","5","621","621","S2U  ","S2U   ","6","288134","    S2U00-110021","10","S2U ERECT PREP                ","37","100","167","127.00 ","167.00 ","127.00 ","162.38 ","0.00 ","0.00 ","0.00 ","0.00 ","162.38 ","1.028 ","0.782 ","02/09/17","03/22/17","02/16/17","03/29/17","02/13/17","02/20/17"
"477","1","            ","            ","ALM","          ","150","1","2","62A","621","D2T  ","D2T   ","21","284572","    D2T00-150051","10","D2T STACK WELD BS 2/FINAL     ","12","100","201","280.00 ","201.00 ","280.00 ","248.00 ","0.00 ","0.00 ","0.00 ","0.00 ","248.00 ","0.810 ","1.129 ","09/22/16","10/12/16","10/10/16","02/21/17","10/24/16","02/20/17"
"477","1","            ","            ","AWA","          ","110","1","5","621","621","F1L  ","F1L   ","6","288275","    F1L00-110019","10","F1L ERECT PREP                ","37","100","95","49.00 ","95.00 ","49.00 ","60.00 ","0.00 ","0.00 ","0.00 ","0.00 ","60.00 ","1.583 ","0.817 ","02/22/17","04/07/17","02/09/17","03/22/17","02/13/17","02/20/17"
"477","1","            ","            ","ADB","          ","631","6","3","648","648","D3S  ","D3SS2 ","36","284566","    D3SS2-631001","10","D3SS2 PREP/MASK/DEGREASE      ","22","100","11","10.00 ","11.00 ","10.00 ","0.00 ","0.00 ","0.00 ","0.00 ","0.00 ","0.00 ","","","02/07/17","02/07/17","02/15/17","02/15/17","1/1/1753","02/20/17"
"477","1","            ","            ","AUC","          ","110","1","5","621","621","E2U  ","E2U   ","6","286489","    E2U00-110052","10","E2U ERECT FIT                 ","37","100","935","864.00 ","935.00 ","864.00 ","498.58 ","0.00 ","0.00 ","0.00 ","0.00 ","498.58 ","1.875 ","1.733 ","01/13/17","02/28/17","12/14/16","03/10/17","01/04/17","02/20/17"
"477","1","            ","            ","ACA","          ","321","3","4","626","626","A1U  ","A1U   ","68","286150","    A1U00-321005","10","A1U ADTL SWBS 321 WORK        ","34","100","463","424.00 ","463.00 ","424.00 ","210.88 ","0.00 ","0.00 ","0.00 ","0.00 ","210.88 ","2.196 ","2.011 ","12/19/16","01/20/17","12/14/16","02/03/17","01/09/17","02/20/17"
"477","1","            ","            ","ABR","          ","631","6","3","648","648","D3S  ","D3SS2 ","36","284567","    D3SS2-631002","10","D3SS2 BLAST INT/EXT           ","22","100","22","21.00 ","22.00 ","21.00 ","32.00 ","0.00 ","0.00 ","0.00 ","0.00 ","32.00 ","0.688 ","0.656 ","02/08/17","02/13/17","02/16/17","02/17/17","02/13/17","02/20/17"
"477","1","            ","            ","AQN","          ","192","1","5","621","621","E1U  ","E1U   ","6","286318","    E1U00-192001","10","2C192C401/02 E1U TEST SOC 5   ","37","100","174","174.00 ","174.00 ","174.00 ","63.00 ","0.00 ","0.00 ","0.00 ","0.00 ","63.00 ","2.762 ","2.762 ","12/15/16","02/07/17","12/14/16","02/17/17","02/03/17","02/20/17"
"477","1","            ","            ","ADT","          ","304","3","4","626","626","A1U  ","A1U   ","68","286225","    A1U00-304001","10","A1U PULL 330 LOCAL CABLE      ","34","100","190","182.00 ","190.00 ","182.00 ","199.00 ","0.00 ","0.00 ","0.00 ","0.00 ","199.00 ","0.955 ","0.915 ","12/19/16","01/20/17","01/09/17","02/03/17","01/10/17","02/20/17"
"477","1","            ","            ","CGC","          ","192","1","2","TST","621","D2T  ","D2T   ","21","285555","    D2T00-192001","10","2C192C401/02 D2T TEST SOC 2   ","8","100","47","22.00 ","47.00 ","22.00 ","24.00 ","0.00 ","0.00 ","0.00 ","0.00 ","24.00 ","1.958 ","0.917 ","12/23/16","01/04/17","04/06/17","04/10/17","02/15/17","02/20/17"
"477","1","            ","            ","ECG","          ","180","1","6","62S","621","A1   ","MA1   ","20","284986","    MA100-180001","10","MA1 INSTL POST ERECT 180 FDNS ","42","100","241","640.00 ","241.00 ","640.00 ","741.50 ","0.00 ","0.00 ","0.00 ","0.00 ","741.50 ","0.325 ","0.863 ","07/20/16","08/30/16","11/18/16","04/14/17","11/11/16","02/20/17"
"477","1","            ","            ","CJP","          ","631","6","3","648","648","D3S  ","D3SD1 ","36","284553","    D3SD1-631001","10","D3SD1 PREP/MASK/DEGREASE      ","22","100","11","11.00 ","11.00 ","11.00 ","0.00 ","0.00 ","0.00 ","0.00 ","0.00 ","0.00 ","","","02/16/17","02/16/17","02/22/17","02/22/17","1/1/1753","02/20/17"
"477","1","            ","            ","CLA","          ","631","6","3","648","648","D3S  ","D3SS2 ","36","284568","    D3SS2-631003","10","D3SS2 PAINT INT/EXT           ","22","100","24","23.00 ","24.00 ","23.00 ","0.00 ","0.00 ","0.00 ","0.00 ","0.00 ","0.00 ","","","02/14/17","02/20/17","02/20/17","02/21/17","1/1/1753","02/20/17"
"477","1","            ","            ","CLL","          ","321","3","2","62W","621","D3TD1","D3TD1 ","21","285533","    D3TD1-321003","10","D3TD1 INSTALL 321 HW POST ACE ","18","100","119","119.00 ","119.00 ","119.00 ","120.00 ","0.00 ","0.00 ","0.00 ","0.00 ","120.00 ","0.992 ","0.992 ","12/06/16","12/19/16","02/13/17","03/16/17","02/03/17","02/20/17"
"477","1","            ","            ","CLS","          ","612","6","2","62W","621","D3TD1","D3TD1 ","21","288949","    D3TD1-612002","10","D3TD1 INSTL 612 HOTWORK @ MMC ","18","100","4","7.00 ","4.00 ","7.00 ","8.00 ","0.00 ","0.00 ","0.00 ","0.00 ","8.00 ","0.500 ","0.875 ","12/06/16","12/23/16","02/13/17","03/16/17","02/16/17","02/20/17"
"477","1","            ","            ","DJV","          ","992","9","2","62A","621","D3S  ","D3SS2 ","21","288286","    D3SS2-992001","10","D3SS2 INSTALL ROLL STRUCT     ","19","100","81","81.00 ","81.00 ","81.00 ","80.00 ","0.00 ","0.00 ","0.00 ","0.00 ","80.00 ","1.012 ","1.012 ","01/13/17","02/06/17","02/01/17","02/14/17","02/06/17","02/20/17"
"477","1","            ","            ","DKX","          ","992","9","2","62A","621","D3TD1","D3TD1 ","21","288288","    D3TD1-992002","10","D3TD1 REMOVE BARGE STRUCT     ","19","100","20","20.00 ","20.00 ","20.00 ","24.00 ","0.00 ","0.00 ","0.00 ","0.00 ","24.00 ","0.833 ","0.833 ","12/06/16","12/23/16","02/13/17","03/16/17","02/14/17","02/20/17"
"477","1","            ","            ","BKS","          ","301","3","4","626","626","S2U  ","S2U   ","59","287328","    S2U00-301002","10","S2U PREP 475 CBD-6/12/13/22&23","34","100","65","57.00 ","65.00 ","57.00 ","57.00 ","0.00 ","0.00 ","0.00 ","0.00 ","57.00 ","1.140 ","1.000 ","01/18/17","02/07/17","01/23/17","02/08/17","02/02/17","02/20/17"
"477","1","            ","            ","DUG","106416","521","5","1","623","623","D3S  ","D3SD1 ","24","288201","    L9900-X00289","10","106416 D3S ECN 022 FAB        ","15","100","0","21.00 ","0.00 ","21.00 ","30.00 ","0.00 ","0.00 ","0.00 ","0.00 ","30.00 ","0.000 ","0.700 ","01/24/17","02/15/17","01/19/17","02/21/17","02/06/17","02/20/17"
"477","1","            ","            ","CJM","          ","631","6","3","648","648","D3S  ","D3SD1 ","36","284562","    D3SD1-631003","10","D3SD1 PAINT INT/EXT           ","22","100","24","23.00 ","24.00 ","23.00 ","0.00 ","0.00 ","0.00 ","0.00 ","0.00 ","0.00 ","","","02/21/17","02/22/17","02/27/17","02/28/17","1/1/1753","02/20/17"
"477","1","            ","            ","DVM","          ","234","2","6","624","624","S    ","SS0   ","66","288475","    SS000-234004","10","SS0 L/O GT TIE DWN BRKTS      ","39","100","36","8.00 ","36.00 ","8.00 ","24.00 ","0.00 ","0.00 ","0.00 ","0.00 ","24.00 ","1.500 ","0.333 ","02/06/17","02/08/17","02/01/17","02/06/17","02/13/17","02/20/17"
"477","1","            ","            ","DUG","106153","514","5","1","623","623","D3S  ","D3SD1 ","24","288371","    L9900-X00300","10","106153 D3S ECN 021 FAB        ","15","100","0","8.00 ","0.00 ","8.00 ","2.50 ","0.00 ","0.00 ","0.00 ","0.00 ","2.50 ","0.000 ","3.200 ","01/24/17","02/15/17","01/19/17","02/21/17","02/09/17","02/20/17"
"477","1","            ","            ","ECK","          ","180","1","6","62S","621","E2   ","ME2   ","20","284251","    ME200-180003","10","ME2 INSTL POST ERECT 180 FDNS ","42","100","78","245.00 ","78.00 ","245.00 ","354.43 ","0.00 ","0.00 ","0.00 ","0.00 ","354.43 ","0.220 ","0.691 ","06/07/16","07/05/16","10/18/16","03/13/17","10/27/16","02/20/17"
"477","1","            ","            ","EGE","          ","622","6","6","62H","621","F3   ","MF3   ","40","283104","    MF300-622002","10","MF3 INST 622 FLOOR SUPPORT    ","42","100","126","462.00 ","126.00 ","462.00 ","910.33 ","0.00 ","0.00 ","0.00 ","0.00 ","910.33 ","0.138 ","0.508 ","07/21/16","08/17/16","09/26/16","05/09/17","08/29/16","02/20/17"
"477","1","            ","            ","EQL","          ","992","9","2","62A","621","D3TD1","D3TD1 ","21","286472","    D3TD1-992003","10","D3TD1 INSTALL ERECT STRUCTURE ","19","100","75","75.00 ","75.00 ","75.00 ","82.00 ","0.00 ","0.00 ","0.00 ","0.00 ","82.00 ","0.915 ","0.915 ","12/06/16","12/23/16","02/13/17","03/16/17","02/08/17","02/20/17"
"477","1","            ","            ","LTW","          ","244","2","6","624","624","S2   ","MS2   ","66","287076","    MS200-244001","10","MS2 L/O LSB FNDTN TOP PLATES  ","39","100","17","17.00 ","17.00 ","17.00 ","16.00 ","0.00 ","0.00 ","0.00 ","0.00 ","16.00 ","1.062 ","1.062 ","01/23/17","02/03/17","02/01/17","02/15/17","02/13/17","02/20/17"
"477","1","            ","            ","PAP","          ","180","1","6","62S","621","E1   ","ME1   ","20","285797","    ME100-180001","10","ME1 INSTALL 180 FDNS          ","42","100","22","80.00 ","22.00 ","80.00 ","166.00 ","0.00 ","0.00 ","0.00 ","0.00 ","166.00 ","0.133 ","0.482 ","06/28/16","07/12/16","11/07/16","02/16/17","11/07/16","02/20/17"
"477","1","            ","            ","PYF","          ","500","5","1","623","623","D1S  ","LD1   ","24","287451","    D1000-500005","10","LD1 FAB GRP 500 FOR FINAL H/U ","15","100","11","31.00 ","11.00 ","31.00 ","21.00 ","0.00 ","0.00 ","0.00 ","0.00 ","21.00 ","0.524 ","1.476 ","12/08/16","12/23/16","01/11/17","03/21/17","01/11/17","02/20/17"
"477","1","            ","            ","UGF","          ","241","2","6","624","621","S    ","SS0   ","66","286705","    SS000-241007","10","SS0 INSTALL S/G JCKG PADS     ","42","100","85","59.00 ","85.00 ","59.00 ","57.00 ","0.00 ","0.00 ","0.00 ","0.00 ","57.00 ","1.491 ","1.035 ","02/14/17","03/01/17","12/14/16","02/15/17","12/20/16","02/20/17"
"477","1","            ","            ","UGM","          ","241","2","6","624","621","S    ","SS0   ","66","286704","    SS000-241005","10","SS0 INSTL C/G JCKG PADS       ","42","100","85","59.00 ","85.00 ","59.00 ","84.00 ","0.00 ","0.00 ","0.00 ","0.00 ","84.00 ","1.012 ","0.702 ","03/02/17","03/15/17","02/03/17","02/17/17","02/16/17","02/20/17"
"477","1","            ","            ","CAW","          ","992","9","2","62A","621","D1S  ","D1SD1 ","111","288160","    D1S00-992003","10","D1SD1 ROLL MOD                ","19","100","15","15.00 ","15.00 ","15.00 ","15.00 ","0.00 ","0.00 ","0.00 ","0.00 ","15.00 ","1.000 ","1.000 ","12/09/16","12/09/16","04/04/17","04/04/17","02/13/17","02/20/17"
"477","1","            ","            ","BZF","106596","110","1","1","621","641","B1UD1","B1UD1 ","1","288102","    L9900-X00280","10","106596 B1UD1 FAB PIPE PARTS   ","2","100","0","6.00 ","0.00 ","6.00 ","7.50 ","0.00 ","0.00 ","0.00 ","0.00 ","7.50 ","0.000 ","0.800 ","01/18/16","01/20/16","04/05/16","02/03/17","02/06/17","02/20/17"
"477","1","            ","            ","CBN","          ","992","9","2","62A","621","D1S  ","D1SD2 ","111","288161","    D1S00-992006","10","D1SD2 ROLL MOD                ","19","100","24","24.00 ","24.00 ","24.00 ","24.00 ","0.00 ","0.00 ","0.00 ","0.00 ","24.00 ","1.000 ","1.000 ","12/09/16","12/09/16","04/04/17","04/04/17","02/13/17","02/20/17"
"477","1","            ","            ","CHR","          ","631","6","3","648","648","D3S  ","D3SD1 ","36","284552","    D3SD1-631002","10","D3SD1 BLAST INT/EXT           ","22","100","22","21.00 ","22.00 ","21.00 ","0.00 ","0.00 ","0.00 ","0.00 ","0.00 ","0.00 ","","","02/17/17","02/20/17","02/23/17","02/24/17","1/1/1753","02/20/17"
"477","1","            ","            ","516","          ","573","5","6","TST","621","S    ","S00   ","20","287817","    S0000-573001","10","2C573C401 RA1 ISO SOC TSTS    ","45","100","21","8.00 ","21.00 ","8.00 ","26.00 ","0.00 ","0.00 ","0.00 ","0.00 ","26.00 ","0.808 ","0.308 ","06/07/17","06/15/17","05/02/17","05/11/17","02/07/17","02/20/17"
"477","1","            ","            ","BZA","          ","631","6","3","648","648","B1UD1","B1UD1 ","36","287269","    B1UD1-631002","10","B1UD1 BLAST INT/EXT           ","22","100","111","108.00 ","111.00 ","108.00 ","373.00 ","0.00 ","0.00 ","0.00 ","0.00 ","373.00 ","0.298 ","0.290 ","01/26/17","02/09/17","02/15/17","03/01/17","01/31/17","02/20/17"
"477","1","            ","            ","BVG","          ","192","1","5","621","621","A2DD1","A2DD1 ","6","285400","    A2DD1-192002","10","2C192C401/02 A2DD1 TEST SOC 5 ","37","100","63","63.00 ","63.00 ","63.00 ","52.00 ","0.00 ","0.00 ","0.00 ","0.00 ","52.00 ","1.212 ","1.212 ","12/21/16","02/17/17","12/14/16","02/10/17","01/28/17","02/20/17"
"477","1","            ","            ","BKV","          ","631","6","4","648","648","S2U  ","S2U   ","56","287363","    S2U00-631004","10","S2U PAINT IWO EQPT            ","23","100","105","65.00 ","105.00 ","65.00 ","56.00 ","0.00 ","0.00 ","0.00 ","0.00 ","56.00 ","1.875 ","1.161 ","01/18/17","02/07/17","02/06/17","02/15/17","02/09/17","02/20/17"
"477","1","            ","            ","CHT","          ","150","1","2","62A","621","D3S  ","D3SD1 ","21","284754","    D3SD1-150007","10","D3SD1 CONSTRUCT WELD BS 1     ","9","100","107","73.00 ","107.00 ","73.00 ","84.00 ","0.00 ","0.00 ","0.00 ","0.00 ","84.00 ","1.274 ","0.869 ","01/24/17","01/30/17","01/19/17","02/03/17","01/17/17","02/20/17"
"477","1","            ","            ","UMY","          ","233","2","6","624","621","S    ","S00   ","66","287693","    SS000-233005","10","SS0 INSTALL MPDE JCKNG PADS   ","42","100","97","68.00 ","97.00 ","68.00 ","90.82 ","0.00 ","0.00 ","0.00 ","0.00 ","90.82 ","1.068 ","0.749 ","04/06/17","04/21/17","04/20/17","05/08/17","02/14/17","02/20/17"
"477","1","            ","            ","ALC","          ","521","5","2","623","623","D2T  ","D2T   ","155","284894","    D2T00-500003","10","D2T INST GRP 500 IN SOC 2.3   ","16","100","60","39.00 ","60.00 ","39.00 ","64.50 ","0.00 ","0.00 ","0.00 ","0.00 ","64.50 ","0.930 ","0.605 ","12/05/16","12/22/16","01/17/17","02/21/17","01/10/17","02/22/17"
"477","1","            ","            ","AXH","DCM-080067","110","1","1","621","621","F1U  ","F1UD1 ","6","285922","    L9900-X00247","10","DCM-080067 F1UD1 ADD STRUCT   ","4","100","0","50.00 ","0.00 ","50.00 ","105.00 ","0.00 ","0.00 ","0.00 ","0.00 ","105.00 ","0.000 ","0.476 ","04/13/16","05/05/16","07/19/16","03/15/17","11/17/16","02/22/17"
"477","1","            ","            ","DQL","          ","500","5","2","623","623","D3S  ","D3SD1 ","155","283247","    D3SD1-500001","10","D3SD1 INST GRP 500 IN SOC 2.2 ","16","100","1006","665.00 ","1006.00 ","665.00 ","406.00 ","0.00 ","0.00 ","0.00 ","0.00 ","406.00 ","2.478 ","1.638 ","01/24/17","01/30/17","02/08/17","02/28/17","01/30/17","02/22/17"
"477","1","            ","            ","JNH","          ","321","3","4","626","626","S2U  ","S2U   ","59","287341","    S2U00-321006","10","S2U ADTL SWBS 321 WORK        ","34","100","360","360.00 ","360.00 ","360.00 ","238.75 ","0.00 ","0.00 ","0.00 ","0.00 ","238.75 ","1.508 ","1.508 ","01/18/17","02/07/17","01/23/17","02/08/17","01/25/17","02/27/17"
"477","1","            ","            ","KAP","          ","261","2","6","623","623","A1   ","MA1   ","121","286962","    A1000-261001","10","MA1 FINAL H/U 2611 FO SVCE    ","38","100","4","22.00 ","4.00 ","22.00 ","60.00 ","0.00 ","0.00 ","0.00 ","0.00 ","60.00 ","0.067 ","0.367 ","12/13/16","01/18/17","12/13/16","02/28/17","12/15/16","02/27/17"
"477","1","            ","            ","KBW","106662","506","5","6","623","623","E2   ","ME2   ","152","288654","    L9900-X00305","10","106662 60E2L ECN #064 TLI     ","38","100","0","80.00 ","0.00 ","80.00 ","104.00 ","0.00 ","0.00 ","0.00 ","0.00 ","104.00 ","0.000 ","0.769 ","04/10/17","06/19/17","02/06/17","04/20/17","02/20/17","02/27/17"
"477","1","            ","            ","ADJ","          ","127","1","4","621","621","A1U  ","A1U   ","40","287397","    A1U00-127002","10","A1U INSTALL 127 IND TANKS     ","30","100","18","20.00 ","18.00 ","20.00 ","16.00 ","0.00 ","0.00 ","0.00 ","0.00 ","16.00 ","1.125 ","1.250 ","12/19/16","01/20/17","01/09/17","02/03/17","02/20/17","02/27/17"
"477","1","            ","            ","LEQ","104916","637","6","6","625","625","S    ","S00   ","60","288684","    L9900-X00306","10","104916 E2U MOD 637 CURTN PLT  ","40","100","0","40.00 ","0.00 ","40.00 ","27.00 ","0.00 ","0.00 ","0.00 ","0.00 ","27.00 ","0.000 ","1.481 ","01/16/17","04/14/17","02/06/17","05/05/17","02/08/17","02/27/17"
"477","1","            ","            ","ULG","          ","234","2","6","624","624","S    ","SS0   ","66","288488","    SS000-234007","10","SS0 VS MAP GT/ALGN PHASE 2    ","39","100","39","27.00 ","39.00 ","27.00 ","38.00 ","0.00 ","0.00 ","0.00 ","0.00 ","38.00 ","1.026 ","0.711 ","02/22/17","03/02/17","02/17/17","02/27/17","02/23/17","02/27/17"
"477","1","            ","            ","ACL","          ","110","1","5","621","621","A1U  ","A1U   ","6","287390","    A1U00-110035","10","A1U ERECT FIT                 ","37","100","840","635.00 ","840.00 ","635.00 ","533.00 ","0.00 ","0.00 ","0.00 ","0.00 ","533.00 ","1.576 ","1.191 ","01/23/17","03/08/17","01/23/17","03/10/17","01/30/17","02/27/17"
"477","1","            ","            ","BLV","          ","631","6","4","648","648","S3U  ","S3U   ","56","288106","    S3U00-631004","10","S3U PAINT IWO EQPT            ","23","100","105","24.00 ","105.00 ","24.00 ","24.00 ","0.00 ","0.00 ","0.00 ","0.00 ","24.00 ","4.375 ","1.000 ","02/08/17","02/21/17","02/10/17","02/23/17","02/21/17","02/27/17"
"477","1","            ","            ","ADQ","          ","631","6","4","648","648","A1U  ","A1U   ","67","286017","    A1U00-631004","10","A1U PAINT IWO EQPT            ","23","100","245","160.00 ","245.00 ","160.00 ","183.05 ","0.00 ","0.00 ","0.00 ","0.00 ","183.05 ","1.338 ","0.874 ","12/19/16","01/20/17","01/05/17","02/03/17","01/14/17","02/27/17"
"477","1","            ","            ","762","          ","541","5","6","TST","623","A1   ","TA1   ","165","286556","    TA100-541003","10","2C541C401 F/H FOFT 1 TNK SEG 7","46","100","53","53.00 ","53.00 ","53.00 ","68.00 ","0.00 ","0.00 ","0.00 ","0.00 ","68.00 ","0.779 ","0.779 ","04/13/17","05/22/17","04/28/17","06/12/17","02/20/17","02/27/17"
"477","1","            ","            ","LVY","          ","505","5","6","624","621","E1   ","ME1   ","66","288234","    ME100-505005","10","ME1 INSTL RCH ROD H/W         ","42","100","14","14.00 ","14.00 ","14.00 ","14.00 ","0.00 ","0.00 ","0.00 ","0.00 ","14.00 ","1.000 ","1.000 ","01/11/17","01/30/17","03/20/17","04/06/17","02/20/17","02/27/17"
"477","1","            ","            ","PBX","          ","635","6","4","625","625","E2U  ","E2U   ","60","285775","    E2U00-635004","10","E2U INSTALL 635 INSUL         ","33","100","2770","2850.00 ","2770.00 ","2850.00 ","2575.24 ","0.00 ","0.00 ","0.00 ","0.00 ","2575.24 ","1.076 ","1.107 ","12/08/16","01/05/17","12/06/16","02/09/17","12/05/16","02/27/17"
"477","1","            ","            ","LSP","          ","505","5","6","624","621","F3   ","AF3   ","66","287474","    AF300-505001","10","AF3 INSTL RCH ROD H/W         ","42","100","10","10.00 ","10.00 ","10.00 ","10.00 ","0.00 ","0.00 ","0.00 ","0.00 ","10.00 ","1.000 ","1.000 ","01/17/17","02/03/17","03/01/17","03/20/17","02/20/17","02/27/17"
"477","1","            ","            ","AZH","          ","192","1","5","621","621","F2L  ","F2L   ","6","286324","    F2L00-192002","10","2C192C401/02 F2L TEST SOC 5   ","37","100","26","26.00 ","26.00 ","26.00 ","36.00 ","0.00 ","0.00 ","0.00 ","0.00 ","36.00 ","0.722 ","0.722 ","01/13/17","03/06/17","01/19/17","03/16/17","02/15/17","02/27/17"
"477","1","            ","            ","AWA","          ","110","1","5","621","621","F1L  ","F1L   ","6","288276","    F1L00-110020","10","F1L ERECT FIT                 ","37","100","229","147.00 ","229.00 ","147.00 ","89.50 ","0.00 ","0.00 ","0.00 ","0.00 ","89.50 ","2.559 ","1.642 ","02/22/17","04/07/17","02/09/17","03/22/17","02/15/17","02/27/17"
"477","1","            ","            ","CJR","          ","992","9","2","62A","621","D3S  ","D3SD1 ","111","288162","    D3SD1-992004","10","D3SD1 R0LL MODULE             ","19","100","8","8.00 ","8.00 ","8.00 ","8.00 ","0.00 ","0.00 ","0.00 ","0.00 ","8.00 ","1.000 ","1.000 ","01/31/17","01/31/17","02/06/17","02/06/17","02/20/17","02/27/17"
"477","1","            ","            ","AXV","          ","301","3","4","626","626","F1U  ","F1U   ","59","287729","    F1U00-301003","10","F1U L/M ENTERTAINMENT RACK    ","34","100","14","16.00 ","14.00 ","16.00 ","24.00 ","0.00 ","0.00 ","0.00 ","0.00 ","24.00 ","0.583 ","0.667 ","02/02/17","03/01/17","02/13/17","03/10/17","02/04/17","02/27/17"
"477","1","            ","            ","AXV","          ","301","3","4","626","626","F1U  ","F1U   ","59","287723","    F1U00-301004","10","F1U PEP 475 CBD 1/7&15        ","34","100","30","23.00 ","30.00 ","23.00 ","27.00 ","0.00 ","0.00 ","0.00 ","0.00 ","27.00 ","1.111 ","0.852 ","02/02/17","03/01/17","02/13/17","03/10/17","02/20/17","02/27/17"
"477","1","            ","            ","AXV","          ","301","3","4","626","626","F1U  ","F1U   ","59","287900","    F1U00-301005","10","F1U PREP DAU PANEL 3A         ","34","100","15","16.00 ","15.00 ","16.00 ","18.00 ","0.00 ","0.00 ","0.00 ","0.00 ","18.00 ","0.833 ","0.889 ","02/02/17","03/01/17","02/13/17","03/10/17","02/23/17","02/27/17"
"477","1","            ","            ","CHS","          ","150","1","1","62A","621","D3S  ","D3SD1 ","21","282083","    D3SD1-150004","10","D3SD1 MAJ ASSEMBLY P2         ","4","100","628","290.00 ","628.00 ","290.00 ","331.42 ","0.00 ","0.00 ","0.00 ","0.00 ","331.42 ","1.895 ","0.875 ","01/03/17","01/23/17","01/05/17","02/17/17","01/12/17","02/27/17"
"477","1","            ","            ","BDK","          ","555","5","2","623","623","F3L  ","F3L   ","54","287751","    L9900-R00074","10","RWK-F3L-REPAIR AFFF PIPING    ","810","100","0","32.00 ","0.00 ","32.00 ","80.00 ","0.00 ","0.00 ","0.00 ","0.00 ","80.00 ","0.000 ","0.400 ","10/27/15","12/09/15","03/30/16","02/10/17","02/20/17","02/27/17"
"477","1","            ","            ","AZH","          ","110","1","5","621","621","F2L  ","F2L   ","6","286323","    F2L00-110039","10","F2L ERECT WELD                ","37","100","493","577.00 ","493.00 ","577.00 ","645.70 ","0.00 ","0.00 ","0.00 ","0.00 ","645.70 ","0.764 ","0.894 ","01/13/17","03/06/17","01/19/17","03/16/17","01/18/17","02/27/17"
"477","1","            ","            ","FDS","MULTI     ","500","5","2","623","621","D3TD1","D3TD1 ","155","288477","    L9900-X00299","10","MULTI 21D3TD1 ECN 13/16/17    ","18","100","0","88.00 ","0.00 ","88.00 ","137.00 ","0.00 ","0.00 ","0.00 ","0.00 ","137.00 ","0.000 ","0.642 ","12/06/16","12/23/16","02/13/17","03/16/17","02/13/17","02/27/17"
"477","1","            ","            ","EBA","MULTI     ","321","3","1","625","625","S    ","S00   ","53","288244","    L9900-X00294","10","MULTI PHOTOMETRIC SUR AMD FAB ","28","100","0","83.00 ","0.00 ","83.00 ","36.50 ","0.00 ","0.00 ","0.00 ","0.00 ","36.50 ","0.000 ","2.274 ","10/27/15","10/07/16","07/30/15","02/24/17","02/07/17","02/27/17"
"477","1","            ","            ","EBA","MULTI     ","321","3","1","625","625","S    ","S00   ","53","288245","    L9900-X00295","10","MULTI PHOTOMETRIC SUR BMD FAB ","28","100","0","70.00 ","0.00 ","70.00 ","31.00 ","0.00 ","0.00 ","0.00 ","0.00 ","31.00 ","0.000 ","2.258 ","10/27/15","10/07/16","07/30/15","02/24/17","02/07/17","02/27/17"
"477","1","            ","            ","BBD","          ","506","5","2","623","623","F2U  ","F2U   ","152","288958","    L9900-R00080","10","RWK-F2U-VENT LINE MOVE        ","810","100","0","16.00 ","0.00 ","16.00 ","30.00 ","0.00 ","0.00 ","0.00 ","0.00 ","30.00 ","0.000 ","0.533 ","05/19/16","06/16/16","08/22/16","09/16/16","02/20/17","02/27/17"
"477","1","            ","            ","EDK","106415","180","1","6","62S","621","A1   ","MA1   ","20","286404","    L9900-X00256","10","106415 MDFY SHFT BRNG FDNS    ","42","100","0","78.00 ","0.00 ","78.00 ","114.15 ","0.00 ","0.00 ","0.00 ","0.00 ","114.15 ","0.000 ","0.683 ","05/27/16","06/10/16","10/10/16","05/23/17","12/15/16","02/27/17"
"477","1","            ","            ","CJE","          ","512","5","2","62W","621","D3S  ","D3SD1 ","21","281666","    D3SD1-512001","10","D3SD1 INSTL 512 HTWRK         ","18","100","87","54.00 ","87.00 ","54.00 ","50.00 ","0.00 ","0.00 ","0.00 ","0.00 ","50.00 ","1.740 ","1.080 ","06/13/16","07/18/16","08/22/16","02/21/17","08/03/16","02/27/17"
