"Project","Provider","CLIN","Effort","Activity","ECP/REA","Swbs","Group","SOC","Owning Org","Resource","Planning Unit","Sequence","FM","Work Order","Item","Op","Scope","Task","Progress","BAC","Estimate","BCWP to BAC","BCWP to Est","ACWP","ETC","Target","Provider Target","Provider ACWP","EAC","CPI BAC","CPI Est","Baseline Start","Baseline Finish","Forecast Start","Forecast Finish","1st Actual Charged Date","Completion Date"
"471","1","            ","            ","HHX","          ","507","5","8","625","625","D1   ","AD1   ","105","276975","    AD100-507001","10","AD1 INSTALL 507 HVAC LABELS   ","55","100","15","15.00 ","15.00 ","15.00 ","8.00 ","0.00 ","0.00 ","0.00 ","0.00 ","8.00 ","1.875 ","1.875 ","01/12/16","02/18/16","01/27/17","03/08/17","01/03/17","02/20/17"
"471","1","            ","            ","6FX","          ","990","9","10","648","648","S    ","MS2   ","151","288845","    L9900-R00616","10","RWK-MS2-CLOSE 5-11-1-F &      ","820","100","0","16.00 ","0.00 ","16.00 ","28.00 ","0.00 ","0.00 ","0.00 ","0.00 ","28.00 ","0.000 ","0.571 ","02/10/16","09/09/16","03/25/16","04/10/17","02/14/17","02/20/17"
"471","1","            ","            ","HJV","          ","507","5","8","623","623","E2   ","GE2   ","105","276026","    GE200-507002","10","GE2 INST 623 LABELS & STENCILS","53","100","42","42.00 ","42.00 ","42.00 ","71.50 ","0.00 ","0.00 ","0.00 ","0.00 ","71.50 ","0.587 ","0.587 ","07/20/16","07/29/16","09/19/16","02/16/17","09/23/16","02/20/17"
"471","1","            ","            ","ZDB","          ","202","2","8","626","626","A1   ","MA1   ","127","283920","    MA100-202004","10","MA1 V/S MPCMS & SSDG          ","56","100","582","523.00 ","582.00 ","523.00 ","525.00 ","0.00 ","0.00 ","0.00 ","0.00 ","525.00 ","1.109 ","0.996 ","04/22/16","07/07/16","09/06/16","03/07/17","09/20/16","02/20/17"
"471","1","            ","            ","264","          ","588","5","8","TST","626","S    ","S00   ","28","286774","    S0000-588007","10","4A588C202 GLIDE SLOPE ILO     ","64","100","64","64.00 ","64.00 ","64.00 ","64.00 ","0.00 ","0.00 ","0.00 ","0.00 ","64.00 ","1.000 ","1.000 ","08/31/16","09/16/16","03/17/17","03/28/17","02/13/17","02/20/17"
"471","1","            ","            ","RHS","          ","631","6","8","648","648","S    ","S00   ","151","280638","    S0000-631033","10","SW FINAL PAINT PASSAG 1-31-2-L","25","100","13","17.00 ","13.00 ","17.00 ","63.00 ","0.00 ","0.00 ","0.00 ","0.00 ","63.00 ","0.206 ","0.270 ","08/26/16","09/13/16","05/04/16","02/14/17","05/25/16","02/20/17"
"471","1","            ","            ","23V","          ","301","3","6","626","626","S    ","S00   ","150","273196","    S0000-301001","10","SW FINAL LOADOUT ELEC EQUIP   ","41","100","298","194.00 ","298.00 ","194.00 ","352.00 ","0.00 ","0.00 ","0.00 ","0.00 ","352.00 ","0.847 ","0.551 ","09/16/14","10/24/14","12/23/14","02/14/17","02/29/16","02/20/17"
"471","1","            ","            ","UJY","          ","243","2","8","624","624","S    ","SS0   ","148","284592","    SS000-243020","10","SS0 MEASURE BIBBY SHFT SPCRS  ","54","100","13","13.00 ","13.00 ","13.00 ","8.00 ","0.00 ","0.00 ","0.00 ","0.00 ","8.00 ","1.625 ","1.625 ","03/16/16","03/18/16","02/01/17","02/02/17","02/13/17","02/20/17"
"471","1","            ","            ","UKA","          ","243","2","8","624","624","S    ","SS0   ","148","284598","    SS000-243022","10","SS0 INSTALL BIBBY SHFT SPCRS  ","54","100","54","54.00 ","54.00 ","54.00 ","62.50 ","0.00 ","0.00 ","0.00 ","0.00 ","62.50 ","0.864 ","0.864 ","03/24/16","03/31/16","02/07/17","02/13/17","02/09/17","02/20/17"
"471","1","            ","            ","ZA5","          ","631","6","8","648","648","D4   ","HD4   ","151","276157","    HD400-631004","10","HD4 PAINT DECK COMPT 1-56-4-F ","25","100","2","2.00 ","2.00 ","2.00 ","36.00 ","0.00 ","0.00 ","0.00 ","0.00 ","36.00 ","0.056 ","0.056 ","03/17/16","04/11/16","09/06/16","02/22/17","02/14/17","02/20/17"
"471","1","            ","            ","ZB6","          ","512","5","6","625","625","E2   ","GE2   ","43","277554","    GE200-512003","10","GE2 FINAL INSTL HVAC SYSTEM   ","40","100","40","40.00 ","40.00 ","40.00 ","39.50 ","0.00 ","0.00 ","0.00 ","0.00 ","39.50 ","1.013 ","1.013 ","06/11/15","07/08/15","01/04/16","02/16/17","02/13/17","02/20/17"
"471","1","            ","            ","ZBH","          ","573","5","6","624","624","S2   ","WS2   ","9","289018","    WS200-573010","10","WS2 INSTL MV BM LCK MNT FDNS  ","39","100","111","100.00 ","111.00 ","100.00 ","64.00 ","0.00 ","0.00 ","0.00 ","0.00 ","64.00 ","1.734 ","1.562 ","10/12/15","11/04/15","02/03/17","02/16/17","02/13/17","02/20/17"
"471","1","            ","            ","ZBU","          ","711","7","8","624","624","S    ","S00   ","9","289023","    S0000-711001","10","SW GROOM 57 MM GUN            ","54","100","32","32.00 ","32.00 ","32.00 ","8.50 ","0.00 ","0.00 ","0.00 ","0.00 ","8.50 ","3.765 ","3.765 ","05/03/16","05/09/16","02/27/17","03/03/17","02/17/17","02/20/17"
"471","1","            ","            ","44B","          ","244","2","1","641","641","A2L  ","A2LB1 ","9","289005","    A2LB1-244001","10","A2LB1 FAB P/S LSB CHOCKS      ","3","100","265","265.00 ","265.00 ","265.00 ","8.00 ","0.00 ","0.00 ","0.00 ","0.00 ","8.00 ","33.125 ","33.125 ","11/30/15","01/05/16","01/25/16","02/06/17","02/16/17","02/20/17"
"471","1","            ","            ","ZBX","          ","184","1","6","624","624","S    ","S00   ","9","289022","    S0000-184007","10","SW VS MACH CMBT SYSTEM FNDNS  ","39","100","74","74.00 ","74.00 ","74.00 ","8.00 ","0.00 ","0.00 ","0.00 ","0.00 ","8.00 ","9.250 ","9.250 ","04/26/16","05/09/16","02/20/17","03/03/17","02/17/17","02/20/17"
"471","1","            ","            ","RHD","          ","631","6","8","648","648","A1   ","RA1   ","151","277449","    RA100-631004","10","RA1 PAINT COMPT CMPLT 3-47-4-T","25","100","47","33.00 ","47.00 ","33.00 ","128.50 ","0.00 ","0.00 ","0.00 ","0.00 ","128.50 ","0.366 ","0.257 ","09/02/15","11/06/15","12/01/15","03/27/17","04/20/16","02/20/17"
"471","1","            ","            ","ZDH","          ","320","3","8","626","626","A1   ","MA1   ","28","280346","    MA100-320003","10"," TEST-PREP:CLEAN LC21         ","56","100","49","49.00 ","49.00 ","49.00 ","48.00 ","0.00 ","0.00 ","0.00 ","0.00 ","48.00 ","1.021 ","1.021 ","02/02/16","04/07/16","05/04/16","03/20/17","02/13/17","02/20/17"
"471","1","            ","            ","ZDH","          ","320","3","8","626","626","A1   ","MA1   ","28","280347","    MA100-320004","10","MA1 TEST PREP-CLEAN LC 3SA/4SA","56","100","49","49.00 ","49.00 ","49.00 ","44.50 ","0.00 ","0.00 ","0.00 ","0.00 ","44.50 ","1.101 ","1.101 ","02/02/16","04/07/16","05/04/16","03/20/17","02/15/17","02/20/17"
"471","1","            ","            ","ZDH","          ","320","3","8","626","626","A1   ","MA1   ","28","280348","    MA100-320005","10","MA1 TST PRE-CLEAN SWBS 3SA/4SA","56","100","49","49.00 ","49.00 ","49.00 ","37.50 ","0.00 ","0.00 ","0.00 ","0.00 ","37.50 ","1.307 ","1.307 ","02/02/16","04/07/16","05/04/16","03/20/17","02/13/17","02/20/17"
"471","1","            ","            ","ZDL","          ","320","3","8","626","626","S    ","S00   ","28","280589","    S0000-320018","10","SW INSTALL 320 BREAKERS       ","56","100","1350","1100.00 ","1350.00 ","1100.00 ","1883.62 ","0.00 ","0.00 ","0.00 ","0.00 ","1883.62 ","0.717 ","0.584 ","05/10/16","08/08/16","07/06/16","03/17/17","07/25/16","02/20/17"
"471","1","            ","            ","191","          ","251","2","8","TST","624","S    ","SI0   ","9","289028","    SI000-251001","10","4B251C401 GT BLOW IN DOOR TST ","62","100","52","52.00 ","52.00 ","52.00 ","0.00 ","0.00 ","0.00 ","0.00 ","0.00 ","0.00 ","","","06/29/16","07/15/16","03/03/17","03/20/17","1/1/1753","02/20/17"
"471","1","            ","            ","ZEU","          ","401","4","8","626","626","S    ","S00   ","127","275497","    S0000-401006","10","SW INSTALL IP PHONES          ","56","100","125","125.00 ","125.00 ","125.00 ","160.00 ","0.00 ","0.00 ","0.00 ","0.00 ","160.00 ","0.781 ","0.781 ","09/21/15","03/17/16","12/01/15","03/06/17","02/01/16","02/20/17"
"471","1","            ","            ","ZFK","          ","241","2","8","624","624","S    ","SS0   ","34","280225","    S0000-241001","10","SS0 GROOM R/GS FOR ILO        ","54","100","513","513.00 ","513.00 ","513.00 ","276.50 ","0.00 ","0.00 ","0.00 ","0.00 ","276.50 ","1.855 ","1.855 ","12/08/15","02/22/16","01/10/17","03/28/17","01/12/17","02/20/17"
"471","1","            ","            ","ZLA","          ","651","6","8","TST","625","S    ","S00   ","43","281707","    GE200-651005","10","4C651C400 PRFM COM SPC DEMO   ","55","100","32","32.00 ","32.00 ","32.00 ","33.50 ","0.00 ","0.00 ","0.00 ","0.00 ","33.50 ","0.955 ","0.955 ","09/14/16","09/16/16","01/03/17","03/21/17","01/20/17","02/20/17"
"471","1","            ","            ","ZLM","          ","311","3","8","TST","626","S    ","S00   ","28","283479","    S0000-311001","10","43C11C402 SSDG PRLL&RPR SW    ","56","100","142","134.00 ","142.00 ","134.00 ","140.00 ","0.00 ","0.00 ","0.00 ","0.00 ","140.00 ","1.014 ","0.957 ","04/06/16","06/01/16","10/20/16","02/14/17","10/05/16","02/20/17"
"471","1","            ","            ","ZBW","          ","780","7","8","624","624","S    ","S00   ","9","289024","    S0000-780002","10","SW GROOM 721 RAM LAUNCHER     ","54","100","32","32.00 ","32.00 ","32.00 ","8.00 ","0.00 ","0.00 ","0.00 ","0.00 ","8.00 ","4.000 ","4.000 ","05/03/16","05/09/16","02/27/17","03/03/17","02/17/17","02/20/17"
"471","1","            ","            ","PMT","          ","507","5","8","624","624","F3   ","AF3   ","105","277270","    AF300-507001","10","AF3 INSTALL 507 LABEL PLATES  ","54","100","13","13.00 ","13.00 ","13.00 ","8.00 ","0.00 ","0.00 ","0.00 ","0.00 ","8.00 ","1.625 ","1.625 ","08/26/16","09/15/16","02/02/16","02/16/17","02/09/16","02/20/17"
"471","1","            ","            ","135","          ","192","1","6","TST","621","A1   ","A1    ","44","268997","    A1000-192002","10","A1 2C192C402 COMPT TEST       ","45","100","524","471.00 ","524.00 ","471.00 ","771.75 ","0.00 ","0.00 ","0.00 ","0.00 ","771.75 ","0.679 ","0.610 ","09/02/15","11/03/15","06/22/15","03/01/17","06/25/15","02/20/17"
"471","1","            ","            ","4J7","          ","573","5","1","641","641","S1U  ","S1UD1 ","9","289011","    S1UD1-573001","10","S1UD1 FAB 573 LRHS PARTS      ","3","100","46","46.00 ","46.00 ","46.00 ","9.00 ","0.00 ","0.00 ","0.00 ","0.00 ","9.00 ","5.111 ","5.111 ","07/02/15","07/10/15","02/08/17","02/15/17","02/15/17","02/20/17"
"471","1","            ","            ","HMP","INWP207401","671","6","6","625","625","S    ","S00   ","53","287522","    L9900-X02307","10","103173 INWP207401 F/S SPRK BRD","40","100","0","56.00 ","0.00 ","56.00 ","21.00 ","0.00 ","0.00 ","0.00 ","0.00 ","21.00 ","0.000 ","2.667 ","06/27/16","08/01/16","08/03/16","02/24/17","01/18/17","02/20/17"
"471","1","            ","            ","44U","          ","244","2","1","641","641","E2L  ","E2LB1 ","9","289006","    E2LB1-244001","10","E2LB1 FAB P/S LSB CHOCKS      ","3","100","24","24.00 ","24.00 ","24.00 ","8.00 ","0.00 ","0.00 ","0.00 ","0.00 ","8.00 ","3.000 ","3.000 ","12/21/15","01/05/16","01/31/17","02/06/17","02/16/17","02/20/17"
"471","1","            ","            ","44U","          ","244","2","1","641","621","E2L  ","E2LB1 ","9","289008","    E2LB1-244002","10","E2LB1 FAB P/S VIBCON CHOCKS   ","6","100","24","24.00 ","24.00 ","24.00 ","8.00 ","0.00 ","0.00 ","0.00 ","0.00 ","8.00 ","3.000 ","3.000 ","12/21/15","01/05/16","01/31/17","02/06/17","02/16/17","02/20/17"
"471","1","            ","            ","44Q","          ","233","2","1","641","641","E2L  ","E2LB1 ","148","283074","    E2LB1-233004","10","E2LB1 MACH P&S MPDE SHIMPLTS  ","3","100","40","40.00 ","40.00 ","40.00 ","40.00 ","0.00 ","0.00 ","0.00 ","0.00 ","40.00 ","1.000 ","1.000 ","05/29/15","06/04/15","02/28/14","02/09/17","02/13/17","02/20/17"
"471","1","            ","            ","44P","106569","201","2","1","625","625","E2L  ","E2LB1 ","53","288365","    L9900-X02330","10","106569 FAB MACHINERY GUARDS   ","28","100","0","16.00 ","0.00 ","16.00 ","5.00 ","0.00 ","0.00 ","0.00 ","0.00 ","5.00 ","0.000 ","3.200 ","06/22/15","09/03/15","03/24/16","01/27/17","02/07/17","02/20/17"
"471","1","            ","            ","HQV","          ","437","4","6","626","626","S    ","S00   ","150","288120","    S0000-304006","10","SW PULL 437 LRH CABLE         ","41","100","113","115.00 ","113.00 ","115.00 ","77.50 ","0.00 ","0.00 ","0.00 ","0.00 ","77.50 ","1.458 ","1.484 ","11/28/16","12/22/16","02/10/17","02/23/17","02/13/17","02/20/17"
"471","1","            ","            ","HQW","          ","437","4","6","626","626","S    ","S00   ","150","288121","    S0000-437006","10","SW SERVE IN/HOOKUP 437 LRH    ","41","100","160","81.00 ","160.00 ","81.00 ","40.50 ","0.00 ","0.00 ","0.00 ","0.00 ","40.50 ","3.951 ","2.000 ","11/28/16","12/22/16","02/24/17","03/09/17","02/13/17","02/20/17"
"471","1","            ","            ","RHP","          ","631","6","8","648","648","D2   ","LD2   ","151","280612","    LD200-631005","10","LD2 PAINT COMPT CMPLT03-34-0-T","25","100","243","233.00 ","243.00 ","233.00 ","587.94 ","0.00 ","0.00 ","0.00 ","0.00 ","587.94 ","0.413 ","0.396 ","11/03/15","01/18/16","12/01/15","03/27/17","08/11/16","02/20/17"
"471","1","            ","            ","HMP","105257","671","6","6","625","625","S    ","S00   ","43","286713","    L9900-X02298","10","105257 D3S 671 GRDS TO CMP AIR","40","100","5","40.00 ","5.00 ","40.00 ","39.50 ","0.00 ","0.00 ","0.00 ","0.00 ","39.50 ","0.127 ","1.013 ","06/27/16","08/01/16","08/03/16","02/24/17","02/13/17","02/20/17"
"471","1","            ","            ","RHH","          ","631","6","8","648","648","S1   ","RS1   ","151","282815","    RS100-631001","10","RS1 PAINT DECK COMPT 3-54-1-T ","25","100","67","4.00 ","67.00 ","4.00 ","32.00 ","0.00 ","0.00 ","0.00 ","0.00 ","32.00 ","2.094 ","0.125 ","04/11/16","06/14/16","02/16/17","03/14/17","01/29/17","02/20/17"
"471","1","            ","            ","PMW","          ","507","5","8","624","624","E2   ","GE2   ","105","277235","    GE200-507001","10","GE2 INSTALL 507 LABEL PLATES  ","54","100","16","16.00 ","16.00 ","16.00 ","8.50 ","0.00 ","0.00 ","0.00 ","0.00 ","8.50 ","1.882 ","1.882 ","07/20/16","08/08/16","01/03/17","03/28/17","01/06/17","02/20/17"
"471","1","            ","            ","PMY","          ","507","5","8","624","624","D1   ","LD1   ","105","276139","    LD100-507001","10","LD1 INSTALL 507 LABEL PLATES  ","54","100","16","16.00 ","16.00 ","16.00 ","0.50 ","0.00 ","0.00 ","0.00 ","0.00 ","0.50 ","32.000 ","32.000 ","08/26/16","09/15/16","01/03/17","02/16/17","01/06/17","02/20/17"
"471","1","            ","            ","PPX","          ","507","5","8","624","624","A1   ","RA1   ","105","276136","    RA100-507001","10","RA1 INSTALL 507 LABEL PLATES  ","54","100","10","10.00 ","10.00 ","10.00 ","0.50 ","0.00 ","0.00 ","0.00 ","0.00 ","0.50 ","20.000 ","20.000 ","11/09/15","11/30/15","01/03/17","02/16/17","01/06/17","02/20/17"
"471","1","            ","            ","43W","81692","244","2","1","641","641","A1L  ","A1LB1 ","9","289004","    L9900-X01333","10","81692 FAB/SUB LSB JCKNG PADS  ","3","100","0","16.00 ","0.00 ","16.00 ","8.00 ","0.00 ","0.00 ","0.00 ","0.00 ","8.00 ","0.000 ","2.000 ","07/10/14","07/16/14","08/29/14","01/31/17","02/16/17","02/20/17"
"471","1","            ","            ","RAQ","          ","582","5","6","621","621","D3   ","HD3   ","44","275552","    HD300-582001","10","HD3 INSTALL 582 MOORING       ","42","100","11","27.00 ","11.00 ","27.00 ","36.00 ","0.00 ","0.00 ","0.00 ","0.00 ","36.00 ","0.306 ","0.750 ","11/03/15","11/20/15","12/07/16","02/16/17","12/15/16","02/20/17"
"471","1","            ","            ","RBE","106415","180","1","6","621","621","A1   ","MA1   ","44","286401","    L9900-X02291","10","106415 MDFY SHFT BRNG FDNS    ","42","100","0","78.00 ","0.00 ","78.00 ","191.50 ","0.00 ","0.00 ","0.00 ","0.00 ","191.50 ","0.000 ","0.407 ","03/18/15","04/14/15","03/18/15","02/02/17","01/11/17","02/20/17"
"471","1","            ","            ","303","          ","234","2","6","TST","624","E1   ","ME1   ","148","275268","    ME100-234003","10","2C234C400 GT ALGNMNT TEST PRE ","47","100","16","16.00 ","16.00 ","16.00 ","137.50 ","0.00 ","0.00 ","0.00 ","0.00 ","137.50 ","0.116 ","0.116 ","08/31/15","10/01/15","04/12/16","02/09/17","04/28/16","02/20/17"
"471","1","            ","            ","RHB","          ","631","6","8","648","648","E2   ","GE2   ","151","278890","    GE200-631001","10","GE2 PAINT COMPT CMPLT 2-34-0-L","25","100","203","183.00 ","203.00 ","183.00 ","810.67 ","0.00 ","0.00 ","0.00 ","0.00 ","810.67 ","0.250 ","0.226 ","05/19/16","07/19/16","12/01/15","03/28/17","06/30/16","02/20/17"
"471","1","            ","            ","RHB","          ","631","6","8","648","648","E2   ","GE2   ","151","280610","    GE200-631002","10","GE2 PAINT COMPT CMPLT 2-34-3-T","25","100","45","49.00 ","45.00 ","49.00 ","181.00 ","0.00 ","0.00 ","0.00 ","0.00 ","181.00 ","0.249 ","0.271 ","05/19/16","07/19/16","12/01/15","03/28/17","08/11/16","02/20/17"
"471","1","            ","            ","4WK","          ","243","2","8","624","624","S    ","SS0   ","148","284597","    SS000-243021","10","SS0 MACHINE BIBBY SHFT SPCRS  ","54","100","11","11.00 ","11.00 ","11.00 ","8.00 ","0.00 ","0.00 ","0.00 ","0.00 ","8.00 ","1.375 ","1.375 ","03/21/16","03/23/16","02/03/17","02/06/17","02/13/17","02/20/17"
"471","1","            ","            ","443","          ","244","2","1","641","641","A1L  ","A1LB1 ","9","289009","    A1LB1-244001","10","A1LB1 FAB P/S LSB CHOCKS      ","3","100","255","255.00 ","255.00 ","255.00 ","8.00 ","0.00 ","0.00 ","0.00 ","0.00 ","8.00 ","31.875 ","31.875 ","11/30/15","01/05/16","05/04/15","02/08/17","02/17/17","02/20/17"
"471","1","            ","            ","RGZ","          ","631","6","8","648","648","E1   ","GE1   ","151","280588","    GE100-631004","10","GE1 PAINT COMPT CMPLT 2-26-2-A","25","100","87","90.00 ","87.00 ","90.00 ","424.19 ","0.00 ","0.00 ","0.00 ","0.00 ","424.19 ","0.205 ","0.212 ","05/25/16","07/18/16","06/20/16","03/21/17","05/31/16","02/22/17"
"471","1","            ","            ","HMP","CF 1787   ","671","6","6","625","625","S    ","S00   ","53","287631","    L9900-X02288","10","CF1787 AFFF 6-PAIL STWG 106263","40","100","0","16.00 ","0.00 ","16.00 ","13.00 ","0.00 ","0.00 ","0.00 ","0.00 ","13.00 ","0.000 ","1.231 ","06/27/16","08/01/16","08/03/16","02/24/17","02/06/17","02/22/17"
"471","1","            ","            ","44P","106569","201","2","1","625","625","E2L  ","E2LB1 ","53","288366","    L9900-X02331","10","106569 SUB MACHINERY GUARDS   ","28","100","0","24.00 ","0.00 ","24.00 ","17.00 ","0.00 ","0.00 ","0.00 ","0.00 ","17.00 ","0.000 ","1.412 ","06/22/15","09/03/15","03/24/16","01/27/17","02/07/17","02/27/17"
"471","1","            ","            ","ZEU","          ","401","4","8","626","626","S    ","S00   ","41","275019","    S0000-401004","10","SW INSTALL SHORTING PROBES    ","56","100","116","116.00 ","116.00 ","116.00 ","178.00 ","0.00 ","0.00 ","0.00 ","0.00 ","178.00 ","0.652 ","0.652 ","09/21/15","03/17/16","12/01/15","03/06/17","09/15/16","02/27/17"
"471","1","            ","            ","RHU","          ","631","6","8","648","648","S    ","S00   ","151","283208","    S0000-631018","10","SW VNDR SPPT NONSKID X01      ","25","100","4","7.00 ","4.00 ","7.00 ","40.00 ","0.00 ","0.00 ","0.00 ","0.00 ","40.00 ","0.100 ","0.175 ","08/26/16","09/13/16","01/03/17","02/14/17","01/03/17","02/27/17"
"471","1","            ","            ","23V","105875","301","3","6","626","626","S    ","S00   ","28","283165","    L9900-X02241","10","105875 RO INST ELEC EQUIP SW  ","41","100","0","64.00 ","0.00 ","64.00 ","169.03 ","0.00 ","0.00 ","0.00 ","0.00 ","169.03 ","0.000 ","0.379 ","09/16/14","10/24/14","12/23/14","02/14/17","08/19/16","02/27/17"
"471","1","            ","            ","RHQ","          ","631","6","8","648","648","D3   ","LD3   ","151","278315","    LD300-631002","10","LD3 PAINT DECK COMPT 02-44-3-T","25","100","3","4.00 ","3.00 ","4.00 ","48.00 ","0.00 ","0.00 ","0.00 ","0.00 ","48.00 ","0.062 ","0.083 ","03/02/16","04/11/16","11/03/15","03/09/17","02/01/17","02/27/17"
"471","1","            ","            ","RHA","          ","631","6","8","648","648","E2   ","ME2   ","151","282811","    ME200-631005","10","ME2 PAINT COMPT CMPLT 2-40-1-T","25","100","35","9.00 ","35.00 ","9.00 ","84.70 ","0.00 ","0.00 ","0.00 ","0.00 ","84.70 ","0.413 ","0.106 ","05/09/16","07/19/16","12/16/16","02/10/17","01/03/17","02/27/17"
"471","1","            ","            ","RDT","          ","612","6","6","621","621","X    ","X02   ","43","287494","    L9900-R00602","10","RWK-X02-HELO NET FRAMES       ","800","100","0","100.00 ","0.00 ","100.00 ","178.54 ","0.00 ","0.00 ","0.00 ","0.00 ","178.54 ","0.000 ","0.560 ","07/22/15","09/28/15","04/01/15","02/14/17","01/18/17","02/27/17"
"471","1","            ","            ","PPZ","          ","507","5","8","624","624","A1   ","TA1   ","105","277253","    TA100-507001","10","TA1 INSTALL 507 LABEL PLATES  ","54","100","10","10.00 ","10.00 ","10.00 ","16.00 ","0.00 ","0.00 ","0.00 ","0.00 ","16.00 ","0.625 ","0.625 ","09/25/15","10/01/15","01/16/17","02/03/17","01/13/17","02/27/17"
"471","1","            ","            ","HRU","          ","301","3","6","626","626","D2   ","CD2   ","127","288910","    L9900-V00026","10","VEN-D2MM1-FAULTY STBD WIND SNS","890","100","16","16.00 ","16.00 ","16.00 ","16.00 ","0.00 ","0.00 ","0.00 ","0.00 ","16.00 ","1.000 ","1.000 ","1/1/1753","1/1/1753","1/1/1753","1/1/1753","02/20/17","02/27/17"
"471","1","            ","            ","HMP","CF 1787   ","671","6","6","625","625","S    ","S00   ","43","289041","    L9900-X02309","10","CF1787 INST 6-PAIL STWG 106263","40","100","0","20.00 ","0.00 ","20.00 ","16.00 ","0.00 ","0.00 ","0.00 ","0.00 ","16.00 ","0.000 ","1.250 ","06/27/16","08/01/16","08/03/16","02/24/17","02/20/17","02/27/17"
"471","1","            ","            ","HPA","101818","712","7","6","625","625","D1S  ","OD2   ","43","287492","    L9900-X02306","10","101818 REPAIR 712 UTDS CHANNEL","40","100","0","132.00 ","0.00 ","132.00 ","241.08 ","0.00 ","0.00 ","0.00 ","0.00 ","241.08 ","0.000 ","0.548 ","06/27/16","08/15/16","08/11/16","02/13/17","01/12/17","02/27/17"
"471","1","            ","            ","6FX","          ","990","9","10","648","648","S    ","X02   ","151","287954","    L9900-R00607","10","RWK-X02-REPAINT HELO NET FRAME","810","100","0","120.00 ","0.00 ","120.00 ","122.50 ","0.00 ","0.00 ","0.00 ","0.00 ","122.50 ","0.000 ","0.980 ","02/10/16","09/09/16","03/25/16","04/10/17","01/24/17","02/27/17"
"471","1","            ","            ","HNP","          ","602","6","8","625","625","D2MM1","D2MM1 ","105","282005","    D2MM1-602001","10","D2MM1 INSTALL 602 LABELS      ","55","100","3","16.00 ","3.00 ","16.00 ","2.00 ","0.00 ","0.00 ","0.00 ","0.00 ","2.00 ","1.500 ","8.000 ","05/31/16","07/05/16","02/09/17","03/03/17","02/21/17","02/27/17"
"471","1","            ","            ","HNM","          ","602","6","8","625","625","D4S  ","D4S   ","105","282001","    D4S00-602001","10","D4S INSTALL 602 LABELS        ","55","100","3","16.00 ","3.00 ","16.00 ","9.00 ","0.00 ","0.00 ","0.00 ","0.00 ","9.00 ","0.333 ","1.778 ","05/31/16","07/05/16","02/17/17","03/13/17","02/08/17","02/27/17"
"471","1","            ","            ","HNC","          ","602","6","8","625","625","A1U  ","A1U   ","105","281967","    A1U00-602001","10","A1U INSTALL 602 LABELS        ","55","100","5","48.00 ","5.00 ","48.00 ","1.00 ","0.00 ","0.00 ","0.00 ","0.00 ","1.00 ","5.000 ","48.000 ","05/31/16","07/05/16","01/20/17","03/10/17","02/20/17","02/27/17"
"471","1","            ","            ","HMP","103173","671","6","6","625","625","S    ","S00   ","43","286739","    L9900-X02299","10","103173 D3S 671 GRDS TO SPNKR B","40","100","5","24.00 ","5.00 ","24.00 ","24.00 ","0.00 ","0.00 ","0.00 ","0.00 ","24.00 ","0.208 ","1.000 ","06/27/16","08/01/16","08/03/16","02/24/17","02/20/17","02/27/17"
"471","1","            ","            ","HJE","          ","507","5","8","625","625","D4   ","HD4   ","105","276976","    HD400-507001","10","HD4 INSTALL 507 HVAC LABELS   ","55","100","4","4.00 ","4.00 ","4.00 ","8.00 ","0.00 ","0.00 ","0.00 ","0.00 ","8.00 ","0.500 ","0.500 ","11/23/15","01/13/16","02/17/17","02/21/17","02/15/17","02/27/17"
"471","1","            ","            ","7BT","          ","990","9","10","626","626","S    ","S00   ","127","286725","    L9900-R00598","10","RWK-SW-LH&R ANTENNA CABLE     ","800","100","0","250.00 ","0.00 ","250.00 ","246.40 ","0.00 ","0.00 ","0.00 ","0.00 ","246.40 ","0.000 ","1.015 ","02/10/16","09/09/16","03/25/16","04/10/17","01/16/17","02/27/17"
"471","1","            ","            ","7BT","          ","990","9","10","626","626","S    ","S00   ","41","288895","    L9900-R00619","10","RWK-SW-REINSTALL CABLE        ","800","100","0","50.00 ","0.00 ","50.00 ","48.00 ","0.00 ","0.00 ","0.00 ","0.00 ","48.00 ","0.000 ","1.042 ","02/10/16","09/09/16","03/25/16","04/10/17","02/16/17","02/27/17"
"471","1","            ","            ","6HC","106539","990","9","10","623","623","S    ","OD2   ","109","288406","    L9900-X02325","10","106539 REVISE AFFF PIPE       ","69","100","0","56.00 ","0.00 ","56.00 ","98.00 ","0.00 ","0.00 ","0.00 ","0.00 ","98.00 ","0.000 ","0.571 ","02/10/16","09/09/16","02/02/16","04/10/17","02/20/17","02/27/17"
"471","1","            ","            ","6HC","100793","990","9","10","623","623","S    ","LD3   ","109","287009","    L9900-X02302","10","100793 REVS FLNG CONCTNS      ","69","100","0","48.00 ","0.00 ","48.00 ","49.00 ","0.00 ","0.00 ","0.00 ","0.00 ","49.00 ","0.000 ","0.980 ","02/10/16","09/09/16","02/02/16","04/10/17","02/20/17","02/27/17"
"471","1","            ","            ","HRG","          ","247","2","6","623","623","S    ","S2LE1 ","110","286973","    L9900-V00025","10","VEN-S2LE1-REPLACE PAINTED     ","890","100","32","32.00 ","32.00 ","32.00 ","32.00 ","0.00 ","0.00 ","0.00 ","0.00 ","32.00 ","1.000 ","1.000 ","01/03/17","01/31/17","01/03/17","01/27/17","01/18/17","02/27/17"
