"Project","Provider","CLIN","Effort","Activity","ECP/REA","Swbs","Group","SOC","Owning Org","Resource","Planning Unit","Sequence","FM","Work Order","Item","Op","Scope","Task","Progress","BAC","Estimate","BCWP to BAC","BCWP to Est","ACWP","ETC","Target","Provider Target","Provider ACWP","EAC","CPI BAC","CPI Est","Baseline Start","Baseline Finish","Forecast Start","Forecast Finish","1st Actual Charged Date","Completion Date"
"475","1","            ","            ","HAV","SUP 463894","512","5","6","625","625","E2   ","GE2   ","60","281015","    GE200-512002","10","GE2 FAB/INST HVAC FNL-PORT    ","40","100","40","50.00 ","40.00 ","50.00 ","55.08 ","0.00 ","0.00 ","0.00 ","0.00 ","55.08 ","0.726 ","0.908 ","08/15/16","09/30/16","06/06/16","04/13/17","02/01/17","02/13/17"
"475","1","            ","            ","BDD","          ","551","5","2","623","623","F3L  ","F3L   ","115","286941","    L9900-R00197","10","RWK-F3L-REROUTE MP AIR        ","810","100","0","24.00 ","0.00 ","24.00 ","24.00 ","0.00 ","0.00 ","0.00 ","0.00 ","24.00 ","0.000 ","1.000 ","05/18/15","06/18/15","06/02/15","01/30/17","12/14/16","02/13/17"
"475","1","            ","            ","LDB","          ","301","3","6","626","626","F2   ","OF2   ","128","281761","    OF200-301002","10","OF2 L/M ELECTRIC EQUIP        ","41","100","160","168.00 ","160.00 ","168.00 ","272.00 ","0.00 ","0.00 ","0.00 ","0.00 ","272.00 ","0.588 ","0.618 ","04/11/16","06/24/16","07/05/16","02/22/17","07/05/16","02/13/17"
"475","1","            ","            ","UGY","          ","241","2","6","624","624","S    ","SS0   ","66","284801","    SS000-241016","10","SS0 INSTL REF BLCKS ON C/G    ","39","100","44","45.00 ","44.00 ","45.00 ","43.00 ","0.00 ","0.00 ","0.00 ","0.00 ","43.00 ","1.023 ","1.047 ","02/09/16","02/17/16","07/27/17","07/31/17","02/06/17","02/13/17"
"475","1","            ","            ","UGN","          ","241","2","6","624","624","S    ","SS0   ","66","284800","    SS000-241015","10","SS0 INSTL REF BLCKS ON S/G    ","39","100","59","60.00 ","59.00 ","60.00 ","57.00 ","0.00 ","0.00 ","0.00 ","0.00 ","57.00 ","1.035 ","1.053 ","03/24/16","04/04/16","02/13/18","02/15/18","02/06/17","02/13/17"
"475","1","            ","            ","PAC","          ","603","6","6","625","621","X    ","X09   ","132","276714","    X0900-603002","10","X09 INSTALL 603 BOOT TOP LMT  ","42","100","342","180.00 ","342.00 ","180.00 ","112.25 ","0.00 ","0.00 ","0.00 ","0.00 ","112.25 ","3.047 ","1.604 ","06/14/16","07/25/16","09/26/16","02/17/17","09/20/16","02/13/17"
"475","1","            ","            ","NGB","          ","320","3","6","TST","626","S    ","S00   ","65","287720","    S0000-320069","10","2C320C408 IR&C E1L/E1U 330    ","49","100","69","7.00 ","69.00 ","7.00 ","8.00 ","0.00 ","0.00 ","0.00 ","0.00 ","8.00 ","8.625 ","0.875 ","10/25/16","01/11/17","03/13/17","04/14/17","02/10/17","02/13/17"
"475","1","            ","            ","LMS","          ","631","6","6","648","648","S    ","S00   ","56","288069","    L9900-R00211","10","RWK-SW-ADDED HTWK BELOW WTR LN","810","100","0","300.00 ","0.00 ","300.00 ","327.79 ","0.00 ","0.00 ","0.00 ","0.00 ","327.79 ","0.000 ","0.915 ","07/28/16","10/21/16","01/04/16","03/24/17","01/30/17","02/13/17"
"475","1","            ","            ","NFR","          ","320","3","6","TST","626","S    ","S00   ","65","287728","    S0000-320059","10","2C320C402 CT BRKR SWBD AMD 330","49","100","69","7.00 ","69.00 ","7.00 ","9.00 ","0.00 ","0.00 ","0.00 ","0.00 ","9.00 ","7.667 ","0.778 ","02/06/17","02/13/17","04/04/17","04/12/17","02/10/17","02/13/17"
"475","1","            ","            ","LVQ","          ","573","5","6","624","624","S3   ","WS3   ","136","286503","    WS300-573001","10","WS3 573 INSTL PVTNG BLK FND   ","39","100","45","45.00 ","45.00 ","45.00 ","147.50 ","0.00 ","0.00 ","0.00 ","0.00 ","147.50 ","0.305 ","0.305 ","06/14/16","06/27/16","05/19/17","06/13/17","02/01/17","02/13/17"
"475","1","            ","            ","NFN","          ","320","3","6","TST","626","S    ","S00   ","65","287708","    S0000-320056","10","2C320C407 IR & C F3L/F3U 330  ","49","100","154","17.00 ","154.00 ","17.00 ","32.00 ","0.00 ","0.00 ","0.00 ","0.00 ","32.00 ","4.812 ","0.531 ","10/25/16","11/01/16","01/03/17","02/08/17","01/26/17","02/13/17"
"475","1","            ","            ","MBN","106252","180","1","6","62W","621","D4   ","HD4   ","20","285688","    L9900-X00837","10","106252 D4S MDFY D08/D09       ","42","100","0","24.00 ","0.00 ","24.00 ","35.00 ","0.00 ","0.00 ","0.00 ","0.00 ","35.00 ","0.000 ","0.686 ","06/28/16","07/12/16","07/05/16","02/17/17","01/11/17","02/13/17"
"475","1","            ","            ","ECQ","          ","167","1","6","621","621","S    ","S00   ","40","278767","    S0000-167007","10","SW INSTL DOOR STP KITS BRKTS  ","42","100","443","443.00 ","443.00 ","443.00 ","924.66 ","0.00 ","0.00 ","0.00 ","0.00 ","924.66 ","0.479 ","0.479 ","10/27/15","12/23/15","03/22/16","04/27/17","03/22/16","02/14/17"
"475","1","            ","            ","MJQ","          ","505","5","6","623","621","D2   ","OD2   ","40","279839","    OD200-505001","10","OD2 INSTL 505 HOSE STATIONS   ","42","100","8","8.00 ","8.00 ","8.00 ","8.50 ","0.00 ","0.00 ","0.00 ","0.00 ","8.50 ","0.941 ","0.941 ","11/17/16","12/09/16","02/15/17","03/27/17","02/10/17","02/14/17"
"475","1","            ","            ","ALQ","MULTI     ","321","3","4","626","626","D2T  ","D2T   ","123","282621","    L9900-X00697","10","MULTI CN FAB/INSTAL ELEC ALUM ","34","100","0","44.00 ","0.00 ","44.00 ","70.50 ","0.00 ","0.00 ","0.00 ","0.00 ","70.50 ","0.000 ","0.624 ","03/23/16","04/29/16","06/06/16","03/17/17","08/11/16","02/15/17"
"475","1","            ","            ","DYV","MULTI     ","321","3","4","626","626","S1U  ","S1U   ","123","278870","    L9900-X00631","10","MULTI CN S1U FAB/INSTL ELEC   ","34","100","0","29.00 ","0.00 ","29.00 ","27.50 ","0.00 ","0.00 ","0.00 ","0.00 ","27.50 ","0.000 ","1.055 ","02/22/16","03/07/16","11/02/15","02/02/17","03/30/16","02/15/17"
"475","1","            ","            ","EEN","          ","581","5","6","62H","621","B1   ","FB1   ","132","287360","    FB100-581001","10","FB1 581 ANCHOR HANDLING       ","42","100","439","153.00 ","439.00 ","153.00 ","163.00 ","0.00 ","0.00 ","0.00 ","0.00 ","163.00 ","2.693 ","0.939 ","07/21/16","08/31/16","01/03/17","02/10/17","01/10/17","02/15/17"
"475","1","            ","            ","EHN","          ","583","5","6","625","625","D2   ","OD2   ","60","282391","    OD200-583001","10","OD2 INSTALL 583 RESCUE BT PTS ","40","100","221","221.00 ","221.00 ","221.00 ","145.53 ","0.00 ","0.00 ","0.00 ","0.00 ","145.53 ","1.519 ","1.519 ","04/19/16","06/10/16","07/05/16","04/03/17","07/26/16","02/20/17"
"475","1","            ","            ","KAV","          ","262","2","6","623","623","S2   ","MS2   ","115","288956","    L9900-R00226","10","RWK-MS2-262 SPOOLS            ","810","100","0","48.00 ","0.00 ","48.00 ","48.00 ","0.00 ","0.00 ","0.00 ","0.00 ","48.00 ","0.000 ","1.000 ","02/23/16","03/31/16","07/05/16","03/03/17","02/16/17","02/20/17"
"475","1","            ","            ","KAK","106241","256","2","6","623","623","E2   ","ME2   ","115","288471","    L9900-X00834","10","106241 505-60E2U ECN#078      ","38","100","0","96.00 ","0.00 ","96.00 ","109.00 ","0.00 ","0.00 ","0.00 ","0.00 ","109.00 ","0.000 ","0.881 ","01/20/16","04/05/16","03/04/16","02/17/17","02/07/17","02/20/17"
"475","1","            ","            ","660","          ","521","5","6","TST","623","S2   ","WS2   ","39","281921","    WS200-521001","10","2C521C400 F/H FM 54 AFT SEG 8 ","46","100","149","123.00 ","149.00 ","123.00 ","112.00 ","0.00 ","0.00 ","0.00 ","0.00 ","112.00 ","1.330 ","1.098 ","06/16/16","07/15/16","03/21/17","05/10/17","02/12/17","02/20/17"
"475","1","            ","            ","KAH","          ","256","2","6","623","623","A2   ","MA2   ","115","288852","    L9900-R00225","10","RWK-MA2-256 OBSTRUCTION       ","810","100","0","24.00 ","0.00 ","24.00 ","32.00 ","0.00 ","0.00 ","0.00 ","0.00 ","32.00 ","0.000 ","0.750 ","03/18/16","10/11/16","06/06/16","02/24/17","02/14/17","02/20/17"
"475","1","            ","            ","665","          ","528","5","6","TST","623","E1   ","GE1   ","39","283492","    GE100-528001","10","2C528C400 F/H PLMG DR 26-34 S4","46","100","132","132.00 ","132.00 ","132.00 ","302.63 ","0.00 ","0.00 ","0.00 ","0.00 ","302.63 ","0.436 ","0.436 ","04/22/16","05/19/16","09/26/16","04/03/17","09/12/16","02/20/17"
"475","1","            ","            ","LHM","          ","631","6","6","648","648","B1   ","FB1   ","67","283220","    FB100-631002","10","FB1 CRFTMN COMPLT PAINT       ","24","100","27","9.00 ","27.00 ","9.00 ","89.20 ","0.00 ","0.00 ","0.00 ","0.00 ","89.20 ","0.303 ","0.101 ","08/22/16","11/15/16","12/05/16","04/13/17","11/30/16","02/20/17"
"475","1","            ","            ","NFV","          ","320","3","6","TST","626","S    ","S00   ","65","287764","    S0000-320063","10","2C320C411 A & S MODS 330      ","49","100","343","33.00 ","343.00 ","33.00 ","40.00 ","0.00 ","0.00 ","0.00 ","0.00 ","40.00 ","8.575 ","0.825 ","08/11/16","09/21/16","03/22/17","06/05/17","01/31/17","02/20/17"
"475","1","            ","            ","KBV","106691","506","5","6","623","623","S    ","MA1   ","115","288620","    L9900-X00886","10","106691 60A1L ECN #092 TLI     ","38","100","0","80.00 ","0.00 ","80.00 ","78.90 ","0.00 ","0.00 ","0.00 ","0.00 ","78.90 ","0.000 ","1.014 ","04/04/16","05/06/16","03/04/16","09/30/16","02/14/17","02/20/17"
"475","1","            ","            ","755","          ","506","5","6","TST","623","S    ","TE2   ","39","285873","    TE200-506002","10","2C506C400 OFAEST 4 TNKS SEG 10","46","100","66","52.00 ","66.00 ","52.00 ","66.00 ","0.00 ","0.00 ","0.00 ","0.00 ","66.00 ","1.000 ","0.788 ","08/18/16","09/15/16","02/01/17","03/23/17","02/14/17","02/20/17"
"475","1","            ","            ","GMS","          ","556","5","6","623","623","S2   ","MS2   ","39","288466","    L9900-V00014","10","VEN-MS2-CLEAN & REWORK 556    ","890","100","250","250.00 ","250.00 ","250.00 ","33.00 ","0.00 ","0.00 ","0.00 ","0.00 ","33.00 ","7.576 ","7.576 ","02/06/17","02/20/17","02/06/17","02/20/17","02/07/17","02/20/17"
"475","1","            ","            ","847","          ","555","5","6","TST","623","A1   ","MA1   ","39","283054","    MA100-555001","10","2C555C402 F/H AFFF 45-54 SEG 9","46","100","104","104.00 ","104.00 ","104.00 ","168.00 ","0.00 ","0.00 ","0.00 ","0.00 ","168.00 ","0.619 ","0.619 ","05/16/16","06/13/16","05/03/17","05/16/17","02/08/17","02/20/17"
"475","1","            ","            ","NFY","          ","320","3","6","TST","626","S    ","S00   ","65","287716","    S0000-320066","10","2C320C402 IR&C A2/S1 & S2 330 ","49","100","137","15.00 ","137.00 ","15.00 ","16.00 ","0.00 ","0.00 ","0.00 ","0.00 ","16.00 ","8.562 ","0.938 ","10/19/16","01/09/17","05/10/17","06/07/17","02/16/17","02/20/17"
"475","1","            ","            ","848","          ","555","5","6","TST","623","E2   ","ME2   ","39","279326","    ME200-555002","10","2C555C402 F/H AFFF 34-45 SEG 7","46","100","143","250.00 ","143.00 ","250.00 ","309.57 ","0.00 ","0.00 ","0.00 ","0.00 ","309.57 ","0.462 ","0.808 ","05/04/16","06/01/16","04/04/16","03/14/17","04/07/16","02/20/17"
"475","1","            ","            ","851","          ","551","5","6","TST","623","A1   ","MA1   ","39","282008","    MA100-541001","10","2C541C401 F/H FOFT45 AFTSEG 10","46","100","248","248.00 ","248.00 ","248.00 ","686.19 ","0.00 ","0.00 ","0.00 ","0.00 ","686.19 ","0.361 ","0.361 ","04/18/16","05/13/16","07/05/16","02/24/17","07/12/16","02/20/17"
"475","1","            ","            ","LFP","          ","612","6","6","625","625","X    ","X01   ","60","283207","    X0100-612001","10","X01 PRELNCH INST 612 STCHN PST","40","100","290","90.00 ","290.00 ","90.00 ","79.34 ","0.00 ","0.00 ","0.00 ","0.00 ","79.34 ","3.655 ","1.134 ","05/19/16","06/21/16","08/08/16","03/21/17","08/24/16","02/20/17"
"475","1","            ","            ","LRY","          ","612","6","6","TST","625","S    ","S00   ","60","284489","    S0000-612005","10","2C612C401 HAMER TST STPLS-SOC6","48","100","58","60.00 ","58.00 ","60.00 ","48.00 ","0.00 ","0.00 ","0.00 ","0.00 ","48.00 ","1.208 ","1.250 ","11/04/16","02/20/17","02/28/17","05/02/17","02/01/17","02/20/17"
"475","1","            ","            ","LJV","          ","631","6","6","648","648","F2   ","MF2   ","67","288814","    L9900-R00219","10","RWK-MF2-STRIPPING PIPES       ","800","100","0","40.00 ","0.00 ","40.00 ","40.00 ","0.00 ","0.00 ","0.00 ","0.00 ","40.00 ","0.000 ","1.000 ","02/08/16","10/11/16","09/26/16","04/10/17","02/15/17","02/20/17"
"475","1","            ","            ","NGY","CF 1924   ","304","3","6","626","626","S    ","S00   ","128","276446","    L9900-X00525","10","CF 1924 ADD CABLE NAV SYSTEM  ","41","100","43","26.00 ","43.00 ","26.00 ","24.00 ","0.00 ","0.00 ","0.00 ","0.00 ","24.00 ","1.792 ","1.083 ","01/05/16","01/25/16","02/21/17","03/22/17","02/13/17","02/20/17"
"475","1","            ","            ","KBW","106662","506","5","6","623","623","E2   ","ME2   ","115","288824","    L9900-X00888","10","106662 60E2L ECN #064 TLI     ","38","100","0","80.00 ","0.00 ","80.00 ","0.00 ","0.00 ","0.00 ","0.00 ","0.00 ","0.00 ","","","01/07/16","02/25/16","03/04/16","02/03/17","1/1/1753","02/20/17"
"475","1","            ","            ","KEY","          ","500","5","6","623","623","S2   ","MS2   ","115","284155","    L9900-R00140","10","RWK-MS2 REINSTALL 500 PIPE    ","810","100","0","120.00 ","0.00 ","120.00 ","226.00 ","0.00 ","0.00 ","0.00 ","0.00 ","226.00 ","0.000 ","0.531 ","02/23/16","03/14/16","07/05/16","04/13/17","09/28/16","02/20/17"
"475","1","            ","            ","117","          ","192","1","6","TST","621","E2   ","E2    ","52","280335","    E2000-192001","10","2C192C401 E2 AIRTEST TK/VD    ","45","100","84","572.00 ","84.00 ","572.00 ","937.06 ","0.00 ","0.00 ","0.00 ","0.00 ","937.06 ","0.090 ","0.610 ","02/24/16","04/21/16","05/09/16","03/06/17","05/09/16","02/20/17"
"475","1","            ","            ","KKZ","          ","330","3","6","626","626","S    ","OF2   ","128","283331","    OF200-330003","10","OF2 H/U 330 (SS LTS)          ","41","100","169","160.00 ","169.00 ","160.00 ","185.00 ","0.00 ","0.00 ","0.00 ","0.00 ","185.00 ","0.914 ","0.865 ","06/27/16","07/20/16","08/08/16","02/15/17","08/25/16","02/20/17"
"475","1","            ","            ","MJU","106001","555","5","6","623","623","S1U  ","S1UD1 ","115","284802","    L9900-X00806","10","106001 ECN 21S1UD1-019        ","38","100","0","8.00 ","0.00 ","8.00 ","0.00 ","0.00 ","0.00 ","0.00 ","0.00 ","0.00 ","","","10/03/16","10/14/16","08/08/16","02/01/17","1/1/1753","02/20/17"
"475","1","            ","            ","KKN","          ","330","3","6","626","626","A1   ","AA1   ","117","286881","    AA100-330001","10","AA1 H/U 330 (SS LTS)          ","41","100","371","371.00 ","371.00 ","371.00 ","318.03 ","0.00 ","0.00 ","0.00 ","0.00 ","318.03 ","1.167 ","1.167 ","06/20/16","08/30/16","12/05/16","02/24/17","12/12/16","02/20/17"
"475","1","            ","            ","MJQ","CF 1580   ","505","5","6","623","623","D2   ","D2SD1 ","115","288869","    L9900-X00884","10","CF 1580 MOD FIREMAIN PIPE     ","38","100","0","90.00 ","0.00 ","90.00 ","0.00 ","0.00 ","0.00 ","0.00 ","0.00 ","0.00 ","","","11/17/16","12/09/16","02/15/17","03/27/17","1/1/1753","02/20/17"
"475","1","            ","            ","KLA","          ","330","3","6","626","626","S    ","RS1   ","65","286148","    RS100-330001","10","RS1 H/U 330 LP(2-54-8)        ","41","100","40","14.00 ","40.00 ","14.00 ","48.00 ","0.00 ","0.00 ","0.00 ","0.00 ","48.00 ","0.833 ","0.292 ","07/14/16","09/27/16","10/10/16","03/21/17","02/10/17","02/20/17"
"475","102548","            ","            ","KCZ","NO LABOR  ","542","5","6","623","623","D1   ","LD1   ","115","289163","    L9900-S00018","10","LD1 528 522586 CHANGE #24     ","38","100","0","6.00 ","0.00 ","6.00 ","0.00 ","0.00 ","6.00 ","6.00 ","6.00 ","6.00 ","","","07/19/16","09/19/16","06/06/16","02/24/17","1/1/1753","02/21/17"
"475","1","            ","            ","LBP","105430","665","6","6","625","625","S    ","D1S   ","60","288472","    L9900-X00883","10","105430 D1S INST 672 HZ/FLM LKR","40","100","24","24.00 ","24.00 ","24.00 ","17.00 ","0.00 ","0.00 ","0.00 ","0.00 ","17.00 ","1.412 ","1.412 ","08/11/16","08/24/16","09/26/16","07/31/17","02/09/17","02/21/17"
"475","1","            ","            ","LBP","105627","671","6","6","625","625","S    ","S00   ","60","285915","    L9900-X00776","10","105627 INSTALL FLAG BOX FDN   ","40","100","10","40.00 ","10.00 ","40.00 ","8.00 ","0.00 ","0.00 ","0.00 ","0.00 ","8.00 ","1.250 ","5.000 ","08/11/16","08/24/16","09/26/16","07/31/17","01/20/17","02/21/17"
"475","102548","            ","            ","KFR","NO LABOR  ","555","5","6","623","623","D2   ","OD2   ","115","289159","    L9900-S00014","10","OD2 5552 522586 CHANGE #14    ","38","100","0","8.00 ","0.00 ","8.00 ","0.00 ","0.00 ","8.00 ","8.00 ","8.00 ","8.00 ","","","07/28/16","10/04/16","07/05/16","03/24/17","1/1/1753","02/21/17"
"475","102548","            ","            ","KFR","NO LABOR  ","555","5","6","623","623","D2   ","OD2   ","115","289158","    L9900-S00013","10","OD2 5552 522586 CHANGE #13    ","38","100","0","20.00 ","0.00 ","20.00 ","0.00 ","0.00 ","20.00 ","21.00 ","21.00 ","21.00 ","","","07/28/16","10/04/16","07/05/16","03/24/17","1/1/1753","02/21/17"
"475","102548","            ","            ","KFR","106426","555","5","6","623","623","D2   ","OD2   ","115","289157","    L9900-X00896","10","106426 505-60D2S ECN#043      ","38","100","0","24.00 ","0.00 ","24.00 ","0.00 ","0.00 ","24.00 ","25.00 ","25.00 ","25.00 ","","","07/28/16","10/04/16","07/05/16","03/24/17","1/1/1753","02/21/17"
"475","102548","            ","            ","KEP","NO LABOR  ","542","5","6","623","623","S    ","HD4   ","115","289162","    L9900-S00017","10","HD4 542 522586 CHANGE #23     ","38","100","0","12.00 ","0.00 ","12.00 ","0.00 ","0.00 ","12.00 ","12.00 ","12.00 ","12.00 ","","","08/04/16","08/17/16","07/05/16","02/17/17","1/1/1753","02/21/17"
"475","1","            ","            ","MHZ","          ","505","5","6","623","621","A1   ","AA1   ","40","279743","    AA100-505001","10","AA1 INSTL 505 HOSE STATION SOC","42","100","8","8.00 ","8.00 ","8.00 ","16.50 ","0.00 ","0.00 ","0.00 ","0.00 ","16.50 ","0.485 ","0.485 ","09/22/16","10/12/16","03/23/17","05/01/17","02/14/17","02/21/17"
"475","102548","            ","            ","KCN","NO LABOR  ","521","5","6","623","623","S    ","LD2   ","115","289165","    L9900-S00020","10","LD2 521 522586 CHANGE #18     ","38","100","0","6.00 ","0.00 ","6.00 ","0.00 ","0.00 ","6.00 ","6.00 ","6.00 ","6.00 ","","","08/04/16","11/08/16","10/10/16","02/21/17","1/1/1753","02/21/17"
"475","102548","            ","            ","KET","106262","551","5","6","623","623","D2   ","LD2   ","115","289156","    L9900-X00895","10","106262 505-60D2T ECN #006     ","38","100","0","36.00 ","0.00 ","36.00 ","0.00 ","0.00 ","36.00 ","37.00 ","37.00 ","37.00 ","","","08/04/16","08/17/16","12/05/16","02/20/17","1/1/1753","02/21/17"
"475","102548","            ","            ","KFR","NO LABOR  ","555","5","6","623","623","D2   ","OD2   ","115","289161","    L9900-S00016","10","OD2 5552 522586 CHANGE #22    ","38","100","0","7.00 ","0.00 ","7.00 ","0.00 ","0.00 ","7.00 ","7.00 ","7.00 ","7.00 ","","","07/28/16","10/04/16","07/05/16","03/24/17","1/1/1753","02/21/17"
"475","102548","            ","            ","KFR","NO LABOR  ","555","5","6","623","623","D2   ","OD2   ","115","289164","    L9900-S00019","10","OD2 5552 522586 CHANGE #17    ","38","100","0","7.00 ","0.00 ","7.00 ","0.00 ","0.00 ","7.00 ","7.00 ","7.00 ","7.00 ","","","07/28/16","10/04/16","07/05/16","03/24/17","1/1/1753","02/21/17"
"475","1","            ","            ","LFU","          ","612","6","6","625","625","X    ","X04   ","60","284205","    X0400-612001","10","X04 PRELNCH INST 612 LIFLINS  ","40","100","96","228.00 ","96.00 ","228.00 ","252.62 ","0.00 ","0.00 ","0.00 ","0.00 ","252.62 ","0.380 ","0.903 ","05/16/16","06/16/16","10/10/16","03/29/17","10/07/16","02/21/17"
"475","102548","            ","            ","KFV","NO LABOR  ","555","5","6","623","623","S    ","HD3   ","115","289160","    L9900-S00015","10","HD3 5552 522586 CHANGE #19    ","38","100","0","22.00 ","0.00 ","22.00 ","0.00 ","0.00 ","22.00 ","23.00 ","23.00 ","23.00 ","","","07/21/16","08/17/16","07/05/16","03/13/17","1/1/1753","02/21/17"
"475","108107","            ","            ","ENR","NO LABOR  ","631","6","6","648","648","F2   ","MF2   ","67","289235","    MF200-631007","10","MF2 CLOSEOUT FO TANK 5-12-0-F ","24","100","81","81.00 ","81.00 ","81.00 ","0.00 ","0.00 ","105.00 ","558.00 ","558.00 ","558.00 ","","","04/21/16","07/18/16","05/08/17","06/26/17","1/1/1753","02/22/17"
"475","1","            ","            ","EBA","MULTI     ","321","3","1","625","625","S    ","S00   ","53","288186","    L9900-X00871","10","MULTI PHOTMETRIC SURV AMD FAB ","28","100","0","83.00 ","0.00 ","83.00 ","37.00 ","0.00 ","0.00 ","0.00 ","0.00 ","37.00 ","0.000 ","2.243 ","11/17/14","02/19/15","11/17/14","03/08/17","02/06/17","02/22/17"
"475","108107","            ","            ","ENN","NO LABOR  ","631","6","6","648","648","A1   ","MA1   ","67","289215","    MA100-631004","10","MA1 CLOSE OWWC TK 5-49-2-W    ","24","100","74","56.00 ","74.00 ","56.00 ","0.00 ","0.00 ","96.00 ","67.00 ","67.00 ","67.00 ","","","04/14/16","05/25/16","04/28/17","07/14/17","1/1/1753","02/22/17"
"475","108107","            ","            ","ENN","NO LABOR  ","631","6","6","648","648","A1   ","MA1   ","67","289216","    MA100-631005","10","MA1 CLS SSDG F SRVC TK4-48-2-F","24","100","85","67.00 ","85.00 ","67.00 ","0.00 ","0.00 ","111.00 ","83.00 ","83.00 ","83.00 ","","","04/14/16","05/25/16","04/28/17","07/14/17","1/1/1753","02/22/17"
"475","108107","            ","            ","ENN","NO LABOR  ","631","6","6","648","648","A1   ","MA1   ","67","289217","    MA100-631006","10","MA1 CLS SSDG F SRVC TK4-49-2-F","24","100","74","56.00 ","74.00 ","56.00 ","0.00 ","0.00 ","96.00 ","81.00 ","81.00 ","81.00 ","","","04/14/16","05/25/16","04/28/17","07/14/17","1/1/1753","02/22/17"
"475","108107","            ","            ","ENP","NO LABOR  ","631","6","6","648","648","A2   ","MA2   ","67","289255","    MA200-631003","10","MA2 CLOSE JP-5 SRVC TK4-60-0-J","24","100","93","78.00 ","93.00 ","78.00 ","0.00 ","0.00 ","121.00 ","137.00 ","137.00 ","137.00 ","","","04/06/16","05/17/16","02/27/17","05/11/17","1/1/1753","02/22/17"
"475","108107","            ","            ","ENR","NO LABOR  ","631","6","6","648","648","F2   ","MF2   ","67","289232","    MF200-631002","10","MF2 CLOSE FO TANK 5-18-0-F    ","24","100","115","101.00 ","115.00 ","101.00 ","0.00 ","0.00 ","150.00 ","600.00 ","600.00 ","600.00 ","","","04/21/16","07/18/16","05/08/17","06/26/17","1/1/1753","02/22/17"
"475","1","            ","            ","LBP","CF 1787   ","671","6","6","625","625","S    ","S00   ","53","287630","    L9900-X00861","10","CF 1787 F/S 6-PAIL STWG-106263","40","100","0","16.00 ","0.00 ","16.00 ","23.00 ","0.00 ","0.00 ","0.00 ","0.00 ","23.00 ","0.000 ","0.696 ","08/11/16","08/24/16","09/26/16","07/31/17","02/10/17","02/22/17"
"475","108107","            ","            ","LLT","NO LABOR  ","631","6","6","648","648","F1   ","MF1   ","67","289228","    MF100-631011","10","MF1 CLOSE POT WTR TK 4-10-0-W ","24","100","62","56.00 ","62.00 ","56.00 ","0.00 ","0.00 ","81.00 ","61.00 ","61.00 ","61.00 ","","","10/12/16","10/25/16","04/14/17","04/27/17","1/1/1753","02/22/17"
"475","108107","            ","            ","LLU","NO LABOR  ","631","6","6","648","648","A2   ","MA2   ","67","289249","    MA200-631009","10","MA2 CLS SPD LOG EQ TK 5-59-1-Q","24","100","49","34.00 ","49.00 ","34.00 ","0.00 ","0.00 ","64.00 ","54.00 ","54.00 ","54.00 ","","","10/12/16","10/18/16","02/27/17","03/03/17","1/1/1753","02/22/17"
"475","108107","            ","            ","LLP","NO LABOR  ","631","6","6","648","648","F2   ","MF2   ","67","289234","    MF200-631004","10","MF2 CLOSEOUT FO TANK 4-11-2-F ","24","100","81","67.00 ","81.00 ","67.00 ","0.00 ","0.00 ","105.00 ","324.00 ","324.00 ","324.00 ","","","04/21/16","07/18/16","04/11/17","06/26/17","1/1/1753","02/22/17"
"475","108107","            ","            ","LLP","NO LABOR  ","631","6","6","648","648","F2   ","MF2   ","67","289233","    MF200-631003","10","MF2 CLOSEOUT FO TANK 4-11-1-F ","24","100","81","67.00 ","81.00 ","67.00 ","0.00 ","0.00 ","105.00 ","324.00 ","324.00 ","324.00 ","","","04/21/16","07/18/16","04/11/17","06/26/17","1/1/1753","02/22/17"
"475","108107","            ","            ","GDR","NO LABOR  ","631","6","8","648","648","E2   ","ME2   ","67","289263","    ME200-631015","10","ME2 CLOSEOUT PDLO TNK 4-38-2-F","25","100","46","29.00 ","46.00 ","29.00 ","0.00 ","0.00 ","64.00 ","156.00 ","156.00 ","156.00 ","","","11/30/16","01/04/17","09/28/17","11/06/17","1/1/1753","02/22/17"
"475","108107","            ","            ","LLV","NO LABOR  ","631","6","6","648","648","F3   ","MF3   ","67","289238","    MF300-631003","10","MF3 CLOSE OWCC TK 5-20-2-W    ","24","100","46","34.00 ","46.00 ","34.00 ","0.00 ","0.00 ","60.00 ","137.00 ","137.00 ","137.00 ","","","10/21/16","11/03/16","04/27/17","05/10/17","1/1/1753","02/22/17"
"475","108107","            ","            ","LLX","NO LABOR  ","631","6","6","648","648","E2   ","ME2   ","67","289211","    ME200-631007","10","ME2 CLOSE WO TK 3-34-1-F      ","24","100","87","67.00 ","87.00 ","67.00 ","0.00 ","0.00 ","113.00 ","113.00 ","113.00 ","113.00 ","","","06/07/16","08/31/16","04/06/17","06/21/17","1/1/1753","02/22/17"
"475","108107","            ","            ","ENS","NO LABOR  ","631","6","6","648","648","E1   ","ME1   ","67","289221","    ME100-631006","10","ME1 CLOSE GTS TK 5-31-1-F     ","24","100","53","45.00 ","53.00 ","45.00 ","0.00 ","0.00 ","69.00 ","453.00 ","453.00 ","453.00 ","","","04/04/16","05/13/16","03/14/17","04/11/17","1/1/1753","02/22/17"
