"Project","Provider","CLIN","Effort","Activity","ECP/REA","Swbs","Group","SOC","Owning Org","Resource","Planning Unit","Sequence","FM","Work Order","Item","Op","Scope","Task","Progress","BAC","Estimate","BCWP to BAC","BCWP to Est","ACWP","ETC","Target","Provider Target","Provider ACWP","EAC","CPI BAC","CPI Est","Baseline Start","Baseline Finish","Forecast Start","Forecast Finish","1st Actual Charged Date","Completion Date"
"473","1","            ","            ","LNH","          ","631","6","8","648","648","A1   ","AA1   ","63","285605","    AA100-631010","10","AA1 PAINT COMPT CMPLT 2-47-1-Q","25","100","29","32.00 ","29.00 ","32.00 ","32.00 ","0.00 ","0.00 ","0.00 ","0.00 ","32.00 ","0.906 ","1.000 ","02/26/16","05/20/16","01/13/17","02/10/17","02/14/17","02/20/17"
"473","1","            ","            ","LNT","          ","631","6","8","648","648","D2   ","OD2   ","63","287367","    OD200-631009","10","OD2 PAINT DECK COMPT 1-33-3-L ","25","100","29","4.00 ","29.00 ","4.00 ","8.00 ","0.00 ","0.00 ","0.00 ","0.00 ","8.00 ","3.625 ","0.500 ","03/24/16","06/17/16","01/13/17","02/24/17","02/17/17","02/20/17"
"473","1","            ","            ","MZE","          ","555","5","6","TST","623","F1   ","AF1   ","12","287628","    F1000-555003","10","2C555401 F/H FIRE EXT SEG 1   ","46","100","93","93.00 ","93.00 ","93.00 ","257.00 ","0.00 ","0.00 ","0.00 ","0.00 ","257.00 ","0.362 ","0.362 ","10/03/16","11/28/16","01/13/17","04/19/17","01/09/17","02/20/17"
"473","1","            ","            ","KZW","          ","631","6","8","648","648","E2   ","GE2   ","63","278352","    GE200-631010","10","GE2 PAINT COMPT CMPLT 2-44-2-L","25","100","10","10.00 ","10.00 ","10.00 ","16.00 ","0.00 ","0.00 ","0.00 ","0.00 ","16.00 ","0.625 ","0.625 ","12/22/15","03/24/16","04/04/16","06/06/17","02/16/17","02/20/17"
"473","1","            ","            ","LNH","          ","631","6","8","648","648","A1   ","AA1   ","63","287155","    AA100-631013","10","AA1 PAINT COMPT CMPLT2-52-01-L","25","100","27","24.00 ","27.00 ","24.00 ","20.50 ","0.00 ","0.00 ","0.00 ","0.00 ","20.50 ","1.317 ","1.171 ","02/26/16","05/20/16","01/13/17","02/10/17","02/13/17","02/20/17"
"473","1","            ","            ","NCY","          ","588","5","6","TST","624","S    ","HD3   ","139","287420","    HD300-588001","10","2C588C405 AMZ BRDG CRANE TST  ","47","100","51","51.00 ","51.00 ","51.00 ","101.00 ","0.00 ","0.00 ","0.00 ","0.00 ","101.00 ","0.505 ","0.505 ","10/05/15","11/04/15","01/27/17","02/17/17","01/23/17","02/20/17"
"473","1","            ","            ","LNT","          ","631","6","8","648","648","D2   ","OD2   ","63","286000","    OD200-631012","10","OD2 PAINT DECK COMPT 1-38-4-A ","25","100","27","12.00 ","27.00 ","12.00 ","69.98 ","0.00 ","0.00 ","0.00 ","0.00 ","69.98 ","0.386 ","0.171 ","03/24/16","06/17/16","01/13/17","02/24/17","01/04/17","02/20/17"
"473","1","            ","            ","LEL","          ","304","3","6","626","626","S    ","S00   ","141","288804","    L9900-R00351","10","RWK-SW-REORK CONTROLLERS      ","800","100","0","84.00 ","0.00 ","84.00 ","80.00 ","0.00 ","0.00 ","0.00 ","0.00 ","80.00 ","0.000 ","1.050 ","02/16/16","07/06/16","03/21/16","04/03/17","02/13/17","02/20/17"
"473","1","            ","            ","LPJ","          ","631","6","8","648","648","D3   ","LD3   ","63","287148","    LD300-631010","10","LD3 PAINT COMPT 02-42-2-Q     ","25","100","16","16.00 ","16.00 ","16.00 ","40.00 ","0.00 ","0.00 ","0.00 ","0.00 ","40.00 ","0.400 ","0.400 ","02/01/16","04/25/16","03/07/16","03/15/17","02/12/17","02/20/17"
"473","1","            ","            ","LEA","PCW 777R1 ","301","3","6","626","626","X    ","X01   ","75","286971","    L9900-X00824","10","PCW 777R1 106129 JACK STAFF   ","41","100","0","25.00 ","0.00 ","25.00 ","29.00 ","0.00 ","0.00 ","0.00 ","0.00 ","29.00 ","0.000 ","0.862 ","09/16/15","12/02/15","01/11/16","02/15/17","12/13/16","02/20/17"
"473","1","            ","            ","LEA","          ","301","3","6","626","626","X    ","X01   ","75","273443","    X0100-301001","10","X01 L/M ELECTRIC EQUIP        ","41","100","425","169.00 ","425.00 ","169.00 ","101.35 ","0.00 ","0.00 ","0.00 ","0.00 ","101.35 ","4.193 ","1.667 ","09/16/15","12/02/15","01/11/16","02/15/17","01/11/16","02/20/17"
"473","1","            ","            ","LDR","          ","321","3","6","626","626","A1   ","RA1   ","141","286545","    L9900-R00326","10","RWK-RA1-REMOVE MISSION MOD PNL","800","100","0","24.00 ","0.00 ","24.00 ","2.00 ","0.00 ","0.00 ","0.00 ","0.00 ","2.00 ","0.000 ","12.000 ","08/26/15","11/10/15","10/02/15","03/01/17","02/04/17","02/20/17"
"473","1","            ","            ","LDR","          ","321","3","6","626","626","A1   ","RA1   ","141","286414","    L9900-R00319","10","RWK-RA1-REMOVE ANGLE          ","800","100","0","40.00 ","0.00 ","40.00 ","0.00 ","0.00 ","0.00 ","0.00 ","0.00 ","0.00 ","","","08/26/15","11/10/15","10/02/15","03/01/17","1/1/1753","02/20/17"
"473","1","            ","            ","LRP","          ","401","4","8","626","626","S    ","S00   ","141","283992","    S0000-401006","10","SW INSTALL IP PHONES          ","56","100","50","126.00 ","50.00 ","126.00 ","333.25 ","0.00 ","0.00 ","0.00 ","0.00 ","333.25 ","0.150 ","0.378 ","07/07/16","08/08/16","08/08/16","02/28/17","02/02/17","02/20/17"
"473","1","            ","            ","LEQ","CF 1787   ","671","6","6","625","625","S    ","S00   ","53","287619","    L9900-X00831","10","CF 1787 F/S 6-PAIL STWG 106263","40","100","0","16.00 ","0.00 ","16.00 ","12.00 ","0.00 ","0.00 ","0.00 ","0.00 ","12.00 ","0.000 ","1.333 ","08/15/16","10/03/16","10/21/16","02/17/17","02/09/17","02/22/17"
"473","1","            ","            ","421","          ","665","6","8","TST","625","S    ","F1U   ","33","287467","    F1U00-665001","10","4C665C401 MCH/ELC WKSHP TST   ","63","100","48","48.00 ","48.00 ","48.00 ","44.00 ","0.00 ","0.00 ","0.00 ","0.00 ","44.00 ","1.091 ","1.091 ","03/20/17","03/31/17","01/27/17","02/10/17","01/24/17","02/27/17"
"473","1","            ","            ","MJK","FCN-006098","505","5","6","623","623","A1   ","MA1   ","30","288519","    L9900-X00856","10","FCN-006098 ADD 3/4"" PIP TO TNK","46","100","0","80.00 ","0.00 ","80.00 ","104.00 ","0.00 ","0.00 ","0.00 ","0.00 ","104.00 ","0.000 ","0.769 ","05/04/15","05/22/15","06/16/15","03/10/17","02/21/17","02/27/17"
"473","1","            ","            ","DQA","FCN-004581","256","2","2","623","623","S2L  ","S2L   ","30","287540","    L9900-X00830","10","FCN-004581 MOVE 256 VALVE     ","16","100","0","48.00 ","0.00 ","48.00 ","52.38 ","0.00 ","0.00 ","0.00 ","0.00 ","52.38 ","0.000 ","0.916 ","11/19/14","12/17/14","01/13/15","03/10/17","02/20/17","02/27/17"
"473","1","            ","            ","CRE","106569","201","2","1","624","625","E2L  ","E2LB1 ","53","288369","    L9900-X00855","10","106569 SUB MACHINERY GUARDS   ","28","100","0","24.00 ","0.00 ","24.00 ","17.50 ","0.00 ","0.00 ","0.00 ","0.00 ","17.50 ","0.000 ","1.371 ","07/29/15","08/17/15","06/13/16","09/23/16","02/08/17","02/27/17"
"473","1","            ","            ","ASV","          ","593","5","2","623","623","E2L  ","E2L   ","152","288388","    L9900-R00347","10","RWK-E2L-DAMAGED 5932 PIPE     ","810","100","0","60.00 ","0.00 ","60.00 ","64.00 ","0.00 ","0.00 ","0.00 ","0.00 ","64.00 ","0.000 ","0.938 ","09/15/14","10/09/14","10/06/14","03/10/17","02/13/17","02/27/17"
"473","1","            ","            ","AAU","CF 1912   ","256","2","2","623","623","A1L  ","MA1   ","30","283252","    L9900-X00749","10","CF 1912 ADD SW ORFC PLTS      ","16","100","0","80.00 ","0.00 ","80.00 ","511.04 ","0.00 ","0.00 ","0.00 ","0.00 ","511.04 ","0.000 ","0.157 ","08/04/14","09/12/14","11/26/14","03/10/17","01/10/17","02/27/17"
"473","1","            ","            ","NDN","          ","581","5","8","TST","624","S    ","S00   ","139","286914","    X0100-581002","10","4C581C400 ANCHR WNDLSS OPS    ","62","100","52","52.00 ","52.00 ","52.00 ","53.00 ","0.00 ","0.00 ","0.00 ","0.00 ","53.00 ","0.981 ","0.981 ","02/21/17","03/23/17","01/13/17","03/30/17","01/13/17","02/27/17"
"473","1","            ","            ","KZR","          ","631","6","8","648","648","F3   ","LF3   ","63","284518","    LF300-631005","10","LF3 PAINT COMPT CMPLT 2-24-2-C","25","100","29","104.00 ","29.00 ","104.00 ","106.00 ","0.00 ","0.00 ","0.00 ","0.00 ","106.00 ","0.274 ","0.981 ","03/10/16","06/03/16","10/07/16","03/01/17","10/03/16","02/27/17"
"473","1","            ","            ","LNP","          ","631","6","8","648","648","D2   ","OD2   ","63","285639","    OD200-631005","10","OD2 PAINT COMPT CMPLT 1-38-0-M","25","100","48","24.00 ","48.00 ","24.00 ","12.00 ","0.00 ","0.00 ","0.00 ","0.00 ","12.00 ","4.000 ","2.000 ","03/24/16","06/17/16","01/13/17","02/10/17","02/24/17","02/27/17"
"473","1","            ","            ","LNT","          ","631","6","8","648","648","D2   ","OD2   ","63","285996","    OD200-631014","10","OD2 PAINT DECK COMPT 1-31-4-Q ","25","100","60","56.00 ","60.00 ","56.00 ","121.50 ","0.00 ","0.00 ","0.00 ","0.00 ","121.50 ","0.494 ","0.461 ","03/24/16","06/17/16","01/13/17","02/24/17","01/03/17","02/27/17"
"473","1","            ","            ","LNW","          ","631","6","8","648","648","D1   ","AD1   ","63","277497","    AD100-631003","10","AD1 PAINT COMPT CPLT 01-28-1-L","25","100","19","74.00 ","19.00 ","74.00 ","132.00 ","0.00 ","0.00 ","0.00 ","0.00 ","132.00 ","0.144 ","0.561 ","05/31/16","08/24/16","03/07/16","02/28/17","03/13/16","02/27/17"
"473","1","            ","            ","LVF","          ","573","5","6","624","624","S2   ","WS2   ","139","281924","    WS200-573006","10","WS2 L/O INSTL ALGN FXD RAILS  ","39","100","71","71.00 ","71.00 ","71.00 ","225.10 ","0.00 ","0.00 ","0.00 ","0.00 ","225.10 ","0.315 ","0.315 ","09/15/15","10/07/15","07/11/16","02/24/17","07/21/16","02/27/17"
"473","1","            ","            ","KZT","          ","631","6","8","648","648","E1   ","GE1   ","63","278240","    GE100-631004","10","GE1 FINL PAINT PASAGE 2-26-0-L","25","100","13","13.00 ","13.00 ","13.00 ","137.00 ","0.00 ","0.00 ","0.00 ","0.00 ","137.00 ","0.095 ","0.095 ","12/22/15","03/24/16","03/28/16","04/24/17","06/10/16","02/27/17"
"473","1","            ","            ","KZR","          ","631","6","8","648","648","F3   ","LF3   ","63","287364","    LF300-631009","10","LF3 PAINT COMPT CMPLT 2-19-2-L","25","100","12","9.00 ","12.00 ","9.00 ","16.00 ","0.00 ","0.00 ","0.00 ","0.00 ","16.00 ","0.750 ","0.562 ","03/10/16","06/03/16","10/07/16","03/01/17","02/21/17","02/27/17"
"473","1","            ","            ","LXT","          ","320","3","8","TST","626","S    ","S00   ","41","284255","    S0000-320014","10","3C320C401 TEST RECEPTACLES    ","64","100","50","11.00 ","50.00 ","11.00 ","146.00 ","0.00 ","0.00 ","0.00 ","0.00 ","146.00 ","0.342 ","0.075 ","03/17/16","04/18/16","10/21/16","03/02/17","10/05/16","02/27/17"
"473","1","            ","            ","KZR","          ","631","6","8","648","648","F3   ","LF3   ","63","284519","    LF300-631006","10","LF3 PAINT COMPT CMPLT 2-18-0-L","25","100","43","54.00 ","43.00 ","54.00 ","48.53 ","0.00 ","0.00 ","0.00 ","0.00 ","48.53 ","0.886 ","1.113 ","03/10/16","06/03/16","10/07/16","03/01/17","12/21/16","02/27/17"
"473","1","            ","            ","MHA","          ","581","5","8","624","624","S    ","S00   ","139","287010","    S0000-581006","10","SW INSTL ANCHOR & CHAIN       ","54","100","105","103.00 ","105.00 ","103.00 ","69.00 ","0.00 ","0.00 ","0.00 ","0.00 ","69.00 ","1.522 ","1.493 ","12/08/15","01/18/16","01/27/17","03/30/17","01/17/17","02/27/17"
"473","1","            ","            ","LNH","          ","631","6","8","648","648","A1   ","AA1   ","63","285625","    AA100-631015","10","AA1 PAINT COMPT CMPLT 2-52-4-A","25","100","25","24.00 ","25.00 ","24.00 ","20.00 ","0.00 ","0.00 ","0.00 ","0.00 ","20.00 ","1.250 ","1.200 ","02/26/16","05/20/16","01/13/17","02/10/17","02/21/17","02/27/17"
"473","1","            ","            ","LWH","          ","573","5","6","624","624","S1   ","RS1   ","139","282612","    RS100-573006","10","RS1 L/O INSTL ALGN RAILS      ","39","100","126","126.00 ","126.00 ","126.00 ","148.00 ","0.00 ","0.00 ","0.00 ","0.00 ","148.00 ","0.851 ","0.851 ","09/24/15","10/26/15","08/08/16","02/24/17","08/15/16","02/27/17"
"473","1","            ","            ","KEL","          ","541","5","6","623","623","S    ","MF2   ","152","288357","    L9900-R00345","10","RWK-MF2-541 FUEL LINE         ","810","100","0","32.00 ","0.00 ","32.00 ","54.00 ","0.00 ","0.00 ","0.00 ","0.00 ","54.00 ","0.000 ","0.593 ","08/31/15","10/05/15","07/27/15","12/23/15","02/16/17","02/27/17"
"473","1","            ","            ","MED","          ","331","3","8","TST","626","S    ","S00   ","41","284533","    S0000-331003","10","3C331C401 TOPSIDE LTG CHECKOUT","56","100","109","135.00 ","109.00 ","135.00 ","395.00 ","0.00 ","0.00 ","0.00 ","0.00 ","395.00 ","0.276 ","0.342 ","11/04/16","12/09/16","10/28/16","03/09/17","10/25/16","02/27/17"
"473","1","            ","            ","MFF","          ","436","4","8","TST","626","S    ","S00   ","75","287614","    S0000-436009","10","3C436C401 INTRSN ALM ILO/F    ","56","100","413","138.00 ","413.00 ","138.00 ","360.15 ","0.00 ","0.00 ","0.00 ","0.00 ","360.15 ","1.147 ","0.383 ","05/02/16","06/02/16","01/16/17","05/05/17","01/18/17","02/27/17"
"473","1","            ","            ","MFL","          ","436","4","8","TST","626","S    ","S00   ","141","288313","    S0000-436014","10","3C436C408 H2S GAS DETECTS     ","56","100","107","107.00 ","107.00 ","107.00 ","104.00 ","0.00 ","0.00 ","0.00 ","0.00 ","104.00 ","1.029 ","1.029 ","02/21/17","03/23/17","05/26/17","06/28/17","02/02/17","02/27/17"
"473","1","            ","            ","MGF","          ","588","5","8","TST","626","S    ","S00   ","75","289083","    S0000-588004","10","4A588C200 WAVE-OFF ILO FUN TST","64","100","33","21.00 ","33.00 ","21.00 ","19.00 ","0.00 ","0.00 ","0.00 ","0.00 ","19.00 ","1.737 ","1.105 ","01/23/17","02/07/17","04/11/17","04/18/17","02/20/17","02/27/17"
"473","1","            ","            ","KZR","          ","631","6","8","648","648","F3   ","LF3   ","63","284520","    LF300-631008","10","LF3 PAINT COMPT CMPLT 2-18-1-C","25","100","136","240.00 ","136.00 ","240.00 ","285.52 ","0.00 ","0.00 ","0.00 ","0.00 ","285.52 ","0.476 ","0.841 ","03/10/16","06/03/16","10/07/16","03/01/17","10/04/16","02/27/17"
