"Parent - Operation","Lock Date","Project","Provider","CLIN","Effort","Activity","ECP/REA","Swbs","Group","Owning Org","Resource","Planning Unit","Sequence","FM","Work Order","Item","Op","Scope","Task","Progress","BAC","Estimate","BCWP to BAC","BCWP to Est","ACWP","ETC","Target","Provider Target","Provider ACWP","EAC","CPI BAC","CPI Est","Baseline Start","Baseline Finish","Forecast Start","Forecast Finish"
"    SI000-301001-10","2/18/2017","481","1","          ","            ","LCK","          ","301","3","626","626","S    ","SI0   ","161","","    SI000-301001","10","SI0 L/M ELECTRIC EQUIP        ","41","0","0","60","0","0","0","0","0","0","0","0","","","8/16/2018","8/29/2018","8/16/2018","8/29/2018"
"    SS000-301001-10","2/18/2017","481","1","          ","            ","LEP","          ","301","3","626","626","S    ","SS0   ","161","","    SS000-301001","10","SS0 L/M ELECTRIC EQUIP        ","41","0","0","114","0","0","0","0","0","0","0","0","","","6/20/2018","7/18/2018","6/20/2018","7/18/2018"
"    WS200-301001-10","2/18/2017","481","1","          ","            ","LDX","          ","301","3","626","626","S2   ","WS2   ","161","","    WS200-301001","10","WS2 L/M ELECTRIC EQUIP        ","41","0","334","105","0","0","0","133","0","0","0","133","","","5/8/2018","7/24/2018","5/8/2018","7/24/2018"
"    WS301-301001-10","2/18/2017","481","1","          ","            ","LDZ","          ","301","3","626","626","S3   ","WS3   ","161","","    WS301-301001","10","WS3 L/M ELECTRIC EQUIP        ","41","0","71","30","0","0","0","38","0","0","0","38","","","5/30/2018","7/25/2018","5/30/2018","7/25/2018"
"    X0100-301001-10","2/18/2017","481","1","          ","            ","LEA","          ","301","3","626","626","X    ","X01   ","161","","    X0100-301001","10","X01 L/M ELECTRIC EQUIP        ","41","0","0","70","0","0","0","0","0","0","0","0","","","6/6/2018","8/21/2018","6/6/2018","8/21/2018"
"    X0200-301001-10","2/18/2017","481","1","          ","            ","LEB","          ","301","3","626","626","X    ","X02   ","161","","    X0200-301001","10","X02 L/M ELECTRIC EQUIP        ","41","0","120","120","0","0","0","152","0","0","0","152","","","5/22/2018","7/10/2018","5/22/2018","7/10/2018"
"    X0400-301001-10","2/18/2017","481","1","          ","            ","LCL","          ","301","3","626","626","X    ","X04   ","161","","    X0400-301001","10","X04 L/M ELECTRIC EQUIP        ","41","0","114","114","0","0","0","145","0","0","0","145","","","5/18/2018","6/20/2018","5/18/2018","6/20/2018"
"    X0400-301002-10","2/18/2017","481","1","          ","            ","LKB","          ","301","3","626","626","X    ","X04   ","161","","    X0400-301002","10","ZONE X04 L/M ELECT EQUIP      ","56","0","114","114","0","0","0","114","0","0","0","114","","","5/18/2018","6/20/2018","5/18/2018","6/20/2018"
"    X0000-321001-10","2/18/2017","481","1","          ","            ","LCV","          ","301","3","626","626","X    ","X04   ","123","","    X0000-321001","10","X04 COMPLETE 321 WORK         ","41","0","35","35","0","0","0","35","0","0","0","35","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    X0500-301001-10","2/18/2017","481","1","          ","            ","LEE","          ","301","3","626","626","X    ","X05   ","161","","    X0500-301001","10","X05 L/M ELECTRIC EQUIP        ","41","0","0","100","0","0","0","0","0","0","0","0","","","7/6/2018","9/20/2018","7/6/2018","9/20/2018"
"    X0600-301001-10","2/18/2017","481","1","          ","            ","LEF","          ","301","3","626","626","X    ","X06   ","161","","    X0600-301001","10","X06 L/M ELECTRICAL EQUIP      ","41","0","0","120","0","0","0","0","0","0","0","0","","","6/15/2018","8/3/2018","6/15/2018","8/3/2018"
"    X0700-301002-10","2/18/2017","481","1","          ","            ","LEG","          ","301","3","626","626","X    ","X07   ","161","","    X0700-301002","10","X07 L/M ELECTRIC EQUIP        ","41","0","0","120","0","0","0","0","0","0","0","0","","","9/28/2018","11/8/2018","9/28/2018","11/8/2018"
"    X0700-301005-10","2/18/2017","481","1","          ","            ","LPS","          ","301","3","626","626","X    ","X07   ","35","","    X0700-301005","10","Z07 LOAD/MOUNT EQUIPMENTQ     ","56","0","0","120","0","0","0","0","0","0","0","0","","","6/28/2018","7/20/2018","6/28/2018","7/20/2018"
"    X0700-301001-10","2/18/2017","481","1","          ","            ","LPS","          ","301","3","626","626","X    ","X07   ","161","","    X0700-301001","10","X07 INSTALL MARIAH PINS       ","56","0","0","100","0","0","0","0","0","0","0","0","","","6/28/2018","7/20/2018","6/28/2018","7/20/2018"
"    X0800-301001-10","2/18/2017","481","1","          ","            ","LEH","          ","301","3","626","626","X    ","X08   ","161","","    X0800-301001","10","X08 L/M ELECTRIC EQUIP        ","41","0","100","100","0","0","0","127","0","0","0","127","","","5/22/2018","6/19/2018","5/22/2018","6/19/2018"
"    X0900-301001-10","2/18/2017","481","1","          ","            ","LEJ","          ","301","3","626","626","X    ","X09   ","161","","    X0900-301001","10","X09 L/M ELECTRIC EQUIP        ","41","0","120","120","0","0","0","152","0","0","0","152","","","2/19/2018","5/3/2018","2/19/2018","5/3/2018"
"    X1000-301001-10","2/18/2017","481","1","          ","            ","LEK","          ","301","3","626","626","X    ","X10   ","161","","    X1000-301001","10","X10 L/M ELECTRIC EQUIP        ","41","0","0","350","0","0","0","0","0","0","0","0","","","6/22/2018","8/3/2018","6/22/2018","8/3/2018"
"    AA100-304005-10","2/18/2017","481","999000","          ","            ","6SY","NO LABOR  ","304","3","626","626","A1   ","AA1   ","106","","    AA100-304005","10","AA1 PULL N 202 MPCMS          ","41","0","339","431","0","0","0","298","431","0","0","298","","","6/14/2018","7/12/2018","6/14/2018","7/12/2018"
"    AA100-304003-10","2/18/2017","481","999000","          ","            ","XD8","NO LABOR  ","304","3","626","626","A1   ","AA1   ","106","","    AA100-304003","10","AA1 PULL 330 LIGHTING CABLE   ","41","0","16","20","0","0","0","14","20","0","0","14","","","5/18/2018","6/28/2018","5/18/2018","6/28/2018"
"    AA100-304004-10","2/18/2017","481","999000","          ","            ","XP2","NO LABOR  ","304","3","626","626","A1   ","AA1   ","106","","    AA100-304004","10","AA1 PULL 475-02 CBL           ","41","0","333","423","0","0","0","292","423","0","0","292","","","5/18/2018","7/23/2018","5/18/2018","7/23/2018"
"    AA100-304002-10","2/18/2017","481","999000","          ","            ","XRT","NO LABOR  ","304","3","626","626","A1   ","AA1   ","106","","    AA100-304002","10","AA1 PULL 320 POWER CABLE      ","41","0","938","1191","0","0","0","823","1191","0","0","823","","","5/18/2018","6/28/2018","5/18/2018","6/28/2018"
"    AA100-304001-10","2/18/2017","481","999000","          ","            ","6NZ","NO LABOR  ","304","3","626","626","A1   ","AA1   ","106","","    AA100-304001","10","AA1 PULL 410-01 CABLE         ","41","0","841","1068","0","0","0","738","1068","0","0","738","","","5/18/2018","8/24/2018","5/18/2018","8/24/2018"
"    AD100-304003-10","2/18/2017","481","999000","          ","            ","SNQ","NO LABOR  ","304","3","626","626","D1   ","AD1   ","106","","    AD100-304003","10","AD1 PULL 410-01 (TSCE)        ","41","0","454","577","0","0","0","399","577","0","0","399","","","7/5/2018","8/22/2018","7/5/2018","8/22/2018"
"    AD100-304001-10","2/18/2017","481","999000","          ","            ","XSA","NO LABOR  ","304","3","626","626","D1   ","AD1   ","106","","    AD100-304001","10","AD1 PULL 320 CABLE            ","41","0","799","1015","0","0","0","701","1015","0","0","701","","","7/5/2018","8/6/2018","7/5/2018","8/6/2018"
"    AD200-304001-10","2/18/2017","481","999000","          ","            ","XJZ","NO LABOR  ","304","3","626","626","D2   ","AD2   ","106","","    AD200-304001","10","AD2 PULL 437-010              ","41","0","125","159","0","0","0","110","159","0","0","110","","","5/8/2018","6/26/2018","5/8/2018","6/26/2018"
"    AD200-304004-10","2/18/2017","481","999000","          ","            ","XSK","NO LABOR  ","304","3","626","626","D2   ","AD2   ","106","","    AD200-304004","10","AD2 PULL 320 CABLE            ","41","0","567","720","0","0","0","497","720","0","0","497","","","5/8/2018","6/8/2018","5/8/2018","6/8/2018"
"    AD200-304003-10","2/18/2017","481","999000","          ","            ","6UV","NO LABOR  ","304","3","626","626","D2   ","AD2   ","106","","    AD200-304003","10","AD2 PULL NONB 202 MPCMS       ","41","0","301","382","0","0","0","264","382","0","0","264","","","6/25/2018","8/13/2018","6/25/2018","8/13/2018"
"    AD200-304002-10","2/18/2017","481","999000","          ","            ","SNR","NO LABOR  ","304","3","626","626","D2   ","AD2   ","106","","    AD200-304002","10","AD2 PULL 410-01 TSCE CBL      ","41","0","95","121","0","0","0","84","121","0","0","84","","","5/8/2018","5/29/2018","5/8/2018","5/29/2018"
"    AF100-304001-10","2/18/2017","481","999000","          ","            ","XPY","NO LABOR  ","304","3","626","626","F1   ","AF1   ","106","","    AF100-304001","10","AF1 PULL 475-02 CABLE         ","41","0","442","561","0","0","0","388","561","0","0","388","","","6/27/2018","8/10/2018","6/27/2018","8/10/2018"
"    AF200-304002-10","2/18/2017","481","999000","          ","            ","SNS","NO LABOR  ","304","3","626","626","F2   ","AF2   ","106","","    AF200-304002","10","AF2 PULL 410-01 CABLE         ","41","0","575","730","0","0","0","504","730","0","0","504","","","5/30/2018","9/5/2018","5/30/2018","9/5/2018"
"    AF200-304001-10","2/18/2017","481","999000","          ","            ","XQ3","NO LABOR  ","304","3","626","626","F2   ","AF2   ","106","","    AF200-304001","10","AF2 PULL 475-02 CBL           ","41","0","184","234","0","0","0","162","234","0","0","162","","","5/30/2018","6/14/2018","5/30/2018","6/14/2018"
"    CD200-304001-10","2/18/2017","481","999000","          ","            ","XSN","NO LABOR  ","304","3","626","626","D2   ","CD2   ","106","","    CD200-304001","10","CD2 PULL 320 CABLE            ","41","0","4","5","0","0","0","3","5","0","0","3","","","10/10/2018","11/19/2018","10/10/2018","11/19/2018"
"    E1L00-304002-10","2/18/2017","481","1","          ","            ","APW","          ","304","3","626","626","E1L  ","E1L   ","59","","    E1L00-304002","10","E1L PULL 330 LOCAL CABLE      ","34","0","0","0","0","0","0","0","0","0","0","0","","","11/6/2017","12/22/2017","11/6/2017","12/22/2017"
"    FB100-304002-10","2/18/2017","481","999000","          ","            ","XPB","NO LABOR  ","304","3","626","626","B1   ","FB1   ","106","","    FB100-304002","10","FB1 PULL 475-02 CBL           ","41","0","449","570","0","0","0","394","570","0","0","394","","","6/18/2018","7/16/2018","6/18/2018","7/16/2018"
"    GE100-304002-10","2/18/2017","481","999000","          ","            ","XBF","NO LABOR  ","304","3","626","626","E1   ","GE1   ","106","","    GE100-304002","10","GE1 PULL 320 CABLE FOR 651 GAL","41","0","375","476","0","0","0","329","476","0","0","329","","","4/17/2018","6/11/2018","4/17/2018","6/11/2018"
"    GE100-304001-10","2/18/2017","481","999000","          ","            ","XT8","NO LABOR  ","304","3","626","626","E1   ","GE1   ","106","","    GE100-304001","10","GE1 PULL 320 PWR CBL          ","41","0","155","197","0","0","0","136","197","0","0","136","","","3/27/2018","5/4/2018","3/27/2018","5/4/2018"
"    GE200-304001-10","2/18/2017","481","999000","          ","            ","XTE","NO LABOR  ","304","3","626","626","E2   ","GE2   ","106","","    GE200-304001","10","GE2 PULL 320 POWER CABLE      ","41","0","672","853","0","0","0","589","853","0","0","589","","","4/17/2018","5/25/2018","4/17/2018","5/25/2018"
"    HD400-304001-10","2/18/2017","481","999000","          ","            ","SNT","NO LABOR  ","304","3","626","626","D4   ","HD4   ","106","","    HD400-304001","10","HD4 PULL 410-01               ","41","0","683","757","0","0","0","523","757","0","0","523","","","6/4/2018","6/27/2018","6/4/2018","6/27/2018"
"    LD100-304003-10","2/18/2017","481","999000","          ","            ","XSD","NO LABOR  ","304","3","626","626","D1   ","LD1   ","106","","    LD100-304003","10","LD1 PULL 320 PWR CBL          ","41","0","12","15","0","0","0","10","15","0","0","10","","","6/4/2018","7/13/2018","6/4/2018","7/13/2018"
"    LD100-304002-10","2/18/2017","481","999000","          ","            ","6SJ","NO LABOR  ","304","3","626","626","D1   ","LD1   ","106","","    LD100-304002","10","LD1 PULL 320 60 HZ LC11 CABLE ","41","0","864","1097","0","0","0","758","1097","0","0","758","","","6/4/2018","6/15/2018","6/4/2018","6/15/2018"
"    LD100-304004-10","2/18/2017","481","999000","          ","            ","6SU","NO LABOR  ","304","3","626","626","D1   ","LD1   ","106","","    LD100-304004","10","LD1 PULL NONB 202 MPCMS       ","41","0","539","685","0","0","0","473","685","0","0","473","","","7/27/2018","9/7/2018","7/27/2018","9/7/2018"
"    LD100-304001-10","2/18/2017","481","999000","          ","            ","SNU","NO LABOR  ","304","3","626","626","D1   ","LD1   ","106","","    LD100-304001","10","LD1 PULL 410-01 TSCE          ","41","0","1093","1388","0","0","0","959","1388","0","0","959","","","6/4/2018","7/24/2018","6/4/2018","7/24/2018"
"    LD100-304005-10","2/18/2017","481","999000","          ","            ","XDJ","NO LABOR  ","304","3","626","626","D1   ","LD1   ","106","","    LD100-304005","10","LD1 PULL 330 LHT CBL          ","41","0","216","274","0","0","0","189","274","0","0","189","","","6/4/2018","6/26/2018","6/4/2018","6/26/2018"
"    LD200-304004-10","2/18/2017","481","999000","          ","            ","XSR","NO LABOR  ","304","3","626","626","D2   ","LD2   ","106","","    LD200-304004","10","LD2 PULL 320 CABLE            ","41","0","208","264","0","0","0","182","264","0","0","182","","","6/22/2018","8/2/2018","6/22/2018","8/2/2018"
"    LD200-304002-10","2/18/2017","481","999000","          ","            ","XKE","NO LABOR  ","304","3","626","626","S    ","LD2   ","106","","    LD200-304002","10","LD2 PULL 433-01               ","41","0","266","338","0","0","0","233","338","0","0","233","","","6/22/2018","8/27/2018","6/22/2018","8/27/2018"
"    LD200-304005-10","2/18/2017","481","1","          ","            ","888","          ","304","3","626","626","D2   ","LD2   ","102","","    LD200-304005","10","LD2 PULL WAVE GUIDE CABLES    ","41","100","0","0","0","0","0","0","0","0","0","0","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    LD200-304001-10","2/18/2017","481","999000","          ","            ","6NT","NO LABOR  ","304","3","626","626","D2   ","LD2   ","106","","    LD200-304001","10","LD2 PULL 441-01               ","41","0","676","859","0","0","0","593","859","0","0","593","","","6/22/2018","8/27/2018","6/22/2018","8/27/2018"
"    LD200-304003-10","2/18/2017","481","999000","          ","            ","SNV","NO LABOR  ","304","3","626","626","D2   ","LD2   ","106","","    LD200-304003","10","LD2 PULL 410-01               ","41","0","761","966","0","0","0","667","966","0","0","667","","","6/22/2018","9/13/2018","6/22/2018","9/13/2018"
"    LD300-304001-10","2/18/2017","481","999000","          ","            ","SNW","NO LABOR  ","304","3","626","626","D3   ","LD3   ","106","","    LD300-304001","10","LD3 PULL 410-01 (TSCE)        ","41","0","1058","1295","0","0","0","895","1295","0","0","895","","","7/12/2018","9/20/2018","7/12/2018","9/20/2018"
"    LF300-304001-10","2/18/2017","481","999000","          ","            ","SNX","NO LABOR  ","304","3","626","626","F3   ","LF3   ","106","","    LF300-304001","10","LF3 PULL 410-01 TSCE          ","41","0","657","834","0","0","0","576","834","0","0","576","","","5/25/2018","7/9/2018","5/25/2018","7/9/2018"
"    LF300-304002-10","2/18/2017","481","999000","          ","            ","XQC","NO LABOR  ","304","3","626","626","F3   ","LF3   ","106","","    LF300-304002","10","LF3 PULL 475-02 CBL           ","41","0","623","791","0","0","0","546","791","0","0","546","","","5/25/2018","7/16/2018","5/25/2018","7/16/2018"
"    LF300-304003-10","2/18/2017","481","999000","          ","            ","XU6","NO LABOR  ","304","3","626","626","F3   ","LF3   ","106","","    LF300-304003","10","LF3 PULL 320 PWR CBL          ","41","0","608","772","0","0","0","533","772","0","0","533","","","5/25/2018","6/27/2018","5/25/2018","6/27/2018"
"    MA100-304001-10","2/18/2017","481","999000","          ","            ","XRW","NO LABOR  ","304","3","626","626","A1   ","MA1   ","106","","    MA100-304001","10","MA1 PULL 320 PWR CABLE        ","41","0","1353","1718","0","0","0","1187","1718","0","0","1187","","","2/15/2018","3/9/2018","2/15/2018","3/9/2018"
"    MA200-304002-10","2/18/2017","481","999000","          ","            ","XJS","NO LABOR  ","304","3","626","626","A2   ","MA2   ","106","","    MA200-304002","10","MA2 PULL NON-202 MPCSM        ","41","0","901","1144","0","0","0","790","1144","0","0","790","","","6/18/2018","7/16/2018","6/18/2018","7/16/2018"
"    MA200-304001-10","2/18/2017","481","999000","          ","            ","XS4","NO LABOR  ","304","3","626","626","A2   ","MA2   ","106","","    MA200-304001","10","MA2 PULL 320 PWR CABLE        ","41","0","894","451","0","0","0","312","451","0","0","312","","","3/13/2018","4/4/2018","3/13/2018","4/4/2018"
"    ME100-304003-10","2/18/2017","481","999000","          ","            ","6VR","NO LABOR  ","304","3","626","626","E1   ","ME1   ","106","","    ME100-304003","10","ME1 PULL NONB 202 MPCMS       ","41","0","1296","1646","0","0","0","1137","1646","0","0","1137","","","5/3/2018","7/6/2018","5/3/2018","7/6/2018"
"    ME100-304001-10","2/18/2017","481","999000","          ","            ","XPS","NO LABOR  ","304","3","626","626","E1   ","ME1   ","106","","    ME100-304001","10","ME1 PULL 475-02 CABLE         ","41","0","551","700","0","0","0","484","700","0","0","484","","","1/11/2018","3/16/2018","1/11/2018","3/16/2018"
"    ME100-304004-10","2/18/2017","481","999000","          ","            ","XQP","NO LABOR  ","304","3","626","626","E1   ","ME1   ","106","","    ME100-304004","10","ME1 PULL 330 LHT CBL          ","41","0","114","145","0","0","0","100","145","0","0","100","","","1/11/2018","2/2/2018","1/11/2018","2/2/2018"
"    ME100-304002-10","2/18/2017","481","999000","          ","            ","XTB","NO LABOR  ","304","3","626","626","E1   ","ME1   ","106","","    ME100-304002","10","ME1 PULL 320 POWER CABLE      ","41","0","92","117","0","0","0","81","117","0","0","81","","","1/11/2018","2/12/2018","1/11/2018","2/12/2018"
"    ME200-304002-10","2/18/2017","481","999000","          ","            ","XTH","NO LABOR  ","304","3","626","626","E2   ","ME2   ","106","","    ME200-304002","10","ME2 PULL 320 PWR CBL          ","41","0","711","903","0","0","0","624","903","0","0","624","","","12/6/2017","1/23/2018","12/6/2017","1/23/2018"
"    ME200-304001-10","2/18/2017","481","999000","          ","            ","XPV","NO LABOR  ","304","3","626","626","E2   ","ME2   ","106","","    ME200-304001","10","ME2 PULL 475-02 CABLE         ","41","0","470","597","0","0","0","412","597","0","0","412","","","12/6/2017","1/31/2018","12/6/2017","1/31/2018"
"    ME200-304003-10","2/18/2017","481","999000","          ","            ","XJT","NO LABOR  ","304","3","626","626","E2   ","ME2   ","106","","    ME200-304003","10","ME2 PULL NONB 202 MPCMS       ","41","0","1893","2404","0","0","0","1661","2404","0","0","1661","","","5/3/2018","7/20/2018","5/3/2018","7/20/2018"
"    MF300-304002-10","2/18/2017","481","999000","          ","            ","6PS","NO LABOR  ","304","3","626","626","S    ","MF3   ","106","","    MF300-304002","10","MF3 PULL 320 CBL SWB&LDC      ","41","0","1435","1822","0","0","0","1259","1822","0","0","1259","","","3/1/2018","3/23/2018","3/1/2018","3/23/2018"
"    MF300-304001-10","2/18/2017","481","999000","          ","            ","XJR","NO LABOR  ","304","3","626","626","F3   ","MF3   ","106","","    MF300-304001","10","MF3 PULL 202 BACKBONE         ","41","0","39","50","0","0","0","35","50","0","0","35","","","3/1/2018","4/4/2018","3/1/2018","4/4/2018"
"    MS200-304003-10","2/18/2017","481","999000","          ","            ","TBS","NO LABOR  ","304","3","626","626","S2   ","MS2   ","106","","    MS200-304003","10","MS2 PULL 420-01               ","41","0","38","15","0","0","0","10","15","0","0","10","","","4/16/2018","5/16/2018","4/16/2018","5/16/2018"
"    MS200-304002-10","2/18/2017","481","999000","          ","            ","XQZ","NO LABOR  ","304","3","626","626","S2   ","MS2   ","106","","    MS200-304002","10","MS2 PULL NON-202 MPCMS        ","41","0","150","60","0","0","0","41","60","0","0","41","","","6/18/2018","7/31/2018","6/18/2018","7/31/2018"
"    MS200-304001-10","2/18/2017","481","999000","          ","            ","XUL","NO LABOR  ","304","3","626","626","S2   ","MS2   ","106","","    MS200-304001","10","MS2 PULL 320 PWR CBL          ","41","0","763","344","0","0","0","238","344","0","0","238","","","4/16/2018","5/8/2018","4/16/2018","5/8/2018"
"    OD200-304003-10","2/18/2017","481","999000","          ","            ","XSU","NO LABOR  ","304","3","626","626","D2   ","OD2   ","106","","    OD200-304003","10","OD2 PULL 320 PWR CBL          ","41","0","673","855","0","0","0","591","855","0","0","591","","","6/6/2018","7/17/2018","6/6/2018","7/17/2018"
"    OD200-304004-10","2/18/2017","481","999000","          ","            ","XWH","NO LABOR  ","304","3","626","626","D2   ","OD2   ","106","","    OD200-304004","10","OD2 PULL 439-01               ","41","0","70","89","0","0","0","61","89","0","0","61","","","6/6/2018","6/21/2018","6/6/2018","6/21/2018"
"    OD200-304002-10","2/18/2017","481","999000","          ","            ","XKA","NO LABOR  ","304","3","626","626","D2   ","OD2   ","106","","    OD200-304002","10","OD2 PULL 330 LIGHTING CABLE   ","41","0","140","178","0","0","0","123","178","0","0","123","","","6/6/2018","6/28/2018","6/6/2018","6/28/2018"
"    OD200-304001-10","2/18/2017","481","999000","          ","            ","TFP","NO LABOR  ","304","3","626","626","D2   ","OD2   ","106","","    OD200-304001","10","OD2 PULL 410-01 TSCE          ","41","0","64","81","0","0","0","56","81","0","0","56","","","6/6/2018","9/12/2018","6/6/2018","9/12/2018"
"    OF200-304002-10","2/18/2017","481","999000","          ","            ","XQ6","NO LABOR  ","304","3","626","626","F2   ","OF2   ","106","","    OF200-304002","10","OF2 PULL NON-202 MPCMS        ","41","0","29","37","0","0","0","26","37","0","0","26","","","6/25/2018","7/9/2018","6/25/2018","7/9/2018"
"    OF200-304001-10","2/18/2017","481","999000","          ","            ","XQN","NO LABOR  ","304","3","626","626","F2   ","OF2   ","106","","    OF200-304001","10","OF2 PULL 330 LIGHTING CABLE   ","41","0","236","300","0","0","0","207","300","0","0","207","","","5/30/2018","6/21/2018","5/30/2018","6/21/2018"
"    OF200-304003-10","2/18/2017","481","999000","          ","            ","XTY","NO LABOR  ","304","3","626","626","F2   ","OF2   ","106","","    OF200-304003","10","OF2 PULL 320 PWR CBL          ","41","0","199","253","0","0","0","175","253","0","0","175","","","5/30/2018","6/14/2018","5/30/2018","6/14/2018"
"    OF200-304004-10","2/18/2017","481","999000","          ","            ","TFQ","NO LABOR  ","304","3","626","626","F2   ","OF2   ","106","","    OF200-304004","10","OF2 PULL 410-01 TSCE          ","41","0","227","288","0","0","0","199","288","0","0","199","","","5/30/2018","9/5/2018","5/30/2018","9/5/2018"
"    PD100-304003-10","2/18/2017","481","999000","          ","            ","XSG","NO LABOR  ","304","3","626","626","D1   ","PD1   ","106","","    PD100-304003","10","PD1 PULL 320 CABLE            ","41","0","582","739","0","0","0","511","739","0","0","511","","","6/14/2018","7/17/2018","6/14/2018","7/17/2018"
"    PD100-304002-10","2/18/2017","481","999000","          ","            ","TBW","NO LABOR  ","304","3","626","626","D1   ","PD1   ","106","","    PD100-304002","10","PD1 PULL 420-01               ","41","0","881","1119","0","0","0","773","1119","0","0","773","","","6/14/2018","7/17/2018","6/14/2018","7/17/2018"
"    PD100-304001-10","2/18/2017","481","999000","          ","            ","TFW","NO LABOR  ","304","3","626","626","D1   ","PD1   ","106","","    PD100-304001","10","PD1 PULL 410-01 TSCE CBL      ","41","0","569","723","0","0","0","499","723","0","0","499","","","6/14/2018","7/24/2018","6/14/2018","7/24/2018"
"    RA100-304001-10","2/18/2017","481","999000","          ","            ","XRB","NO LABOR  ","304","3","626","626","A1   ","RA1   ","106","","    RA100-304001","10","RA1 PULL 420-01               ","41","0","395","502","0","0","0","347","502","0","0","347","","","5/18/2018","6/20/2018","5/18/2018","6/20/2018"
"    RA100-304004-10","2/18/2017","481","999000","          ","            ","XRZ","NO LABOR  ","304","3","626","626","A1   ","RA1   ","106","","    RA100-304004","10","RA1 PULL 320 POWER CABLE      ","41","0","1127","1431","0","0","0","989","1431","0","0","989","","","5/18/2018","6/28/2018","5/18/2018","6/28/2018"
"    RA100-304002-10","2/18/2017","481","999000","          ","            ","XNP","NO LABOR  ","304","3","626","626","A1   ","RA1   ","106","","    RA100-304002","10","RA1 PULL 410-01 (TSCE) CBL    ","41","0","967","1228","0","0","0","848","1228","0","0","848","","","5/18/2018","8/24/2018","5/18/2018","8/24/2018"
"    RA100-304003-10","2/18/2017","481","999000","          ","            ","XP5","NO LABOR  ","304","3","626","626","A1   ","RA1   ","106","","    RA100-304003","10","RA1 PULL 475-02               ","41","0","530","673","0","0","0","465","673","0","0","465","","","5/18/2018","7/23/2018","5/18/2018","7/23/2018"
"    RS100-304001-10","2/18/2017","481","999000","          ","            ","TFX","NO LABOR  ","304","3","626","626","S1   ","RS1   ","106","","    RS100-304001","10","RS1 PULL 410-01 (TSCE)        ","41","0","155","197","0","0","0","136","197","0","0","136","","","6/11/2018","8/14/2018","6/11/2018","8/14/2018"
"    RS100-304002-10","2/18/2017","481","999000","          ","            ","XQX","NO LABOR  ","304","3","626","626","S1   ","RS1   ","106","","    RS100-304002","10","RS1 PULL NON 202 MPCMS        ","41","0","268","340","0","0","0","235","340","0","0","235","","","6/18/2018","7/23/2018","6/18/2018","7/23/2018"
"    RS100-304003-10","2/18/2017","481","999000","          ","            ","XUH","NO LABOR  ","304","3","626","626","S1   ","RS1   ","106","","    RS100-304003","10","RS1 PULL 320 PWR CBL          ","41","0","1801","2287","0","0","0","1580","2287","0","0","1580","","","6/11/2018","7/12/2018","6/11/2018","7/12/2018"
"    S0000-304084-10","2/18/2017","481","999000","          ","            ","XKD","NO LABOR  ","304","3","626","626","S    ","S00   ","106","","    S0000-304084","10","PULL 422-01 CABLE SHIPWIDE    ","41","0","206","262","0","0","0","181","262","0","0","181","","","6/14/2018","8/17/2018","6/14/2018","8/17/2018"
"    S0000-304042-10","2/18/2017","481","999000","          ","            ","XJX","NO LABOR  ","304","3","626","626","S    ","S00   ","106","","    S0000-304042","10","PULL 436-08 CBL AMD           ","41","0","200","254","0","0","0","175","254","0","0","175","","","6/22/2018","7/25/2018","6/22/2018","7/25/2018"
"    S0000-304037-10","2/18/2017","481","999000","          ","            ","XL4","NO LABOR  ","304","3","626","626","S    ","S00   ","106","","    S0000-304037","10","SW PULL 437-012 CBL           ","41","0","1235","1568","0","0","0","1083","1568","0","0","1083","","","6/6/2018","8/6/2018","6/6/2018","8/6/2018"
"    S0000-304056-10","2/18/2017","481","999000","          ","            ","XJY","NO LABOR  ","304","3","626","626","S    ","S00   ","106","","    S0000-304056","10","SW PULL 436-010 CBL           ","41","0","298","378","0","0","0","261","378","0","0","261","","","6/4/2018","7/23/2018","6/4/2018","7/23/2018"
"    S0000-304053-10","2/18/2017","481","999000","          ","            ","XK7","NO LABOR  ","304","3","626","626","S    ","S00   ","106","","    S0000-304053","10","AA1 MA1 RA1 PULL 202 MPCMS    ","41","0","48","61","0","0","0","42","61","0","0","42","","","5/18/2018","6/13/2018","5/18/2018","6/13/2018"
"    S0000-304044-10","2/18/2017","481","999000","          ","            ","XK8","NO LABOR  ","304","3","626","626","S    ","S00   ","106","","    S0000-304044","10","AD2 OD2 HD3 PULL 202 MPCMS    ","41","0","61","77","0","0","0","53","77","0","0","53","","","6/18/2018","6/22/2018","6/18/2018","6/22/2018"
"    S0000-304006-10","2/18/2017","481","999000","          ","            ","XKC","NO LABOR  ","304","3","626","626","S    ","S00   ","106","","    S0000-304006","10","PULL 202 BKBN AD1/LD1/PD1     ","41","0","72","91","0","0","0","63","91","0","0","63","","","7/27/2018","8/23/2018","7/27/2018","8/23/2018"
"    S0000-304057-10","2/18/2017","481","999000","          ","            ","XJW","NO LABOR  ","304","3","626","626","S    ","S00   ","106","","    S0000-304057","10","SW PULL 436-05 CBL            ","41","0","135","171","0","0","0","118","171","0","0","118","","","7/5/2018","8/22/2018","7/5/2018","8/22/2018"
