"Parent - Operation","Lock Date","Project","Provider","CLIN","Effort","Activity","ECP/REA","Swbs","Group","Owning Org","Resource","Planning Unit","Sequence","FM","Work Order","Item","Op","Scope","Task","Progress","BAC","Estimate","BCWP to BAC","BCWP to Est","ACWP","ETC","Target","Provider Target","Provider ACWP","EAC","CPI BAC","CPI Est","Baseline Start","Baseline Finish","Forecast Start","Forecast Finish"
"    L6000-000LPN-626","2/18/2017","485","1","          ","            ","LPN","          ","0","2","626","626","E2   ","ME2   ","0","","    L6000-000LPN","626","BUDGET FOR MFG                ","83","0","550","550","0","0","0","550","0","0","0","550","","","4/17/2019","7/17/2019","7/1/2019","10/31/2019"
"    L6000-000KJJ-626","2/18/2017","485","1","          ","            ","KJJ","          ","0","3","626","626","A1   ","RA1   ","0","","    L6000-000KJJ","626","BUDGET FOR MFG                ","83","0","263","263","0","0","0","263","0","0","0","263","","","12/7/2018","2/15/2019","3/15/2019","5/2/2019"
"    L6000-000KAB-626","2/18/2017","485","1","          ","            ","KAB","          ","0","9","621","626","S    ","S00   ","0","","    L6000-000KAB","626","BUDGET FOR MFG                ","83","0","1612","1612","0","0","0","1612","0","0","0","1612","","","6/28/2019","7/12/2019","9/13/2019","9/27/2019"
"    L6000-000BGE-626","2/18/2017","485","1","          ","            ","BGE","          ","0","3","626","626","S1U  ","S1U   ","0","","    L6000-000BGE","626","BUDGET FOR MFG                ","83","0","398","398","0","0","0","398","0","0","0","398","","","9/7/2018","10/18/2018","11/29/2018","1/17/2019"
"    L6000-000BGZ-626","2/18/2017","485","1","          ","            ","BGZ","          ","0","3","626","626","S1U  ","S1U   ","0","","    L6000-000BGZ","626","BUDGET FOR MFG                ","83","0","120","120","0","0","0","120","0","0","0","120","","","9/7/2018","10/18/2018","11/29/2018","1/17/2019"
"    L6000-000JNJ-626","2/18/2017","485","1","          ","            ","JNJ","          ","0","3","626","626","S2L  ","S2L   ","0","","    L6000-000JNJ","626","BUDGET FOR MFG                ","83","0","270","270","0","0","0","270","0","0","0","270","","","10/2/2018","12/10/2018","1/11/2019","4/12/2019"
"    L6000-000BKX-626","2/18/2017","485","1","          ","            ","BKX","          ","0","3","626","626","S2U  ","S2U   ","0","","    L6000-000BKX","626","BUDGET FOR MFG                ","83","0","122","122","0","0","0","122","0","0","0","122","","","10/16/2018","11/29/2018","1/25/2019","3/4/2019"
"    L6000-000LKA-626","2/18/2017","485","1","          ","            ","LKA","          ","0","3","626","626","S    ","SI0   ","0","","    L6000-000LKA","626","BUDGET FOR MFG                ","83","0","120","120","0","0","0","120","0","0","0","120","","","4/12/2019","5/6/2019","7/11/2019","8/13/2019"
"    L6000-000LKB-626","2/18/2017","485","1","          ","            ","LKB","          ","0","3","626","626","X    ","X04   ","0","","    L6000-000LKB","626","BUDGET FOR MFG                ","83","0","114","114","0","0","0","114","0","0","0","114","","","12/12/2018","1/29/2019","2/12/2019","3/27/2019"
"    L6000-000BMK-641","2/18/2017","485","1","          ","            ","BMK","          ","0","2","621","641","A1DD1","A1DD1 ","0","","    L6000-000BMK","641","BUDGET FOR MFG                ","83","0","25","25","0","0","0","25","0","0","0","25","","","4/17/2018","5/1/2018","6/15/2018","6/29/2018"
"    L6000-000BMG-641","2/18/2017","485","1","          ","            ","BMG","          ","0","1","621","641","A1DD1","A1DD1 ","0","","    L6000-000BMG","641","BUDGET FOR MFG                ","83","0","70","70","0","0","0","70","0","0","0","70","","","3/23/2018","3/30/2018","4/2/2018","4/9/2018"
"    L6000-000DYA-641","2/18/2017","485","1","          ","            ","DYA","          ","0","1","621","641","A1L  ","A1L   ","0","","    L6000-000DYA","641","BUDGET FOR MFG                ","83","0","511","511","0","0","0","511","0","0","0","511","","","10/3/2017","10/23/2017","11/14/2017","12/6/2017"
"    L6000-000DPE-641","2/18/2017","485","1","          ","            ","DPE","          ","0","6","621","641","A1L  ","A1L   ","0","","    L6000-000DPE","641","BUDGET FOR MFG                ","83","0","201","201","0","0","0","201","0","0","0","201","","","2/21/2018","3/15/2018","4/9/2018","5/7/2018"
"    L6000-000BPJ-641","2/18/2017","485","1","          ","            ","BPJ","          ","0","2","621","641","A1L  ","A1LB1 ","0","","    L6000-000BPJ","641","BUDGET FOR MFG                ","83","0","71","71","0","0","0","71","0","0","0","71","","","7/11/2018","7/27/2018","9/17/2018","10/5/2018"
"    L6000-000DYB-641","2/18/2017","485","1","          ","            ","DYB","          ","0","1","621","641","A1U  ","A1U   ","0","","    L6000-000DYB","641","BUDGET FOR MFG                ","83","0","551","551","0","0","0","551","0","0","0","551","","","1/26/2018","2/13/2018","2/22/2018","3/12/2018"
"    L6000-000BVB-641","2/18/2017","485","1","          ","            ","BVB","          ","0","1","621","641","A2DD1","A2DD1 ","0","","    L6000-000BVB","641","BUDGET FOR MFG                ","83","0","73","73","0","0","0","73","0","0","0","73","","","4/6/2018","4/13/2018","4/10/2018","4/17/2018"
"    L6000-000DPG-641","2/18/2017","485","1","          ","            ","DPG","          ","0","6","621","641","A2L  ","A2L   ","0","","    L6000-000DPG","641","BUDGET FOR MFG                ","83","0","630","630","0","0","0","630","0","0","0","630","","","4/26/2018","5/8/2018","7/5/2018","7/17/2018"
"    L6000-000DYC-641","2/18/2017","485","1","          ","            ","DYC","          ","0","1","621","641","A2L  ","A2L   ","0","","    L6000-000DYC","641","BUDGET FOR MFG                ","83","0","579","579","0","0","0","579","0","0","0","579","","","12/8/2017","1/9/2018","1/19/2018","2/12/2018"
"    L6000-000BWG-641","2/18/2017","485","1","          ","            ","BWG","SUP 556005","0","2","621","641","A2L  ","A2LB1 ","0","","    L6000-000BWG","641","BUDGET FOR MFG                ","83","0","35","35","0","0","0","35","0","0","0","35","","","8/8/2018","8/15/2018","11/6/2018","11/14/2018"
"    L6000-000BWH-641","2/18/2017","485","1","          ","            ","BWH","          ","0","2","621","641","A2L  ","A2LB1 ","0","","    L6000-000BWH","641","BUDGET FOR MFG                ","83","0","71","71","0","0","0","71","0","0","0","71","","","8/3/2018","8/15/2018","10/31/2018","11/14/2018"
"    L6000-000DYD-641","2/18/2017","485","1","          ","            ","DYD","          ","0","1","621","641","B1L  ","B1L   ","0","","    L6000-000DYD","641","BUDGET FOR MFG                ","83","0","309","309","0","0","0","309","0","0","0","309","","","5/22/2018","6/6/2018","1/4/2018","1/18/2018"
"    L6000-000BZF-641","2/18/2017","485","1","          ","            ","BZF","          ","0","1","621","641","B1UD1","B1UD1 ","0","","    L6000-000BZF","641","BUDGET FOR MFG                ","83","0","192","192","0","0","0","192","0","0","0","192","","","6/29/2018","7/16/2018","6/26/2018","7/11/2018"
"    L6000-000DPC-641","2/18/2017","485","1","          ","            ","DPC","          ","0","6","621","641","D1S  ","D1S   ","0","","    L6000-000DPC","641","BUDGET FOR MFG                ","83","0","116","116","0","0","0","116","0","0","0","116","","","6/29/2018","7/12/2018","7/26/2018","8/9/2018"
"    L6000-000CLK-641","2/18/2017","485","1","          ","            ","CLK","          ","0","7","621","641","D3TD1","D3TD1 ","0","","    L6000-000CLK","641","BUDGET FOR MFG                ","83","0","5","5","0","0","0","5","0","0","0","5","","","8/21/2018","9/5/2018","9/17/2018","10/3/2018"
"    L6000-000DNY-641","2/18/2017","485","1","          ","            ","DNY","          ","0","6","621","641","E1L  ","E1L   ","0","","    L6000-000DNY","641","BUDGET FOR MFG                ","83","0","128","128","0","0","0","128","0","0","0","128","","","11/7/2017","11/20/2017","12/15/2017","1/9/2018"
"    L6000-000DYE-641","2/18/2017","485","1","          ","            ","DYE","          ","0","1","621","641","E1L  ","E1L   ","0","","    L6000-000DYE","641","BUDGET FOR MFG                ","83","0","323","323","0","0","0","323","0","0","0","323","","","10/17/2017","11/6/2017","11/22/2017","12/14/2017"
"    L6000-000CMY-641","2/18/2017","485","1","          ","            ","CMY","          ","0","2","621","641","E1L  ","E1LB1 ","0","","    L6000-000CMY","641","BUDGET FOR MFG                ","83","0","268","268","0","0","0","268","0","0","0","268","","","8/2/2018","8/31/2018","10/24/2018","11/30/2018"
"    L6000-000DYF-641","2/18/2017","485","1","          ","            ","DYF","          ","0","1","621","641","E1U  ","E1U   ","0","","    L6000-000DYF","641","BUDGET FOR MFG                ","83","0","467","467","0","0","0","467","0","0","0","467","","","12/19/2017","1/15/2018","1/30/2018","2/16/2018"
"    L6000-000CPB-641","2/18/2017","485","1","          ","            ","CPB","          ","0","2","621","641","E1U  ","E1UD1 ","0","","    L6000-000CPB","641","BUDGET FOR MFG                ","83","0","12","12","0","0","0","12","0","0","0","12","","","3/19/2018","3/26/2018","5/25/2018","6/5/2018"
"    L6000-000AMB-641","2/18/2017","485","1","          ","            ","AMB","          ","0","1","621","641","E2DD1","E2DD1 ","0","","    L6000-000AMB","641","BUDGET FOR MFG                ","83","0","24","24","0","0","0","24","0","0","0","24","","","1/23/2018","1/26/2018","2/21/2018","2/26/2018"
"    L6000-000DPA-641","2/18/2017","485","1","          ","            ","DPA","          ","0","6","621","641","E2L  ","E2L   ","0","","    L6000-000DPA","641","BUDGET FOR MFG                ","83","0","204","204","0","0","0","204","0","0","0","204","","","1/26/2018","2/9/2018","3/20/2018","4/5/2018"
"    L6000-000DYG-641","2/18/2017","485","1","          ","            ","DYG","          ","0","1","621","641","E2L  ","E2L   ","0","","    L6000-000DYG","641","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","7/26/2017","8/30/2017","10/2/2017","11/6/2017"
"    L6000-000CRC-641","2/18/2017","485","1","          ","            ","CRC","          ","0","2","621","641","E2L  ","E2LB1 ","0","","    L6000-000CRC","641","BUDGET FOR MFG                ","83","0","101","101","0","0","0","101","0","0","0","101","","","6/28/2018","7/13/2018","9/5/2018","9/21/2018"
"    L6000-000CRD-641","2/18/2017","485","1","          ","            ","CRD","          ","0","2","621","641","E2L  ","E2LB1 ","0","","    L6000-000CRD","641","BUDGET FOR MFG                ","83","0","71","71","0","0","0","71","0","0","0","71","","","6/28/2018","7/13/2018","9/5/2018","9/21/2018"
"    L6000-000CRJ-641","2/18/2017","485","1","          ","            ","CRJ","          ","0","2","621","641","E2L  ","E2LB1 ","0","","    L6000-000CRJ","641","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","6/8/2018","7/13/2018","8/10/2018","9/21/2018"
"    L6000-000DYH-641","2/18/2017","485","1","          ","            ","DYH","          ","0","1","621","641","E2U  ","E2U   ","0","","    L6000-000DYH","641","BUDGET FOR MFG                ","83","0","783","783","0","0","0","783","0","0","0","783","","","10/24/2017","11/20/2017","12/5/2017","1/9/2018"
"    L6000-000DYJ-641","2/18/2017","485","1","          ","            ","DYJ","          ","0","1","621","641","F1L  ","F1L   ","0","","    L6000-000DYJ","641","BUDGET FOR MFG                ","83","0","224","224","0","0","0","224","0","0","0","224","","","3/30/2018","4/6/2018","11/30/2017","12/7/2017"
"    L6000-000DYK-641","2/18/2017","485","1","          ","            ","DYK","          ","0","1","621","641","F1U  ","F1U   ","0","","    L6000-000DYK","641","BUDGET FOR MFG                ","83","0","307","307","0","0","0","307","0","0","0","307","","","4/13/2018","4/27/2018","4/17/2018","4/30/2018"
"    L6000-000DNU-641","2/18/2017","485","1","          ","            ","DNU","          ","0","6","621","641","F2L  ","F2L   ","0","","    L6000-000DNU","641","BUDGET FOR MFG                ","83","0","13","13","0","0","0","13","0","0","0","13","","","4/3/2018","4/10/2018","6/11/2018","6/18/2018"
"    L6000-000DYL-641","2/18/2017","485","1","          ","            ","DYL","          ","0","1","621","641","F2L  ","F2L   ","0","","    L6000-000DYL","641","BUDGET FOR MFG                ","83","0","320","320","0","0","0","320","0","0","0","320","","","9/18/2017","10/2/2017","11/8/2017","11/22/2017"
"    L6000-000DYM-641","2/18/2017","485","1","          ","            ","DYM","          ","0","1","621","641","F2U  ","F2U   ","0","","    L6000-000DYM","641","BUDGET FOR MFG                ","83","0","399","399","0","0","0","399","0","0","0","399","","","11/17/2017","12/6/2017","1/9/2018","1/24/2018"
"    L6000-000DNW-641","2/18/2017","485","1","          ","            ","DNW","          ","0","6","621","641","F3L  ","F3L   ","0","","    L6000-000DNW","641","BUDGET FOR MFG                ","83","0","90","90","0","0","0","90","0","0","0","90","","","1/15/2018","1/22/2018","3/15/2018","3/23/2018"
"    L6000-000DYN-641","2/18/2017","485","1","          ","            ","DYN","          ","0","1","621","641","F3L  ","F3L   ","0","","    L6000-000DYN","641","BUDGET FOR MFG                ","83","0","380","380","0","0","0","380","0","0","0","380","","","8/21/2017","9/6/2017","10/17/2017","11/1/2017"
"    L6000-000CZP-641","2/18/2017","485","1","          ","            ","CZP","          ","0","2","621","641","F3L  ","F3LD1 ","0","","    L6000-000CZP","641","BUDGET FOR MFG                ","83","0","12","12","0","0","0","12","0","0","0","12","","","11/27/2017","12/4/2017","12/19/2017","1/4/2018"
"    L6000-000DYO-641","2/18/2017","485","1","          ","            ","DYO","          ","0","1","621","641","F3U  ","F3U   ","0","","    L6000-000DYO","641","BUDGET FOR MFG                ","83","0","441","441","0","0","0","441","0","0","0","441","","","9/7/2017","9/25/2017","11/1/2017","11/17/2017"
"    L6000-000DAG-641","2/18/2017","485","1","          ","            ","DAG","          ","0","2","621","641","F3U  ","F3UD1 ","0","","    L6000-000DAG","641","BUDGET FOR MFG                ","83","0","12","12","0","0","0","12","0","0","0","12","","","11/6/2017","11/13/2017","12/19/2017","1/4/2018"
"    L6000-000DHB-641","2/18/2017","485","1","          ","            ","DHB","          ","0","1","621","641","S    ","S00   ","0","","    L6000-000DHB","641","BUDGET FOR MFG                ","83","0","78","78","0","0","0","78","0","0","0","78","","","5/29/2018","6/12/2018","8/20/2018","9/4/2018"
"    L6000-000EMF-641","2/18/2017","485","1","          ","            ","EMF","          ","0","2","621","641","S    ","S00   ","0","","    L6000-000EMF","641","BUDGET FOR MFG                ","83","0","73","73","0","0","0","73","0","0","0","73","","","6/22/2018","9/17/2018","9/10/2018","12/19/2018"
"    L6000-000DHD-641","2/18/2017","485","1","          ","            ","DHD","          ","0","1","621","641","S    ","S00   ","0","","    L6000-000DHD","641","BUDGET FOR MFG                ","83","0","209","209","0","0","0","209","0","0","0","209","","","11/16/2017","2/5/2018","2/21/2018","5/14/2018"
"    L6000-000DHC-641","2/18/2017","485","1","          ","            ","DHC","          ","0","1","621","641","S    ","S00   ","0","","    L6000-000DHC","641","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","7/26/2017","11/15/2017","10/2/2017","2/20/2018"
"    L6000-000DGT-641","2/18/2017","485","1","          ","            ","DGT","          ","0","5","621","641","S    ","S00   ","0","","    L6000-000DGT","641","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","11/1/2017","3/30/2018","11/2/2017","4/27/2018"
"    L6000-000DGY-641","2/18/2017","485","1","          ","            ","DGY","          ","0","1","621","641","S    ","S00   ","0","","    L6000-000DGY","641","BUDGET FOR MFG                ","83","0","20","20","0","0","0","20","0","0","0","20","","","10/23/2017","11/15/2017","1/22/2018","2/20/2018"
"    L6000-000DGZ-641","2/18/2017","485","1","          ","            ","DGZ","          ","0","9","621","641","S    ","S00   ","0","","    L6000-000DGZ","641","BUDGET FOR MFG                ","83","0","337","337","0","0","0","337","0","0","0","337","","","1/29/2019","11/21/2019","1/31/2019","1/30/2020"
"    L6000-000DGS-641","2/18/2017","485","1","          ","            ","888","          ","0","1","621","641","S    ","S00   ","0","","    L6000-000DGS","641","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    L6000-000DHA-641","2/18/2017","485","1","          ","            ","DHA","          ","0","1","621","641","S    ","S00   ","0","","    L6000-000DHA","641","BUDGET FOR MFG                ","83","0","202","202","0","0","0","202","0","0","0","202","","","7/25/2018","8/23/2018","10/12/2018","11/16/2018"
"    L6000-000DYP-641","2/18/2017","485","1","          ","            ","DYP","          ","0","1","621","641","S1U  ","S1U   ","0","","    L6000-000DYP","641","BUDGET FOR MFG                ","83","0","697","697","0","0","0","697","0","0","0","697","","","11/3/2017","11/30/2017","12/18/2017","1/18/2018"
"    L6000-000DYQ-641","2/18/2017","485","1","          ","            ","DYQ","          ","0","1","621","641","S2L  ","S2L   ","0","","    L6000-000DYQ","641","BUDGET FOR MFG                ","83","0","894","894","0","0","0","894","0","0","0","894","","","1/9/2018","2/8/2018","2/7/2018","3/9/2018"
"    L6000-000DYR-641","2/18/2017","485","1","          ","            ","DYR","          ","0","1","621","641","S2U  ","S2U   ","0","","    L6000-000DYR","641","BUDGET FOR MFG                ","83","0","413","413","0","0","0","413","0","0","0","413","","","2/12/2018","2/23/2018","3/6/2018","3/19/2018"
"    L6000-000DYS-641","2/18/2017","485","1","          ","            ","DYS","          ","0","1","621","641","S3L  ","S3L   ","0","","    L6000-000DYS","641","BUDGET FOR MFG                ","83","0","110","110","0","0","0","110","0","0","0","110","","","8/10/2018","8/24/2018","8/13/2018","8/27/2018"
"    L6000-000DYT-641","2/18/2017","485","1","          ","            ","DYT","          ","0","1","621","641","S3U  ","S3U   ","0","","    L6000-000DYT","641","BUDGET FOR MFG                ","83","0","419","419","0","0","0","419","0","0","0","419","","","3/1/2018","3/15/2018","3/13/2018","3/27/2018"
"    L6000-000QCX-645","2/18/2017","485","1","          ","            ","QCX","          ","0","9","645","645","S    ","S00   ","0","","    L6000-000QCX","645","BUDGET FOR MFG                ","83","0","13951","13951","0","0","0","13951","0","0","0","13951","","","1/2/2018","12/21/2018","1/2/2018","12/21/2018"
"    L6000-000QDB-645","2/18/2017","485","1","          ","            ","QDB","          ","0","9","645","645","S    ","S00   ","0","","    L6000-000QDB","645","BUDGET FOR MFG                ","83","0","13951","13951","0","0","0","13951","0","0","0","13951","","","1/2/2019","12/23/2019","1/2/2019","12/23/2019"
"    L6000-000QDF-645","2/18/2017","485","1","          ","            ","QDF","          ","0","9","645","645","S    ","S00   ","0","","    L6000-000QDF","645","BUDGET FOR MFG                ","83","0","10500","10500","0","0","0","10500","0","0","0","10500","","","1/2/2020","8/7/2020","1/2/2020","8/7/2020"
"    L6000-000QDG-645","2/18/2017","485","1","          ","            ","QDG","          ","0","9","645","645","S    ","S00   ","0","","    L6000-000QDG","645","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","4/2/2018","8/7/2020","4/2/2018","8/7/2020"
"    L6000-000QDH-645","2/18/2017","485","1","          ","            ","QDH","          ","0","9","645","645","S    ","S00   ","0","","    L6000-000QDH","645","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","4/2/2018","8/7/2020","4/2/2018","8/7/2020"
"    L6000-000QCT-645","2/18/2017","485","1","          ","            ","QCT","          ","0","9","645","645","S    ","S00   ","0","","    L6000-000QCT","645","BUDGET FOR MFG                ","83","0","1500","1500","0","0","0","1500","0","0","0","1500","","","7/3/2017","12/22/2017","7/3/2017","12/22/2017"
"    L6000-000QBA-646","2/18/2017","485","1","          ","            ","QBA","          ","0","9","646","646","S    ","S00   ","0","","    L6000-000QBA","646","BUDGET FOR MFG                ","83","0","5456","5456","0","0","0","5456","0","0","0","5456","","","1/2/2020","8/7/2020","1/2/2020","8/7/2020"
"    L6000-000QAW-646","2/18/2017","485","1","          ","            ","QAW","          ","0","9","646","646","S    ","S00   ","0","","    L6000-000QAW","646","BUDGET FOR MFG                ","83","0","6500","6500","0","0","0","6500","0","0","0","6500","","","1/2/2019","12/23/2019","1/2/2019","12/23/2019"
"    L6000-000QAS-646","2/18/2017","485","1","          ","            ","QAS","          ","0","9","646","646","S    ","S00   ","0","","    L6000-000QAS","646","BUDGET FOR MFG                ","83","0","8500","8500","0","0","0","8500","0","0","0","8500","","","1/2/2018","12/21/2018","1/2/2018","12/21/2018"
"    L6000-000QAN-646","2/18/2017","485","1","          ","            ","QAN","          ","0","9","646","646","S    ","S00   ","0","","    L6000-000QAN","646","BUDGET FOR MFG                ","83","0","1150","1150","0","0","0","1150","0","0","0","1150","","","10/2/2017","12/22/2017","10/2/2017","12/22/2017"
"    L6000-000QCM-647","2/18/2017","485","1","          ","            ","QCM","          ","0","9","600","647","S    ","S00   ","0","","    L6000-000QCM","647","BUDGET FOR MFG                ","83","0","20760","20760","0","0","0","20760","0","0","0","20760","","","1/2/2019","12/23/2019","1/2/2019","12/23/2019"
"    L6000-000QCR-647","2/18/2017","485","1","          ","            ","QCR","          ","0","9","600","647","S    ","S00   ","0","","    L6000-000QCR","647","BUDGET FOR MFG                ","83","0","5480","5480","0","0","0","5480","0","0","0","5480","","","1/2/2020","8/7/2020","1/2/2020","8/7/2020"
"    L6000-000QGA-647","2/18/2017","485","1","          ","            ","QGA","          ","0","9","600","647","S    ","S00   ","0","","    L6000-000QGA","647","BUDGET FOR MFG                ","83","0","2400","2400","0","0","0","2400","0","0","0","2400","","","7/2/2018","12/21/2018","7/2/2018","12/21/2018"
"    L6000-000QGE-647","2/18/2017","485","1","          ","            ","QGE","          ","0","9","600","647","S    ","S00   ","0","","    L6000-000QGE","647","BUDGET FOR MFG                ","83","0","7600","7600","0","0","0","7600","0","0","0","7600","","","1/2/2019","12/23/2019","1/2/2019","12/23/2019"
"    L6000-000QGI-647","2/18/2017","485","1","          ","            ","QGI","          ","0","9","600","647","S    ","S00   ","0","","    L6000-000QGI","647","BUDGET FOR MFG                ","83","0","8000","8000","0","0","0","8000","0","0","0","8000","","","1/2/2020","8/7/2020","1/2/2020","8/7/2020"
"    L6000-000QCH-647","2/18/2017","485","1","          ","            ","QCH","          ","0","9","600","647","S    ","S00   ","0","","    L6000-000QCH","647","BUDGET FOR MFG                ","83","0","21760","21760","0","0","0","21760","0","0","0","21760","","","4/2/2018","12/21/2018","4/2/2018","12/21/2018"
"    L6000-000ADN-648","2/18/2017","485","1","          ","            ","ADN","          ","0","6","648","648","A1U  ","A1U   ","0","","    L6000-000ADN","648","BUDGET FOR MFG                ","83","0","701","701","0","0","0","701","0","0","0","701","","","7/9/2018","7/25/2018","10/1/2018","10/17/2018"
"    L6000-000ACE-648","2/18/2017","485","1","          ","            ","ACE","          ","0","6","648","648","A1U  ","A1U   ","0","","    L6000-000ACE","648","BUDGET FOR MFG                ","83","0","487","487","0","0","0","487","0","0","0","487","","","6/26/2018","7/6/2018","9/4/2018","9/14/2018"
"    L6000-000LNV-648","2/18/2017","485","1","          ","            ","LNV","          ","0","6","648","648","D2   ","AD2   ","0","","    L6000-000LNV","648","BUDGET FOR MFG                ","83","0","117","117","0","0","0","117","0","0","0","117","","","10/1/2019","1/22/2020","12/18/2019","3/24/2020"
"    L6000-000KZK-648","2/18/2017","485","1","          ","            ","KZK","          ","0","6","648","648","F1   ","AF1   ","0","","    L6000-000KZK","648","BUDGET FOR MFG                ","83","0","310","310","0","0","0","310","0","0","0","310","","","4/22/2019","8/2/2019","8/27/2019","1/24/2020"
"    L6000-000KZQ-648","2/18/2017","485","1","          ","            ","KZQ","          ","0","6","648","648","F3   ","AF3   ","0","","    L6000-000KZQ","648","BUDGET FOR MFG                ","83","0","301","301","0","0","0","301","0","0","0","301","","","2/7/2019","5/10/2019","6/12/2019","10/21/2019"
"    L6000-000AFZ-648","2/18/2017","485","1","          ","            ","AFZ","          ","0","6","648","648","B1L  ","B1L   ","0","","    L6000-000AFZ","648","BUDGET FOR MFG                ","83","0","36","36","0","0","0","36","0","0","0","36","","","1/8/2019","1/15/2019","4/4/2019","4/15/2019"
"    L6000-000CDV-648","2/18/2017","485","1","          ","            ","CDV","          ","0","6","648","648","D1TD1","D1TD1 ","0","","    L6000-000CDV","648","BUDGET FOR MFG                ","83","0","69","69","0","0","0","69","0","0","0","69","","","1/30/2019","2/21/2019","3/26/2019","4/22/2019"
"    L6000-000AWP-648","2/18/2017","485","1","          ","            ","AWP","          ","0","6","648","648","F1L  ","F1L   ","0","","    L6000-000AWP","648","BUDGET FOR MFG                ","83","0","69","69","0","0","0","69","0","0","0","69","","","11/29/2018","12/6/2018","3/8/2019","3/19/2019"
"    L6000-000KZT-648","2/18/2017","485","1","          ","            ","KZT","          ","0","6","648","648","E1   ","GE1   ","0","","    L6000-000KZT","648","BUDGET FOR MFG                ","83","0","340","340","0","0","0","340","0","0","0","340","","","1/23/2019","4/25/2019","6/18/2019","10/25/2019"
"    L6000-000LGV-648","2/18/2017","485","1","          ","            ","LGV","          ","0","6","648","648","E2   ","GE2   ","0","","    L6000-000LGV","648","BUDGET FOR MFG                ","83","0","232","232","0","0","0","232","0","0","0","232","","","12/5/2018","1/29/2019","3/1/2019","5/2/2019"
"    L6000-000LPD-648","2/18/2017","485","1","          ","            ","LPD","          ","0","6","648","648","D3   ","HD3   ","0","","    L6000-000LPD","648","BUDGET FOR MFG                ","83","0","223","223","0","0","0","223","0","0","0","223","","","7/22/2019","10/31/2019","11/7/2019","3/18/2020"
"    L6000-000LNN-648","2/18/2017","485","1","          ","            ","LNN","          ","0","6","648","648","D1   ","LD1   ","0","","    L6000-000LNN","648","BUDGET FOR MFG                ","83","0","528","528","0","0","0","528","0","0","0","528","","","5/8/2019","8/20/2019","9/10/2019","2/6/2020"
"    L6000-000LPB-648","2/18/2017","485","1","          ","            ","LPB","          ","0","6","648","648","D2   ","LD2   ","0","","    L6000-000LPB","648","BUDGET FOR MFG                ","83","0","142","142","0","0","0","142","0","0","0","142","","","4/29/2019","7/16/2019","7/31/2019","11/14/2019"
"    L6000-000LPJ-648","2/18/2017","485","1","          ","            ","LPJ","          ","0","6","648","648","D3   ","LD3   ","0","","    L6000-000LPJ","648","BUDGET FOR MFG                ","83","0","171","171","0","0","0","171","0","0","0","171","","","7/31/2019","11/11/2019","10/16/2019","2/6/2020"
"    L6000-000LNP-648","2/18/2017","485","1","          ","            ","LNP","          ","0","6","648","648","D2   ","OD2   ","0","","    L6000-000LNP","648","BUDGET FOR MFG                ","83","0","575","575","0","0","0","575","0","0","0","575","","","5/7/2019","8/19/2019","9/13/2019","2/11/2020"
"    L6000-000KZN-648","2/18/2017","485","1","          ","            ","KZN","          ","0","6","648","648","F2   ","OF2   ","0","","    L6000-000KZN","648","BUDGET FOR MFG                ","83","0","233","233","0","0","0","233","0","0","0","233","","","3/7/2019","6/10/2019","7/22/2019","11/27/2019"
"    L6000-000LNG-648","2/18/2017","485","1","          ","            ","LNG","          ","0","6","648","648","A1   ","RA1   ","0","","    L6000-000LNG","648","BUDGET FOR MFG                ","83","0","388","388","0","0","0","388","0","0","0","388","","","4/4/2019","7/9/2019","8/13/2019","12/23/2019"
"    L6000-000QDU-648","2/18/2017","485","1","          ","            ","QDU","          ","0","6","648","648","S    ","S00   ","0","","    L6000-000QDU","648","BUDGET FOR MFG                ","83","0","743","743","0","0","0","743","0","0","0","743","","","1/2/2019","12/23/2019","1/2/2019","12/23/2019"
"    L6000-000QDW-648","2/18/2017","485","1","          ","            ","QDW","          ","0","6","648","648","S    ","S00   ","0","","    L6000-000QDW","648","BUDGET FOR MFG                ","83","0","100","100","0","0","0","100","0","0","0","100","","","1/2/2020","8/7/2020","1/2/2020","8/7/2020"
"    L6000-000QDQ-648","2/18/2017","485","1","          ","            ","QDQ","          ","0","6","648","648","S    ","S00   ","0","","    L6000-000QDQ","648","BUDGET FOR MFG                ","83","0","843","843","0","0","0","843","0","0","0","843","","","1/2/2018","12/21/2018","1/2/2018","12/21/2018"
"    L6000-000QDM-648","2/18/2017","485","1","          ","            ","QDM","          ","0","6","648","648","S    ","S00   ","0","","    L6000-000QDM","648","BUDGET FOR MFG                ","83","0","600","600","0","0","0","600","0","0","0","600","","","7/3/2017","12/22/2017","7/3/2017","12/22/2017"
