"Parent - Operation","Lock Date","Project","Provider","CLIN","Effort","Activity","ECP/REA","Swbs","Group","Owning Org","Resource","Planning Unit","Sequence","FM","Work Order","Item","Op","Scope","Task","Progress","BAC","Estimate","BCWP to BAC","BCWP to Est","ACWP","ETC","Target","Provider Target","Provider ACWP","EAC","CPI BAC","CPI Est","Baseline Start","Baseline Finish","Forecast Start","Forecast Finish"
"    S2L00-110033-10","2/18/2017","477","1","          ","            ","DEF","          ","110","1","621","621","S2L  ","S2LE2 ","79","273350","    S2L00-110033","10","S2LE2 CONSTRUCT WELD BS 1     ","9","100","94","65","94","65","113","0","0","0","0","113","0.83185840707965","0.57522123893805","10/26/2015","12/18/2015","12/23/2015","5/13/2016"
"    S2L00-110034-10","2/18/2017","477","1","          ","            ","DEF","          ","110","1","621","621","S2L  ","S2LE2 ","79","273351","    S2L00-110034","10","S2LE2 CONSTRUCT FIT BS 2      ","8","100","178","231","178","231","211.55","0","0","0","0","211.55","0.84140865043725","1.0919404396124","10/26/2015","12/18/2015","12/23/2015","5/13/2016"
"    S2L00-110035-10","2/18/2017","477","1","          ","            ","DEF","          ","110","1","621","621","S2L  ","S2LE2 ","79","273352","    S2L00-110035","10","S2LE2 CONSTRUCT WELD BS 2     ","9","100","319","390","319","390","386.02","0","0","0","0","386.02","0.82638205274338","1.0103103466142","10/26/2015","12/18/2015","12/23/2015","5/13/2016"
"    S2L00-110102-10","2/18/2017","477","1","          ","            ","DEF","          ","110","1","621","621","S2L  ","S2LE2 ","79","275621","    S2L00-110102","10","S2LE2 BUILD WATER JET JIG     ","8","100","23","23","23","23","29","0","0","0","0","29","0.79310344827586","0.79310344827586","10/26/2015","12/18/2015","12/23/2015","5/13/2016"
"    S2L00-110037-10","2/18/2017","477","1","          ","            ","DEF","          ","110","1","621","621","S2L  ","S2LE2 ","79","280206","    S2L00-110037","10","S2LE2 CONSTRUCT WELD BS 3     ","9","100","680","1013","680","1013","1016.28","0","0","0","0","1016.28","0.66910693903255","0.99677254299996","10/26/2015","12/18/2015","12/23/2015","5/13/2016"
"    S2L00-110039-10","2/18/2017","477","1","          ","            ","DEF","          ","110","1","621","621","S2L  ","S2LE2 ","79","273356","    S2L00-110039","10","S2LE2 CONSTRUCT WELD BS 4     ","9","100","206","137","206","137","535.38","0","0","0","0","535.38","0.38477343195487","0.25589301057193","10/26/2015","12/18/2015","12/23/2015","5/13/2016"
"    S2L00-110086-10","2/18/2017","477","1","          ","            ","BDY","          ","110","1","621","621","S2L  ","S2LE2 ","2","271759","    S2L00-110086","10","S2LE2 MAJ ASSEMBLY N1         ","4","100","27","26","27","26","32","0","0","0","0","32","0.84375","0.8125","9/21/2015","10/23/2015","10/23/2015","2/5/2016"
"    S2L00-110036-10","2/18/2017","477","1","          ","            ","DEF","          ","110","1","621","621","S2L  ","S2LE2 ","79","273353","    S2L00-110036","10","S2LE2 CONSTRUCT FIT BS 3      ","8","100","555","522","555","522","484.88","0.00E+0","0","0","0","484.88","1.1446131001485","1.0765550239234","10/26/2015","12/18/2015","12/23/2015","5/13/2016"
"    S2L00-110082-10","2/18/2017","477","1","          ","            ","BDY","          ","110","1","621","621","S2L  ","S2LE2 ","2","271755","    S2L00-110082","10","S2LE2 SUB ASSEMBLIES C        ","4","100","31","29","31","29","37","0","0","0","0","37","0.83783783783784","0.78378378378378","9/21/2015","10/23/2015","10/23/2015","2/5/2016"
"    S2L00-110092-10","2/18/2017","477","1","          ","            ","BDY","          ","110","1","621","621","S2L  ","S2LE2 ","2","271764","    S2L00-110092","10","S2LE2 MAJ ASSEMBLY P5         ","4","100","106","101","106","101","120","0","0","0","0","120","0.88333333333333","0.84166666666667","9/21/2015","10/23/2015","10/23/2015","2/5/2016"
"    S2L00-110088-10","2/18/2017","477","1","          ","            ","BDY","          ","110","1","621","621","S2L  ","S2LE2 ","2","271761","    S2L00-110088","10","S2LE2 MAJ ASSEMBLY P1         ","4","100","294","279","294","279","366.5","0","0","0","0","366.5","0.80218281036835","0.7612551159618","9/21/2015","10/23/2015","10/23/2015","2/5/2016"
"    S2L00-110112-10","2/18/2017","477","1","          ","            ","BAJ","          ","110","1","621","621","S2L  ","S2LE2 ","79","277794","    S2L00-110112","10","S2LE2 FIT WATER JET LDING EDGE","8","100","147","180","147","180","241","0","0","0","0","241","0.60995850622407","0.74688796680498","2/1/2016","2/29/2016","3/7/2016","9/6/2016"
"    S2L00-110113-10","2/18/2017","477","1","          ","            ","BAJ","          ","110","1","621","621","S2L  ","S2LE2 ","79","277795","    S2L00-110113","10","S2LE2 WELD WATER JET LDNG EDGE","9","100","221","270","221","270","288.27","0","0","0","0","288.27","0.76664238387623","0.93662191695286","2/1/2016","2/29/2016","3/7/2016","9/6/2016"
"    S2L00-110081-10","2/18/2017","477","1","          ","            ","BDY","          ","110","1","621","621","S2L  ","S2LE2 ","2","271754","    S2L00-110081","10","S2LE2 SUB ASSEMBLIES B        ","4","100","316","300","316","300","364","0","0","0","0","364","0.86813186813187","0.82417582417582","9/21/2015","10/23/2015","10/23/2015","2/5/2016"
"    S2L00-110083-10","2/18/2017","477","1","          ","            ","BDY","          ","110","1","621","621","S2L  ","S2LE2 ","2","271756","    S2L00-110083","10","S2LE2 SUB ASSEMBLY G          ","4","100","9","9","9","9","9","0","0","0","0","9","1","1","9/21/2015","10/23/2015","10/23/2015","2/5/2016"
"    S2L00-110084-10","2/18/2017","477","1","          ","            ","BDY","          ","110","1","621","621","S2L  ","S2LE2 ","2","271757","    S2L00-110084","10","S2LE2 SUB ASSEMBLIES M        ","4","100","87","83","87","83","132.1","0","0","0","0","132.1","0.65859197577593","0.62831188493566","9/21/2015","10/23/2015","10/23/2015","2/5/2016"
"    S2L00-110085-10","2/18/2017","477","1","          ","            ","BDY","          ","110","1","621","621","S2L  ","S2LE2 ","2","271758","    S2L00-110085","10","S2LE2 MAJ ASSEMBLY F1         ","4","100","150","143","150","143","186.5","0","0","0","0","186.5","0.80428954423593","0.76675603217158","9/21/2015","10/23/2015","10/23/2015","2/5/2016"
"    S2L00-110087-10","2/18/2017","477","1","          ","            ","BDY","          ","110","1","621","621","S2L  ","S2LE2 ","2","271760","    S2L00-110087","10","S2LE2 MAJ ASSEMBLY N2         ","4","100","17","16","17","16","30","0","0","0","0","30","0.56666666666667","0.53333333333333","9/21/2015","10/23/2015","10/23/2015","2/5/2016"
"    S2L00-110089-10","2/18/2017","477","1","          ","            ","BDY","          ","110","1","621","621","S2L  ","S2LE2 ","2","271762","    S2L00-110089","10","S2LE2 MAJ ASSEMBLY P2         ","4","100","82","78","82","78","95","0","0","0","0","95","0.86315789473684","0.82105263157895","9/21/2015","10/23/2015","10/23/2015","2/5/2016"
"    S2L00-110091-10","2/18/2017","477","1","          ","            ","BDY","          ","110","1","621","621","S2L  ","S2LE2 ","2","271763","    S2L00-110091","10","S2LE2 MAJ ASSEMBLY P4         ","4","100","140","133","140","133","157","0","0","0","0","157","0.89171974522293","0.84713375796178","9/21/2015","10/23/2015","10/23/2015","2/5/2016"
"    S2L00-110080-10","2/18/2017","477","1","          ","            ","BDY","          ","110","1","621","621","S2L  ","S2LE2 ","2","271753","    S2L00-110080","10","S2LE2 SUB ASSEMBLIES A        ","4","100","56","53","56","53","100.5","0","0","0","0","100.5","0.55721393034826","0.5273631840796","9/21/2015","10/23/2015","10/23/2015","2/5/2016"
"    S2L00-110095-10","2/18/2017","477","1","          ","            ","BCD","          ","110","1","621","621","S2L  ","S2LE3 ","2","271767","    S2L00-110095","10","S2LE3 SUB ASSEMBLIES B        ","4","100","25","24","25","24","32","0","0","0","0","32","0.78125","0.75","9/22/2015","10/26/2015","12/15/2015","1/11/2016"
"    S2L00-110042-10","2/18/2017","477","1","          ","            ","BCF","          ","110","1","621","621","S2L  ","S2LE3 ","4","273725","    S2L00-110042","10","S2LE3 CONSRUCT WELD BS 1      ","9","100","313","283","313","283","348","0","0","0","0","348","0.89942528735632","0.8132183908046","10/27/2015","1/4/2016","3/1/2016","7/29/2016"
"    S2L00-110040-10","2/18/2017","477","1","          ","            ","DUE","          ","110","1","621","621","S2L  ","S2LE3 ","116","273723","    S2L00-110040","10","S2LE3 MAJOR ASSEMBLY B1       ","8","100","320","312","320","312","312.05","0","0","0","0","312.05","1.0254766864285","0.99983976926775","10/6/2015","10/26/2015","12/4/2015","5/20/2016"
"    S2L00-110041-10","2/18/2017","477","1","          ","            ","BCF","          ","110","1","621","621","S2L  ","S2LE3 ","5","273724","    S2L00-110041","10","S2LE3 CONSRUCT FIT BS 1       ","8","100","147","154","147","154","149","0","0","0","0","149","0.98657718120805","1.0335570469799","10/27/2015","1/4/2016","3/1/2016","7/29/2016"
"    S2L00-110105-10","2/18/2017","477","1","          ","            ","BCD","          ","110","1","621","621","S2L  ","S2LE3 ","2","271772","    S2L00-110105","10","S2LE3 SUB ASSEMBLIES C        ","4","100","116","110","116","110","135","0","0","0","0","135","0.85925925925926","0.81481481481481","9/22/2015","10/26/2015","12/15/2015","1/11/2016"
"    S2L00-110096-10","2/18/2017","477","1","          ","            ","BCD","          ","110","1","621","621","S2L  ","S2LE3 ","2","271768","    S2L00-110096","10","S2LE3 MAJ ASSEMBLY P1         ","4","100","240","228","240","228","216.5","0","0","0","0","216.5","1.11E+0","1.05E+0","9/22/2015","10/26/2015","12/15/2015","1/11/2016"
"    S2L00-110097-10","2/18/2017","477","1","          ","            ","BCD","          ","110","1","621","621","S2L  ","S2LE3 ","2","271769","    S2L00-110097","10","S2LE3 MAJ ASSEMBLY P2         ","4","100","157","149","157","149","229.5","0","0","0","0","229.5","0.68409586056645","0.64923747276688","9/22/2015","10/26/2015","12/15/2015","1/11/2016"
"    S2U00-110016-10","2/18/2017","477","1","          ","            ","GAS","          ","110","1","621","621","S2U  ","S2U   ","116","278037","    S2U00-110016","10","S2U MAJOR ASSEMBLY T3         ","11","100","18","29","18","29","26","0","0","0","0","26","0.69230769230769","1.1153846153846","3/18/2016","3/30/2016","4/8/2016","4/29/2016"
"    S2U00-110039-10","2/18/2017","477","1","          ","            ","JLA","          ","110","1","621","621","S2U  ","S2U   ","2","278447","    S2U00-110039","10","S2U MAJ ASSEMBLY P1           ","4","100","207","197","207","197","215.5","0","0","0","0","215.5","0.96055684454756","0.91415313225058","3/7/2016","3/30/2016","4/22/2016","4/29/2016"
"    S2U00-110038-10","2/18/2017","477","1","          ","            ","JLA","          ","110","1","621","621","S2U  ","S2U   ","2","278446","    S2U00-110038","10","S2U SUB ASSEMBLIES N          ","4","100","20","19","20","19","40","0","0","0","0","40","0.5","0.475","3/7/2016","3/30/2016","4/22/2016","4/29/2016"
"    S2U00-110023-10","2/18/2017","477","1","          ","            ","BJZ","          ","110","1","621","621","S2U  ","S2U   ","6","288136","    S2U00-110023","10","S2U ERECT WELD                ","37","0","1087","800","0","0","0","1085","0","0","0","1085","","","2/9/2017","3/22/2017","2/16/2017","3/29/2017"
"    S2U00-110037-10","2/18/2017","477","1","          ","            ","JLA","          ","110","1","621","621","S2U  ","S2U   ","2","278445","    S2U00-110037","10","S2U SUB ASSEMBLIES M          ","4","100","146","139","146","139","165.5","0","0","0","0","165.5","0.8821752265861","0.83987915407855","3/7/2016","3/30/2016","4/22/2016","4/29/2016"
"    S2U00-110040-10","2/18/2017","477","1","          ","            ","JLA","          ","110","1","621","621","S2U  ","S2U   ","2","278448","    S2U00-110040","10","S2U MAJ ASSEMBLY P2           ","4","100","148","141","148","141","217.92","0","0","0","0","217.92","0.6791483113069","0.64702643171806","3/7/2016","3/30/2016","4/22/2016","4/29/2016"
"    S2U00-110036-10","2/18/2017","477","1","          ","            ","JLA","          ","110","1","621","621","S2U  ","S2U   ","2","278444","    S2U00-110036","10","S2U SUB ASSEMBLIES C          ","4","100","55","52","55","52","60","0.00E+0","0","0","0","60","0.91666666666667","0.86666666666667","3/7/2016","3/30/2016","4/22/2016","4/29/2016"
"    S2U00-110035-10","2/18/2017","477","1","          ","            ","JLA","          ","110","1","621","621","S2U  ","S2U   ","2","278443","    S2U00-110035","10","S2U SUB ASSEMBLIES A          ","4","100","27","26","27","26","27.5","0","0","0","0","27.5","0.98181818181818","0.94545454545454","3/7/2016","3/30/2016","4/22/2016","4/29/2016"
"    S2U00-110014-10","2/18/2017","477","1","          ","            ","GAS","          ","110","1","621","621","S2U  ","S2U   ","116","278035","    S2U00-110014","10","S2U MAJOR ASSEMBLY T1         ","11","100","7","13","7","13","9","0","0","0","0","9","0.77777777777778","1.4444444444444","3/18/2016","3/30/2016","4/8/2016","4/29/2016"
"    S2U00-110020-10","2/18/2017","477","1","          ","            ","BKP","          ","110","1","621","621","S2U  ","S2U   ","116","278034","    S2U00-110020","10","S2U JOIN WELD BS 2            ","12","100","106","95","106","95","209","0","0","0","0","209","0.50717703349282","0.45454545454545","3/31/2016","5/4/2016","3/21/2016","7/29/2016"
"    S2U00-110019-10","2/18/2017","477","1","          ","            ","BKP","          ","110","1","621","621","S2U  ","S2U   ","116","278033","    S2U00-110019","10","S2U JOIN FIT BS 2             ","11","100","58","72","58","72","26","0","0","0","0","26","2.2307692307692","2.7692307692308","3/31/2016","5/4/2016","3/21/2016","7/29/2016"
"    S2U00-110017-10","2/18/2017","477","1","          ","            ","BKP","          ","110","1","621","621","S2U  ","S2U   ","116","278031","    S2U00-110017","10","S2U JOIN FIT BS 1             ","11","100","467","418","467","418","424","0","0","0","0","424","1.1014150943396","0.98584905660377","3/31/2016","5/4/2016","3/21/2016","7/29/2016"
"    S2U00-110022-10","2/18/2017","477","1","          ","            ","BJZ","          ","110","1","621","621","S2U  ","S2U   ","6","288135","    S2U00-110022","10","S2U ERECT FIT                 ","37","11","451","407","49.61","44.77","44.5","360","0","0","0","404.5","1.1148314606742","1.0060674157303","2/9/2017","3/22/2017","2/16/2017","3/29/2017"
"    S2U00-110021-10","2/18/2017","477","1","          ","            ","BJZ","          ","110","1","621","621","S2U  ","S2U   ","6","288134","    S2U00-110021","10","S2U ERECT PREP                ","37","100","167","127","167","127","162.38","0","0","0","0","162.38","1.0284517797758","0.7821160241409","2/9/2017","3/22/2017","2/16/2017","3/29/2017"
"    S2U00-110015-10","2/18/2017","477","1","          ","            ","GAS","          ","110","1","621","621","S2U  ","S2U   ","116","278036","    S2U00-110015","10","S2U MAJOR ASSEMBLY T2         ","11","100","27","43","27","43","74","0.00E+0","0","0","0","74","0.36486486486487","0.58108108108108","3/18/2016","3/30/2016","4/8/2016","4/29/2016"
"    S2U00-110018-10","2/18/2017","477","1","          ","            ","BKP","          ","110","1","621","621","S2U  ","S2U   ","116","278032","    S2U00-110018","10","S2U JOIN WELD BS 1            ","12","100","890","796","890","796","899.25","0","0","0","0","899.25","0.98971365026411","0.88518209619127","3/31/2016","5/4/2016","3/21/2016","7/29/2016"
"    S2U00-110024-10","2/18/2017","477","1","          ","            ","BET","          ","110","1","621","621","S2U  ","S2UD1 ","2","277304","    S2U00-110024","10","S2UD1 SUB ASSEMBLIES C        ","4","100","192","182","192","182","195","0","0","0","0","195","0.98461538461539","0.93333333333333","1/11/2016","2/11/2016","2/11/2016","4/1/2016"
"    L9900-X00192-10","2/18/2017","477","1","          ","            ","BZV","PCW 996   ","110","1","621","621","S2U  ","S2UD1 ","5","283954","    L9900-X00192","10","PCW 966 FCN-005851 INSTL PATCH","15","100","104","104","104","104","129.47","0","0","0","0","129.47","0.80327488993589","0.80327488993589","6/27/2016","8/18/2016","9/26/2016","10/10/2016"
"    S2U00-110011-10","2/18/2017","477","1","          ","            ","BEV","          ","110","1","621","621","S2U  ","S2UD1 ","116","277392","    S2U00-110011","10","S2UD1 CONSTRUCT WELD BS 1     ","9","100","387","358","387","358","283","0","0","0","0","283","1.3674911660777","1.2650176678445","2/12/2016","3/30/2016","3/21/2016","5/20/2016"
"    S2U00-110010-10","2/18/2017","477","1","          ","            ","BEV","          ","110","1","621","621","S2U  ","S2UD1 ","116","277391","    S2U00-110010","10","S2UD1 CONSTRUCT FIT BS 1      ","8","100","150","179","150","179","193","0","0","0","0","193","0.77720207253886","0.92746113989637","2/12/2016","3/30/2016","3/21/2016","5/20/2016"
"    S2U00-110028-10","2/18/2017","477","1","          ","            ","BET","          ","110","1","621","621","S2U  ","S2UD1 ","2","277308","    S2U00-110028","10","S2UD1 MAJ ASSEMBLY P3         ","4","100","679","645","679","645","1067.93","0","0","0","0","1067.93","0.63580946316706","0.60397217046061","1/11/2016","2/11/2016","2/11/2016","4/1/2016"
"    S2U00-110027-10","2/18/2017","477","1","          ","            ","BET","          ","110","1","621","621","S2U  ","S2UD1 ","2","277307","    S2U00-110027","10","S2UD1 MAJ ASSEMBLY P2         ","4","100","297","282","297","282","739.45","0","0","0","0","739.45","0.40164987490702","0.3813645276895","1/11/2016","2/11/2016","2/11/2016","4/1/2016"
"    S2U00-110025-10","2/18/2017","477","1","          ","            ","BET","          ","110","1","621","621","S2U  ","S2UD1 ","2","277305","    S2U00-110025","10","S2UD1 SUB ASSEMBLIES E        ","4","100","91","86","91","86","182.75","0","0","0","0","182.75","0.49794801641587","0.47058823529412","1/11/2016","2/11/2016","2/11/2016","4/1/2016"
"    L9900-X00193-10","2/18/2017","477","1","          ","            ","BZV","PCW 996   ","110","1","621","621","S2U  ","S2UD1 ","5","283955","    L9900-X00193","10","PCW 966 FCN-005851 FAB RMV GRD","8","100","40","40","40","40","87","0","0","0","0","87","0.45977011494253","0.45977011494253","6/27/2016","8/18/2016","9/26/2016","10/10/2016"
"    S2U00-110026-10","2/18/2017","477","1","          ","            ","BET","          ","110","1","621","621","S2U  ","S2UD1 ","2","277306","    S2U00-110026","10","S2UD1 MAJ ASSEMBLY P1         ","4","100","304","289","304","289","650.8","0","0","0","0","650.8","0.46711739397664","0.4440688383528","1/11/2016","2/11/2016","2/11/2016","4/1/2016"
"    S2U00-110012-10","2/18/2017","477","1","          ","            ","BFP","          ","110","1","621","621","S2U  ","S2US1 ","79","276352","    S2U00-110012","10","S2US1 CONSTRUCT FIT BS 1      ","8","100","7","7","7","7","6","0","0","0","0","6","1.1666666666667","1.1666666666667","1/25/2016","2/23/2016","3/10/2016","3/25/2016"
"    S2U00-110041-10","2/18/2017","477","1","          ","            ","BFM","          ","110","1","621","621","S2U  ","S2US1 ","2","276301","    S2U00-110041","10","S2US1 SUB FOUNDATIONS D       ","4","100","15","14","15","14","16","0.00E+0","0","0","0","16","0.9375","0.875","1/4/2016","1/22/2016","1/18/2016","4/6/2016"
"    S2U00-110029-10","2/18/2017","477","1","          ","            ","BFM","          ","110","1","621","621","S2U  ","S2US1 ","2","276298","    S2U00-110029","10","S2US1 SUB ASSEMBLIES B        ","4","100","39","37","39","37","54","0","0","0","0","54","0.72222222222222","0.68518518518519","1/4/2016","1/22/2016","1/18/2016","4/6/2016"
"    S2U00-110031-10","2/18/2017","477","1","          ","            ","BFM","          ","110","1","621","621","S2U  ","S2US1 ","2","276300","    S2U00-110031","10","S2US1 MAJ ASSEMBLY S1         ","4","100","225","214","225","214","313","0","0","0","0","313","0.71884984025559","0.68370607028754","1/4/2016","1/22/2016","1/18/2016","4/6/2016"
"    S2U00-110030-10","2/18/2017","477","1","          ","            ","BFM","          ","110","1","621","621","S2U  ","S2US1 ","2","276299","    S2U00-110030","10","S2US1 SUB ASSEMBLIES C        ","4","100","55","52","55","52","56","0","0","0","0","56","0.98214285714286","0.92857142857143","1/4/2016","1/22/2016","1/18/2016","4/6/2016"
"    S2U00-110032-10","2/18/2017","477","1","          ","            ","BGG","          ","110","1","621","621","S2U  ","S2US2 ","2","276199","    S2U00-110032","10","S2US2 SUB ASSEMBLIES B        ","4","100","30","29","30","29","61.2","0","0","0","0","61.2","0.49019607843137","0.47385620915033","12/21/2015","1/22/2016","1/25/2016","3/10/2016"
"    S2U00-110033-10","2/18/2017","477","1","          ","            ","BGG","          ","110","1","621","621","S2U  ","S2US2 ","2","276200","    S2U00-110033","10","S2US2 SUB ASSEMBLIES C        ","4","100","56","53","56","53","65","0","0","0","0","65","0.86153846153846","0.81538461538462","12/21/2015","1/22/2016","1/25/2016","3/10/2016"
"    S2U00-110034-10","2/18/2017","477","1","          ","            ","BGG","          ","110","1","621","621","S2U  ","S2US2 ","2","276201","    S2U00-110034","10","S2US2 MAJ ASSEMBLY S1         ","4","100","312","296","312","296","374.5","0","0","0","0","374.5","0.83311081441923","0.79038718291055","12/21/2015","1/22/2016","1/25/2016","3/10/2016"
"    S2U00-110013-10","2/18/2017","477","1","          ","            ","BGJ","          ","110","1","621","621","S2U  ","S2US2 ","79","276353","    S2U00-110013","10","S2US2 CONSTRUCT FIT BS 1      ","8","100","7","7","7","7","8","0","0","0","0","8","0.875","0.875","1/25/2016","2/23/2016","3/11/2016","3/25/2016"
"    S3LE1-110018-10","2/18/2017","477","1","          ","            ","BHC","          ","110","1","621","621","S3LE1","S3LE1 ","116","279297","    S3LE1-110018","10","S3LE1 SUB ASSEMBLIES N        ","4","100","19","18","19","18","6","0","0","0","0","6","3.1666666666667","3","5/18/2016","6/29/2016","8/8/2016","9/21/2016"
"    S3LE1-110008-10","2/18/2017","477","1","          ","            ","BHQ","          ","110","1","621","621","S3LE1","S3LE1 ","6","285310","    S3LE1-110008","10","S3LE1 ERECT FIT/WELD EGG CRATE","37","100","260","255","260","255","274","0","0","0","0","274","0.94890510948905","0.93065693430657","9/9/2016","10/20/2016","7/25/2016","3/3/2017"
"    S3LE1-110006-10","2/18/2017","477","1","          ","            ","BHQ","          ","110","1","621","621","S3LE1","S3LE1 ","6","285319","    S3LE1-110006","10","S3LE1 FIT/WELD CLOSURE PLATES ","37","53","199","194","105.47","102.82","100","90","0","0","0","190","1.0547","1.0282","9/9/2016","10/20/2016","7/25/2016","3/3/2017"
"    S3LE1-110005-10","2/18/2017","477","1","          ","            ","BHQ","          ","110","1","621","621","S3LE1","S3LE1 ","6","285309","    S3LE1-110005","10","S3LE1 ERECT PREP              ","37","100","34","17","34","17","27","0","0","0","0","27","1.2592592592593","0.62962962962963","9/9/2016","10/20/2016","7/25/2016","3/3/2017"
"    S3LE1-110007-10","2/18/2017","477","1","          ","            ","BHQ","          ","110","1","621","621","S3LE1","S3LE1 ","4","280813","    S3LE1-110007","10","S3LE1 FIT/WELD KNEE BRKT      ","37","100","32","32","32","32","53","0","0","0","0","53","0.60377358490566","0.60377358490566","9/9/2016","10/20/2016","7/25/2016","3/3/2017"
"    S3LE1-110004-10","2/18/2017","477","1","          ","            ","BHE","          ","110","1","621","621","S3LE1","S3LE1 ","116","279363","    S3LE1-110004","10","S3LE1 BUILD EGG CRATES BS 1&2 ","9","100","569","541","569","541","378.7","0","0","0","0","378.7","1.502508581991","1.4285714285714","6/30/2016","7/21/2016","7/25/2016","10/7/2016"
"    S3LE1-110019-10","2/18/2017","477","1","          ","            ","BHC","          ","110","1","621","621","S3LE1","S3LE1 ","116","279298","    S3LE1-110019","10","S3LE1 MAJ ASSEMBLY P1         ","4","100","466","443","466","443","639.5","0","0","0","0","639.5","0.72869429241595","0.69272869429242","5/18/2016","6/29/2016","8/8/2016","9/21/2016"
"    S3LE1-110017-10","2/18/2017","477","1","          ","            ","BHC","          ","110","1","621","621","S3LE1","S3LE1 ","116","279296","    S3LE1-110017","10","S3LE1 SUB ASSEMBLY M          ","4","100","21","20","21","20","7","0","0","0","0","7","3","2.8571428571429","5/18/2016","6/29/2016","8/8/2016","9/21/2016"
"    S3LE1-110016-10","2/18/2017","477","1","          ","            ","BHC","          ","110","1","621","621","S3LE1","S3LE1 ","116","279295","    S3LE1-110016","10","S3LE1 SUB ASSEMBLIES C        ","4","100","154","146","154","146","219.5","0","0","0","0","219.5","0.70159453302961","0.66514806378132","5/18/2016","6/29/2016","8/8/2016","9/21/2016"
"    S3LE1-110015-10","2/18/2017","477","1","          ","            ","BHC","          ","110","1","621","621","S3LE1","S3LE1 ","116","279294","    S3LE1-110015","10","S3LE1 SUB ASSEMBLIES A        ","4","100","9","9","9","9","3","0","0","0","0","3","3","3","5/18/2016","6/29/2016","8/8/2016","9/21/2016"
"    S3LE1-110010-10","2/18/2017","477","1","          ","            ","BHE","          ","110","1","621","621","S3LE1","S3LE1 ","2","281315","    S3LE1-110010","10","S3LE1 MAJOR ASSEMBLY T1       ","8","100","114","64","114","64","93","0","0","0","0","93","1.2258064516129","0.68817204301075","6/30/2016","7/21/2016","7/25/2016","10/7/2016"
"    S3LE2-110013-10","2/18/2017","477","1","          ","            ","BKM","          ","110","1","621","621","S3LE2","S3LE2 ","6","285317","    S3LE2-110013","10","S3LE2 ERECT FIT/WELD EGG CRATE","37","100","215","209","215","209","315.83","0","0","0","0","315.83","0.68074597093373","0.66174840895418","9/9/2016","10/20/2016","7/25/2016","3/3/2017"
"    S3LE2-110017-10","2/18/2017","477","1","          ","            ","DFX","          ","110","1","621","621","S3LE2","S3LE2 ","116","279301","    S3LE2-110017","10","S3LE2 SUB ASSEMBLY M          ","4","100","20","19","20","19","34","0","0","0","0","34","0.58823529411765","0.55882352941177","5/18/2016","6/29/2016","8/8/2016","9/21/2016"
"    S3LE2-110018-10","2/18/2017","477","1","          ","            ","DFX","          ","110","1","621","621","S3LE2","S3LE2 ","116","279302","    S3LE2-110018","10","S3LE2 SUB ASSEMBLIES N        ","4","100","17","16","17","16","8","0","0","0","0","8","2.125","2","5/18/2016","6/29/2016","8/8/2016","9/21/2016"
"    S3LE2-110016-10","2/18/2017","477","1","          ","            ","DFX","          ","110","1","621","621","S3LE2","S3LE2 ","116","279300","    S3LE2-110016","10","S3LE2 SUB ASSEMBLIES C        ","4","100","96","91","96","91","166.92","0","0","0","0","166.92","0.57512580877067","0.54517133956386","5/18/2016","6/29/2016","8/8/2016","9/21/2016"
"    S3LE2-110015-10","2/18/2017","477","1","          ","            ","DFX","          ","110","1","621","621","S3LE2","S3LE2 ","116","279299","    S3LE2-110015","10","S3LE2 SUB ASSEMBLIES A        ","4","100","13","12","13","12","17","0","0","0","0","17","0.76470588235294","0.70588235294118","5/18/2016","6/29/2016","8/8/2016","9/21/2016"
"    S3LE2-110010-10","2/18/2017","477","1","          ","            ","BKM","          ","110","1","621","621","S3LE2","S3LE2 ","6","285314","    S3LE2-110010","10","S3LE2 ERECT PREP              ","37","100","47","36","47","36","65","0","0","0","0","65","0.72307692307692","0.55384615384615","9/9/2016","10/20/2016","7/25/2016","3/3/2017"
"    S3LE2-110012-10","2/18/2017","477","1","          ","            ","BKM","          ","110","1","621","621","S3LE2","S3LE2 ","4","280814","    S3LE2-110012","10","S3LE2 FIT/WELD KNEE BRKT      ","37","100","32","32","32","32","48","0","0","0","0","48","0.66666666666667","0.66666666666667","9/9/2016","10/20/2016","7/25/2016","3/3/2017"
"    S3LE2-110011-10","2/18/2017","477","1","          ","            ","BKM","          ","110","1","621","621","S3LE2","S3LE2 ","6","285318","    S3LE2-110011","10","S3LE2 FIT/WELD CLOSURE PLATES ","37","56","225","161","126","90.16","88","70","0","0","0","158","1.4318181818182","1.0245454545454","9/9/2016","10/20/2016","7/25/2016","3/3/2017"
"    S3LE2-110004-10","2/18/2017","477","1","          ","            ","BKB","          ","110","1","621","621","S3LE2","S3LE2 ","116","279364","    S3LE2-110004","10","S3LE2 BUILD EGG CRATES BS 1&2 ","8","100","272","258","272","258","526.38","0","0","0","0","526.38","0.51673695809111","0.49014020289525","6/30/2016","7/21/2016","7/25/2016","10/7/2016"
"    S3LE2-110005-10","2/18/2017","477","1","          ","            ","BKB","          ","110","1","621","621","S3LE2","S3LE2 ","2","281316","    S3LE2-110005","10","S3LE2 MAJOR ASSEMBLY T2       ","8","100","68","64","68","64","88","0","0","0","0","88","0.77272727272727","0.72727272727273","6/30/2016","7/21/2016","7/25/2016","10/7/2016"
