"Parent - Operation","Lock Date","Project","Provider","CLIN","Effort","Activity","ECP/REA","Swbs","Group","Owning Org","Resource","Planning Unit","Sequence","FM","Work Order","Item","Op","Scope","Task","Progress","BAC","Estimate","BCWP to BAC","BCWP to Est","ACWP","ETC","Target","Provider Target","Provider ACWP","EAC","CPI BAC","CPI Est","Baseline Start","Baseline Finish","Forecast Start","Forecast Finish"
"    L6000-000236-999","2/18/2017","479","1","          ","            ","236","          ","0","1","TST","600","D1   ","D1    ","0","","    L6000-000236","999","BUDGET FOR MFG                ","83","0","211","211","0","0","0","211","0","0","0","211","","","3/2/2018","4/30/2018","5/4/2018","7/26/2018"
"    L6000-000185-999","2/18/2017","479","1","          ","            ","185","          ","0","5","TST","600","D1   ","D1    ","0","","    L6000-000185","999","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","11/22/2017","1/15/2018","12/4/2017","1/31/2018"
"    L6000-000124-999","2/18/2017","479","1","          ","            ","124","          ","0","1","TST","600","D1   ","D1    ","0","","    L6000-000124","999","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","12/19/2017","3/1/2018","1/26/2018","5/3/2018"
"    L6000-000H83-999","2/18/2017","479","1","          ","            ","888","          ","0","5","TST","600","D1   ","D1    ","0","","    L6000-000H83","999","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    L6000-000423-999","2/18/2017","479","1","          ","            ","423","          ","0","5","TST","600","D1S  ","D1S   ","0","","    L6000-000423","999","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    L6000-000CAG-999","2/18/2017","479","1","          ","            ","CAG","          ","0","1","TST","600","D1S  ","D1S   ","0","","    L6000-000CAG","999","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","3/1/2017","3/14/2017","3/1/2017","3/10/2017"
"    L6000-000DZZ-999","2/18/2017","479","1","          ","            ","DZZ","          ","0","1","TST","600","D1S  ","D1S   ","0","","    L6000-000DZZ","999","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","3/1/2017","3/14/2017","3/14/2017","4/4/2017"
"    L6000-000929-999","2/18/2017","479","999000","          ","            ","929","NO LABOR  ","0","3","TST","600","S    ","D1S   ","999","","    L6000-000929","999","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","4/10/2018","5/7/2018","6/1/2018","7/11/2018"
"    L6000-000CAH-999","2/18/2017","479","999000","          ","            ","CAH","NO LABOR  ","0","1","TST","600","D1S  ","D1SD1 ","999","","    L6000-000CAH","999","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","9/23/2016","9/27/2016","11/30/2016","12/13/2016"
"    L6000-000CAY-999","2/18/2017","479","999000","          ","            ","CAY","NO LABOR  ","0","1","TST","600","D1S  ","D1SD2 ","999","","    L6000-000CAY","999","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","11/2/2016","11/4/2016","11/29/2016","12/5/2016"
"    L6000-000CBP-999","2/18/2017","479","999000","          ","            ","CBP","NO LABOR  ","0","1","TST","600","D1S  ","D1SD3 ","999","","    L6000-000CBP","999","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","11/1/2016","11/3/2016","11/14/2016","12/6/2016"
"    L6000-000CCD-999","2/18/2017","479","999000","          ","            ","CCD","NO LABOR  ","0","1","TST","600","D1S  ","D1SD4 ","999","","    L6000-000CCD","999","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","11/2/2016","11/4/2016","10/12/2016","10/24/2016"
"    L6000-000XKJ-999","2/18/2017","479","999000","          ","            ","XKJ","NO LABOR  ","0","2","TST","600","S    ","D1T   ","999","","    L6000-000XKJ","999","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","3/29/2018","4/11/2018","5/15/2018","6/5/2018"
"    L6000-000ZAR-999","2/18/2017","479","999000","          ","            ","ZAR","NO LABOR  ","0","2","TST","600","S    ","D1T   ","999","","    L6000-000ZAR","999","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","3/29/2018","4/12/2018","5/15/2018","6/8/2018"
"    L6000-000CCS-999","2/18/2017","479","999000","          ","            ","CCS","NO LABOR  ","0","1","TST","600","D1TD1","D1TD1 ","999","","    L6000-000CCS","999","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","4/27/2017","5/4/2017","3/6/2017","3/9/2017"
"    L6000-000237-999","2/18/2017","479","1","          ","            ","237","          ","0","1","TST","600","D2   ","D2    ","0","","    L6000-000237","999","BUDGET FOR MFG                ","83","0","211","211","0","0","0","211","0","0","0","211","","","2/19/2018","4/24/2018","4/27/2018","7/19/2018"
"    L6000-000MZP-999","2/18/2017","479","1","          ","            ","MZP","          ","0","5","TST","600","D2   ","D2    ","0","","    L6000-000MZP","999","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","2/28/2018","4/16/2018","3/29/2018","5/24/2018"
"    L6000-000H84-999","2/18/2017","479","1","          ","            ","888","          ","0","5","TST","600","D2   ","D2    ","0","","    L6000-000H84","999","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    L6000-000864-999","2/18/2017","479","1","          ","            ","864","          ","0","5","TST","600","D2   ","D2    ","0","","    L6000-000864","999","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","1/22/2018","3/5/2018","2/19/2018","4/10/2018"
"    L6000-000863-999","2/18/2017","479","1","          ","            ","863","          ","0","5","TST","600","D2   ","D2    ","0","","    L6000-000863","999","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","1/22/2018","3/5/2018","2/19/2018","4/10/2018"
"    L6000-000859-999","2/18/2017","479","1","          ","            ","859","          ","0","5","TST","600","D2   ","D2    ","0","","    L6000-000859","999","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","1/17/2018","2/23/2018","3/1/2018","4/17/2018"
"    L6000-000681-999","2/18/2017","479","1","          ","            ","681","          ","0","5","TST","600","D2   ","D2    ","0","","    L6000-000681","999","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","2/6/2018","3/15/2018","3/9/2018","4/25/2018"
"    L6000-000125-999","2/18/2017","479","1","          ","            ","125","          ","0","1","TST","600","D2   ","D2    ","0","","    L6000-000125","999","BUDGET FOR MFG                ","83","0","223","223","0","0","0","223","0","0","0","223","","","12/6/2017","2/16/2018","1/19/2018","4/26/2018"
"    L6000-000703-999","2/18/2017","479","1","          ","            ","703","          ","0","5","TST","600","D2   ","D2    ","0","","    L6000-000703","999","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","1/26/2018","3/9/2018","2/28/2018","4/19/2018"
"    L6000-000CEA-999","2/18/2017","479","999000","          ","            ","CEA","NO LABOR  ","0","1","TST","600","D2MM1","D2MM1 ","999","","    L6000-000CEA","999","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","10/12/2017","10/17/2017","10/16/2017","10/20/2017"
"    L6000-000FAJ-999","2/18/2017","479","1","          ","            ","FAJ","          ","0","6","TST","600","D2MM1","D2MM1 ","0","","    L6000-000FAJ","999","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","9/18/2017","10/16/2017","10/16/2017","11/13/2017"
"    L6000-000CEX-999","2/18/2017","479","1","          ","            ","CEX","          ","0","1","TST","600","D2S  ","D2S   ","0","","    L6000-000CEX","999","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","4/26/2017","5/2/2017","4/26/2017","5/2/2017"
"    L6000-000CEY-999","2/18/2017","479","999000","          ","            ","CEY","NO LABOR  ","0","1","TST","600","D2S  ","D2SD1 ","999","","    L6000-000CEY","999","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","9/27/2016","10/5/2016","11/14/2016","12/12/2016"
"    L6000-000CFN-999","2/18/2017","479","999000","          ","            ","CFN","NO LABOR  ","0","1","TST","600","D2S  ","D2SD2 ","999","","    L6000-000CFN","999","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","9/19/2016","9/27/2016","9/28/2016","11/15/2016"
"    L6000-000CGC-999","2/18/2017","479","1","          ","            ","CGC","          ","0","1","TST","600","D2T  ","D2T   ","0","","    L6000-000CGC","999","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","7/11/2017","7/13/2017","10/12/2017","10/17/2017"
"    L6000-000CGD-999","2/18/2017","479","999000","          ","            ","CGD","NO LABOR  ","0","1","TST","600","D2T  ","D2TD1 ","999","","    L6000-000CGD","999","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","3/10/2017","3/16/2017","2/22/2017","2/28/2017"
"    L6000-000CGW-999","2/18/2017","479","999000","          ","            ","CGW","NO LABOR  ","0","1","TST","600","D2T  ","D2TD2 ","999","","    L6000-000CGW","999","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","3/2/2017","3/7/2017","2/20/2017","2/23/2017"
"    L6000-000238-999","2/18/2017","479","1","          ","            ","238","          ","0","1","TST","600","D3   ","D3    ","0","","    L6000-000238","999","BUDGET FOR MFG                ","83","0","333","211","0","0","0","211","0","0","0","211","","","1/19/2018","3/26/2018","3/12/2018","6/18/2018"
"    L6000-000989-999","2/18/2017","479","1","          ","            ","989","          ","0","5","TST","600","D3   ","D3    ","0","","    L6000-000989","999","BUDGET FOR MFG                ","83","0","81","0","0","0","0","0","0","0","0","0","","","1/11/2018","2/22/2018","2/7/2018","3/29/2018"
"    L6000-000H86-999","2/18/2017","479","1","          ","            ","888","          ","0","5","TST","600","D3   ","D3    ","0","","    L6000-000H86","999","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    L6000-000H85-999","2/18/2017","479","1","          ","            ","888","          ","0","2","TST","600","D3   ","D3    ","0","","    L6000-000H85","999","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    L6000-000861-999","2/18/2017","479","1","          ","            ","861","          ","0","5","TST","600","D3   ","D3    ","0","","    L6000-000861","999","BUDGET FOR MFG                ","83","0","116","0","0","0","0","0","0","0","0","0","","","1/18/2018","2/23/2018","2/15/2018","3/29/2018"
"    L6000-000842-999","2/18/2017","479","1","          ","            ","842","          ","0","5","TST","600","D3   ","D3    ","0","","    L6000-000842","999","BUDGET FOR MFG                ","83","0","49","0","0","0","0","0","0","0","0","0","","","1/4/2018","2/2/2018","2/14/2018","3/20/2018"
"    L6000-000651-999","2/18/2017","479","1","          ","            ","651","          ","0","5","TST","600","D3   ","D3    ","0","","    L6000-000651","999","BUDGET FOR MFG                ","83","0","96","0","0","0","0","0","0","0","0","0","","","1/11/2018","2/22/2018","2/7/2018","3/29/2018"
"    L6000-000183-999","2/18/2017","479","1","          ","            ","183","          ","0","5","TST","600","D3   ","D3    ","0","","    L6000-000183","999","BUDGET FOR MFG                ","83","0","67","0","0","0","0","0","0","0","0","0","","","11/29/2017","1/18/2018","12/11/2017","2/7/2018"
"    L6000-000126-999","2/18/2017","479","1","          ","            ","126","          ","0","1","TST","600","D3   ","D3    ","0","","    L6000-000126","999","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","11/3/2017","1/18/2018","11/10/2017","3/9/2018"
"    L6000-000657-999","2/18/2017","479","1","          ","            ","657","          ","0","5","TST","600","D3   ","D3    ","0","","    L6000-000657","999","BUDGET FOR MFG                ","83","0","175","0","0","0","0","0","0","0","0","0","","","1/18/2018","2/16/2018","3/1/2018","4/3/2018"
"    L6000-000CHP-999","2/18/2017","479","1","          ","            ","CHP","          ","0","1","TST","600","D3S  ","D3SD1 ","0","","    L6000-000CHP","999","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","6/9/2017","6/12/2017","6/8/2017","6/9/2017"
"    L6000-000CJU-999","2/18/2017","479","1","          ","            ","CJU","          ","0","1","TST","600","D3S  ","D3SS1 ","0","","    L6000-000CJU","999","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","4/25/2017","4/28/2017","5/19/2017","5/25/2017"
"    L6000-000CKM-999","2/18/2017","479","1","          ","            ","CKM","          ","0","1","TST","600","D3S  ","D3SS2 ","0","","    L6000-000CKM","999","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","5/17/2017","5/19/2017","6/5/2017","6/8/2017"
"    L6000-000928-999","2/18/2017","479","999000","          ","            ","928","NO LABOR  ","0","3","TST","600","S    ","D3T   ","999","","    L6000-000928","999","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","4/10/2018","5/7/2018","6/1/2018","7/11/2018"
"    L6000-000CLE-999","2/18/2017","479","999000","          ","            ","CLE","NO LABOR  ","0","1","TST","600","D3TD1","D3TD1 ","999","","    L6000-000CLE","999","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","3/9/2017","3/14/2017","3/20/2017","3/31/2017"
"    L6000-000127-999","2/18/2017","479","1","          ","            ","127","          ","0","1","TST","600","D4   ","D4    ","0","","    L6000-000127","999","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","11/3/2017","1/18/2018","11/10/2017","3/9/2018"
"    L6000-000239-999","2/18/2017","479","1","          ","            ","239","          ","0","1","TST","600","D4   ","D4    ","0","","    L6000-000239","999","BUDGET FOR MFG                ","83","0","69","69","0","0","0","69","0","0","0","69","","","1/19/2018","3/26/2018","3/12/2018","6/18/2018"
"    L6000-000AMD-999","2/18/2017","479","1","          ","            ","AMD","          ","0","1","TST","600","D4S  ","D4S   ","0","","    L6000-000AMD","999","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","6/14/2017","6/21/2017","5/22/2017","6/1/2017"
"    L6000-000FAA-999","2/18/2017","479","1","          ","            ","FAA","          ","0","1","TST","600","D4S  ","D4S   ","0","","    L6000-000FAA","999","BUDGET FOR MFG                ","83","0","2","0","0","0","0","0","0","0","0","0","","","5/3/2017","6/21/2017","5/4/2017","6/1/2017"
"    L6000-000FAK-999","2/18/2017","479","1","          ","            ","FAK","          ","0","6","TST","600","D4S  ","D4S   ","0","","    L6000-000FAK","999","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","6/15/2017","6/21/2017","9/5/2017","10/2/2017"
"    L6000-000939-999","2/18/2017","479","999000","          ","            ","939","NO LABOR  ","0","3","TST","600","E1   ","E1    ","999","","    L6000-000939","999","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","3/30/2018","5/23/2018","6/8/2018","8/23/2018"
