"Ldger Acct","Document","Line","Item","Description","Order","Pos.","Cust/Supp","Quantity","Unit","Amount","Date","Integr Amounts","CLIN","Effort","ECP/REA"
"4512","JE2   19048","5","","PO 510132-2                   ","      ","    ","            ","            "," EA ","307,377.00","12/31/2016","307,377.00","            ","            ",""
"4512","PUR   37702","50","512-01-00007","HVAC TURNKEY SYSTEM IAW PTS   ","510127","3","IMECO INC   ","1"," EA ","140,000.00","12/22/2016","140,000.00","            ","            ",""
"4512","JE2   19049","5","","PO 510132-2                   ","      ","    ","            ","            "," EA ","-307,377.00","01/02/2017","-307,377.00","            ","            ",""
"4512","PUR   37784","18","512-01-00007-P01","PROGRESS PAYMENT              ","510132","2","IMECO INC   ","1"," EA ","307,377.00","01/19/2017","307,377.00","            ","            ",""
"4512","PUR   37810","11","512-01-00007-P01","PROGRESS PAYMENT              ","510132","64","IMECO INC   ","1"," EA ","4,245.00","01/19/2017","4,245.00","            ","            ",""
"4512","PUR   37846","23","512-01-00007-P01","PROGRESS PAYMENT              ","510132","64","IMECO INC   ","            "," EA ","0.36","01/27/2017","0.36","            ","            ",""
"4512","PUR   37898","21","512-01-00007-P02","PROGRESS PAYMENT              ","510132","3","IMECO INC   ","1"," EA ","150,000.00","02/16/2017","150,000.00","            ","            ",""
"4512","PUR   38075","9","512-01-00007-P04","PROGRESS PAYMENT              ","510132","5","IMECO INC   ","1"," EA ","150,000.00","04/07/2017","150,000.00","            ","            ",""
"4512","PUR   38240","22","512-01-00007-P26","PROGRESS PAYMENT              ","510132","27","IMECO INC   ","1"," EA ","67,484.67","05/19/2017","67,484.67","            ","            ",""
"4514","INV   26217","7","514-01-V0670","VALVE, GATE, 1 IPS, BRZ, UNB, ","443873","    ","            ","2"," EA ","773.31","11/01/2016","773.31","            ","            ",""
"4514","INV   26261","5","514-01-V0016","VALVE, BTRFLY, 5 IPS, BRONZE  ","444164","    ","            ","4"," EA ","3,328.84","11/11/2016","2,755.84","            ","            ",""
"4514","INV   26261","5","514-01-V0014","VALVE, BUTTERFLY, 3"" IPS      ","444163","    ","            ","1"," EA ","                ","11/11/2016","573","            ","            ",""
"4514","PUR   37927","56","514-01-00003-P02","PROGRESS PAYMENT              ","510130","2","IMECO INC   ","1"," EA ","106,160.00","02/24/2017","106,160.00","            ","            ",""
"4514","PUR   38075","13","514-01-00003-P01","PROGRESS PAYMENT              ","510130","1","IMECO INC   ","1"," EA ","244,293.00","04/07/2017","244,293.00","            ","            ",""
"4514","PUR   38235","25","514-01-V0015","VALVE, BUTTERFLY, 4 IPS, BRZ  ","930845","2","IN HOUSE - O","1"," EA ","217","05/19/2017","217","            ","            ",""
"4521","INV   26217","5","521-01-V0022","VALVE, BALL, 1"" IPS, BRONZE   ","443877","    ","            ","1"," EA ","13,727.32","11/01/2016","983.41","            ","            ",""
"4521","INV   26217","5","521-01-V0018","VALVE, SWING CHECK, 3/4"" IPS  ","443875","    ","            ","1"," EA ","                ","11/01/2016","248.27","            ","            ",""
"4521","INV   26217","5","521-01-S513A","FM HOSE RACK ASSY, 100'-150'  ","443874","    ","            ","1"," EA ","                ","11/01/2016","61.89","            ","            ",""
"4521","INV   26217","5","521-01-V0019","VALVE, BALL, 1/2"" IPS         ","443876","    ","            ","2"," EA ","                ","11/01/2016","1,670.22","            ","            ",""
"4521","INV   26217","5","521-01-V703A","VALVE, HOSE GLOBE, INLINE     ","443880","    ","            ","12"," EA ","                ","11/01/2016","6,782.94","            ","            ",""
"4521","INV   26217","5","521-01-V853A","VALVE, HOSE GLOBE, ANGLE      ","443881","    ","            ","1"," EA ","                ","11/01/2016","736.36","            ","            ",""
"4521","INV   26217","5","521-01-V9006","VALVE, GATE, 1-1/2"" IPS, BRONZ","443882","    ","            ","1"," EA ","                ","11/01/2016","628.09","            ","            ",""
"4521","INV   26217","5","521-01-V154A","VALVE, HOSE GLOBE, ANGLE      ","443878","    ","            ","2"," EA ","                ","11/01/2016","1,677.53","            ","            ",""
"4521","INV   26217","5","521-01-V702A","VALVE, HOSE GLOBE, INLINE     ","443879","    ","            ","1"," EA ","                ","11/01/2016","938.61","            ","            ",""
"4521","INV   26260","10","521-01-V9009","VALVE, GLOBE, 3/4"" IPS, BRONZE","444173","    ","            ","1"," EA ","5,167.70","11/11/2016","237.61","            ","            ",""
"4521","INV   26260","10","521-01-V0019","VALVE, BALL, 1/2"" IPS         ","444166","    ","            ","6"," EA ","                ","11/11/2016","4,930.09","            ","            ",""
"4521","INV   26261","3","521-01-V0016","VALVE, BUTTERFLY, 5"", WAFER   ","444165","    ","            ","1"," EA ","30,087.97","11/11/2016","2,599.17","            ","            ",""
"4521","INV   26261","3","521-01-V703A","VALVE, HOSE GLOBE, INLINE     ","444169","    ","            ","10"," EA ","                ","11/11/2016","5,536.61","            ","            ",""
"4521","INV   26261","3","521-01-V853A","VALVE, HOSE GLOBE, ANGLE      ","444170","    ","            ","5"," EA ","                ","11/11/2016","2,471.95","            ","            ",""
"4521","INV   26261","3","521-01-V702A","VALVE, HOSE GLOBE, INLINE     ","444168","    ","            ","4"," EA ","                ","11/11/2016","3,787.08","            ","            ",""
"4521","INV   26261","3","521-01-V0022","VALVE, BALL, 1"" IPS, BRONZE   ","444167","    ","            ","1"," EA ","                ","11/11/2016","826.88","            ","            ",""
"4521","INV   26261","3","521-01-V9006","VALVE, GATE, 1-1/2"" IPS, BRONZ","444172","    ","            ","23"," EA ","                ","11/11/2016","14,866.28","            ","            ",""
"4521","PUR   38234","33","521-01-S519A","FM HOSE RACK ASSY, 50' W/BACKI","940940","2","NORTHERN FAB","9"," EA ","1,745.73","05/19/2017","1,745.73","            ","            ",""
"4526","INV   26260","11","526-01-V0002","VALVE, GAGGED SCUPPER, 2"" IPS ","444174","    ","            ","3"," EA ","2,269.44","11/11/2016","2,269.44","            ","            ",""
"4526","PUR   38222","16","526-01-V0001","VALVE, GAGGED SCUPPER, 3"" IPS ","930824","2","IN HOUSE - O","1"," EA ","955","05/15/2017","955","            ","            ",""
"4528","INV   26217","6","528-01-V0001","VALVE, GAGGED SCUPPER, 2"" IPS ","443883","    ","            ","2"," EA ","2,874.43","11/01/2016","1,567.66","            ","            ",""
"4528","INV   26217","6","528-01-V0015","VALVE, SWING CHECK, 4"" IPS, BR","443884","    ","            ","1"," EA ","                ","11/01/2016","1,306.77","            ","            ",""
"4528","INV   26261","7","528-03-PL928","CAP, 1"", ALUM, SCH 40, FPT    ","444179","    ","            ","1"," EA ","13.94","11/11/2016","13.94","            ","            ",""
"4528","INV   26435","18","528-01-V0121","VALVE, SWING CHECK, 2"" NOM, BR","447379","    ","            ","2"," EA ","2,848.66","12/22/2016","224.05","            ","            ",""
"4528","INV   26435","18","528-01-V0009","VALVE, SWING CHECK, 2"" IPS    ","447378","    ","            ","3"," EA ","                ","12/22/2016","1,703.85","            ","            ",""
"4528","INV   26435","18","528-01-VAS01","VALVE, ANTI-SIPHONIC, VENT CHK","447380","    ","            ","1"," EA ","                ","12/22/2016","249.52","            ","            ",""
"4528","INV   26435","18","528-03-M9051","DECK DRAIN, 2"", TYPE B, VALVE ","447381","    ","            ","1"," EA ","                ","12/22/2016","671.24","            ","            ",""
"4528","INV   26437","6","528-01-M0007","PLATE, MTG, 304 SS, DECK DRAIN","447508","    ","            ","3"," EA ","14.79","12/22/2016","14.79","            ","            ",""
"4529","INV   26261","9","529-01-V672A","VALVE, GATE, 1-1/2""IPS, BRONZE","444181","    ","            ","2"," EA ","1,364.67","11/11/2016","1,045.62","            ","            ",""
"4529","INV   26261","9","529-01-V698A","VALVE, SWING CHECK, 1-1/2"" IPS","444184","    ","            ","1"," EA ","                ","11/11/2016","319.05","            ","            ",""
"4533","INV   26217","3","533-01-V0006","VALVE, GLOBE STOP, 3/8"" F.I.P.","443885","    ","            ","3"," EA ","50.76","11/01/2016","50.76","            ","            ",""
"4533","INV   26261","11","533-01-V0140","VALVE, GLOBE STOP CHK, 2-1/2"" ","444200","    ","            ","1"," EA ","588.83","11/11/2016","588.83","            ","            ",""
"4533","INV   26435","19","533-01-V0104","VALVE, GATE, 1-1/4"" NOM, BRZ, ","447382","    ","            ","1"," EA ","52.36","12/22/2016","52.36","            ","            ",""
"4533","INV   26929","6","533-01-V0006","VALVE, GLOBE STOP, 3/8"" F.I.P.","452356","    ","            ","5"," EA ","84.6","04/21/2017","84.6","            ","            ",""
"4533","INV   27070","7","533-01-VPR05","VALVE, RELIEF, 3"" INLET X 3"" O","454020","    ","            ","1"," EA ","150","05/26/2017","150","            ","            ",""
"4541","INV   26261","8","541-01-V0016","VALVE, GLOBE, 1-1/4"" IPS, CS  ","444203","    ","            ","1"," EA ","3,351.94","11/11/2016","78.17","            ","            ",""
"4541","INV   26261","8","541-01-06P04","GAGE ASSY, PRESSURE NON-SEA   ","444201","    ","            ","1"," EA ","                ","11/11/2016","622.77","            ","            ",""
"4541","INV   26261","8","541-01-V0014","VALVE, BUTTERFLY, 3"" IPS      ","444202","    ","            ","1"," EA ","                ","11/11/2016","2,651.00","            ","            ",""
"4542","INV   26217","9","542-01-V0003","VALVE, GATE, 2"" IPS, BRONZE   ","443886","    ","            ","1"," EA ","1,896.91","11/01/2016","1,896.91","            ","            ",""
"4549","INV   26217","8","549-01-50045","GREASE, MULTIPURPOSE, NLGI GRA","443887","    ","            ","1"," EA ","28.76","11/01/2016","28.76","            ","            ",""
"4549","INV   26917","23","549-01-50066","GREASE, CITGO PREMIUM         ","452360","    ","            ","2"," EA ","5.75","04/19/2017","5.75","            ","            ",""
"4551","INV   26260","8","551-02-M0009","EXPANSION JOINT, 5"" NPS       ","444207","    ","            ","2"," EA ","1,153.00","11/11/2016","1,153.00","            ","            ",""
"4551","INV   26261","10","551-01-V0004","VALVE, GLOBE, 3/4"", NICKEL    ","444205","    ","            ","2"," EA ","1,313.01","11/11/2016","1,277.56","            ","            ",""
"4551","INV   26261","10","551-01-H9080","HOSE, AIR, INLET ASSEMBLY     ","444204","    ","            ","3"," EA ","                ","11/11/2016","35.45","            ","            ",""
"4551","INV   26435","17","551-01-V0001","VALVE, GLOBE, 1/4"", NICKEL    ","447383","    ","            ","1"," EA ","279.75","12/22/2016","279.75","            ","            ",""
"4551","INV   26897","17","551-02-FAW40-000","FLANGE ASSY TO BE FABRICATED  ","452059","    ","            ","1"," LO ","331.14","04/14/2017","331.14","            ","            ",""
"4555","INV   26217","17","555-02-S0001","STRAINER, Y TYPE, 5"" IPS, BRON","443888","    ","            ","1"," EA ","4,561.33","11/01/2016","4,561.33","            ","            ",""
"4555","INV   26260","7","555-02-V702A","VALVE, HOSE GLOBE, INLINE     ","444212","    ","            ","2"," EA ","4,603.51","11/11/2016","1,195.92","            ","            ",""
"4555","INV   26260","7","555-02-V703A","VALVE, HOSE GLOBE, INLINE     ","444213","    ","            ","4"," EA ","                ","11/11/2016","2,238.40","            ","            ",""
"4555","INV   26260","7","555-01-E0001-808","DISCHARGE CHK VALVE, 1-1/2""   ","444208","    ","            ","4"," EA ","                ","11/11/2016","180.63","            ","            ",""
"4555","INV   26260","7","555-01-E0001-814","FITTING END ADAPTOR           ","444209","    ","            ","8"," EA ","                ","11/11/2016","81","            ","            ",""
"4555","INV   26260","7","555-02-E0001-804","ISOLATIONS GAUGE VALVES       ","444210","    ","            ","4"," EA ","                ","11/11/2016","0","            ","            ",""
"4555","INV   26260","7","555-02-V0027","VALVE, BALL, 2"" IPS, BRONZE   ","444211","    ","            ","1"," EA ","                ","11/11/2016","907.56","            ","            ",""
"4555","INV   26261","13","555-02-V9003","VALVE, GATE,3/4"" IPS, 400 PSI ","444247","    ","            ","1"," EA ","4,044.86","11/11/2016","341.32","            ","            ",""
"4555","INV   26261","13","555-07-05P04","GAGE ASSY, PRESS, NON-SEAWATER","444248","    ","            ","1"," EA ","                ","11/11/2016","759.04","            ","            ",""
"4555","INV   26261","13","555-07-S0001","STRAINER, SIMPLEX TYPE. 3"" IPS","444249","    ","            ","1"," EA ","                ","11/11/2016","2,944.50","            ","            ",""
"4555","INV   26436","5","555-02-E0002-801","AFFF NOZZLE, ASM TYPE I       ","447442","    ","            ","1"," EA ","7,396.60","12/22/2016","107.6","            ","            ",""
"4555","INV   26436","5","555-02-E0003-801","AFFF NOZZLE, ASM TYPE I       ","447465","    ","            ","1"," EA ","                ","12/22/2016","0","            ","            ",""
"4555","INV   26436","5","555-02-E0004","HOSE REEL, AFFF, MIL-R-24414  ","447384","    ","            ","1"," EA ","                ","12/22/2016","7,289.00","            ","            ",""
"4556","INV   26236","25","556-01-M0001","TEST FITTING, HYDRAULIC, MINI ","443889","    ","            ","7"," EA ","224.57","11/05/2016","224.57","            ","            ",""
"4556","INV   26264","12","556-01-M0001","TEST FITTING, HYDRAULIC, MINI ","444250","    ","            ","55"," EA ","1,710.62","11/11/2016","1,710.62","            ","            ",""
"4556","INV   26435","15","556-03-00009","COVERPLATE, STAUFF GROUP 5    ","447385","    ","            ","20"," EA ","6.77","12/22/2016","6.77","            ","            ",""
"4565","INV   26217","10","565-01-00001-849","ASSY, TEST GAUGE, INTERCEPTOR ","443891","    ","            ","1"," EA ","                ","11/01/2016","0","            ","            ",""
"4565","INV   26261","15","565-01-00001-847","ELEMENT, FILTER, RETURN, INTER","444256","    ","            ","1"," EA ","                ","11/11/2016","0","            ","            ",""
"4565","INV   26261","15","565-01-00001-849","ASSY, TEST GAUGE, INTERCEPTOR ","444259","    ","            ","1"," EA ","                ","11/11/2016","0","            ","            ",""
"4565","INV   26261","15","565-01-00001-848","ELEMENT, FILTER, PRESSURE, INT","444262","    ","            ","1"," EA ","                ","11/11/2016","0","            ","            ",""
"4565","INV   26261","15","565-01-00001-854","BLOCK, FLUSHING, RCS          ","444263","    ","            ","2"," EA ","                ","11/11/2016","0","            ","            ",""
"4571","INV   26217","1","571-01-00089","WASHER, FLAT, 1-7/8"" ID, 3-3/8","443893","    ","            ","4"," EA ","147.24","11/01/2016","137.76","            ","            ",""
"4571","INV   26217","1","571-01-00086","WASHER, FLAT, 1-3/16"" ID      ","443892","    ","            ","12"," EA ","                ","11/01/2016","9.48","            ","            ",""
"4571","INV   26437","7","571-01-0070A","INSERT PLATE, 9MM X 89MM X 292","447509","    ","            ","2"," EA ","135","12/22/2016","50","            ","            ",""
"4571","INV   26437","7","571-01-0071A","DOUBLER PLATE, 8MM X 127MM X  ","447510","    ","            ","1"," EA ","                ","12/22/2016","85","            ","            ",""
"4571","PUR   38239","51","571-01-000S9","RIDING LINE ASSEMBLY          ","940967","3","COORDINATED ","1"," EA ","216.41","05/19/2017","216.41","            ","            ",""
"4571","PUR   38257","55","571-01-00126","EASING-OUT CLEAT, 8"", 2 HORN  ","940902","7","SCHOELLHORN ","1"," EA ","850","05/26/2017","850","            ","            ",""
"4573","INV   26261","17","573-10-00003-821","END CAP                       ","444266","    ","            ","1"," EA ","                ","11/11/2016","0","            ","            ",""
"4573","INV   26261","17","573-10-00003-816","HANGER,                       ","444264","    ","            ","5"," EA ","                ","11/11/2016","0","            ","            ",""
"4573","INV   26261","17","573-10-00003-823","JOINT CAP CONDUCTOR RAIL      ","444268","    ","            ","1"," EA ","                ","11/11/2016","0","            ","            ",""
"4573","INV   26261","17","573-10-00003-820","HANGER                        ","444265","    ","            ","1"," EA ","                ","11/11/2016","0","            ","            ",""
"4573","INV   26436","9","573-01-00021","MEDIUM DUTY FITTING 1"" HIGH   ","447387","    ","            ","296"," EA ","                ","12/22/2016","0","            ","            ",""
"4573","INV   26866","4","573-01-00021","MEDIUM DUTY FITTING 1"" HIGH   ","451658","    ","            ","296"," EA ","                ","04/07/2017","0","            ","            ",""
"4573","PUR   38239","71","573-10-00003-L26","CERTIFICATE, IDENTICALITY     ","970286","16","LAKE SHORE S","1"," EA ","                ","05/19/2017","0","            ","            ",""
"4581","INV   26217","18","581-01-00017","BOLT, HEAVY HEX HD, 1/2-13UNC-","443894","    ","            ","2"," EA ","1.84","11/01/2016","1.84","            ","            ",""
"4581","PUR   37810","21","581-01-00002-P01","PROGRESS PAYMENT              ","960153","24","JERED LLC   ","1"," EA ","29,651.40","01/19/2017","29,651.40","            ","            ",""
"4581","PUR   38028","7","581-01-00002-P02","PROGRESS PAYMENT              ","960153","25","JERED LLC   ","1"," EA ","177,908.40","03/25/2017","177,908.40","            ","            ",""
"4581","PUR   38109","64","581-01-99996","CHAIN STOPPER PADEYE          ","940895","1","PLUTCHAK FAB","3"," EA ","1,488.00","04/14/2017","1,488.00","            ","            ",""
"4582","INV   26217","15","582-01-00004-804","FOLDING CHOCK, OPERATING INST ","443895","    ","            ","1"," EA ","31,401.99","11/01/2016","0","            ","            ",""
"4582","INV   26217","15","582-01-00093","MOORING LINE, SPECTRA, 2"" DIA ","443896","    ","            ","6"," EA ","                ","11/01/2016","31,401.99","            ","            ",""
"4582","INV   26261","19","582-01-00102","PEAR SHAPED DETACHABLE LINK NO","444269","    ","            ","1"," EA ","647.06","11/11/2016","647.06","            ","            ",""
"4582","PUR   37810","20","582-01-00001-P01","PROGRESS PAYMENT              ","960152","14","JERED LLC   ","1"," EA ","6,502.50","01/19/2017","6,502.50","            ","            ",""
"4582","PUR   38028","9","582-01-00001-P02","PROGRESS PAYMENT              ","960152","15","JERED LLC   ","1"," EA ","39,015.00","03/25/2017","39,015.00","            ","            ",""
"4583","INV   26217","12","583-03-00001-811","LINE RELEASE CLIP ASSY.       ","443897","    ","            ","1"," EA ","                ","11/01/2016","0","            ","            ",""
"4583","INV   26436","1","583-03-00001-815","BRACKET, TOW WINCH, SHOCK QUAL","447466","    ","            ","1"," EA ","1,375.00","12/22/2016","1,375.00","            ","            ",""
"4583","INV   26732","15","583-01-00042","CLEAT, 8"", ALUMINUM           ","450261","    ","            ","1"," EA ","13.66","03/09/2017","13.66","            ","            ",""
"4583","PUR   38137","38","583-03-00001-P01","PROGRESS PAYMENT              ","970278","18","SCAN PACIFIC","1"," EA ","15,695.00","04/21/2017","15,695.00","            ","            ",""
"4588","INV   26261","20","588-01-00163","COMPOUND, THREAD-LOCKING,     ","444270","    ","            ","1"," EA ","43.14","11/11/2016","32.08","            ","            ",""
"4588","INV   26261","20","588-01-0168A","ANTISIEZE, MARINE GRADE COPPER","444271","    ","            ","1"," EA ","                ","11/11/2016","11.06","            ","            ",""
"4593","INV   26217","13","593-01-E0001-836","HEX HEAD CAP SCREW            ","443899","    ","            ","32"," EA ","0.32","11/01/2016","0.32","            ","            ",""
"4593","INV   26261","18","593-01-V0005","VALVE, BALL, 3 WAY, 1-1/2""    ","444274","    ","            ","1"," EA ","15,691.81","11/11/2016","2,809.00","            ","            ",""
"4593","INV   26261","18","593-01-V0002","VALVE, GAG SCUPPER, 2"" NPS    ","444272","    ","            ","1"," EA ","                ","11/11/2016","378.24","            ","            ",""
"4593","INV   26261","18","593-01-V0004","VALVE, BALL, 3 WAY, 1-1/2""    ","444273","    ","            ","1"," EA ","                ","11/11/2016","2,809.00","            ","            ",""
"4593","INV   26261","18","593-02-V0126","VALVE, GATE, 2-1/2"" IPS, BRZ, ","444275","    ","            ","4"," EA ","                ","11/11/2016","3,382.66","            ","            ",""
"4593","INV   26261","18","593-02-V0666","VALVE, GATE, 1/4"", BRZ.       ","444276","    ","            ","3"," EA ","                ","11/11/2016","571.52","            ","            ",""
"4593","INV   26261","18","593-02-V0668","VALVE, GATE 1/2 IPS, BRZ, UNB,","444277","    ","            ","3"," EA ","                ","11/11/2016","711.04","            ","            ",""
"4593","INV   26261","18","593-02-V0669","VALVE, GATE, 3/4 IPS, BRZ, UNB","444278","    ","            ","2"," EA ","                ","11/11/2016","548.44","            ","            ",""
"4593","INV   26261","18","593-02-V0686","VALVE, BALL, BRZ, 1/2""        ","444279","    ","            ","1"," EA ","                ","11/11/2016","709","            ","            ",""
"4593","INV   26261","18","593-02-V0736","VALVE, BALL, 2-WAY, 1-1/2"" IPS","444280","    ","            ","1"," EA ","                ","11/11/2016","992","            ","            ",""
"4593","INV   26261","18","593-02-V703A","VALVE, HOSE GLOBE, INLINE     ","444281","    ","            ","2"," EA ","                ","11/11/2016","1,119.20","            ","            ",""
"4593","INV   26261","18","593-08-HA001","FLEXIBLE HOSE ASSEMBLY,       ","444282","    ","            ","1"," EA ","                ","11/11/2016","1,661.71","            ","            ",""
"4593","INV   26435","16","593-02-V0694","VALVE, SWING CHECK, 1/2"" IPS, ","447389","    ","            ","1"," EA ","380.17","12/22/2016","121.17","            ","            ",""
"4593","INV   26435","16","593-02-VAS01","VALVE, ANTI-SIPHONIC, VENT CHE","447390","    ","            ","1"," EA ","                ","12/22/2016","259","            ","            ",""
"4611","INV   26217","16","611-03-00S4A","STOWAGE SUPPORT, ALUMINUM     ","443901","    ","            ","1"," EA ","180","11/01/2016","180","            ","            ",""
"4611","INV   26261","28","611-03-00066","ROPE, NYLON, 1"" DIA X 30' MCMA","444283","    ","            ","1"," EA ","65.54","11/11/2016","51.54","            ","            ",""
"4611","INV   26261","28","611-03-00S3A-801","BACK-UP STRUCTURE, DET 126-E  ","444285","    ","            ","1"," EA ","                ","11/11/2016","10","            ","            ",""
"4611","INV   26261","28","611-03-00S3A-800","BACK-UP STRUCTURE, DET 126-G  ","444284","    ","            ","1"," EA ","                ","11/11/2016","4","            ","            ",""
"4611","INV   26435","24","611-03-00065","CHAIN HOIST, HAND, 30' LIFT   ","447391","    ","            ","1"," EA ","1,253.07","12/22/2016","1,253.07","            ","            ",""
"4611","INV   26436","3","611-03-00S3A-800","BACK-UP STRUCTURE, DET 126-G  ","447467","    ","            ","11"," EA ","44","12/22/2016","44","            ","            ",""
"4612","INV   26217","11","612-01-00022","DECK SOCKET, CRES, COML, W    ","443903","    ","            ","22"," EA ","1,522.71","11/01/2016","1,376.01","            ","            ",""
"4612","INV   26217","11","612-01-00021","BOLT, HEX HEAD, 1""-8UNC-2A X  ","443902","    ","            ","30"," EA ","                ","11/01/2016","146.7","            ","            ",""
"4612","INV   26261","27","612-01-00021","BOLT, HEX HEAD, 1""-8UNC-2A X  ","444286","    ","            ","4"," EA ","1,828.20","11/11/2016","19.56","            ","            ",""
"4612","INV   26261","27","612-01-00062","EPOXY CEMENT,J-B WELD ADHESIVE","444289","    ","            ","2"," EA ","                ","11/11/2016","33.24","            ","            ",""
"4612","INV   26261","27","612-01-00022","DECK SOCKET, CRES, COML, W    ","444287","    ","            ","25"," EA ","                ","11/11/2016","1,689.75","            ","            ",""
"4612","INV   26261","27","612-01-00038","COMPRESSION CONNECTION, CRES  ","444288","    ","            ","3"," EA ","                ","11/11/2016","7.05","            ","            ",""
"4612","INV   26261","27","612-01-00070","CAST, ALUMINUM STANCHION SOCKE","444290","    ","            ","2"," EA ","                ","11/11/2016","78.6","            ","            ",""
"4612","INV   26264","16","612-01-00059","ROUND BAR, 3/8"" DIA X 6' LONG ","444536","    ","            ","2"," EA ","48","11/11/2016","48","            ","            ",""
"4612","INV   26435","20","612-01-00303","1-1/2 X 1-1/2 X 1/8"" SQ TUBE  ","447393","    ","            ","6"," EA ","1,031.05","12/22/2016","1,031.05","            ","            ",""
"4612","INV   26457","5","612-02-0040B","BAR, ROUND, 25 (1""), CRES 316 ","447514","    ","            ","2"," EA ","419.44","01/04/2017","238","            ","            ",""
"4612","INV   26457","5","612-02-0040C","BAR, ROUND, 25MM (1""), ALUM   ","447515","    ","            ","4"," EA ","                ","01/04/2017","181.44","            ","            ",""
"4612","INV   26458","4","612-01-00301","ROUND BAR, CRES 316, 5/8""DIA  ","447513","    ","            ","4"," EA ","209.47","01/04/2017","172.72","            ","            ",""
"4612","INV   26458","4","612-01-00300","ROUND BAR, ALUMINUM, 5/8""DIA x","447512","    ","            ","1"," EA ","                ","01/04/2017","36.75","            ","            ",""
"4612","INV   26917","3","612-01-00300","ROUND BAR, ALUMINUM, 5/8""DIA x","452362","    ","            ","8"," EA ","294","04/19/2017","294","            ","            ",""
"4613","INV   26217","14","613-01-00068","THIMBLE, SYNTHETIC ROPE, 3/8"" ","443904","    ","            ","10"," EA ","3.13","11/01/2016","3.13","            ","            ",""
"4622","INV   26236","26","622-01-0020A","SADDLE CLIP, SS, 1-3/16"" SPACE","443905","    ","            ","1"," EA ","1.15","11/05/2016","1.15","            ","            ",""
"4622","INV   26261","23","622-01-00033","POSITIVE CATCH ASSEMBLY       ","444294","    ","            ","1"," EA ","429.38","11/11/2016","250","            ","            ",""
"4622","INV   26261","23","622-01-00020","STAINLESS STEEL SADDLE CLIP   ","444293","    ","            ","16"," EA ","                ","11/11/2016","103.09","            ","            ",""
"4622","INV   26261","23","622-01-00013","TAPE, DIELECTRIC              ","444292","    ","            ","2"," EA ","                ","11/11/2016","76.29","            ","            ",""
"4622","INV   26264","6","622-01-00004","ANTI-SEIZE COMPOUND, DOW CORNI","444291","    ","            ","1"," CN ","109.3","11/11/2016","109.3","            ","            ",""
"4622","INV   26824","3","622-01-00034","GRATING, EXPANDED METAL       ","451179","    ","            ","2"," SF ","35.79","04/02/2017","35.79","            ","            ",""
"4622","INV   26929","14","622-01-00021","GRATING, FIBERGLASS REINFORCED","452363","    ","            ","27"," SF ","278.38","04/21/2017","278.38","            ","            ",""
"4623","INV   26235","1","623-06-00019","CAP SCREW, SELF LOCKING WITH  ","443984","    ","            ","8"," EA ","46.62","11/05/2016","46.62","            ","            ",""
"4625","INV   26235","7","625-01-00003-803","CONTROLLER TO JUNCTION BOX OUT","443985","    ","            ","1"," EA ","1,444.98","11/05/2016","0.01","            ","            ",""
"4625","INV   26235","7","625-01-00003-804","SHIPS SUPPLY TO CONTROLLER INP","443986","    ","            ","1"," EA ","                ","11/05/2016","0.01","            ","            ",""
"4625","INV   26235","7","625-01-00019","RIVNUT, STEEL, 1/2-13UNC`     ","443987","    ","            ","4"," EA ","                ","11/05/2016","49.36","            ","            ",""
"4625","INV   26235","7","625-01-00033","IM-LCS3-1588-694-24VDC AIR/WAT","443988","    ","            ","3"," EA ","                ","11/05/2016","1,380.00","            ","            ",""
"4625","INV   26235","7","625-01-00040","MACHINE SCREW, SOCKET FLAT HEA","443989","    ","            ","130"," EA ","                ","11/05/2016","15.6","            ","            ",""
"4625","INV   26261","24","625-01-00001-801","HEATER CONTROLLER KS12000 (440","444295","    ","            ","2"," EA ","434.97","11/11/2016","128.92","            ","            ",""
"4625","INV   26261","24","625-01-00035","IM-LCS-A-ELEC-373-110 POWER SU","444300","    ","            ","1"," EA ","                ","11/11/2016","305","            ","            ",""
"4625","INV   26261","24","625-01-00030-803","CRUZET CONTROL MODULE         ","444297","    ","            ","1"," EA ","                ","11/11/2016","0","            ","            ",""
"4625","INV   26261","24","625-01-00030-804","2301 RS CHECK VALVES          ","444298","    ","            ","2"," EA ","                ","11/11/2016","0","            ","            ",""
"4625","INV   26261","24","625-01-0022B","WIPER SPACERS, ALUM 5086-H116 ","444303","    ","            ","2"," EA ","                ","11/11/2016","1.05","            ","            ",""
"4625","INV   26261","24","625-01-00011-804","ATTACHMENT SCREWS WIPER ARM   ","444296","    ","            ","40"," EA ","                ","11/11/2016","0","            ","            ",""
"4625","INV   26820","2","625-01-00003-804","SHIPS SUPPLY TO CONTROLLER INP","451251","    ","            ","1"," EA ","-0.02","04/01/2017","-0.01","            ","            ",""
"4625","INV   26820","2","625-01-00003-803","CONTROLLER TO JUNCTION BOX OUT","451250","    ","            ","1"," EA ","                ","04/01/2017","-0.01","            ","            ",""
"4637","INV   26439","6","637-03-00021","SHEET, 28 GA., 3 X 10, SSTL   ","447521","    ","            ","10"," EA ","812.22","12/22/2016","649.87","            ","            ",""
"4637","INV   26439","6","637-03-00005","SHEET, 16GA X4'X8', SST 304   ","447517","    ","            ","1"," EA ","                ","12/22/2016","162.35","            ","            ",""
