"Ldger Acct","Document","Line","Item","Description","Order","Pos.","Cust/Supp","Quantity","Unit","Amount","Date","Integr Amounts","CLIN","Effort","ECP/REA"
"4110","PUR   38628","30","13-1625200320","ANGLE, 2 1/2"" X 2"" X 3/16"" X 2","766101","2","IN HOUSE - O","1"," EA ","112.42","08/18/2017","70.92","            ","            ",""
"4110","PUR   38628","30","13-1625200320","ANGLE, 2 1/2"" X 2"" X 3/16"" X 2","766101","4","IN HOUSE - O","1"," EA ","                ","08/18/2017","41.5","            ","            ",""
"4110","PUR   38648","59","11-14M050T40","PLATE, 5MM (8.04#) X 96"" X 40'","766108","1","IN HOUSE - O","2"," EA ","-99,192.24","08/25/2017","-8,922.26","            ","            ",""
"4110","PUR   38648","59","11-14M055T40","PLATE, 5.5MM(8.84#) X 96"" X 40","766108","12","IN HOUSE - O","3"," EA ","                ","08/25/2017","-14,704.68","            ","            ",""
"4110","PUR   38648","59","11-14M060T40","PLATE, 6MM(9.65#) X 96"" X 40',","766108","19","IN HOUSE - O","2"," EA ","                ","08/25/2017","-10,693.36","            ","            ",""
"4110","PUR   38648","59","11-14M085T40","PLATE, 8.5MM(13.67#) X 96"" X 4","766108","26","IN HOUSE - O","3"," EA ","                ","08/25/2017","-21,606.99","            ","            ",""
"4110","PUR   38648","59","11-14M090T40","PLATE, 9MM (14.47#) X 96"" X 40","766108","33","IN HOUSE - O","1"," EA ","                ","08/25/2017","-7,579.31","            ","            ",""
"4110","PUR   38648","59","11-14M110T40","PLATE, 11MM (17.69#) X 96"" X 4","766108","37","IN HOUSE - O","1"," EA ","                ","08/25/2017","-8,921.41","            ","            ",""
"4110","PUR   38648","59","11-14M110T40","PLATE, 11MM (17.69#) X 96"" X 4","766108","39","IN HOUSE - O","3"," EA ","                ","08/25/2017","-26,764.23","            ","            ",""
"4110","PUR   38648","70","11-13M065T40","PLATE, 6.5MM X 96"" X 40', STEE","766110","2","IN HOUSE - O","2"," EA ","6,126.74","08/25/2017","2,451.16","            ","            ",""
"4110","PUR   38648","70","11-13M080T40","PLATE, 8MM X 96"" X 40', STEEL,","766110","4","IN HOUSE - O","2"," EA ","                ","08/25/2017","3,675.58","            ","            ",""
"4110","PUR   38649","1","11-15M065T40","PLATE, 6.5MM X 96"" X 40', STEE","766109","1","IN HOUSE - O","3"," EA ","-38,191.12","08/25/2017","-5,156.46","            ","            ",""
"4110","PUR   38649","1","11-15M075T40","PLATE, 7.5MM X 96"" X 40', STEE","766109","3","IN HOUSE - O","3"," EA ","                ","08/25/2017","-5,950.59","            ","            ",""
"4110","PUR   38649","1","11-15M085T40","PLATE, 8.5MM X 96"" X 40', STEE","766109","9","IN HOUSE - O","8"," EA ","                ","08/25/2017","-17,631.92","            ","            ",""
"4110","PUR   38649","1","11-15M090T40","PLATE, 9MM X 96"" X 40', STEEL,","766109","11","IN HOUSE - O","3"," EA ","                ","08/25/2017","-7,000.56","            ","            ",""
"4110","PUR   38649","1","11-15M100T40","PLATE, 10MM X 8' X 40', STEEL,","766109","15","IN HOUSE - O","1"," EA ","                ","08/25/2017","-2,451.59","            ","            ",""
"4110","PUR   38652","19","11-13M055T40","PLATE, 5.5MM X 96"" X 40', STEE","766112","1","IN HOUSE - O","2"," EA ","-13,677.62","08/25/2017","-2,697.00","            ","            ",""
"4110","PUR   38652","19","11-13M060T40","PLATE, 6MM X 96"" X 40', STEEL,","766112","3","IN HOUSE - O","6"," EA ","                ","08/25/2017","-9,028.08","            ","            ",""
"4110","PUR   38652","19","11-13M085T40","PLATE, 8.5MM X 96"" X 40', STEE","766112","5","IN HOUSE - O","1"," EA ","                ","08/25/2017","-1,952.54","            ","            ",""
"4110","API  353712","2","","                              ","766067","    ","RYERSON     ","            "," EA ","7.51","08/07/2017","7.51","            ","            ",""
"4110","API  354076","2","","                              ","765910","    ","RYERSON     ","            "," EA ","5.25","08/14/2017","5.25","            ","            ",""
"4110","API  354078","2","","                              ","766005","    ","RYERSON     ","            "," EA ","8.75","08/14/2017","8.75","            ","            ",""
"4127","INV   25964","6","127-01-53301-801","MANHOLE COVER KIT, CUNI 90-10 ","438857","    ","            ","1"," EA ","972","09/09/2016","972","            ","            ",""
"4150","RVJ    2300","31","","PO 900557 LN6; INV 533001     ","      ","    ","            ","            "," EA ","1,106.70","12/31/2015","1,106.70","            ","            ",""
"4150","RVJ    2300","35","","PO 900557 LN1&5; INV 532913   ","      ","    ","            ","            "," EA ","263.46","12/31/2015","263.46","            ","            ",""
"4150","RVJ    2300","40","","PO 900557 LN2; INV 533205     ","      ","    ","            ","            "," EA ","264","12/31/2015","264","            ","            ",""
"4150","RVJ    2322","7","","REVERSE DECEMBER ACCRUALS     ","      ","    ","            ","            "," EA ","-1,634.16","01/08/2016","-1,634.16","            ","            ",""
"4150","RVJ    2324","7","","REVERSE DECEMBER ACCRUALS     ","      ","    ","            ","            "," EA ","1,634.16","01/23/2016","1,634.16","            ","            ",""
"4150","RVJ    2351","31","","PO 900557 LN6; INV 533001     ","      ","    ","            ","            "," EA ","-1,106.70","01/23/2016","-1,106.70","            ","            ",""
"4150","RVJ    2351","35","","PO 900557 LN1&5; INV 532913   ","      ","    ","            ","            "," EA ","-263.46","01/23/2016","-263.46","            ","            ",""
"4150","RVJ    2351","40","","PO 900557 LN2; INV 533205     ","      ","    ","            ","            "," EA ","-264","01/23/2016","-264","            ","            ",""
"4150","PUR   36129","14","150-00-0S601","TUBE, SQUARE, 4"" X 1/4"" WALL, ","900557","2","PIERCE ALUMI","2"," LF ","1,634.16","01/06/2016","264","            ","            ",""
"4150","PUR   36129","14","13-3550300425","ANGLE,5"" X 3"" X 1/4"" X 25',AL ","900557","6","PIERCE ALUMI","6"," EA ","                ","01/06/2016","1,106.70","            ","            ",""
"4150","PUR   36129","14","150-00-00022","ANGLE, ALUM, GR 5086-H111,    ","900557","1","PIERCE ALUMI","3"," EA ","                ","01/06/2016","132.21","            ","            ",""
"4150","PUR   36129","14","13-3325250425","ANGLE, 2-1/2"" X 2-1/2"" X 1/4"" ","900557","5","PIERCE ALUMI","1"," EA ","                ","01/06/2016","131.25","            ","            ",""
"4150","PUR   36758","13","150-00-INGOT-P01","PROGRESS PAYMENT              ","540331","1","TABER EXTRUS","1"," EA ","32,118.84","05/06/2016","32,118.84","            ","            ",""
"4150","PUR   36933","12","150-00-INGOT-P02","PROGRESS PAYMENT              ","540331","2","TABER EXTRUS","184,337.40"," EA ","143,783.17","06/17/2016","143,783.17","            ","            ",""
"4150","PUR   37027","61","150-00-INGOT-P02","PROGRESS PAYMENT              ","540331","2","TABER EXTRUS","51,992.60"," EA ","40,554.23","07/11/2016","40,554.23","            ","            ",""
"4150","PUR   37046","49","18-320800CR03","ROUND BAR, ALUM GR.5454, 1/2"" ","540319","67","PIERCE ALUMI","1"," EA ","2,033.63","07/15/2016","19.95","            ","            ",""
"4150","PUR   37046","49","17-3302020220","TUBE, SQ, 2"" X 2"" X 1/8"", ALUM","540319","65","PIERCE ALUMI","1"," EA ","                ","07/15/2016","346.16","            ","            ",""
"4150","PUR   37046","49","18-350006CR12","BAR, ROUND, 3/8"" DIA X 12' LON","540319","68","PIERCE ALUMI","6"," EA ","                ","07/15/2016","333","            ","            ",""
"4150","PUR   37046","49","17-3315150825","TUBE, SQUARE, 1-1/2"" X 1-1/2"" ","540319","66","PIERCE ALUMI","3"," EA ","                ","07/15/2016","1,050.00","            ","            ",""
"4150","PUR   37046","49","150-00-0S600","TUBE, SQUARE, 1-1/2"" X .125   ","540352","2","PIERCE ALUMI","9"," LF ","                ","07/15/2016","74.52","            ","            ",""
"4150","PUR   37046","49","13-3540300425","ANGLE, 4"" X 3"" X 1/4"" X  25', ","540319","62","PIERCE ALUMI","1"," EA ","                ","07/15/2016","210","            ","            ",""
"4150","PUR   37047","97","150-00-00002","PLATE, ALUMINUM               ","540319","1","PIERCE ALUMI","7"," EA ","6,043.45","07/15/2016","6,043.45","            ","            ",""
"4150","PUR   37051","108","11-90E120C04","PLATE, 29 X 51 X 3/4, COPPER  ","540330","2","RYERSON     ","1"," EA ","2,600.00","07/15/2016","2,600.00","            ","            ",""
"4150","PUR   37076","53","13-3330300825","ANGLE, 3""X 3""X 1/2"" X 25', ALU","540319","51","PIERCE ALUMI","1"," EA ","33,708.20","07/23/2016","324","            ","            ",""
"4150","PUR   37076","53","13-3330200425","ANGLE, 3"" X 2"" X 1/4"" X 25', A","540319","48","PIERCE ALUMI","6"," EA ","                ","07/23/2016","945","            ","            ",""
"4150","PUR   37076","53","13-3330300525","ANGLE, 3"" X 3"" X 5/16"" X 25', ","540319","49","PIERCE ALUMI","3"," EA ","                ","07/23/2016","492.81","            ","            ",""
"4150","PUR   37076","53","13-3330300625","ANGLE, 3"" X 3"" X 3/8"" X 25', A","540319","50","PIERCE ALUMI","2"," EA ","                ","07/23/2016","464.94","            ","            ",""
"4150","PUR   37076","53","13-3335350425","ANGLE, 3-1/2"" X 3-1/2"" X 1/4"" ","540319","52","PIERCE ALUMI","1"," EA ","                ","07/23/2016","168.3","            ","            ",""
"4150","PUR   37076","53","13-3340300625","ANGLE, 4"" X 3"" X 3/8"" X 25', A","540319","54","PIERCE ALUMI","4"," EA ","                ","07/23/2016","948.6","            ","            ",""
"4150","PUR   37076","53","150-00-00020","ANGLE, ALUM, GR 5086-H111,    ","540319","5","PIERCE ALUMI","2"," EA ","                ","07/23/2016","148.8","            ","            ",""
"4150","PUR   37076","53","150-00-00025","ANGLE, ALUM, GR 5086-H111,    ","540319","9","PIERCE ALUMI","2"," EA ","                ","07/23/2016","301.68","            ","            ",""
"4150","PUR   37076","53","150-00-00004","ANGLE, ALUMINUM               ","540319","2","PIERCE ALUMI","21"," EA ","                ","07/23/2016","529.2","            ","            ",""
"4150","PUR   37076","53","13-3315150425","ANGLE, 1-1/2"" X 1-1/2"" X 1/4"" ","540319","40","PIERCE ALUMI","70"," EA ","                ","07/23/2016","4,112.50","            ","            ",""
"4150","PUR   37076","53","13-3320200425","ANGLE, 2"" X 2"" X 1/4"" X 25', A","540319","43","PIERCE ALUMI","25"," EA ","                ","07/23/2016","2,267.50","            ","            ",""
"4150","PUR   37076","53","12-33E0803025","BAR, FLAT, 3"" X 1/2"" X 25', AL","540319","33","PIERCE ALUMI","10"," EA ","                ","07/23/2016","1,505.20","            ","            ",""
"4150","PUR   37076","53","12-33E0401325","BAR, FLAT, 1-1/4"" X 1/4"" X 25'","540319","24","PIERCE ALUMI","40"," EA ","                ","07/23/2016","1,854.00","            ","            ",""
"4150","PUR   37076","53","12-33E0401825","BAR, FLAT, 1-3/4"" X 1/4"" X 25'","540319","25","PIERCE ALUMI","50"," EA ","                ","07/23/2016","1,801.50","            ","            ",""
"4150","PUR   37076","53","12-3306508025","BAR, FLAT, 1/4"" X 3-3/16"" X 25","540319","21","PIERCE ALUMI","14"," EA ","                ","07/23/2016","1,384.74","            ","            ",""
"4150","PUR   37076","53","12-33E0403225","BAR, FLAT, 1/4"" X 3-3/16"" X 25","540319","29","PIERCE ALUMI","25"," EA ","                ","07/23/2016","2,472.75","            ","            ",""
"4150","PUR   37076","53","13-3315150325","ANGLE, 1-1/2"" X 1-1/2"" X 3/16""","540319","39","PIERCE ALUMI","5"," EA ","                ","07/23/2016","261.3","            ","            ",""
"4150","PUR   37076","53","13-3320200325","ANGLE, 2"" X 2"" X 3/16"" X 25', ","540319","42","PIERCE ALUMI","15"," EA ","                ","07/23/2016","1,024.20","            ","            ",""
"4150","PUR   37076","53","12-33E0404025","BAR, FLAT, 4"" X 1/4"" X 25', AL","540319","31","PIERCE ALUMI","70"," EA ","                ","07/23/2016","6,090.00","            ","            ",""
"4150","PUR   37076","53","13-3360600625","ANGLE, 6"" x 6"" x 3/8"" x 25', A","540319","59","PIERCE ALUMI","1"," EA ","                ","07/23/2016","640","            ","            ",""
"4150","PUR   37076","53","13-3340400425","ANGLE, 4 X 4 X 1/4 X 25, ALUM ","540319","56","PIERCE ALUMI","2"," EA ","                ","07/23/2016","420.66","            ","            ",""
"4150","PUR   37076","53","150-00-00022","ANGLE, ALUM, GR 5086-H111,    ","540319","7","PIERCE ALUMI","2"," EA ","                ","07/23/2016","88.14","            ","            ",""
"4150","PUR   37076","53","13-3325250325","ANGLE, 2-1/2"" X 2-1/2"" X 3/16""","540319","45","PIERCE ALUMI","3"," EA ","                ","07/23/2016","249.48","            ","            ",""
"4150","PUR   37076","53","150-00-00021","ANGLE, ALUM, GR 5083, 1""X1""X1/","540319","6","PIERCE ALUMI","1"," EA ","                ","07/23/2016","58.89","            ","            ",""
"4150","PUR   37076","53","13-3312120625","ANGLE, ALUM, GR 5086-H111,    ","540319","37","PIERCE ALUMI","1"," EA ","                ","07/23/2016","44.07","            ","            ",""
"4150","PUR   37076","53","13-3330300325","ANGLE, 3"" X 3"" X 3/16"" X 25', ","540319","63","PIERCE ALUMI","8"," EA ","                ","07/23/2016","833.2","            ","            ",""
"4150","PUR   37076","53","13-3325250425","ANGLE, 2-1/2"" X 2-1/2"" X 1/4"" ","540319","46","PIERCE ALUMI","6"," EA ","                ","07/23/2016","657.36","            ","            ",""
"4150","PUR   37076","53","13-3340300825","ANGLE, 4"" X 3"" X 1/2"" X 25', A","540319","55","PIERCE ALUMI","2"," EA ","                ","07/23/2016","646.8","            ","            ",""
"4150","PUR   37076","53","13-3515150425","ANGLE, 1.5"" X 1.5"" X 0.25"" X 2","540319","60","PIERCE ALUMI","9"," EA ","                ","07/23/2016","582.12","            ","            ",""
"4150","PUR   37076","53","13-3325200425","ANGLE, 2-1/2"" X 2"" X 1/4"" X 25","540319","44","PIERCE ALUMI","6"," EA ","                ","07/23/2016","591.36","            ","            ",""
"4150","PUR   37076","53","13-3340400625","ANGLE, 4"" X 4"" X 3/8"" X 25', A","540319","57","PIERCE ALUMI","2"," EA ","                ","07/23/2016","688","            ","            ",""
"4150","PUR   37076","53","13-3330200325","ANGLE, 3"" X 2"" X 3/16"" X 25', ","540319","47","PIERCE ALUMI","2"," EA ","                ","07/23/2016","188.9","            ","            ",""
"4150","PUR   37076","53","13-3350300425","ANGLE, 5"" X 3"" X 1/4"" X 25', A","540319","58","PIERCE ALUMI","5"," EA ","                ","07/23/2016","922.2","            ","            ",""
"4150","PUR   37083","5","150-00-00005","PLATE, ALUMINUM               ","540319","3","PIERCE ALUMI","2"," EA ","10,879.83","07/23/2016","2,710.96","            ","            ",""
"4150","PUR   37083","5","13-3330300425","ANGLE, 3"" X 3"" X 1/4"" X 25', A","540319","64","PIERCE ALUMI","29"," EA ","                ","07/23/2016","3,858.45","            ","            ",""
"4150","PUR   37083","5","150-00-00024","ANGLE, ALUM, GR 5086-H111,    ","540319","8","PIERCE ALUMI","2"," EA ","                ","07/23/2016","284","            ","            ",""
"4150","PUR   37083","5","13-3525250425","ANGLE, 2-1/2"" X 2-1/2"" X 1/4"" ","540319","61","PIERCE ALUMI","1"," EA ","                ","07/23/2016","150.84","            ","            ",""
"4150","PUR   37083","5","150-00-00019","FLAT BAR, 1/8"" X 1"", ALUM 5086","540319","4","PIERCE ALUMI","1"," EA ","                ","07/23/2016","137.83","            ","            ",""
"4150","PUR   37083","5","12-33E0201020","FLAT BAR, 1"" WIDE, 1/8 THK ALU","540319","23","PIERCE ALUMI","1"," LF ","                ","07/23/2016","137.83","            ","            ",""
"4150","PUR   37083","5","12-33E0402525","BAR, FLAT, 2-1/2"" X 1/4"" X 25'","540319","27","PIERCE ALUMI","50"," EA ","                ","07/23/2016","2,987.00","            ","            ",""
"4150","PUR   37083","5","13-3340300425","ANGLE, 4"" X 3"" X 1/4"" X 25', A","540319","53","PIERCE ALUMI","4"," EA ","                ","07/23/2016","612.92","            ","            ",""
"4150","PUR   37083","17","150-00-00005","PLATE, ALUMINUM               ","540319","3","PIERCE ALUMI","2"," EA ","-2,710.96","07/23/2016","-2,710.96","            ","            ",""
"4150","PUR   37096","4","13-3320150425","ANGLE, 2"" X 1-1/2"" X 1/4 X 25'","540319","41","PIERCE ALUMI","2"," EA ","600","07/26/2016","600","            ","            ",""
"4150","PUR   37109","20","150-00-00020","ANGLE, ALUM, GR 5086-H111,    ","540319","5","PIERCE ALUMI","3"," EA ","223.2","07/27/2016","223.2","            ","            ",""
"4150","PUR   37127","46","150-00-0S600","TUBE, SQUARE, 1-1/2"" X .125   ","540352","2","PIERCE ALUMI","171"," LF ","1,415.88","07/29/2016","1,415.88","            ","            ",""
"4150","PUR   37127","57","13-3320200425","ANGLE, 2"" X 2"" X 1/4"" X 25', A","652701","3","IN HOUSE - O","2"," EA ","-290","07/29/2016","-290","LCS5 CHIT   ","301",""
"4150","PUR   37143","49","18-330010CR12","BAR, ROUND, 5/8"" DIA x 12-0', ","540352","5","PIERCE ALUMI","1"," EA ","95","08/05/2016","95","            ","            ",""
"4150","PUR   37150","120","12-33040060250","BAR, FLAT, 60MM X 4MM X 25', A","540319","69","PIERCE ALUMI","28"," EA ","4,484.68","08/05/2016","1,432.48","            ","            ",""
"4150","PUR   37150","120","12-3307025420","BAR, FLAT, 7MM X 25MM X 20',  ","540319","22","PIERCE ALUMI","60"," EA ","                ","08/05/2016","3,052.20","            ","            ",""
"4150","PUR   37151","85","150-00-0052B","CORNER, EXTRUDED NOM 5MM THK  ","540347","1","TABER EXTRUS","35"," EA ","4,900.35","08/05/2016","4,900.35","            ","            ",""
"4150","PUR   37168","1","150-00-MC001","CHANNEL,EXTRUDED,7x4x3/8,15'L ","540347","2","TABER EXTRUS","20"," EA ","8,227.11","08/15/2016","5,205.60","            ","            ",""
"4150","PUR   37168","1","150-00-MC002","CHANNEL, EXTRUDED, ALUMINUM   ","540347","3","TABER EXTRUS","23"," EA ","                ","08/15/2016","3,021.51","            ","            ",""
"4150","PUR   37215","74","150-00-0043B-P01","PROGRESS PAYMENT              ","540332","1","FRICTION STI","1"," EA ","96,685.67","08/24/2016","96,685.67","            ","            ",""
"4150","PUR   37219","47","150-00-0052B","CORNER, EXTRUDED NOM 5MM THK  ","540347","4","TABER EXTRUS","1"," EA ","140.01","08/24/2016","140.01","            ","            ",""
"4150","PUR   37219","88","150-01-00069","CHANNEL 2-1/2"" X 2"" X 1/8""    ","540319","10","PIERCE ALUMI","20"," EA ","3,472.96","08/24/2016","762","            ","            ",""
"4150","PUR   37219","88","150-00-00005","PLATE, ALUMINUM               ","540319","3","PIERCE ALUMI","2"," EA ","                ","08/24/2016","2,710.96","            ","            ",""
"4150","PUR   37220","13","150-00-MC002","CHANNEL, EXTRUDED, ALUMINUM   ","540347","5","TABER EXTRUS","5"," EA ","656.85","08/24/2016","656.85","            ","            ",""
"4150","PUR   37221","103","150-00-00013","PLATE, CRES 2205, 1/2, 2 X 3  ","540343","6","ROLLED ALLOY","1"," EA ","2,683.42","08/24/2016","377.05","            ","            ",""
"4150","PUR   37221","103","150-00-00014","PLATE, CRES 2205, 3' X 4'     ","540343","7","ROLLED ALLOY","1"," EA ","                ","08/24/2016","727.55","            ","            ",""
"4150","PUR   37221","103","150-00-00010","PLATE, CRES 2205, 5' X 8'     ","540343","5","ROLLED ALLOY","2"," EA ","                ","08/24/2016","1,578.82","            ","            ",""
"4150","API  337298","3","","                              ","540352","    ","PIERCE ALUMI","            "," EA ","95","08/09/2016","95","            ","            ",""
"4150","API  337299","1","","                              ","540352","    ","PIERCE ALUMI","            "," EA ","-95","08/09/2016","-95","            ","            ",""
"4150","PUR   37340","7","150-00-0043B-P02","PROGRESS PAYMENT              ","540332","2","FRICTION STI","1"," EA ","96,685.67","09/23/2016","96,685.67","            ","            ",""
"4150","PUR   37340","47","11-32E160G10","PLATE, 1"",4'X10' ALUM 5454-H32","940806","1","PIERCE ALUMI","1"," EA ","3,456.00","09/23/2016","3,456.00","            ","            ",""
"4150","PUR   37440","22","11-32M050T20","PLATE, .194(5MM) X 96"" X 20', ","540301","3","PIERCE ALUMI","6"," EA ","325,977.89","10/14/2016","7,489.92","            ","            ",""
"4150","PUR   37440","22","11-32M060T20","PLATE, .236(6MM) X 96"" X 20', ","540301","4","PIERCE ALUMI","10"," EA ","                ","10/14/2016","12,043.50","            ","            ",""
"4150","PUR   37440","22","11-32M090T20","PLATE, .354(9MM) X 96"" X 20', ","540301","6","PIERCE ALUMI","7"," EA ","                ","10/14/2016","13,708.03","            ","            ",""
"4150","PUR   37440","22","11-32M110T20","PLATE, .433(11MM) X 96"" X 20',","540301","7","PIERCE ALUMI","3"," EA ","                ","10/14/2016","6,804.57","            ","            ",""
"4150","PUR   37440","22","11-32M130T20","PLATE, 13MM x 8'-0"" x 20'-0"", ","540301","8","PIERCE ALUMI","2"," EA ","                ","10/14/2016","5,363.84","            ","            ",""
"4150","PUR   37440","22","11-32M190T20","PLATE, .748(19MM) X 96"" X 20',","540301","9","PIERCE ALUMI","1"," EA ","                ","10/14/2016","4,678.53","            ","            ",""
"4150","PUR   37440","22","11-32M410E04","PLATE, 1.614""(41MM) X 36"" X 48","540301","10","PIERCE ALUMI","1"," EA ","                ","10/14/2016","1,653.69","            ","            ",""
"4150","PUR   37440","22","11-33E030G08","PLATE, 3/16"" X 4' X 8', ALUMIN","540301","11","PIERCE ALUMI","2"," EA ","                ","10/14/2016","397.88","            ","            ",""
"4150","PUR   37440","22","11-33E040N12","PLATE, 1/4"" X 6' X 12', AL    ","540301","12","PIERCE ALUMI","13"," EA ","                ","10/14/2016","7,297.42","            ","            ",""
"4150","PUR   37440","22","11-33E060G08","PLATE, 3/8"" X 4' X 8', ALUMINU","540301","13","PIERCE ALUMI","1"," EA ","                ","10/14/2016","393.24","            ","            ",""
"4150","PUR   37440","22","11-33M040T20","PLATE, .157(4MM) X 96"" X 20', ","540301","15","PIERCE ALUMI","20"," EA ","                ","10/14/2016","15,666.60","            ","            ",""
"4150","PUR   37440","22","11-33M050T20","PLATE, .194(5MM) X 96"" X 20', ","540301","16","PIERCE ALUMI","39"," EA ","                ","10/14/2016","37,988.34","            ","            ",""
"4150","PUR   37440","22","11-33M070T20","PLATE, .275 (7MM) X 96"" X 20',","540301","18","PIERCE ALUMI","1"," EA ","                ","10/14/2016","1,769.32","            ","            ",""
"4150","PUR   37440","22","11-33M100T20","PLATE, .393 (10MM) X 96"" X 20'","540301","22","PIERCE ALUMI","2"," EA ","                ","10/14/2016","3,933.80","            ","            ",""
"4150","PUR   37440","22","11-33M110T20","PLATE, .433(11MM) X 96"" X 20',","540301","23","PIERCE ALUMI","31"," EA ","                ","10/14/2016","66,373.48","            ","            ",""
"4150","PUR   37440","22","11-33M120T20","PLATE, .472(12MM) X 96"" X 20' ","540301","24","PIERCE ALUMI","2"," EA ","                ","10/14/2016","4,711.72","            ","            ",""
"4150","PUR   37440","22","11-33M150T20","PLATE, .591(15MM) X 96"" X 20',","540301","26","PIERCE ALUMI","21"," EA ","                ","10/14/2016","61,926.48","            ","            ",""
"4150","PUR   37440","22","11-33M190T20","PLATE, .748(19MM) X 96"" X 20',","540301","27","PIERCE ALUMI","5"," EA ","                ","10/14/2016","20,070.35","            ","            ",""
"4150","PUR   37440","22","11-33M250T20","PLATE, 1"" X 8' X 20', ALUMINUM","540301","28","PIERCE ALUMI","4"," EA ","                ","10/14/2016","21,405.84","            ","            ",""
"4150","PUR   37440","22","11-33M300T20","PLATE, 1.181(30MM) X 96"" X 20'","540301","29","PIERCE ALUMI","4"," EA ","                ","10/14/2016","25,279.60","            ","            ",""
"4150","PUR   37440","22","11-35E030T20","PLATE, 3/16"" X 8' X 20', ALUMI","540301","31","PIERCE ALUMI","2"," EA ","                ","10/14/2016","1,969.68","            ","            ",""
"4150","PUR   37440","22","150-00-00003","PLATE, ALUMINUM               ","540301","33","PIERCE ALUMI","9"," EA ","                ","10/14/2016","5,052.06","            ","            ",""
"4150","PUR   37457","17","150-00-0043B-P03","PROGRESS PAYMENT              ","540332","3","FRICTION STI","1"," EA ","96,685.67","10/21/2016","96,685.67","            ","            ",""
"4150","PUR   37457","42","11-32M040T20","PLATE, .157(4MM) X 96"" X 20', ","540301","2","PIERCE ALUMI","3"," EA ","15,535.11","10/21/2016","2,605.59","            ","            ",""
"4150","PUR   37457","42","11-32M080T20","PLATE, .315(8MM) X 96"" X 20', ","540301","5","PIERCE ALUMI","1"," EA ","                ","10/21/2016","1,820.16","            ","            ",""
"4150","PUR   37457","42","11-33M090T20","PLATE, .354(9MM)X 96""X 20', AL","540301","20","PIERCE ALUMI","3"," EA ","                ","10/21/2016","5,538.24","            ","            ",""
"4150","PUR   37457","42","11-33M510G08","PLATE, 51MM X 4' X 8', ALUMINU","540301","30","PIERCE ALUMI","1"," EA ","                ","10/21/2016","2,140.11","            ","            ",""
"4150","PUR   37457","42","11-35E040G10","PLATE, 1/4"" X 4' X 10', ALUMIN","540301","32","PIERCE ALUMI","11"," EA ","                ","10/21/2016","3,431.01","            ","            ",""
"4150","PUR   37460","5","150-00-0043B","PANEL, EXTRUDED, 3000MM WIDE  ","540332","7","FRICTION STI","10"," EA ","62,676.45","10/21/2016","27,258.90","            ","            ",""
"4150","PUR   37460","5","150-00-0045B","PANEL, EXTRUDED, 2825MM WIDE  ","540332","9","FRICTION STI","3"," EA ","                ","10/21/2016","9,489.45","            ","            ",""
"4150","PUR   37460","5","150-00-0047B","PANEL, EXTRUDED, 2825MM WIDE  ","540332","11","FRICTION STI","7"," EA ","                ","10/21/2016","11,713.38","            ","            ",""
"4150","PUR   37460","5","150-00-0047D","PANEL, EXTRUDED, 3000MM WIDE  ","540332","12","FRICTION STI","2"," EA ","                ","10/21/2016","6,040.46","            ","            ",""
"4150","PUR   37460","5","150-00-2043D","PANEL, EXTRUDED, 3225MM WIDE  ","540332","14","FRICTION STI","4"," EA ","                ","10/21/2016","4,948.36","            ","            ",""
"4150","PUR   37460","5","150-00-3047D","PANEL, EXTRUDED, 825MM WIDE   ","540332","16","FRICTION STI","2"," EA ","                ","10/21/2016","1,500.90","            ","            ",""
"4150","PUR   37460","5","150-00-00001","ABS HSNC ADDER FOR FRICTION ST","540332","23","FRICTION STI","23"," LO ","                ","10/21/2016","1,725.00","            ","            ",""
"4150","PUR   37487","26","150-00-0045B","PANEL, EXTRUDED, 2825MM WIDE  ","540332","9","FRICTION STI","10"," EA ","40,824.12","10/28/2016","31,631.50","            ","            ",""
"4150","PUR   37487","26","150-00-0047D","PANEL, EXTRUDED, 3000MM WIDE  ","540332","12","FRICTION STI","2"," EA ","                ","10/28/2016","6,040.46","            ","            ",""
"4150","PUR   37487","26","150-00-2043B","PANEL, EXTRUDED, 825MM WIDE   ","540332","13","FRICTION STI","3"," EA ","                ","10/28/2016","2,027.16","            ","            ",""
"4150","PUR   37487","26","150-00-00001","ABS HSNC ADDER FOR FRICTION ST","540332","23","FRICTION STI","15"," LO ","                ","10/28/2016","1,125.00","            ","            ",""
"4150","PUR   37506","44","150-00-00001","ABS HSNC ADDER FOR FRICTION ST","540332","23","FRICTION STI","7"," LO ","525","10/31/2016","525","            ","            ",""
"4150","PUR   37550","96","12-33E0201020","FLAT BAR, 1"" WIDE, 1/8 THK ALU","940835","6","PIERCE ALUMI","40"," LF ","275.6","11/11/2016","275.6","            ","            ",""
"4150","PUR   37594","4","11-33M060T20","PLATE, .236(6MM) X 96"" X 20', ","540301","17","PIERCE ALUMI","25"," EA ","79,012.56","11/26/2016","29,170.00","            ","            ",""
"4150","PUR   37594","4","11-33M080T20","PLATE, .315(8MM) X 96"" X 20', ","540301","19","PIERCE ALUMI","32"," EA ","                ","11/26/2016","49,842.56","            ","            ",""
"4150","PUR   37594","12","150-01-00900","VENDOR SERVICES TO WATERJET CU","940810","1","R&A MANUFACT","1"," EA ","23,985.00","11/26/2016","11,992.50","            ","            ",""
